team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,9,27,6,3.0,0.7,3.6,1.0,18,5,5,0,142.0,53.0,275.5,155.5,783.2,1126.4,869.6,214.0,1099.0,211.0,581.0,601.0,15.8,5.9,17.4,5.0,30.6,17.3,32.8,15.0,87.0,125.2,91.0,111.0,96.6,23.8,97.1,24.7,122.1,23.4,139.8,13.8,64.6,66.8,68.0,64.4
12,MCI,9,20,4,2.2,0.4,1.8,0.6,9,3,5,0,157.0,104.0,191.3,127.1,643.6,1001.8,528.5,195.2,745.0,73.0,573.0,748.0,17.4,11.6,19.0,10.8,21.3,14.1,24.8,14.5,71.5,111.3,79.6,108.5,58.7,21.7,63.4,27.5,82.8,8.1,105.4,9.2,63.7,83.1,73.2,85.2
13,MUN,9,16,15,1.8,1.7,1.0,2.4,5,12,5,0,227.0,152.0,313.6,158.6,1083.8,1070.6,939.1,250.3,1117.0,260.0,838.0,854.0,25.2,16.9,33.8,23.0,34.8,17.6,44.4,19.2,120.4,119.0,161.2,126.5,104.3,27.8,121.3,33.7,124.1,28.9,160.6,30.8,93.1,94.9,120.2,109.0
14,NEW,9,11,20,1.2,2.2,1.2,1.6,6,8,5,0,284.0,118.0,433.7,153.5,1415.0,893.4,1257.1,408.0,1661.0,234.0,1095.0,733.0,31.6,13.1,27.4,9.8,48.2,17.1,44.8,14.3,157.2,99.3,144.3,97.3,139.7,45.3,136.7,32.0,184.6,26.0,167.0,13.2,121.7,81.4,108.6,69.0
15,NOR,9,2,23,0.2,2.6,0.2,2.4,1,12,5,0,312.0,281.0,425.0,180.2,1397.2,873.0,1234.7,531.6,1622.0,397.0,1094.0,1098.0,34.7,31.2,33.4,31.6,47.2,20.0,43.5,20.9,155.2,97.0,148.8,102.8,137.2,59.1,129.5,57.7,180.2,44.1,156.8,48.2,121.6,122.0,116.2,127.0
16,SOU,9,8,12,0.9,1.3,0.8,1.2,4,6,5,0,214.0,191.0,304.7,155.5,1015.6,921.8,817.1,373.3,1211.0,258.0,782.0,853.0,23.8,21.2,21.4,25.8,33.9,17.3,28.9,19.6,112.8,102.4,88.6,118.8,90.8,41.5,83.9,40.8,134.6,28.7,116.2,36.8,86.9,94.8,77.0,112.0
17,TOT,9,9,13,1.0,1.4,1.2,2.0,6,10,5,0,193.0,200.0,355.8,187.1,987.4,1041.8,1070.0,461.9,1502.0,363.0,743.0,1002.0,21.4,22.2,23.4,25.0,39.5,20.8,35.7,23.9,109.7,115.8,119.8,123.0,118.9,51.3,95.9,56.2,166.9,40.3,141.2,59.2,82.6,111.3,85.6,116.4
18,WAT,9,12,17,1.3,1.9,1.8,2.0,9,10,5,0,257.0,201.0,367.5,167.7,1218.8,891.0,1086.9,373.4,1371.0,410.0,1005.0,936.0,28.6,22.3,29.4,17.8,40.8,18.6,45.9,18.9,135.4,99.0,151.8,103.5,120.8,41.5,129.2,49.3,152.3,45.6,178.4,35.6,111.7,104.0,118.0,95.0
19,WHU,9,16,10,1.8,1.1,1.2,1.0,6,5,5,0,199.0,100.0,314.0,156.5,998.0,1005.2,867.2,351.7,1282.0,206.0,803.0,707.0,22.1,11.1,21.8,10.8,34.9,17.4,38.8,17.1,110.9,111.7,115.5,108.2,96.4,39.1,114.4,39.5,142.4,22.9,158.8,23.0,89.2,78.6,91.8,67.4
20,WOL,9,9,9,1.0,1.0,1.4,1.2,7,6,5,0,196.0,188.0,280.9,128.1,919.6,820.8,874.9,251.7,1024.0,208.0,722.0,884.0,21.8,20.9,24.0,13.6,31.2,14.2,35.8,12.8,102.2,91.2,115.2,65.9,97.2,28.0,115.7,32.7,113.8,23.1,128.0,29.8,80.2,98.2,94.4,80.0
