team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,37,91.0,25.0,2.5,0.7,2.4,0.6,12.0,3.0,5,0,653.0,305.0,927.9,539.8,3258.8,3982.0,2541.7,833.5,3478.0,580.0,2520.0,2591.0,17.6,8.2,30.4,17.4,25.1,14.6,40.7,23.5,88.1,107.6,150.7,168.5,68.7,22.5,103.5,43.2,94.0,15.7,152.6,23.2,68.1,70.0,123.8,128.2
12,MCI,37,96.0,24.0,2.6,0.6,4.8,0.8,24.0,4.0,5,0,609.0,330.0,737.6,490.5,2753.0,3728.6,2088.3,589.6,2551.0,574.0,2222.0,2527.0,16.5,8.9,15.2,3.6,19.9,13.3,20.0,12.0,74.4,100.8,78.2,89.1,56.4,15.9,55.0,10.3,69.0,15.5,66.2,20.0,60.0,68.3,55.0,48.6
13,MUN,37,57.0,56.0,1.5,1.5,1.6,2.8,8.0,14.0,5,0,975.0,665.0,1455.8,714.6,4749.2,4279.8,4368.7,1453.2,5447.0,1402.0,3686.0,3661.0,26.4,18.0,45.2,29.8,39.4,19.3,64.0,27.9,128.4,115.7,198.5,140.3,118.1,39.3,197.6,72.9,147.2,37.9,244.8,66.0,99.6,99.0,163.8,140.8
14,NEW,37,42.0,61.0,1.1,1.6,1.6,1.4,8.0,7.0,5,0,868.0,657.0,1369.8,682.1,4174.6,3885.4,4252.0,1595.3,5276.0,1343.0,3282.0,3256.0,23.5,17.8,22.8,14.4,37.0,18.4,38.2,15.1,112.8,105.0,100.1,96.6,114.9,43.1,128.6,29.2,142.6,36.3,153.8,25.0,88.7,88.0,78.8,87.2
15,NOR,37,23.0,79.0,0.6,2.1,0.6,3.2,3.0,16.0,5,0,1115.0,972.0,1726.5,710.0,5333.2,3750.0,5228.1,1741.8,6730.0,1607.0,4180.0,4166.0,30.1,26.3,39.4,30.8,46.7,19.2,59.4,20.7,144.1,101.4,193.9,114.8,141.3,47.1,179.4,56.5,181.9,43.4,220.2,35.8,113.0,112.6,150.8,142.6
16,SOU,37,42.0,63.0,1.1,1.7,1.0,2.2,5.0,11.0,5,0,892.0,692.0,1359.9,716.2,4342.2,4428.2,3858.7,1460.2,5391.0,1265.0,3342.0,3463.0,24.1,18.7,42.2,32.0,36.8,19.4,69.4,31.5,117.4,119.7,205.4,189.8,104.3,39.5,208.5,66.7,145.7,34.2,279.8,57.8,90.3,93.6,155.6,148.2
17,TOT,37,64.0,40.0,1.7,1.1,1.6,0.6,8.0,3.0,5,0,787.0,569.0,1274.4,677.4,3826.2,4001.4,3921.2,1589.1,5031.0,1175.0,3077.0,3453.0,21.3,15.4,30.6,21.0,34.4,18.3,42.1,24.9,103.4,108.2,124.8,143.5,106.0,43.0,137.2,60.0,136.0,31.8,161.4,45.0,83.2,93.3,105.2,119.4
18,WAT,37,33.0,75.0,0.9,2.0,0.8,3.0,4.0,15.0,5,0,1146.0,838.0,1568.6,728.7,5396.6,4090.2,4626.5,1737.3,5681.0,1450.0,4320.0,3929.0,31.0,22.6,41.8,21.0,42.4,19.7,54.8,22.4,145.8,110.6,209.9,132.4,125.0,47.0,144.6,48.0,153.5,39.2,193.8,43.2,116.8,106.2,163.4,107.0
19,WHU,37,59.0,48.0,1.6,1.3,1.6,1.2,8.0,6.0,5,0,800.0,489.0,1293.7,605.6,3857.8,3431.6,3907.7,1571.7,5181.0,1048.0,3218.0,2881.0,21.6,13.2,8.6,6.4,35.0,16.4,21.8,9.0,104.3,92.8,51.7,45.8,105.6,42.5,74.6,24.0,140.0,28.3,92.0,20.0,87.0,77.9,43.8,30.4
20,WOL,37,37.0,40.0,1.0,1.1,0.8,2.4,4.0,12.0,5,0,948.0,801.0,1501.9,635.9,4497.0,3589.0,4618.5,1463.5,5926.0,1306.0,3574.0,3826.0,25.6,21.6,50.2,36.6,40.6,17.2,69.2,25.0,121.5,97.0,253.3,140.9,124.8,39.6,209.7,55.2,160.2,35.3,228.6,54.4,96.6,103.4,191.8,153.2
