team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,30,39.0,54.0,1.3,1.8,1.7,2.5,10.0,15.0,6,0,815.0,575.0,1087.3,472.6,3987.8,2924.0,3239.0,954.5,3661.0,844.0,2955.0,2620.0,27.2,19.2,30.5,21.3,36.2,15.8,44.4,18.0,132.9,97.5,164.0,108.9,108.0,31.8,142.7,32.8,122.0,28.1,136.8,38.2,98.5,87.3,126.0,96.0,687.0,389.0,22.9,13.0,1002.6,493.3,33.4,16.4,3271.6,3138.2,109.0,104.6,3345.9,776.1,111.5,25.9,3434.0,1011.0,114.5,33.7,2378.0,2376.0,79.3,79.2
12,LIV,29,50.0,35.0,1.7,1.2,2.0,1.4,10.0,7.0,5,0,704.0,420.0,951.0,474.4,3353.6,3155.4,2750.8,968.2,3410.0,611.0,2579.0,2581.0,24.3,14.5,29.0,19.0,32.8,16.4,43.3,17.9,115.6,108.8,137.6,108.7,94.9,33.4,145.6,49.6,117.6,21.1,150.0,21.0,88.9,89.0,109.0,115.8,761.0,585.0,26.2,20.2,1168.6,610.0,40.3,21.0,3556.4,3097.8,122.6,106.8,3233.7,1983.0,111.5,68.4,4907.0,1018.0,169.2,35.1,2819.0,3040.0,97.2,104.8
13,MCI,29,75.0,27.0,2.6,0.9,2.8,0.5,11.0,2.0,4,0,559.0,273.0,642.6,372.9,2327.6,2720.0,1951.2,622.8,2162.0,388.0,2016.0,2071.0,19.3,9.4,26.5,16.0,22.2,12.9,26.4,16.6,80.3,93.8,99.6,123.3,67.3,21.5,84.1,32.8,74.6,13.4,81.2,9.5,69.5,71.4,100.2,114.0,1036.0,526.0,35.7,18.1,1543.2,425.0,53.2,14.7,5063.0,2279.4,174.6,78.6,4937.9,1083.6,170.3,37.4,5437.0,893.0,187.5,30.8,4219.0,2611.0,145.5,90.0
14,MUN,29,44.0,37.0,1.5,1.3,0.6,1.8,3.0,9.0,5,0,736.0,404.0,1064.0,473.4,3438.2,2877.8,3160.7,1091.4,4046.0,757.0,2770.0,2391.0,25.4,13.9,41.0,27.4,36.7,16.3,52.5,22.1,118.6,99.2,200.8,123.8,109.0,37.6,146.5,70.2,139.5,26.1,177.6,26.8,95.5,82.4,157.4,131.0,794.0,580.0,27.4,20.0,1174.4,500.5,40.5,17.3,3804.0,2980.0,131.2,102.8,3713.2,1282.1,128.0,44.2,4254.0,733.0,146.7,25.3,2736.0,2930.0,94.3,101.0
15,NEW,29,48.0,21.0,1.7,0.7,2.2,1.0,13.0,6.0,6,0,524.0,426.0,802.7,405.2,2510.6,2703.4,2559.8,751.9,2966.0,591.0,1935.0,2336.0,18.1,14.7,14.7,9.0,27.7,14.0,18.6,8.3,86.6,93.2,68.6,65.2,88.3,25.9,55.9,9.9,102.3,20.4,62.3,8.0,66.7,80.6,55.0,54.7,832.0,673.0,28.7,23.2,1158.7,571.7,40.0,19.7,3729.2,2776.4,128.6,95.7,2954.0,2003.1,101.9,69.1,4892.0,931.0,168.7,32.1,2845.0,2991.0,98.1,103.1
16,NFO,30,24.0,54.0,0.8,1.8,1.0,2.0,6.0,12.0,6,0,865.0,596.0,1247.8,469.6,3966.0,2817.0,4032.0,1133.6,4495.0,737.0,3146.0,2765.0,28.8,19.9,31.5,17.5,41.6,15.6,41.9,18.7,132.2,93.9,150.0,123.8,134.4,37.8,129.0,39.8,149.8,24.6,140.5,23.8,104.9,92.2,123.8,93.3,628.0,438.0,20.9,14.6,726.8,460.8,24.2,15.4,2452.6,3056.8,81.8,101.9,2195.2,861.7,73.2,28.7,2661.0,686.0,88.7,22.9,2164.0,2479.0,72.1,82.6
17,SOU,30,24.0,51.0,0.8,1.7,0.8,1.7,5.0,10.0,6,0,812.0,739.0,1116.6,568.4,3842.4,3547.0,3375.6,1201.9,3980.0,922.0,2953.0,3287.0,27.1,24.6,30.3,29.2,37.2,19.0,39.1,24.3,128.1,118.2,145.6,141.1,112.5,40.1,131.4,53.9,132.7,30.7,116.5,47.8,98.4,109.6,125.8,129.7,622.0,351.0,20.7,11.7,866.3,439.7,28.9,14.7,2902.6,2761.6,96.8,92.0,3016.0,781.4,100.5,26.0,2776.0,851.0,92.5,28.4,2358.0,2112.0,78.6,70.4
18,TOT,30,55.0,42.0,1.8,1.4,1.8,1.4,9.0,7.0,5,0,724.0,400.0,1121.9,542.5,3556.6,3361.8,3840.7,1211.5,3843.0,849.0,2836.0,2670.0,24.1,13.3,22.0,19.2,37.4,18.1,34.9,18.7,118.6,112.1,111.3,110.8,128.0,40.4,138.3,32.2,128.1,28.3,100.2,43.2,94.5,89.0,92.6,90.6,686.0,692.0,22.9,23.1,987.7,703.5,32.9,23.4,3525.4,3663.6,117.5,122.1,2881.6,1682.7,96.0,56.1,3471.0,1689.0,115.7,56.3,2704.0,3325.0,90.1,110.8
19,WHU,29,27.0,39.0,0.9,1.3,0.8,2.0,4.0,10.0,5,0,676.0,602.0,919.8,505.0,3030.6,3094.4,2971.9,1120.4,3203.0,831.0,2641.0,2841.0,23.3,20.8,19.4,15.6,31.7,17.4,29.1,16.4,104.5,106.7,95.2,93.0,102.5,38.6,99.0,42.1,110.4,28.7,97.2,28.4,91.1,98.0,80.8,81.4,670.0,461.0,23.1,15.9,964.8,433.6,33.3,15.0,3148.4,2530.0,108.6,87.2,2762.6,1153.7,95.3,39.8,3753.0,642.0,129.4,22.1,2397.0,2341.0,82.7,80.7
20,WOL,30,24.0,42.0,0.8,1.4,1.2,1.4,6.0,7.0,5,0,798.0,694.0,1130.8,526.8,3679.2,3068.4,3528.8,1231.6,4109.0,957.0,2829.0,3072.0,26.6,23.1,26.2,16.2,37.7,17.6,39.7,22.4,122.6,102.3,130.3,130.5,117.6,41.0,136.2,44.4,137.0,31.9,130.6,49.2,94.3,102.4,96.2,87.6,573.0,504.0,19.1,16.8,865.7,465.5,28.9,15.5,2632.8,3194.4,87.8,106.5,2999.6,814.9,100.0,27.2,3043.0,636.0,101.4,21.2,2089.0,2657.0,69.6,88.6
