team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,2,5,0,2.5,0.0,2.5,0.0,5,0,2,0,27.0,14.0,56.4,42.2,149.8,263.6,220.8,51.4,191.0,106.0,123.0,144.0,13.5,7.0,13.5,7.0,28.2,21.1,28.2,21.1,74.9,131.8,74.9,131.8,110.4,25.7,110.4,25.7,95.5,53.0,95.5,53.0,61.5,72.0,61.5,72.0
12,MCI,2,5,1,2.5,0.5,2.5,0.5,5,1,2,0,41.0,35.0,42.4,21.2,176.0,158.8,119.2,39.5,127.0,14.0,136.0,173.0,20.5,17.5,20.5,17.5,21.2,10.6,21.2,10.6,88.0,79.4,88.0,79.4,59.6,19.8,59.6,19.8,63.5,7.0,63.5,7.0,68.0,86.5,68.0,86.5
13,MUN,2,6,2,3.0,1.0,3.0,1.0,6,2,2,0,29.0,17.0,39.9,27.9,121.8,235.4,158.4,25.3,121.0,18.0,104.0,155.0,14.5,8.5,14.5,8.5,20.0,14.0,20.0,14.0,60.9,117.7,60.9,117.7,79.2,12.6,79.2,12.6,60.5,9.0,60.5,9.0,52.0,77.5,52.0,77.5
14,NEW,2,2,6,1.0,3.0,1.0,3.0,2,6,2,0,72.0,52.0,91.3,36.4,348.2,203.4,229.1,69.3,335.0,92.0,267.0,229.0,36.0,26.0,36.0,26.0,45.6,18.2,45.6,18.2,174.1,101.7,174.1,101.7,114.6,34.6,114.6,34.6,167.5,46.0,167.5,46.0,133.5,114.5,133.5,114.5
15,NOR,2,0,8,0.0,4.0,0.0,4.0,0,8,2,0,88.0,75.0,105.7,43.4,360.2,191.2,302.0,129.3,397.0,114.0,293.0,260.0,44.0,37.5,44.0,37.5,52.8,21.7,52.8,21.7,180.1,95.6,180.1,95.6,151.0,64.6,151.0,64.6,198.5,57.0,198.5,57.0,146.5,130.0,146.5,130.0
16,SOU,2,2,4,1.0,2.0,1.0,2.0,2,4,2,0,61.0,23.0,92.3,32.5,316.2,161.0,213.9,122.6,392.0,40.0,210.0,118.0,30.5,11.5,30.5,11.5,46.2,16.2,46.2,16.2,158.1,80.5,158.1,80.5,107.0,61.3,107.0,61.3,196.0,20.0,196.0,20.0,105.0,59.0,105.0,59.0
17,TOT,2,2,0,1.0,0.0,1.0,0.0,2,0,2,0,24.0,26.0,99.2,40.9,168.4,217.2,370.3,141.0,451.0,51.0,124.0,188.0,12.0,13.0,12.0,13.0,49.6,20.4,49.6,20.4,84.2,108.6,84.2,108.6,185.2,70.5,185.2,70.5,225.5,25.5,225.5,25.5,62.0,94.0,62.0,94.0
18,WAT,2,3,4,1.5,2.0,1.5,2.0,3,4,2,0,61.0,36.0,66.2,32.9,248.4,199.0,188.6,65.8,228.0,64.0,226.0,190.0,30.5,18.0,30.5,18.0,33.1,16.4,33.1,16.4,124.2,99.5,124.2,99.5,94.3,32.9,94.3,32.9,114.0,32.0,114.0,32.0,113.0,95.0,113.0,95.0
19,WHU,2,8,3,4.0,1.5,4.0,1.5,8,3,2,0,43.0,9.0,56.9,36.1,221.6,234.0,149.9,72.4,202.0,54.0,187.0,160.0,21.5,4.5,21.5,4.5,28.4,18.0,28.4,18.0,110.8,117.0,110.8,117.0,75.0,36.2,75.0,36.2,101.0,27.0,101.0,27.0,93.5,80.0,93.5,80.0
20,WOL,2,0,2,0.0,1.0,0.0,1.0,0,2,2,0,46.0,77.0,62.4,34.0,223.8,264.4,167.8,39.6,234.0,35.0,158.0,276.0,23.0,38.5,23.0,38.5,31.2,17.0,31.2,17.0,111.9,132.2,111.9,132.2,83.9,19.8,83.9,19.8,117.0,17.5,117.0,17.5,79.0,138.0,79.0,138.0
