team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,3,6,1,2.0,0.3,2.0,0.3,6,1,3,0,42.0,27.0,80.6,64.1,233.6,438.0,281.6,87.3,288.0,114.0,180.0,223.0,14.0,9.0,14.0,9.0,26.9,21.4,26.9,21.4,77.9,146.0,77.9,146.0,93.9,29.1,93.9,29.1,96.0,38.0,96.0,38.0,60.0,74.3,60.0,74.3
12,MCI,3,10,1,3.3,0.3,3.3,0.3,10,1,3,0,48.0,34.0,45.4,36.9,192.0,298.2,123.8,55.4,139.0,16.0,148.0,241.0,16.0,11.3,16.0,11.3,15.1,12.3,15.1,12.3,64.0,99.4,64.0,99.4,41.3,18.5,41.3,18.5,46.3,5.3,46.3,5.3,49.3,80.3,49.3,80.3
13,MUN,3,7,2,2.3,0.7,2.3,0.7,7,2,3,0,41.0,28.0,69.5,44.5,183.4,325.2,276.8,42.2,240.0,76.0,168.0,226.0,13.7,9.3,13.7,9.3,23.2,14.8,23.2,14.8,61.1,108.4,61.1,108.4,92.3,14.1,92.3,14.1,80.0,25.3,80.0,25.3,56.0,75.3,56.0,75.3
14,NEW,3,4,8,1.3,2.7,1.3,2.7,4,8,3,0,100.0,56.0,147.0,59.1,479.6,291.4,386.9,166.8,602.0,133.0,363.0,302.0,33.3,18.7,33.3,18.7,49.0,19.7,49.0,19.7,159.9,97.1,159.9,97.1,129.0,55.6,129.0,55.6,200.7,44.3,200.7,44.3,121.0,100.7,121.0,100.7
15,NOR,3,1,10,0.3,3.3,0.3,3.3,1,10,3,0,117.0,90.0,134.2,56.6,504.6,288.0,343.6,163.8,496.0,114.0,394.0,343.0,39.0,30.0,39.0,30.0,44.7,18.9,44.7,18.9,168.2,96.0,168.2,96.0,114.5,54.6,114.5,54.6,165.3,38.0,165.3,38.0,131.3,114.3,131.3,114.3
16,SOU,3,4,6,1.3,2.0,1.3,2.0,4,6,3,0,92.0,27.0,131.3,42.4,496.4,241.4,303.9,134.5,511.0,48.0,337.0,165.0,30.7,9.0,30.7,9.0,43.8,14.1,43.8,14.1,165.5,80.5,165.5,80.5,101.3,44.8,101.3,44.8,170.3,16.0,170.3,16.0,112.3,55.0,112.3,55.0
17,TOT,3,3,0,1.0,0.0,1.0,0.0,3,0,3,0,35.0,38.0,125.3,56.8,215.8,352.6,461.4,161.9,573.0,53.0,162.0,267.0,11.7,12.7,11.7,12.7,41.8,18.9,41.8,18.9,71.9,117.5,71.9,117.5,153.8,54.0,153.8,54.0,191.0,17.7,191.0,17.7,54.0,89.0,54.0,89.0
18,WAT,3,3,5,1.0,1.7,1.0,1.7,3,5,3,0,87.0,70.0,102.1,53.5,355.4,286.8,284.2,114.9,384.0,133.0,311.0,319.0,29.0,23.3,29.0,23.3,34.0,17.8,34.0,17.8,118.5,95.6,118.5,95.6,94.7,38.3,94.7,38.3,128.0,44.3,128.0,44.3,103.7,106.3,103.7,106.3
19,WHU,3,10,5,3.3,1.7,3.3,1.7,10,5,3,0,74.0,15.0,91.8,55.2,382.4,346.6,226.6,115.5,313.0,89.0,307.0,248.0,24.7,5.0,24.7,5.0,30.6,18.4,30.6,18.4,127.5,115.5,127.5,115.5,75.5,38.5,75.5,38.5,104.3,29.7,104.3,29.7,102.3,82.7,102.3,82.7
20,WOL,3,0,3,0.0,1.0,0.0,1.0,0,3,3,0,65.0,117.0,86.6,52.0,296.0,390.4,254.7,71.7,320.0,57.0,214.0,422.0,21.7,39.0,21.7,39.0,28.9,17.3,28.9,17.3,98.7,130.1,98.7,130.1,84.9,23.9,84.9,23.9,106.7,19.0,106.7,19.0,71.3,140.7,71.3,140.7
