team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,27.0,68.0,29.0,2.5,1.1,1.2,0.8,6.0,4.0,5.0,0,574.0,259.0,685.0,441.7,2798.6,3328.8,1699.5,622.4,2363.0,460.0,2233.0,2226.0,21.3,9.6,17.8,19.8,25.4,16.4,18.2,17.9,103.6,123.3,85.5,139.2,62.9,23.0,40.3,25.1,87.5,17.0,57.0,14.4,82.7,82.4,67.2,96.2
12,27.0,41.0,29.0,1.5,1.1,1.0,0.8,5.0,4.0,5.0,0,531.0,528.0,793.2,462.6,2622.8,2993.4,2433.5,711.7,2892.0,924.0,2076.0,2492.0,19.7,19.6,18.6,27.4,29.4,17.1,30.1,19.8,97.1,110.9,92.6,109.6,90.1,26.4,100.3,30.4,107.1,34.2,108.6,58.0,76.9,92.3,77.0,115.2
13,27.0,24.0,41.0,0.9,1.5,0.6,1.4,3.0,7.0,5.0,0,703.0,556.0,1182.3,534.6,3484.8,2709.8,3861.7,1409.4,4486.0,1224.0,2787.0,2672.0,26.0,20.6,27.2,25.6,43.8,19.8,43.8,21.2,129.1,100.4,135.9,92.6,143.0,52.2,147.7,56.6,166.2,45.3,155.4,62.8,103.2,99.0,110.8,112.0
14,27.0,24.0,51.0,0.9,1.9,0.4,1.2,2.0,6.0,5.0,0,736.0,592.0,1204.9,528.4,3797.0,2807.0,3409.8,1315.9,4839.0,1156.0,2943.0,2694.0,27.3,21.9,22.6,27.2,44.6,19.6,33.8,23.3,140.6,104.0,105.7,109.2,126.3,48.7,83.9,72.4,179.2,42.8,148.0,50.2,109.0,99.8,81.0,114.6
15,27.0,29.0,25.0,1.1,0.9,1.0,0.8,5.0,4.0,5.0,0,568.0,447.0,799.9,409.8,2437.4,2575.8,2713.2,835.4,2871.0,672.0,2257.0,2348.0,21.0,16.6,19.8,14.6,29.6,15.2,33.6,16.4,90.3,95.4,94.6,102.5,100.5,30.9,123.4,24.6,106.3,24.9,118.6,36.6,83.6,87.0,83.4,78.4
16,27.0,34.0,48.0,1.3,1.8,1.4,1.8,7.0,9.0,5.0,0,717.0,405.0,1057.4,466.6,3716.2,2999.2,2919.6,883.4,3945.0,774.0,2773.0,2223.0,26.6,15.0,29.8,12.2,39.2,17.3,35.0,12.1,137.6,111.1,149.8,96.6,108.1,32.7,81.0,13.9,146.1,28.7,119.2,10.0,102.7,82.3,108.8,74.8
17,27.0,44.0,36.0,1.6,1.3,1.6,1.0,8.0,5.0,5.0,0,604.0,417.0,1097.0,527.1,3210.8,3122.8,3259.1,1245.2,4518.0,898.0,2391.0,2395.0,22.4,15.4,18.4,15.4,40.6,19.5,41.9,17.9,118.9,115.7,92.1,112.6,120.7,46.1,136.6,40.5,167.3,33.3,190.6,25.8,88.6,88.7,74.2,86.8
18,27.0,24.0,43.0,0.9,1.6,0.8,1.8,4.0,9.0,5.0,0,667.0,603.0,1009.7,490.3,3205.8,2890.6,3079.1,955.5,3819.0,1055.0,2606.0,2788.0,24.7,22.3,24.2,24.6,37.4,18.2,38.4,21.4,118.7,107.1,109.9,116.1,114.0,35.4,130.0,38.5,141.4,39.1,144.4,59.6,96.5,103.3,89.0,104.4
19,27.0,32.0,48.0,1.2,1.8,1.4,3.0,7.0,15.0,5.0,0,704.0,485.0,1074.4,546.2,3533.0,3064.4,3039.0,1360.3,4175.0,1030.0,2761.0,2555.0,26.1,18.0,30.6,19.6,39.8,20.2,53.9,25.2,130.8,113.5,162.4,124.6,112.6,50.4,149.7,80.2,154.6,38.2,227.0,46.4,102.3,94.6,120.4,107.0
20,27.0,38.0,32.0,1.4,1.2,1.4,0.8,7.0,4.0,5.0,0,621.0,389.0,912.3,484.0,3073.2,3057.8,2762.0,1020.3,3280.0,764.0,2505.0,2307.0,23.0,14.4,27.2,25.8,33.8,17.9,35.2,22.6,113.8,113.2,115.5,126.0,102.3,37.8,103.0,63.3,121.5,28.3,132.8,37.0,92.8,85.4,104.2,122.0
