team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,34.0,86.0,34.0,2.5,1.0,3.6,0.6,18.0,3.0,5.0,0,735.0,361.0,883.6,559.5,3451.0,4166.8,2126.2,837.4,3273.0,585.0,2777.0,2923.0,21.6,10.6,26.4,11.8,26.0,16.5,32.4,20.3,101.5,122.6,103.2,144.6,62.5,24.6,72.4,34.6,96.3,17.2,148.8,23.8,81.7,86.0,91.4,109.2
12,34.0,59.0,33.0,1.7,1.0,3.0,0.6,15.0,3.0,5.0,0,646.0,582.0,957.5,545.2,3161.6,3570.8,2924.7,890.6,3503.0,996.0,2544.0,2916.0,19.0,17.1,17.2,7.4,28.2,16.0,20.6,10.8,93.0,105.0,71.1,81.2,86.0,26.2,64.3,17.1,103.0,29.3,70.2,10.4,74.8,85.8,66.2,61.4
13,34.0,35.0,50.0,1.0,1.5,2.0,1.8,10.0,9.0,5.0,0,882.0,712.0,1445.2,681.1,4247.4,3552.4,4756.5,1764.6,5467.0,1487.0,3395.0,3446.0,25.9,20.9,30.6,20.8,42.5,20.0,44.6,21.7,124.9,104.5,128.7,118.6,139.9,51.9,154.5,57.1,160.8,43.7,164.0,40.2,99.8,101.4,106.8,116.2
14,34.0,26.0,63.0,0.8,1.8,0.2,2.2,1.0,11.0,5.0,0,925.0,818.0,1463.3,653.1,4675.4,3533.2,4174.7,1549.1,5788.0,1442.0,3629.0,3531.0,27.2,24.1,30.8,33.2,43.0,19.2,40.4,15.1,137.5,103.9,145.4,97.2,122.8,45.6,114.3,25.5,170.2,42.4,145.8,27.8,106.7,103.8,109.6,121.4
15,34.0,35.0,33.0,1.0,1.0,1.0,1.6,5.0,8.0,5.0,0,715.0,578.0,997.2,509.1,3087.2,3210.0,3323.0,1021.6,3578.0,843.0,2829.0,2947.0,21.0,17.0,26.6,24.2,29.3,15.0,32.7,16.7,90.8,94.4,113.9,106.5,97.7,30.0,102.6,33.3,105.2,24.8,109.4,27.4,83.2,86.7,101.6,105.4
16,34.0,43.0,56.0,1.3,1.6,1.6,0.8,8.0,4.0,5.0,0,869.0,528.0,1308.7,577.4,4436.0,3661.2,3591.7,1129.6,5077.0,970.0,3296.0,2813.0,25.6,15.5,17.0,15.8,38.5,17.0,30.0,17.1,130.5,107.7,72.6,102.6,105.6,33.2,86.9,37.3,149.3,28.5,142.6,30.8,96.9,82.7,54.8,85.0
17,34.0,52.0,44.0,1.5,1.3,1.0,0.8,5.0,4.0,5.0,0,747.0,520.0,1333.0,634.4,3912.2,3820.4,3919.1,1479.8,5517.0,1035.0,2940.0,2949.0,22.0,15.3,18.6,15.6,39.2,18.7,28.2,13.9,115.1,112.4,87.8,89.2,115.3,43.5,78.1,40.9,162.3,30.4,116.2,8.6,86.5,86.7,68.6,81.6
18,34.0,31.0,53.0,0.9,1.6,0.8,1.8,4.0,9.0,5.0,0,852.0,750.0,1245.7,608.2,4045.6,3607.8,3735.6,1256.8,4681.0,1212.0,3296.0,3467.0,25.1,22.1,29.8,21.2,36.6,17.9,36.3,17.6,119.0,106.1,130.1,109.9,109.9,37.0,93.5,45.0,137.7,35.6,138.8,20.4,96.9,102.0,107.8,98.0
19,34.0,40.0,59.0,1.2,1.7,1.0,1.8,5.0,9.0,5.0,0,892.0,656.0,1341.0,664.9,4445.2,3845.2,3848.4,1648.3,5118.0,1145.0,3526.0,3313.0,26.2,19.3,27.4,27.0,39.4,19.6,37.5,18.9,130.7,113.1,129.8,119.0,113.2,48.5,112.8,50.0,150.5,33.7,132.6,19.2,103.7,97.4,104.8,119.2
20,34.0,45.0,37.0,1.3,1.1,0.8,0.6,4.0,3.0,5.0,0,756.0,535.0,1088.5,575.4,3659.8,3650.0,3297.4,1222.4,3932.0,883.0,3034.0,2963.0,22.2,15.7,18.2,21.6,32.0,16.9,22.4,12.1,107.6,107.4,73.4,80.3,97.0,36.0,70.8,26.4,115.6,26.0,82.4,14.6,89.2,87.2,69.6,94.6
