team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,29,38.0,49.0,1.3,1.7,1.7,1.7,10.0,10.0,6,0,759.0,557.0,1023.7,452.0,3684.2,2790.6,3056.2,934.7,3512.0,792.0,2728.0,2530.0,26.2,19.2,24.0,20.5,35.3,15.6,37.5,16.3,127.0,96.2,126.5,103.2,105.4,32.2,130.1,29.8,121.1,27.3,118.7,30.2,94.1,87.2,99.5,92.0,669.0,390.0,23.1,13.4,967.0,474.5,33.3,16.4,3133.2,3027.6,108.0,104.4,3239.0,747.7,111.7,25.8,3324.0,963.0,114.6,33.2,2301.0,2304.0,79.3,79.4
12,LIV,28,48.0,33.0,1.7,1.2,1.7,0.8,10.0,5.0,6,0,677.0,414.0,917.0,457.8,3208.2,3031.2,2645.7,959.7,3321.0,579.0,2469.0,2514.0,24.2,14.8,22.8,20.0,32.8,16.4,33.1,13.8,114.6,108.3,100.7,83.6,94.5,34.3,115.9,41.5,118.6,20.7,114.8,13.2,88.2,89.8,82.7,104.3,737.0,577.0,26.3,20.6,1118.1,584.7,39.9,20.9,3427.8,2988.0,122.4,106.7,3083.1,1895.6,110.1,67.7,4682.0,963.0,167.2,34.4,2718.0,2964.0,97.1,105.9
13,MCI,28,71.0,26.0,2.5,0.9,2.8,0.5,11.0,2.0,4,0,534.0,271.0,622.4,365.4,2214.8,2650.0,1896.6,621.7,2129.0,384.0,1901.0,2023.0,19.1,9.7,24.8,14.8,22.2,13.0,27.8,18.7,79.1,94.6,88.3,130.7,67.7,22.2,94.6,41.2,76.0,13.7,96.2,15.0,67.9,72.2,83.8,118.0,991.0,516.0,35.4,18.4,1486.3,417.7,53.1,14.9,4843.6,2222.6,173.0,79.4,4797.5,1071.8,171.3,38.3,5228.0,889.0,186.7,31.8,4025.0,2546.0,143.8,90.9
14,MUN,28,42.0,37.0,1.5,1.3,0.2,2.2,1.0,9.0,4,0,723.0,394.0,1037.0,455.2,3349.0,2745.6,3027.2,1062.4,3997.0,736.0,2704.0,2313.0,25.8,14.1,48.0,31.8,37.0,16.3,58.9,23.0,119.6,98.1,228.6,121.8,108.1,37.9,149.8,80.4,142.8,26.3,209.8,28.2,96.6,82.6,180.2,144.2,757.0,546.0,27.0,19.5,1101.9,480.0,39.4,17.1,3603.6,2883.2,128.7,103.0,3434.3,1237.2,122.6,44.2,4010.0,669.0,143.2,23.9,2605.0,2801.0,93.0,100.0
15,NEW,28,46.0,20.0,1.6,0.7,2.2,1.0,11.0,5.0,5,0,508.0,416.0,768.5,391.2,2408.2,2629.4,2441.5,725.0,2847.0,553.0,1868.0,2258.0,18.1,14.9,14.4,8.8,27.4,14.0,15.5,7.2,86.0,93.9,61.9,63.5,87.2,25.9,43.4,6.5,101.7,19.8,51.0,2.0,66.7,80.6,52.6,50.0,808.0,653.0,28.9,23.3,1133.6,549.2,40.5,19.6,3629.8,2648.2,129.6,94.6,2875.5,1931.5,102.7,69.0,4819.0,906.0,172.1,32.4,2754.0,2897.0,98.4,103.5
16,NFO,29,24.0,52.0,0.8,1.8,1.0,2.3,6.0,14.0,6,0,833.0,563.0,1217.3,457.7,3830.8,2739.2,3974.5,1100.1,4383.0,729.0,3039.0,2642.0,28.7,19.4,35.3,16.5,42.0,15.8,47.2,19.1,132.1,94.5,171.2,122.6,137.0,37.9,146.8,44.2,151.1,25.1,154.8,24.0,104.8,91.1,141.8,91.7,618.0,432.0,21.3,14.9,721.4,448.0,24.9,15.4,2434.0,2992.2,83.9,103.2,2182.8,829.8,75.3,28.6,2633.0,655.0,90.8,22.6,2146.0,2433.0,74.0,83.9
17,SOU,29,23.0,47.0,0.8,1.6,0.7,1.2,4.0,7.0,6,0,767.0,729.0,1059.7,561.1,3623.0,3490.2,3235.2,1190.1,3771.0,918.0,2759.0,3222.0,26.4,25.1,26.2,34.5,36.5,19.4,34.5,26.7,124.9,120.4,120.5,153.5,111.6,41.0,127.7,58.0,130.0,31.7,99.5,55.5,95.1,111.1,103.3,142.3,597.0,349.0,20.6,12.0,846.1,432.2,29.2,14.9,2789.8,2691.6,96.2,92.8,2961.4,780.3,102.1,26.9,2743.0,847.0,94.6,29.2,2243.0,2064.0,77.3,71.2
18,TOT,29,53.0,41.0,1.8,1.4,1.8,1.2,9.0,6.0,5,0,706.0,386.0,1080.7,520.9,3462.0,3249.4,3635.1,1156.5,3729.0,802.0,2757.0,2583.0,24.3,13.3,21.0,17.6,37.3,18.0,31.2,17.0,119.4,112.0,105.2,106.2,125.4,39.9,119.4,28.0,128.6,27.7,90.0,35.0,95.1,89.1,85.4,90.6,660.0,677.0,22.8,23.3,963.2,682.7,33.2,23.5,3406.8,3534.4,117.5,121.9,2818.5,1636.9,97.2,56.4,3408.0,1657.0,117.5,57.1,2615.0,3246.0,90.2,111.9
19,WHU,28,26.0,39.0,0.9,1.4,1.4,2.0,7.0,10.0,5,0,665.0,590.0,891.2,478.0,2981.0,2953.6,2821.7,1040.5,3116.0,781.0,2584.0,2754.0,23.8,21.1,20.4,13.4,31.8,17.1,27.5,14.2,106.5,105.5,97.8,84.9,100.8,37.2,89.7,29.9,111.3,27.9,87.4,26.6,92.3,98.4,84.4,78.0,651.0,424.0,23.2,15.1,939.3,414.1,33.6,14.8,3046.8,2404.8,108.8,85.9,2696.6,1115.7,96.3,39.8,3666.0,611.0,130.9,21.8,2339.0,2214.0,83.5,79.1
20,WOL,29,23.0,42.0,0.8,1.4,1.0,1.7,6.0,10.0,6,0,786.0,683.0,1104.8,504.5,3607.0,2939.6,3422.8,1152.4,4027.0,941.0,2775.0,2989.0,27.1,23.6,29.7,27.0,38.1,17.4,42.5,24.1,124.4,101.4,137.5,136.0,118.0,39.7,145.3,48.6,138.9,32.4,141.5,56.0,95.7,103.1,104.3,120.0,548.0,469.0,18.9,16.2,840.1,451.7,29.0,15.6,2532.8,3092.2,87.3,106.6,2929.9,800.9,101.0,27.6,2958.0,615.0,102.0,21.2,2036.0,2525.0,70.2,87.1
