team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,8,10.0,10.0,1.2,1.2,0.6,1.4,3.0,7.0,5,0,156.0,72.0,218.2,93.2,810.6,589.6,616.1,181.7,756.0,160.0,609.0,423.0,19.5,9.0,18.2,10.2,27.3,11.6,20.5,8.5,101.3,73.7,90.2,56.8,77.0,22.7,44.4,16.7,94.5,20.0,70.4,11.4,76.1,52.9,67.4,45.8,158.0,78.0,19.8,9.8,235.1,89.8,29.4,11.2,804.8,573.4,100.6,71.7,724.6,161.8,90.6,20.2,838.0,159.0,104.8,19.9,524.0,483.0,65.5,60.4
12,LIV,8,15.0,6.0,1.9,0.8,2.2,0.2,11.0,1.0,5,0,138.0,55.0,169.0,93.6,654.6,759.4,453.7,118.6,583.0,56.0,513.0,448.0,17.2,6.9,11.4,5.2,21.1,11.7,13.8,8.9,81.8,94.9,48.5,74.0,56.7,14.8,44.2,8.7,72.9,7.0,45.8,5.8,64.1,56.0,41.8,46.8,186.0,116.0,23.2,14.5,324.5,149.2,40.6,18.6,908.2,640.0,113.5,80.0,875.5,529.4,109.4,66.2,1470.0,321.0,183.8,40.1,681.0,623.0,85.1,77.9
13,MCI,8,23.0,6.0,2.9,0.8,2.8,0.6,14.0,3.0,5,0,120.0,36.0,123.0,83.2,482.2,611.2,323.2,138.8,431.0,79.0,435.0,425.0,15.0,4.5,12.4,3.8,15.4,10.4,11.0,8.6,60.3,76.4,46.8,64.9,40.4,17.4,30.6,12.2,53.9,9.9,32.8,8.4,54.4,53.1,43.2,48.4,288.0,169.0,36.0,21.1,412.3,110.8,51.5,13.8,1390.6,587.0,173.8,73.4,1338.4,284.6,167.3,35.6,1393.0,237.0,174.1,29.6,1171.0,776.0,146.4,97.0
14,MUN,8,8.0,8.0,1.0,1.0,1.0,0.2,5.0,1.0,5,0,150.0,87.0,257.2,82.0,704.2,509.4,854.4,131.9,1015.0,177.0,605.0,449.0,18.8,10.9,10.0,5.0,32.2,10.2,23.2,6.3,88.0,63.7,53.5,41.4,106.8,16.5,92.9,8.9,126.9,22.1,86.6,12.6,75.6,56.1,49.8,33.4,154.0,93.0,19.2,11.6,218.5,104.4,27.3,13.0,703.2,585.0,87.9,73.1,647.4,246.5,80.9,30.8,841.0,211.0,105.1,26.4,520.0,515.0,65.0,64.4
15,NEW,8,8.0,7.0,1.0,0.9,0.6,0.8,3.0,4.0,5,0,167.0,108.0,276.7,117.5,868.2,733.2,775.1,261.3,1118.0,178.0,631.0,597.0,20.9,13.5,20.0,14.2,34.6,14.7,32.0,16.0,108.5,91.6,104.6,97.5,96.9,32.7,83.9,41.3,139.8,22.2,130.0,21.4,78.9,74.6,70.4,74.0,164.0,158.0,20.5,19.8,283.1,152.5,35.4,19.1,791.4,798.4,98.9,99.8,782.3,463.1,97.8,57.9,1252.0,262.0,156.5,32.8,593.0,720.0,74.1,90.0
16,NFO,8,6.0,17.0,0.8,2.1,0.8,2.8,4.0,14.0,5,0,208.0,172.0,342.9,126.7,1096.4,734.2,1057.9,307.0,1272.0,225.0,829.0,742.0,26.0,21.5,30.8,20.2,42.9,15.8,41.4,12.3,137.0,91.8,156.3,82.1,132.2,38.4,121.8,16.2,159.0,28.1,134.8,24.0,103.6,92.8,124.6,89.0,140.0,89.0,17.5,11.1,160.9,142.2,20.1,17.8,509.6,838.0,63.7,104.8,471.3,335.9,58.9,42.0,634.0,252.0,79.2,31.5,493.0,605.0,61.6,75.6
17,SOU,8,7.0,11.0,0.9,1.4,0.4,0.8,2.0,4.0,5,0,177.0,159.0,263.0,118.9,888.0,750.0,723.3,191.3,1029.0,247.0,632.0,731.0,22.1,19.9,20.2,22.4,32.9,14.9,28.9,11.7,111.0,93.8,94.8,81.5,90.4,23.9,72.6,22.3,128.6,30.9,122.6,13.4,79.0,91.4,64.2,92.8,147.0,68.0,18.4,8.5,215.2,96.8,26.9,12.1,722.0,604.4,90.2,75.6,710.0,166.2,88.8,20.8,731.0,198.0,91.4,24.8,591.0,396.0,73.9,49.5
18,TOT,8,18.0,7.0,2.2,0.9,2.2,0.8,11.0,4.0,5,0,128.0,66.0,231.7,147.0,610.8,900.4,889.0,348.4,821.0,220.0,552.0,583.0,16.0,8.2,15.0,7.0,29.0,18.4,26.3,15.9,76.4,112.6,70.1,105.6,111.1,43.6,91.2,42.4,102.6,27.5,102.4,10.8,69.0,72.9,64.2,70.0,192.0,174.0,24.0,21.8,298.7,173.1,37.3,21.6,1092.4,869.6,136.6,108.7,829.5,323.6,103.7,40.4,1066.0,538.0,133.2,67.2,755.0,779.0,94.4,97.4
19,WHU,8,3.0,9.0,0.4,1.1,0.6,0.8,3.0,4.0,5,0,172.0,190.0,200.6,131.0,629.6,781.0,657.9,303.8,721.0,225.0,643.0,777.0,21.5,23.8,14.6,16.4,25.1,16.4,20.2,15.4,78.7,97.6,58.3,90.4,82.2,38.0,67.9,39.3,90.1,28.1,76.6,23.8,80.4,97.1,58.0,79.4,127.0,85.0,15.9,10.6,193.0,91.0,24.1,11.4,602.6,503.0,75.3,62.9,545.2,266.0,68.2,33.2,789.0,139.0,98.6,17.4,472.0,476.0,59.0,59.5
20,WOL,8,3.0,7.0,0.4,0.9,0.4,0.8,2.0,4.0,5,0,161.0,176.0,247.5,102.3,725.4,655.6,761.9,225.3,993.0,139.0,548.0,759.0,20.1,22.0,20.0,17.6,30.9,12.8,31.2,11.1,90.7,82.0,94.4,67.4,95.2,28.2,97.2,26.7,124.1,17.4,121.4,16.6,68.5,94.9,69.0,79.6,133.0,132.0,16.6,16.5,205.6,102.2,25.7,12.8,593.4,680.8,74.2,85.1,766.7,200.6,95.8,25.1,696.0,140.0,87.0,17.5,464.0,637.0,58.0,79.6
