team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,26,31.0,42.0,1.2,1.6,0.8,1.5,3.0,6.0,4,0,700.0,537.0,921.3,416.5,3341.8,2580.0,2730.6,879.5,3154.0,701.0,2462.0,2402.0,26.9,20.6,34.2,46.8,35.4,16.0,47.7,26.4,128.5,99.2,167.9,168.7,105.0,33.8,176.0,48.6,121.3,27.0,133.2,47.0,94.7,92.4,128.5,178.0,591.0,351.0,22.7,13.5,860.2,415.2,33.1,16.0,2752.0,2603.8,105.8,100.2,2881.8,682.3,110.8,26.2,2993.0,860.0,115.1,33.1,2019.0,2055.0,77.6,79.0
12,LIV,26,47.0,29.0,1.8,1.1,3.2,0.2,13.0,1.0,4,0,600.0,357.0,773.3,411.0,2823.6,2791.6,2129.9,781.0,2784.0,527.0,2148.0,2202.0,23.1,13.7,21.8,19.2,29.7,15.8,23.6,18.0,108.6,107.4,84.1,113.8,81.9,30.0,79.8,46.6,107.1,20.3,72.8,19.2,82.6,84.7,72.8,114.5,698.0,545.0,26.8,21.0,1082.5,561.2,41.6,21.6,3279.8,2806.4,126.2,107.9,2980.0,1855.9,114.6,71.4,4577.0,948.0,176.0,36.5,2585.0,2761.0,99.4,106.2
13,MCI,27,67.0,25.0,2.5,0.9,2.8,0.8,14.0,4.0,5,0,495.0,239.0,586.8,341.9,2066.8,2468.4,1793.5,582.0,2024.0,369.0,1768.0,1820.0,18.3,8.8,30.4,12.0,21.7,12.7,38.6,21.0,76.6,91.4,122.3,135.4,66.4,21.6,136.1,52.7,75.0,13.7,129.2,21.6,65.5,67.4,107.0,105.2,941.0,506.0,34.8,18.7,1416.8,409.0,52.5,15.2,4592.8,2151.8,170.1,79.7,4579.7,1057.6,169.6,39.2,5001.0,887.0,185.2,32.8,3823.0,2482.0,141.6,91.9
14,MUN,26,41.0,35.0,1.6,1.4,1.2,1.8,5.0,7.0,4,0,636.0,342.0,918.9,417.5,2907.4,2560.6,2742.9,906.8,3543.0,699.0,2357.0,2083.0,24.5,13.2,33.0,21.2,35.3,16.1,43.8,23.2,111.8,98.5,149.1,130.7,105.5,34.9,133.9,67.6,136.3,26.9,154.2,34.0,90.6,80.1,111.8,120.0,712.0,507.0,27.4,19.5,1049.8,448.0,40.4,17.2,3443.2,2696.4,132.4,103.7,3227.0,1132.0,124.1,43.5,3851.0,641.0,148.1,24.6,2462.0,2594.0,94.7,99.8
15,NEW,25,37.0,18.0,1.5,0.7,1.0,2.0,3.0,6.0,3,0,492.0,412.0,756.3,380.5,2355.6,2530.2,2417.7,718.1,2796.0,553.0,1822.0,2204.0,19.7,16.5,33.3,32.3,30.2,15.2,44.7,23.6,94.2,101.2,172.1,171.8,96.7,28.7,134.2,47.0,111.8,22.1,141.0,17.7,72.9,88.2,136.0,147.3,693.0,591.0,27.7,23.6,969.2,503.3,38.8,20.1,3037.8,2414.8,121.5,96.6,2450.1,1744.9,98.0,69.8,4194.0,867.0,167.8,34.7,2273.0,2613.0,90.9,104.5
16,NFO,26,21.0,47.0,0.8,1.8,1.0,3.0,4.0,12.0,4,0,738.0,519.0,1076.6,398.4,3382.8,2336.8,3501.8,966.9,3896.0,673.0,2649.0,2368.0,28.4,20.0,44.5,25.0,41.4,15.3,57.6,22.6,130.1,89.9,205.4,123.4,134.7,37.2,194.2,63.3,149.8,25.9,178.2,39.5,101.9,91.1,166.8,119.0,560.0,409.0,21.5,15.7,643.0,412.1,24.7,15.8,2166.6,2720.2,83.3,104.6,1949.5,787.8,75.0,30.3,2344.0,610.0,90.2,23.5,1949.0,2268.0,75.0,87.2
17,SOU,27,20.0,43.0,0.7,1.6,0.6,1.0,3.0,5.0,5,0,709.0,656.0,991.9,492.3,3354.4,3104.2,2985.8,1027.9,3607.0,780.0,2526.0,2902.0,26.3,24.3,26.4,30.8,36.7,18.2,39.1,23.0,124.2,115.0,126.2,139.2,110.6,38.1,143.4,45.5,133.6,28.9,124.4,44.4,93.6,107.5,101.4,134.6,538.0,335.0,19.9,12.4,768.9,406.2,28.5,15.0,2485.8,2543.4,92.1,94.2,2697.6,727.6,99.9,27.0,2538.0,789.0,94.0,29.2,2007.0,1940.0,74.3,71.8
18,TOT,27,49.0,37.0,1.8,1.4,1.6,1.2,8.0,6.0,5,0,650.0,358.0,992.5,490.3,3157.6,3086.0,3292.6,1100.7,3494.0,716.0,2515.0,2452.0,24.1,13.3,20.8,16.8,36.8,18.2,26.4,15.9,117.0,114.3,101.4,110.6,122.0,40.8,86.8,26.7,129.4,26.5,78.8,21.0,93.2,90.8,79.4,98.2,625.0,635.0,23.2,23.5,915.3,630.0,33.9,23.3,3214.8,3226.2,119.1,119.5,2640.4,1502.9,97.8,55.7,3299.0,1573.0,122.2,58.3,2460.0,3028.0,91.1,112.2
19,WHU,26,24.0,34.0,0.9,1.3,1.5,2.0,6.0,8.0,4,0,651.0,582.0,872.9,462.8,2907.8,2857.6,2757.7,1015.5,3070.0,750.0,2523.0,2685.0,25.0,22.4,34.5,30.0,33.6,17.8,46.4,24.0,111.8,109.9,164.8,142.2,106.1,39.1,149.2,57.1,118.1,28.8,149.5,40.8,97.0,103.3,137.8,143.8,614.0,371.0,23.6,14.3,903.1,378.0,34.7,14.5,2900.2,2205.0,111.6,84.8,2580.1,1033.3,99.2,39.7,3564.0,533.0,137.1,20.5,2208.0,2009.0,84.9,77.3
20,WOL,27,20.0,37.0,0.7,1.4,1.0,1.4,5.0,7.0,5,0,711.0,646.0,1004.6,453.4,3225.6,2568.2,3108.1,1111.0,3721.0,842.0,2513.0,2778.0,26.3,23.9,29.6,33.2,37.2,16.8,40.9,24.6,119.5,95.1,128.3,126.2,115.1,41.2,144.8,61.0,137.8,31.2,135.6,58.4,93.1,102.9,104.2,137.0,509.0,454.0,18.8,16.8,767.4,418.7,28.4,15.5,2319.6,2888.4,85.9,107.0,2676.1,721.7,99.1,26.7,2697.0,566.0,99.9,21.0,1870.0,2407.0,69.3,89.2
