team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,28.0,68.0,29.0,2.4,1.0,0.8,0.4,4.0,2.0,5.0,0,574.0,259.0,685.0,441.7,2798.6,3328.8,1699.5,622.4,2363.0,460.0,2233.0,2226.0,20.5,9.2,13.6,18.0,24.5,15.8,12.7,14.8,100.0,118.9,57.3,113.7,60.7,22.2,30.0,23.0,84.4,16.4,40.8,11.0,79.8,79.5,46.4,81.8
12,28.0,42.0,30.0,1.5,1.1,1.2,0.6,6.0,3.0,5.0,0,549.0,539.0,826.9,479.9,2713.0,3084.2,2490.2,779.5,3081.0,938.0,2143.0,2552.0,19.6,19.2,17.4,19.6,29.5,17.1,28.5,18.4,96.9,110.2,88.2,97.8,88.9,27.8,85.4,31.1,110.0,33.5,110.8,55.4,76.5,91.1,72.0,91.8
13,28.0,24.0,41.0,0.9,1.5,0.4,1.4,2.0,7.0,5.0,0,719.0,588.0,1202.9,551.9,3551.0,2823.6,3941.3,1432.6,4547.0,1260.0,2821.0,2793.0,25.7,21.0,27.4,28.8,43.0,19.7,39.2,20.6,126.8,100.8,133.5,100.8,140.8,51.2,124.6,49.5,162.4,45.0,134.2,55.4,100.8,99.8,103.8,119.6
14,28.0,25.0,51.0,0.9,1.8,0.4,1.2,2.0,6.0,5.0,0,751.0,602.0,1240.5,547.9,3862.0,2905.6,3549.7,1366.4,4993.0,1201.0,3000.0,2751.0,26.8,21.5,23.2,27.8,44.3,19.6,37.5,22.9,137.9,103.8,107.4,105.9,126.8,48.8,101.9,75.4,178.3,42.9,165.8,46.6,107.1,98.2,84.8,113.6
15,28.0,29.0,25.0,1.0,0.9,0.8,0.6,4.0,3.0,5.0,0,568.0,447.0,799.9,409.8,2437.4,2575.8,2713.2,835.4,2871.0,672.0,2257.0,2348.0,20.3,16.0,15.2,13.0,28.6,14.6,26.4,14.4,87.0,92.0,71.9,87.2,96.9,29.8,98.4,23.5,102.5,24.0,94.2,32.6,80.6,83.9,64.0,67.6
16,28.0,35.0,51.0,1.2,1.8,1.2,1.8,6.0,9.0,5.0,0,761.0,414.0,1116.3,476.8,3963.6,3069.0,3058.2,902.5,4148.0,786.0,2949.0,2271.0,27.2,14.8,31.6,12.0,39.9,17.0,39.0,12.4,141.6,109.6,160.1,97.0,109.2,32.2,94.4,15.3,148.1,28.1,136.2,10.8,105.3,81.1,111.8,71.8
17,28.0,46.0,39.0,1.6,1.4,2.0,1.6,10.0,8.0,5.0,0,631.0,434.0,1138.6,549.3,3345.6,3294.0,3407.4,1250.2,4650.0,944.0,2504.0,2486.0,22.5,15.5,21.0,12.2,40.7,19.6,41.7,20.0,119.5,117.6,102.3,127.8,121.7,44.6,137.2,37.9,166.1,33.7,177.8,34.2,89.4,88.8,88.2,81.4
18,28.0,27.0,43.0,1.0,1.5,1.4,1.8,7.0,9.0,5.0,0,682.0,608.0,1027.2,505.3,3243.4,2962.8,3146.6,1003.5,3888.0,1084.0,2675.0,2851.0,24.4,21.7,23.4,18.2,36.7,18.0,33.4,20.1,115.8,105.8,102.3,101.4,112.4,35.8,115.6,38.9,138.9,38.7,115.8,60.8,95.5,101.8,88.6,90.0
19,28.0,35.0,49.0,1.2,1.8,1.8,3.0,9.0,15.0,5.0,0,726.0,490.0,1111.1,560.0,3657.8,3157.0,3138.8,1390.3,4317.0,1045.0,2872.0,2606.0,25.9,17.5,31.8,16.6,39.7,20.0,56.4,22.0,130.6,112.8,177.1,109.7,112.1,49.6,160.0,66.2,154.2,37.3,226.0,43.4,102.6,93.1,133.4,94.2
20,28.0,41.0,34.0,1.5,1.2,1.4,0.8,7.0,4.0,5.0,0,645.0,399.0,951.7,504.9,3209.0,3164.8,2845.2,1076.8,3454.0,810.0,2605.0,2375.0,23.0,14.2,27.6,25.2,34.0,18.0,38.3,22.5,114.6,113.0,125.2,125.4,101.6,38.5,106.3,62.2,123.4,28.9,150.8,38.2,93.0,84.8,104.8,123.2
