team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,4,7.0,4.0,1.8,1.0,1.8,1.0,7.0,4.0,4,0,94.0,56.0,149.0,65.5,466.0,374.6,507.9,151.3,517.0,130.0,357.0,308.0,23.5,14.0,23.5,14.0,37.2,16.4,37.2,16.4,116.5,93.6,116.5,93.6,127.0,37.8,127.0,37.8,129.2,32.5,129.2,32.5,89.2,77.0,89.2,77.0,117.0,63.0,29.2,15.8,159.0,56.6,39.8,14.2,547.4,396.6,136.8,99.2,442.1,72.8,110.5,18.2,605.0,94.0,151.2,23.5,385.0,339.0,96.2,84.8
12,LIV,4,13.0,5.0,3.2,1.2,3.2,1.2,13.0,5.0,4,0,96.0,18.0,115.1,58.8,458.8,471.8,289.0,86.9,404.0,27.0,357.0,256.0,24.0,4.5,24.0,4.5,28.8,14.7,28.8,14.7,114.7,118.0,114.7,118.0,72.2,21.7,72.2,21.7,101.0,6.8,101.0,6.8,89.2,64.0,89.2,64.0,135.0,79.0,33.8,19.8,221.4,95.6,55.4,23.9,687.6,451.0,171.9,112.8,577.9,315.2,144.5,78.8,962.0,189.0,240.5,47.2,505.0,431.0,126.2,107.8
13,MCI,4,13.0,5.0,3.2,1.2,3.2,1.2,13.0,5.0,4,0,73.0,24.0,78.8,51.2,311.8,375.4,202.7,80.4,278.0,54.0,272.0,252.0,18.2,6.0,18.2,6.0,19.7,12.8,19.7,12.8,78.0,93.8,78.0,93.8,50.7,20.1,50.7,20.1,69.5,13.5,69.5,13.5,68.0,63.0,68.0,63.0,167.0,82.0,41.8,20.5,250.9,59.6,62.7,14.9,826.2,285.8,206.6,71.4,848.7,174.6,212.2,43.6,834.0,138.0,208.5,34.5,690.0,411.0,172.5,102.8
14,MUN,4,4.0,7.0,1.0,1.8,1.0,1.8,4.0,7.0,4,0,116.0,73.0,185.9,64.9,525.8,377.4,578.5,114.1,753.0,155.0,441.0,331.0,29.0,18.2,29.0,18.2,46.5,16.2,46.5,16.2,131.4,94.4,131.4,94.4,144.6,28.5,144.6,28.5,188.2,38.8,188.2,38.8,110.2,82.8,110.2,82.8,84.0,52.0,21.0,13.0,142.3,85.4,35.6,21.4,382.4,452.2,95.6,113.0,429.5,202.4,107.4,50.6,616.0,199.0,154.0,49.8,299.0,344.0,74.8,86.0
15,NEW,4,6.0,4.0,1.5,1.0,1.5,1.0,6.0,4.0,4,0,95.0,47.0,148.8,53.8,478.2,386.2,426.1,76.7,584.0,73.0,357.0,293.0,23.8,11.8,23.8,11.8,37.2,13.4,37.2,13.4,119.6,96.6,119.6,96.6,106.5,19.2,106.5,19.2,146.0,18.2,146.0,18.2,89.2,73.2,89.2,73.2,101.0,103.0,25.2,25.8,171.6,80.0,42.9,20.0,488.0,450.4,122.0,112.6,513.5,230.1,128.4,57.5,711.0,117.0,177.8,29.2,364.0,437.0,91.0,109.2
16,NFO,4,2.0,5.0,0.5,1.2,0.5,1.2,2.0,5.0,4,0,84.0,110.0,189.3,77.8,502.8,404.6,612.3,231.9,778.0,142.0,325.0,447.0,21.0,27.5,21.0,27.5,47.3,19.4,47.3,19.4,125.7,101.2,125.7,101.2,153.1,58.0,153.1,58.0,194.5,35.5,194.5,35.5,81.2,111.8,81.2,111.8,73.0,77.0,18.2,19.2,88.6,94.1,22.2,23.5,222.4,574.8,55.6,143.7,286.8,208.3,71.7,52.1,378.0,160.0,94.5,40.0,250.0,399.0,62.5,99.8
17,SOU,4,5.0,8.0,1.2,2.0,1.2,2.0,5.0,8.0,4,0,100.0,86.0,157.4,77.9,513.6,474.0,437.8,113.4,629.0,190.0,368.0,411.0,25.0,21.5,25.0,21.5,39.4,19.5,39.4,19.5,128.4,118.5,128.4,118.5,109.4,28.4,109.4,28.4,157.2,47.5,157.2,47.5,92.0,102.8,92.0,102.8,95.0,35.0,23.8,8.8,135.5,64.6,33.9,16.2,464.6,369.4,116.2,92.4,466.2,134.0,116.6,33.5,429.0,142.0,107.2,35.5,404.0,230.0,101.0,57.5
18,TOT,4,9.0,3.0,2.2,0.8,2.2,0.8,9.0,3.0,4,0,65.0,43.0,129.4,92.4,287.8,519.2,550.3,204.6,457.0,200.0,281.0,325.0,16.2,10.8,16.2,10.8,32.4,23.1,32.4,23.1,72.0,129.8,72.0,129.8,137.6,51.2,137.6,51.2,114.2,50.0,114.2,50.0,70.2,81.2,70.2,81.2,100.0,131.0,25.0,32.8,162.4,95.5,40.6,23.9,597.6,527.0,149.4,131.8,475.0,154.8,118.8,38.7,552.0,272.0,138.0,68.0,402.0,526.0,100.5,131.5
19,WHU,4,1.0,5.0,0.2,1.2,0.2,1.2,1.0,5.0,4,0,116.0,117.0,122.6,68.0,401.8,410.0,412.8,148.8,414.0,120.0,425.0,445.0,29.0,29.2,29.0,29.2,30.6,17.0,30.6,17.0,100.4,102.5,100.4,102.5,103.2,37.2,103.2,37.2,103.5,30.0,103.5,30.0,106.2,111.2,106.2,111.2,68.0,58.0,17.0,14.5,99.0,56.2,24.8,14.0,304.2,302.2,76.0,75.6,286.1,179.2,71.5,44.8,405.0,80.0,101.2,20.0,227.0,298.0,56.8,74.5
20,WOL,4,2.0,4.0,0.5,1.0,0.5,1.0,2.0,4.0,4,0,83.0,100.0,141.1,65.4,369.4,402.4,418.9,165.2,621.0,83.0,271.0,431.0,20.8,25.0,20.8,25.0,35.3,16.4,35.3,16.4,92.4,100.6,92.4,100.6,104.7,41.3,104.7,41.3,155.2,20.8,155.2,20.8,67.8,107.8,67.8,107.8,79.0,67.0,19.8,16.8,126.6,65.4,31.6,16.4,377.8,441.6,94.4,110.4,460.5,118.0,115.1,29.5,426.0,94.0,106.5,23.5,302.0,352.0,75.5,88.0
