team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,10,29,8,2.9,0.8,3.4,1.4,17,7,5,0,175.0,57.0,315.0,168.5,970.2,1216.4,968.8,234.0,1208.0,230.0,702.0,672.0,17.5,5.7,21.4,4.4,31.5,16.8,34.6,14.0,97.0,121.6,115.9,96.7,96.9,23.4,95.2,26.8,120.8,23.0,134.8,15.6,70.2,67.2,84.2,64.6
12,MCI,10,20,6,2.0,0.6,1.8,1.0,9,5,5,0,190.0,143.0,224.6,138.9,803.6,1113.2,624.5,197.4,821.0,77.0,679.0,888.0,19.0,14.3,22.2,13.0,22.5,13.9,25.7,14.3,80.4,111.3,96.7,110.7,62.4,19.7,68.6,23.0,82.1,7.7,92.4,9.6,67.9,88.8,81.0,91.6
13,MUN,10,19,15,1.9,1.5,1.2,2.2,6,11,5,0,241.0,155.0,336.4,169.0,1152.6,1130.2,1028.5,272.2,1185.0,283.0,902.0,906.0,24.1,15.5,31.8,22.2,33.6,16.9,42.0,17.7,115.3,113.0,150.4,111.4,102.8,27.2,121.3,30.1,118.5,28.3,148.0,35.0,90.2,90.6,116.0,103.2
14,NEW,10,11,23,1.1,2.3,1.0,2.0,5,10,5,0,313.0,171.0,466.9,187.6,1497.8,1047.0,1366.6,518.5,1801.0,312.0,1176.0,922.0,31.3,17.1,28.2,18.6,46.7,18.8,40.9,17.5,149.8,104.7,132.6,106.2,136.7,51.8,124.1,42.2,180.1,31.2,152.6,27.0,117.6,92.2,105.8,93.8
15,NOR,10,3,25,0.3,2.5,0.2,2.2,1,11,5,0,343.0,289.0,474.4,187.7,1577.2,943.6,1391.0,532.5,1779.0,401.0,1207.0,1139.0,34.3,28.9,31.8,30.6,47.4,18.8,43.9,18.9,157.7,94.4,149.1,96.4,139.1,53.2,140.0,46.5,177.9,40.1,150.2,46.0,120.7,113.9,112.2,118.2
16,SOU,10,9,12,0.9,1.2,1.0,1.2,5,6,5,0,225.0,201.0,327.1,165.7,1072.2,1006.4,912.5,390.8,1282.0,259.0,817.0,916.0,22.5,20.1,19.6,21.0,32.7,16.6,26.1,18.1,107.2,100.6,88.6,113.5,91.2,39.1,72.6,35.2,128.2,25.9,99.2,32.8,81.7,91.6,68.4,96.8
17,TOT,10,9,16,0.9,1.6,1.2,2.0,6,10,5,0,235.0,235.0,399.4,202.0,1197.0,1126.0,1170.5,498.7,1626.0,391.0,895.0,1143.0,23.5,23.5,27.0,20.6,39.9,20.2,35.9,16.9,119.7,112.6,136.6,102.2,117.0,49.9,94.7,36.5,162.6,39.1,126.6,30.0,89.5,114.3,100.6,104.2
18,WAT,10,12,18,1.2,1.8,1.2,2.0,6,10,5,0,282.0,238.0,403.7,184.7,1311.8,994.8,1219.6,406.1,1506.0,444.0,1091.0,1085.0,28.2,23.8,29.8,24.2,40.4,18.5,45.6,19.3,131.2,99.5,146.5,103.4,122.0,40.6,134.3,50.0,150.6,44.4,174.8,39.6,109.1,108.5,114.6,110.8
19,WHU,10,20,11,2.0,1.1,1.8,0.8,9,4,5,0,217.0,98.0,337.9,173.9,1094.6,1108.0,913.6,401.0,1378.0,228.0,874.0,758.0,21.7,9.8,19.8,6.8,33.8,17.4,32.4,15.6,109.5,110.8,98.4,104.3,91.4,40.1,90.1,32.2,137.8,22.8,135.4,19.8,87.4,75.8,77.8,59.2
20,WOL,10,11,10,1.1,1.0,1.8,1.0,9,5,5,0,217.0,197.0,317.1,147.1,1017.0,925.2,993.2,277.2,1171.0,267.0,800.0,948.0,21.7,19.7,22.2,8.8,31.7,14.7,36.3,15.4,101.7,92.5,107.2,74.8,99.3,27.7,121.2,37.4,117.1,26.7,135.8,41.6,80.0,94.8,89.6,70.0
