team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,31,40.0,60.0,1.3,1.9,1.8,3.3,11.0,20.0,6,0,875.0,592.0,1154.5,493.1,4307.6,3075.0,3412.5,1005.8,3842.0,846.0,3199.0,2724.0,28.2,19.1,37.3,16.7,37.2,15.9,51.0,17.6,139.0,99.2,204.1,110.9,110.1,32.4,150.7,33.6,123.9,27.3,156.3,31.7,103.2,87.9,153.8,88.3,708.0,384.0,22.8,12.4,1031.3,500.9,33.3,16.2,3357.2,3202.4,108.3,103.3,3469.8,779.6,111.9,25.2,3512.0,1019.0,113.3,32.9,2458.0,2428.0,79.3,78.3
12,LIV,30,56.0,36.0,1.9,1.2,1.8,1.6,9.0,8.0,5,0,725.0,415.0,979.7,482.0,3439.2,3219.6,2874.7,971.7,3488.0,619.0,2659.0,2633.0,24.2,13.8,30.8,19.0,32.7,16.1,45.8,15.9,114.6,107.3,146.8,101.2,95.8,32.4,158.5,39.2,116.3,20.6,152.4,18.8,88.6,87.8,118.6,111.6,821.0,602.0,27.4,20.1,1235.8,630.5,41.2,21.0,3876.2,3248.8,129.2,108.3,3407.2,2034.3,113.6,67.8,5088.0,1020.0,169.6,34.0,3063.0,3144.0,102.1,104.8
13,MCI,30,78.0,28.0,2.6,0.9,3.0,0.8,12.0,3.0,4,0,577.0,278.0,665.5,391.0,2397.6,2802.4,2014.9,685.1,2258.0,424.0,2075.0,2140.0,19.2,9.3,27.5,16.2,22.2,13.0,28.0,18.4,79.9,93.4,107.4,125.6,67.2,22.8,86.0,43.0,75.3,14.1,87.0,15.2,69.2,71.3,99.5,117.8,1073.0,545.0,35.8,18.2,1580.9,441.3,52.7,14.7,5209.2,2401.8,173.6,80.1,5066.9,1110.7,168.9,37.0,5537.0,906.0,184.6,30.2,4378.0,2707.0,145.9,90.2
14,MUN,30,46.0,37.0,1.5,1.2,1.0,0.4,5.0,2.0,5,0,749.0,410.0,1072.6,492.3,3476.4,3003.8,3190.0,1130.6,4065.0,781.0,2807.0,2464.0,25.0,13.7,29.0,21.8,35.8,16.4,39.7,21.7,115.9,100.1,136.4,127.5,106.3,37.7,128.9,63.5,135.5,26.0,132.2,26.4,93.6,82.1,111.2,116.8,826.0,618.0,27.5,20.6,1228.8,519.6,41.0,17.3,3938.8,3082.2,131.3,102.7,3908.4,1327.4,130.3,44.2,4469.0,776.0,149.0,25.9,2837.0,3075.0,94.6,102.5
15,NEW,30,48.0,24.0,1.6,0.8,2.2,1.2,13.0,7.0,6,0,565.0,461.0,848.8,420.5,2702.2,2796.2,2692.3,788.3,3104.0,614.0,2076.0,2470.0,18.8,15.4,15.2,9.7,28.3,14.0,19.3,9.4,90.1,93.2,74.2,68.2,89.7,26.3,56.2,14.6,103.5,20.5,63.3,11.5,69.2,82.3,56.0,56.3,846.0,679.0,28.2,22.6,1173.9,587.2,39.1,19.6,3767.2,2870.8,125.6,95.7,3013.5,2054.3,100.4,68.5,4948.0,941.0,164.9,31.4,2889.0,3066.0,96.3,102.2
16,NFO,31,24.0,56.0,0.8,1.8,0.7,2.0,4.0,12.0,6,0,897.0,634.0,1302.2,488.7,4100.8,2919.2,4227.2,1178.9,4710.0,780.0,3247.0,2910.0,28.9,20.4,32.5,22.7,42.0,15.8,45.1,19.3,132.3,94.2,149.9,122.1,136.4,38.0,143.3,44.4,151.9,25.2,158.8,26.5,104.7,93.9,125.0,107.3,641.0,444.0,20.7,14.3,735.4,479.7,23.7,15.5,2490.8,3182.8,80.4,102.7,2224.5,900.9,71.8,29.1,2680.0,710.0,86.4,22.9,2201.0,2552.0,71.0,82.3
17,SOU,31,24.0,53.0,0.8,1.7,0.7,2.0,4.0,12.0,6,0,849.0,773.0,1143.5,576.9,3985.8,3625.4,3425.3,1204.8,4055.0,926.0,3071.0,3413.0,27.4,24.9,34.5,31.7,36.9,18.6,39.4,22.7,128.6,117.0,158.3,132.9,110.5,38.9,118.2,49.0,130.8,29.9,117.5,45.2,99.1,110.1,134.7,136.5,639.0,353.0,20.6,11.4,894.8,446.9,28.9,14.4,2984.6,2817.0,96.3,90.9,3127.6,787.2,100.9,25.4,2866.0,862.0,92.4,27.8,2424.0,2153.0,78.2,69.4
18,TOT,31,57.0,45.0,1.8,1.4,2.2,1.8,11.0,9.0,5,0,757.0,414.0,1156.3,565.7,3724.0,3550.2,3919.4,1236.2,3942.0,868.0,2969.0,2772.0,24.4,13.4,23.8,14.2,37.3,18.2,37.0,20.1,120.1,114.5,123.4,121.9,126.4,39.9,140.2,34.7,127.2,28.0,107.2,44.2,95.8,89.4,100.6,84.0,710.0,701.0,22.9,22.6,1033.7,727.3,33.4,23.5,3668.0,3756.4,118.3,121.2,3014.1,1796.0,97.2,57.9,3657.0,1720.0,118.0,55.5,2790.0,3412.0,90.0,110.1
19,WHU,30,29.0,41.0,1.0,1.4,1.2,1.6,6.0,8.0,5,0,706.0,612.0,959.1,522.1,3174.6,3212.8,3084.0,1144.3,3340.0,860.0,2756.0,2933.0,23.5,20.4,15.0,10.0,32.0,17.4,24.9,15.9,105.8,107.1,76.4,95.4,102.8,38.1,87.5,38.6,111.3,28.7,85.2,25.0,91.9,97.8,65.6,70.8,698.0,469.0,23.3,15.6,993.1,454.6,33.1,15.2,3260.0,2622.4,108.7,87.4,2828.1,1241.3,94.3,41.4,3859.0,670.0,128.6,22.3,2492.0,2398.0,83.1,79.9
20,WOL,31,26.0,42.0,0.8,1.4,1.4,1.4,7.0,7.0,5,0,814.0,703.0,1157.5,539.1,3750.4,3173.6,3631.3,1240.2,4202.0,965.0,2885.0,3146.0,26.3,22.7,27.0,14.4,37.3,17.4,39.7,20.9,121.0,102.4,134.7,137.2,117.1,40.0,127.9,35.5,135.6,31.1,134.4,35.8,93.1,101.5,95.6,88.2,604.0,538.0,19.5,17.4,904.9,475.9,29.2,15.4,2782.6,3283.2,89.8,105.9,3087.7,820.5,99.6,26.5,3196.0,646.0,103.1,20.8,2192.0,2784.0,70.7,89.8
