team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,15,44.0,12.0,2.9,0.8,3.0,0.8,15.0,4.0,5,0,258.0,91.0,417.9,244.2,1330.0,1781.0,1263.7,329.0,1581.0,327.0,1004.0,1032.0,17.2,6.1,16.6,6.8,27.9,16.3,20.6,15.1,88.7,118.7,72.0,112.9,84.2,21.9,59.0,19.0,105.4,21.8,74.6,19.4,66.9,68.8,60.4,72.0
12,MCI,15,32.0,9.0,2.1,0.6,2.4,0.6,12.0,3.0,5,0,271.0,179.0,332.8,209.7,1205.0,1648.0,960.7,284.8,1167.0,162.0,1011.0,1206.0,18.1,11.9,16.2,7.2,22.2,14.0,21.6,14.2,80.3,109.9,80.3,107.0,64.0,19.0,67.2,17.5,77.8,10.8,69.2,17.0,67.4,80.4,66.4,63.6
13,MUN,15,25.0,24.0,1.7,1.6,1.2,1.8,6.0,9.0,5,0,364.0,246.0,550.8,260.6,1745.4,1635.8,1688.7,507.2,2075.0,457.0,1365.0,1381.0,24.3,16.4,24.6,18.2,36.7,17.4,42.9,18.3,116.4,109.0,118.6,101.1,112.6,33.8,132.0,47.0,138.3,30.5,178.0,34.8,91.0,92.1,92.6,95.0
14,NEW,15,17.0,30.0,1.1,2.0,1.2,1.4,6.0,7.0,5,0,417.0,265.0,639.1,295.0,1998.8,1626.6,1917.9,826.0,2474.0,499.0,1585.0,1367.0,27.8,17.7,20.8,18.8,42.6,19.7,34.4,21.5,133.2,108.4,100.2,115.9,127.9,55.1,110.3,61.5,164.9,33.3,134.6,37.4,105.7,91.1,81.8,89.0
15,NOR,15,8.0,31.0,0.5,2.1,1.0,1.2,5.0,6.0,5,0,447.0,415.0,642.1,288.6,2048.4,1486.4,2018.1,701.8,2362.0,697.0,1609.0,1668.0,29.8,27.7,20.8,25.2,42.8,19.2,33.5,20.2,136.6,99.1,94.2,108.6,134.5,46.8,125.4,33.9,157.5,46.5,116.6,59.2,107.3,111.2,80.4,105.8
16,SOU,15,14.0,21.0,0.9,1.4,1.0,1.8,5.0,9.0,5,0,342.0,305.0,503.1,270.0,1604.2,1701.6,1390.6,613.4,2035.0,384.0,1224.0,1400.0,22.8,20.3,23.4,20.8,33.5,18.0,35.2,20.9,107.0,113.4,106.4,139.0,92.7,40.9,95.6,44.5,135.7,25.6,150.6,25.0,81.6,93.3,81.4,96.8
17,TOT,15,16.0,17.0,1.1,1.1,1.4,0.2,7.0,1.0,5,0,295.0,282.0,511.8,264.0,1508.6,1495.4,1542.7,641.9,2070.0,498.0,1165.0,1485.0,19.7,18.8,12.0,9.4,34.1,17.6,22.5,12.4,100.6,99.7,62.3,73.9,102.8,42.8,74.4,28.6,138.0,33.2,88.8,21.4,77.7,99.0,54.0,68.4
18,WAT,15,20.0,29.0,1.3,1.9,1.6,2.2,8.0,11.0,5,0,440.0,309.0,651.6,275.2,2126.4,1576.4,1905.5,586.9,2480.0,584.0,1685.0,1552.0,29.3,20.6,31.6,14.2,43.4,18.4,49.6,18.1,141.8,105.1,162.9,116.3,127.0,39.1,137.2,36.2,165.3,38.9,194.8,28.0,112.3,103.5,118.8,93.4
19,WHU,15,28.0,19.0,1.9,1.3,1.6,1.6,8.0,8.0,5,0,342.0,189.0,547.5,287.5,1707.2,1643.2,1598.5,724.1,2175.0,506.0,1411.0,1249.0,22.8,12.6,25.0,18.2,36.5,19.2,41.9,22.7,113.8,109.6,122.5,107.0,106.6,48.3,137.0,64.6,145.0,33.7,159.4,55.6,94.1,83.3,107.4,98.2
20,WOL,15,12.0,13.0,0.8,0.9,0.2,0.6,1.0,3.0,5,0,307.0,311.0,462.0,206.6,1396.8,1255.6,1430.4,470.8,1803.0,340.0,1119.0,1418.0,20.5,20.7,18.0,22.8,30.8,13.8,29.0,11.9,93.1,83.7,76.0,66.1,95.4,31.4,87.4,38.7,120.2,22.7,126.4,14.6,74.6,94.5,63.8,94.0
