team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,21,26.0,33.0,1.2,1.6,0.8,1.4,4.0,7.0,5,0,543.0,317.0,710.2,299.1,2574.2,1796.0,1961.7,683.9,2577.0,507.0,1877.0,1566.0,25.9,15.1,27.2,20.6,33.8,14.2,32.3,15.4,122.6,85.5,118.8,82.6,93.4,32.6,97.3,42.8,122.7,24.1,108.4,28.4,89.4,74.6,80.6,88.8,452.0,264.0,21.5,12.6,677.2,300.0,32.2,14.3,2159.6,1889.2,102.8,90.0,2187.6,489.7,104.2,23.3,2449.0,616.0,116.6,29.3,1546.0,1537.0,73.6,73.2
12,LIV,21,34.0,25.0,1.6,1.2,1.2,1.6,6.0,8.0,5,0,483.0,238.0,648.8,318.6,2352.0,2186.8,1707.3,570.0,2430.0,424.0,1745.0,1604.0,23.0,11.3,28.6,17.2,30.9,15.2,35.9,17.7,112.0,104.1,122.8,109.4,81.3,27.1,103.0,35.4,115.7,20.2,132.6,32.0,83.1,76.4,95.2,95.4,490.0,350.0,23.3,16.7,832.4,420.0,39.6,20.0,2379.6,2125.0,113.3,101.2,2301.5,1359.1,109.6,64.7,3653.0,715.0,174.0,34.0,1836.0,1885.0,87.4,89.8
13,MCI,21,53.0,20.0,2.5,1.0,2.6,1.2,13.0,6.0,5,0,319.0,141.0,370.1,218.9,1359.6,1691.8,1055.4,273.6,1293.0,225.0,1159.0,1160.0,15.2,6.7,9.6,6.4,17.6,10.4,10.2,7.8,64.7,80.6,35.2,65.8,50.3,13.0,37.6,4.4,61.6,10.7,29.2,8.4,55.2,55.2,32.2,37.8,717.0,392.0,34.1,18.7,1108.0,317.0,52.8,15.1,3572.4,1653.4,170.1,78.7,3516.8,831.5,167.5,39.6,3993.0,691.0,190.1,32.9,2942.0,1939.0,140.1,92.3
14,MUN,21,32.0,25.0,1.5,1.2,2.4,1.0,12.0,5.0,5,0,438.0,237.0,667.0,277.5,2024.4,1734.0,1929.5,579.5,2716.0,455.0,1675.0,1415.0,20.9,11.3,16.2,8.8,31.8,13.2,27.8,13.3,96.4,82.6,82.2,85.8,91.9,27.6,77.0,33.3,129.3,21.7,118.2,13.2,79.8,67.4,69.0,61.6,559.0,380.0,26.6,18.1,817.1,335.1,38.9,16.0,2623.8,2034.8,124.9,96.9,2434.6,850.7,115.9,40.5,3141.0,459.0,149.6,21.9,1914.0,1915.0,91.1,91.2
15,NEW,21,33.0,11.0,1.6,0.5,0.8,0.0,4.0,0.0,5,0,365.0,304.0,599.7,296.5,1758.2,1931.6,1941.8,543.2,2302.0,486.0,1332.0,1693.0,17.4,14.5,15.8,22.8,28.6,14.1,25.0,13.4,83.7,92.0,61.0,101.0,92.5,25.9,93.4,17.3,109.6,23.1,95.8,16.0,63.4,80.6,45.2,101.8,589.0,542.0,28.0,25.8,823.5,411.2,39.2,19.6,2594.6,1977.6,123.6,94.2,2044.3,1418.5,97.4,67.6,3589.0,713.0,170.9,34.0,1872.0,2257.0,89.1,107.5
16,NFO,21,16.0,35.0,0.8,1.7,1.0,1.0,5.0,5.0,5,0,560.0,419.0,846.2,307.9,2561.4,1843.2,2724.8,713.6,3183.0,515.0,1982.0,1892.0,26.7,20.0,24.6,14.2,40.3,14.7,32.3,14.1,122.0,87.8,99.4,87.7,129.8,34.0,108.8,29.2,151.6,24.5,116.0,23.4,94.4,90.1,75.4,79.8,445.0,337.0,21.2,16.0,514.0,317.6,24.5,15.1,1697.6,2060.8,80.8,98.1,1513.6,668.6,72.1,31.8,1955.0,443.0,93.1,21.1,1513.0,1748.0,72.0,83.2
17,SOU,21,17.0,35.0,0.8,1.7,0.8,1.6,4.0,8.0,5,0,541.0,457.0,756.6,357.6,2561.0,2275.2,2127.4,781.1,2892.0,511.0,1903.0,2074.0,25.8,21.8,25.8,23.0,36.0,17.0,29.3,14.1,122.0,108.3,106.8,103.2,101.3,37.2,86.6,26.1,137.7,24.3,100.2,11.2,90.6,98.8,84.6,98.2,402.0,217.0,19.1,10.3,590.8,314.0,28.1,15.0,1858.0,1953.2,88.5,93.0,2039.3,533.6,97.1,25.4,2041.0,652.0,97.2,31.0,1544.0,1353.0,73.5,64.4
18,TOT,21,40.0,31.0,1.9,1.5,1.8,2.0,9.0,10.0,5,0,534.0,266.0,830.9,391.6,2590.6,2442.0,2735.4,921.3,2985.0,554.0,2074.0,1898.0,25.4,12.7,36.6,20.2,39.6,18.6,51.9,20.0,123.4,116.3,171.0,130.4,130.3,43.9,162.7,44.5,142.1,26.4,185.6,25.8,98.8,90.4,129.2,125.6,489.0,457.0,23.3,21.8,738.8,509.0,35.2,24.2,2568.6,2562.8,122.3,122.0,2080.1,1219.1,99.0,58.0,2741.0,1308.0,130.5,62.3,1923.0,2299.0,91.6,109.5
19,WHU,21,17.0,25.0,0.8,1.2,1.0,1.6,5.0,8.0,5,0,491.0,452.0,665.0,349.3,2152.6,2209.8,2090.6,716.3,2415.0,563.0,1888.0,2037.0,23.4,21.5,28.6,20.0,31.7,16.6,37.1,18.0,102.5,105.2,129.8,109.4,99.6,34.1,121.4,31.8,115.0,26.8,120.0,38.0,89.9,97.0,109.6,100.6,471.0,291.0,22.4,13.9,722.1,295.0,34.4,14.0,2258.0,1627.4,107.5,77.5,1992.8,876.5,94.9,41.7,2982.0,438.0,142.0,20.9,1695.0,1524.0,80.7,72.6
20,WOL,21,12.0,30.0,0.6,1.4,0.8,1.2,4.0,6.0,5,0,547.0,476.0,774.1,310.5,2538.0,1870.6,2276.5,710.4,2935.0,513.0,1936.0,2022.0,26.0,22.7,23.4,23.0,36.9,14.8,39.0,16.5,120.9,89.1,114.3,99.8,108.4,33.8,121.9,34.8,139.8,24.4,153.8,29.2,92.2,96.3,87.6,99.4,363.0,327.0,17.3,15.6,580.3,318.1,27.6,15.2,1604.0,2128.2,76.4,101.3,2020.5,585.5,96.2,27.9,2193.0,461.0,104.4,22.0,1271.0,1781.0,60.5,84.8
