team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,5.0,16.0,6.0,3.2,1.2,3.2,1.2,16.0,6.0,5.0,0,120.0,18.0,129.9,70.8,593.2,560.8,271.3,56.0,436.0,91.0,491.0,331.0,24.0,3.6,24.0,3.6,26.0,14.2,26.0,14.2,118.6,112.2,118.6,112.2,54.3,11.2,54.3,11.2,87.2,18.2,87.2,18.2,98.2,66.2,98.2,66.2
12,5.0,8.0,4.0,1.6,0.8,1.6,0.8,8.0,4.0,5.0,0,86.0,65.0,127.6,80.9,443.2,517.2,422.3,82.7,408.0,214.0,331.0,312.0,17.2,13.0,17.2,13.0,25.5,16.2,25.5,16.2,88.6,103.4,88.6,103.4,84.5,16.5,84.5,16.5,81.6,42.8,81.6,42.8,66.2,62.4,66.2,62.4
13,5.0,4.0,8.0,0.8,1.6,0.8,1.6,4.0,8.0,5.0,0,134.0,90.0,220.4,97.6,662.4,500.0,752.5,273.0,793.0,203.0,554.0,448.0,26.8,18.0,26.8,18.0,44.1,19.5,44.1,19.5,132.5,100.0,132.5,100.0,150.5,54.6,150.5,54.6,158.6,40.6,158.6,40.6,110.8,89.6,110.8,89.6
14,5.0,9.0,12.0,1.8,2.4,1.8,2.4,9.0,12.0,5.0,0,150.0,77.0,260.3,111.3,814.0,519.8,799.0,274.0,990.0,318.0,676.0,459.0,30.0,15.4,30.0,15.4,52.1,22.3,52.1,22.3,162.8,104.0,162.8,104.0,159.8,54.8,159.8,54.8,198.0,63.6,198.0,63.6,135.2,91.8,135.2,91.8
15,5.0,5.0,6.0,1.0,1.2,1.0,1.2,5.0,6.0,5.0,0,119.0,79.0,154.0,89.2,531.0,560.8,470.3,150.0,539.0,178.0,466.0,436.0,23.8,15.8,23.8,15.8,30.8,17.8,30.8,17.8,106.2,112.2,106.2,112.2,94.1,30.0,94.1,30.0,107.8,35.6,107.8,35.6,93.2,87.2,93.2,87.2
16,5.0,5.0,6.0,1.0,1.2,1.0,1.2,5.0,6.0,5.0,0,117.0,78.0,211.0,93.9,619.8,534.8,652.2,235.6,845.0,167.0,447.0,413.0,23.4,15.6,23.4,15.6,42.2,18.8,42.2,18.8,124.0,107.0,124.0,107.0,130.4,47.1,130.4,47.1,169.0,33.4,169.0,33.4,89.4,82.6,89.4,82.6
17,5.0,11.0,6.0,2.2,1.2,2.2,1.2,11.0,6.0,5.0,0,120.0,58.0,236.4,90.9,672.4,536.6,678.0,207.8,1017.0,166.0,474.0,448.0,24.0,11.6,24.0,11.6,47.3,18.2,47.3,18.2,134.5,107.3,134.5,107.3,135.6,41.6,135.6,41.6,203.4,33.2,203.4,33.2,94.8,89.6,94.8,89.6
18,5.0,4.0,10.0,0.8,2.0,0.8,2.0,4.0,10.0,5.0,0,140.0,115.0,182.5,85.2,659.4,598.4,513.0,137.0,658.0,118.0,585.0,539.0,28.0,23.0,28.0,23.0,36.5,17.0,36.5,17.0,131.9,119.7,131.9,119.7,102.6,27.4,102.6,27.4,131.6,23.6,131.6,23.6,117.0,107.8,117.0,107.8
19,5.0,6.0,7.0,1.2,1.4,1.2,1.4,6.0,7.0,5.0,0,138.0,86.0,213.0,85.5,678.0,494.6,667.5,237.6,786.0,120.0,528.0,475.0,27.6,17.2,27.6,17.2,42.6,17.1,42.6,17.1,135.6,98.9,135.6,98.9,133.5,47.5,133.5,47.5,157.2,24.0,157.2,24.0,105.6,95.0,105.6,95.0
20,5.0,6.0,10.0,1.2,2.0,1.2,2.0,6.0,10.0,5.0,0,139.0,79.0,184.7,106.6,677.4,614.2,548.8,217.5,619.0,234.0,560.0,484.0,27.8,15.8,27.8,15.8,36.9,21.3,36.9,21.3,135.5,122.8,135.5,122.8,109.8,43.5,109.8,43.5,123.8,46.8,123.8,46.8,112.0,96.8,112.0,96.8
