team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,25,61.0,19.0,2.4,0.8,2.2,0.6,11.0,3.0,5,0,420.0,189.0,618.9,365.5,2138.0,2704.2,1754.8,514.7,2292.0,434.0,1627.0,1690.0,16.8,7.6,15.6,7.0,24.8,14.6,21.2,11.7,85.5,108.2,76.3,85.4,70.2,20.6,56.9,22.7,91.7,17.4,79.0,9.0,65.1,67.6,63.8,62.8
12,MCI,25,61.0,14.0,2.4,0.6,2.0,0.4,10.0,2.0,5,0,457.0,255.0,549.6,375.2,1991.0,2844.6,1592.9,482.9,1931.0,416.0,1679.0,1955.0,18.3,10.2,19.4,11.2,22.0,15.0,22.8,20.7,79.6,113.8,76.8,141.2,63.7,19.3,76.7,23.5,77.2,16.6,75.8,41.0,67.2,78.2,68.2,87.2
13,MUN,25,40.0,32.0,1.6,1.3,2.0,1.2,10.0,6.0,5,0,598.0,423.0,917.3,489.3,2948.4,2957.4,2767.6,937.5,3458.0,985.0,2258.0,2405.0,23.9,16.9,35.8,30.4,36.7,19.6,55.3,35.0,117.9,118.3,185.9,206.5,110.7,37.5,169.4,63.2,138.3,39.4,198.4,79.8,90.3,96.2,141.6,164.0
14,NEW,25,25.0,44.0,1.0,1.8,1.2,0.4,6.0,2.0,5,0,609.0,418.0,957.7,449.3,2983.4,2488.8,2815.8,1208.7,3776.0,797.0,2333.0,2085.0,24.4,16.7,10.8,8.4,38.3,18.0,23.5,14.2,119.3,99.6,61.3,81.1,112.6,48.4,75.6,31.8,151.0,31.9,98.4,29.2,93.3,83.4,44.8,53.2
15,NOR,25,14.0,50.0,0.6,2.0,1.2,1.6,6.0,8.0,5,0,707.0,651.0,1059.5,444.0,3322.0,2363.4,3153.7,1051.6,4133.0,1025.0,2593.0,2710.0,28.3,26.0,21.2,18.2,42.4,17.8,41.3,16.4,132.9,94.5,110.2,87.3,126.2,42.1,112.4,50.0,165.3,41.0,191.8,26.2,103.7,108.4,84.8,98.0
16,SOU,25,30.0,37.0,1.2,1.5,2.0,1.6,10.0,8.0,5,0,548.0,459.0,825.1,471.8,2660.4,2840.2,2346.7,988.0,3240.0,886.0,2052.0,2258.0,21.9,18.4,20.4,16.4,33.0,18.9,29.8,22.5,106.4,113.6,101.4,139.6,93.9,39.5,89.5,39.5,129.6,35.4,106.6,45.6,82.1,90.3,81.0,93.4
17,TOT,25,28.0,29.0,1.1,1.2,1.2,1.8,6.0,9.0,5,0,482.0,426.0,787.1,406.7,2439.0,2478.2,2307.2,907.2,3131.0,676.0,1885.0,2221.0,19.3,17.0,29.2,20.6,31.5,16.3,40.9,15.9,97.6,99.1,144.0,115.7,92.3,36.3,106.6,26.0,125.2,27.0,157.6,16.8,75.4,88.8,115.6,96.6
18,WAT,25,23.0,43.0,0.9,1.7,0.2,1.6,1.0,8.0,5,0,650.0,531.0,917.2,424.2,3031.4,2428.2,2664.3,932.6,3483.0,877.0,2404.0,2398.0,26.0,21.2,26.2,39.2,36.7,17.0,33.9,23.6,121.3,97.1,107.6,133.6,106.6,37.3,105.2,58.1,139.3,35.1,127.8,44.4,96.2,95.9,86.8,145.0
19,WHU,25,44.0,33.0,1.8,1.3,2.0,1.6,10.0,8.0,5,0,599.0,345.0,932.5,446.4,2912.0,2661.8,2803.8,1060.1,3619.0,738.0,2403.0,2125.0,24.0,13.8,30.2,15.4,37.3,17.9,46.9,18.5,116.5,106.5,137.5,118.2,112.2,42.4,155.5,45.7,144.8,29.5,176.8,20.4,96.1,85.0,119.6,101.0
20,WOL,25,21.0,17.0,0.8,0.7,1.6,0.6,8.0,3.0,5,0,446.0,460.0,736.0,355.8,2037.8,2016.4,2358.6,846.2,2975.0,691.0,1694.0,2175.0,17.8,18.4,16.8,13.6,29.4,14.2,32.8,18.1,81.5,80.7,85.0,96.5,94.3,33.8,108.8,34.1,119.0,27.6,133.8,49.8,67.8,87.0,71.8,79.0
