team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,23,28.0,39.0,1.2,1.7,0.8,2.0,3.0,8.0,4,0,615.0,434.0,798.8,354.2,2925.4,2171.6,2275.5,755.9,2800.0,611.0,2131.0,1978.0,26.7,18.9,29.8,41.8,34.7,15.4,32.0,21.7,127.2,94.4,139.2,147.4,98.9,32.9,103.1,32.8,121.7,26.6,80.2,36.2,92.6,86.0,95.2,152.8,521.0,295.0,22.6,12.8,771.8,364.8,33.6,15.9,2453.4,2304.2,106.7,100.2,2549.7,597.6,110.9,26.0,2738.0,742.0,119.0,32.3,1767.0,1795.0,76.8,78.0
12,LIV,22,38.0,28.0,1.7,1.3,1.3,2.0,4.0,6.0,3,0,540.0,294.0,718.6,374.9,2603.8,2529.4,1950.4,710.8,2632.0,500.0,1973.0,1888.0,24.6,13.4,40.0,39.3,32.7,17.0,50.8,29.5,118.4,115.0,170.3,180.6,88.6,32.3,171.1,68.7,119.6,22.7,166.3,45.0,89.7,85.8,146.0,180.7,569.0,425.0,25.9,19.3,937.7,476.9,42.6,21.7,2728.8,2410.8,124.0,109.6,2602.9,1594.7,118.3,72.5,4057.0,763.0,184.4,34.7,2123.0,2254.0,96.5,102.4
13,MCI,24,60.0,24.0,2.5,1.0,3.0,1.6,15.0,8.0,5,0,435.0,212.0,511.3,290.6,1861.6,2127.2,1518.4,456.9,1744.0,324.0,1566.0,1551.0,18.1,8.8,25.6,15.4,21.3,12.1,31.7,16.4,77.6,88.6,108.9,103.9,63.3,19.0,110.4,39.2,72.7,13.5,98.4,21.2,65.2,64.6,92.8,89.8,838.0,424.0,34.9,17.7,1287.1,368.6,53.6,15.4,4146.0,1904.2,172.8,79.3,4160.1,953.6,173.3,39.7,4572.0,834.0,190.5,34.8,3404.0,2153.0,141.8,89.7
14,MUN,24,41.0,28.0,1.7,1.2,2.8,1.6,14.0,8.0,5,0,531.0,267.0,801.5,363.0,2434.4,2258.6,2428.2,740.6,3158.0,623.0,1983.0,1736.0,22.1,11.1,26.6,7.8,33.4,15.1,40.1,20.6,101.4,94.1,124.1,123.5,101.2,30.9,139.8,42.4,131.6,26.0,138.0,39.8,82.6,72.3,95.6,80.0,685.0,481.0,28.5,20.0,1009.8,407.5,42.1,17.0,3310.6,2479.8,137.9,103.3,3097.1,1019.2,129.0,42.5,3717.0,567.0,154.9,23.6,2368.0,2394.0,98.7,99.8
15,NEW,23,35.0,15.0,1.5,0.6,0.8,1.0,3.0,4.0,4,0,436.0,372.0,690.8,355.2,2098.8,2312.0,2224.5,692.3,2592.0,543.0,1605.0,2008.0,19.0,16.2,26.0,28.2,30.0,15.4,30.9,21.2,91.2,100.5,114.9,154.8,96.7,30.1,99.5,40.4,112.7,23.6,95.0,17.0,69.8,87.3,88.0,126.2,647.0,572.0,28.1,24.9,906.8,473.8,39.4,20.6,2850.2,2261.0,123.9,98.3,2278.1,1675.3,99.0,72.8,3930.0,798.0,170.9,34.7,2105.0,2486.0,91.5,108.1
16,NFO,23,18.0,38.0,0.8,1.6,1.2,1.0,5.0,4.0,4,0,621.0,464.0,934.0,343.3,2803.4,2003.8,3094.0,835.1,3454.0,585.0,2188.0,2092.0,27.0,20.2,25.0,15.5,40.6,14.9,35.3,14.6,121.9,87.1,102.4,82.2,134.5,36.3,150.0,39.1,150.2,25.4,102.0,24.5,95.1,91.0,79.2,84.5,501.0,389.0,21.8,16.9,566.7,357.6,24.6,15.6,1917.8,2368.4,83.4,103.0,1680.4,711.9,73.1,31.0,2099.0,492.0,91.3,21.4,1701.0,2015.0,74.0,87.6
17,SOU,23,19.0,40.0,0.8,1.7,1.0,1.8,4.0,7.0,4,0,610.0,522.0,852.6,400.7,2900.2,2569.2,2468.8,842.1,3174.0,585.0,2139.0,2368.0,26.5,22.7,29.5,27.0,37.1,17.4,39.6,18.4,126.1,111.7,136.8,122.8,107.3,36.6,134.2,34.8,138.0,25.4,126.0,25.0,93.0,103.0,101.8,122.5,465.0,254.0,20.2,11.0,670.6,356.9,29.2,15.5,2159.6,2202.6,93.9,95.8,2309.7,630.9,100.4,27.4,2266.0,735.0,98.5,32.0,1767.0,1576.0,76.8,68.5
18,TOT,24,44.0,35.0,1.8,1.5,1.4,2.0,7.0,10.0,5,0,601.0,298.0,924.6,436.1,2935.8,2718.6,3038.3,1016.4,3279.0,627.0,2330.0,2130.0,25.0,12.4,33.8,18.4,38.5,18.2,47.8,19.7,122.3,113.3,166.5,132.2,126.6,42.4,151.0,44.4,136.6,26.1,161.2,20.6,97.1,88.8,126.2,119.8,553.0,553.0,23.0,23.0,820.2,564.3,34.2,23.5,2867.4,2875.6,119.5,119.8,2309.3,1353.6,96.2,56.4,3024.0,1415.0,126.0,59.0,2154.0,2685.0,89.8,111.9
19,WHU,23,19.0,29.0,0.8,1.3,1.0,1.2,4.0,5.0,4,0,563.0,523.0,753.8,407.2,2491.8,2529.0,2373.3,891.0,2679.0,648.0,2162.0,2364.0,24.5,22.7,27.0,28.5,32.8,17.7,35.7,23.2,108.3,110.0,121.4,144.1,103.2,38.7,127.6,55.4,116.5,28.2,107.2,32.2,94.0,102.8,106.0,132.0,526.0,331.0,22.9,14.4,788.9,336.5,34.3,14.6,2491.0,1920.2,108.3,83.5,2222.6,934.6,96.6,40.6,3190.0,501.0,138.7,21.8,1877.0,1754.0,81.6,76.3
20,WOL,23,17.0,32.0,0.7,1.4,1.5,1.2,6.0,5.0,4,0,608.0,521.0,850.0,360.0,2781.8,2123.4,2550.9,860.6,3178.0,605.0,2149.0,2269.0,26.4,22.6,29.2,21.2,37.0,15.6,41.2,19.2,121.0,92.3,132.0,105.6,110.9,37.4,143.2,58.6,138.2,26.3,137.2,27.2,93.4,98.6,113.2,107.2,426.0,389.0,18.5,16.9,674.4,364.8,29.3,15.9,1922.2,2445.0,83.6,106.3,2383.8,664.2,103.6,28.9,2457.0,529.0,106.8,23.0,1539.0,2057.0,66.9,89.4
