team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,35.0,61.0,41.0,1.7,1.2,2.0,1.0,10.0,5.0,5.0,0,836.0,542.0,1055.4,567.6,4109.8,4179.2,2809.6,793.2,3645.0,696.0,3173.0,3085.0,23.9,15.5,23.2,11.8,30.2,16.2,35.5,16.8,117.4,119.4,119.7,126.4,80.3,22.7,110.6,16.1,104.1,19.9,125.6,25.8,90.7,88.1,92.6,70.0
12,35.0,72.0,26.0,2.1,0.7,1.2,1.0,6.0,5.0,5.0,0,633.0,425.0,772.6,491.8,2764.4,3664.0,2289.3,678.3,2686.0,557.0,2497.0,2696.0,18.1,12.1,10.0,6.8,22.1,14.0,12.8,9.1,79.0,104.7,44.6,77.5,65.4,19.4,39.6,8.1,76.7,15.9,43.6,4.8,71.3,77.0,37.0,39.0
13,35.0,70.0,42.0,2.0,1.2,2.4,1.8,12.0,9.0,5.0,0,872.0,598.0,1252.7,651.9,4215.0,4031.8,3670.6,1363.5,4650.0,1124.0,3348.0,3514.0,24.9,17.1,43.4,34.4,35.8,18.6,66.5,34.1,120.4,115.2,206.6,195.6,104.9,39.0,200.3,81.0,132.9,32.1,258.8,63.6,95.7,100.4,164.0,179.4
14,35.0,40.0,58.0,1.1,1.7,2.0,1.6,10.0,8.0,5.0,0,852.0,568.0,1330.7,587.7,4127.8,3056.2,4241.4,1444.0,4952.0,1364.0,3284.0,2861.0,24.3,16.2,20.8,9.4,38.0,16.8,38.5,18.4,117.9,87.3,103.4,79.3,121.2,41.3,137.2,49.2,141.5,39.0,144.0,55.0,93.8,81.7,84.2,59.8
15,35.0,18.0,62.0,0.5,1.8,0.2,2.0,1.0,10.0,5.0,0,1014.0,897.0,1423.8,609.9,4524.0,3616.2,4382.3,1259.4,5333.0,1218.0,3801.0,3802.0,29.0,25.6,39.2,29.2,40.7,17.4,56.9,17.3,129.3,103.3,182.4,107.0,125.2,36.0,170.2,30.2,152.4,34.8,216.6,35.8,108.6,108.6,152.8,122.4
16,35.0,44.0,62.0,1.3,1.8,1.0,1.8,5.0,9.0,5.0,0,782.0,451.0,1027.5,459.3,3775.4,2732.6,2734.4,1005.2,3769.0,852.0,2839.0,2356.0,22.3,12.9,22.0,17.4,29.4,13.1,33.7,15.3,107.9,78.1,104.4,83.9,78.1,28.7,102.7,34.1,107.7,24.3,129.8,35.0,81.1,67.3,83.0,78.2
17,35.0,61.0,41.0,1.7,1.2,2.0,1.8,10.0,9.0,5.0,0,757.0,447.0,1228.8,557.9,3575.6,3228.2,3764.0,1318.5,4956.0,1023.0,3007.0,2773.0,21.6,12.8,25.6,9.4,35.1,15.9,38.4,19.2,102.2,92.2,129.7,113.4,107.5,37.7,114.3,34.7,141.6,29.2,139.6,43.6,85.9,79.2,102.0,78.0
18,35.0,32.0,68.0,0.9,1.9,1.4,1.8,7.0,9.0,5.0,0,1017.0,825.0,1531.2,666.3,4945.2,3472.6,4503.8,1746.0,5875.0,1441.0,3941.0,3644.0,29.1,23.6,31.8,25.2,43.8,19.0,46.9,25.8,141.3,99.2,151.4,125.7,128.7,49.9,139.7,72.9,167.9,41.2,177.4,60.0,112.6,104.1,133.4,121.6
19,35.0,55.0,45.0,1.6,1.3,1.4,1.6,7.0,8.0,5.0,0,804.0,531.0,1203.4,577.4,3744.2,3556.2,3838.8,1415.3,4464.0,797.0,3251.0,3131.0,23.0,15.2,26.8,28.4,34.4,16.5,42.5,20.8,107.0,101.6,128.3,120.2,109.7,40.4,121.0,52.6,127.5,22.8,178.2,35.0,92.9,89.5,108.6,131.2
20,35.0,35.0,47.0,1.0,1.3,1.0,1.2,5.0,6.0,5.0,0,836.0,717.0,1179.5,620.5,3796.8,3819.0,3546.0,1317.5,4457.0,1074.0,3129.0,3332.0,23.9,20.5,20.8,17.2,33.7,17.7,30.1,18.5,108.5,109.1,104.0,112.4,101.3,37.6,92.3,37.6,127.3,30.7,105.6,34.8,89.4,95.2,83.8,82.8
