team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,8.0,18.0,16.0,2.2,2.0,1.8,2.4,9.0,12.0,5.0,0,204.0,65.0,242.6,128.5,1077.4,947.6,559.4,202.2,791.0,133.0,792.0,595.0,25.5,8.1,28.0,10.4,30.3,16.1,35.0,17.2,134.7,118.4,146.0,116.0,69.9,25.3,85.2,34.4,98.9,16.6,119.6,21.0,99.0,74.4,104.6,73.0
12,8.0,10.0,9.0,1.2,1.1,1.0,0.6,5.0,3.0,5.0,0,146.0,87.0,182.8,101.9,678.8,710.2,500.4,142.5,650.0,163.0,574.0,490.0,18.2,10.9,16.4,13.8,22.8,12.7,22.4,15.1,84.8,88.8,65.6,99.0,62.6,17.8,68.5,22.4,81.2,20.4,89.8,29.8,71.8,61.2,62.2,72.6
13,8.0,12.0,14.0,1.5,1.8,1.6,1.8,8.0,9.0,5.0,0,194.0,135.0,246.8,116.7,959.8,751.6,667.3,236.0,835.0,182.0,767.0,725.0,24.2,16.9,24.4,24.0,30.8,14.6,28.9,19.7,120.0,94.0,115.4,125.2,83.4,29.5,75.4,40.3,104.4,22.8,97.0,31.8,95.9,90.6,98.6,122.6
14,8.0,10.0,13.0,1.2,1.6,1.4,1.8,7.0,9.0,5.0,0,208.0,126.0,361.3,127.5,1071.4,652.8,1138.1,294.3,1413.0,321.0,838.0,629.0,26.0,15.8,26.4,16.4,45.2,15.9,45.0,16.9,133.9,81.6,139.9,89.4,142.3,36.8,152.6,33.8,176.6,40.1,159.0,45.2,104.8,78.6,111.4,80.4
15,8.0,4.0,14.0,0.5,1.8,0.8,2.0,4.0,10.0,5.0,0,215.0,224.0,336.8,165.0,1005.8,962.0,1151.7,354.5,1215.0,328.0,855.0,898.0,26.9,28.0,28.4,20.8,42.1,20.6,43.6,21.0,125.7,120.2,140.9,118.8,144.0,44.3,125.4,52.6,151.9,41.0,170.2,37.4,106.9,112.2,119.2,96.8
16,8.0,16.0,12.0,2.0,1.5,2.6,1.2,13.0,6.0,5.0,0,203.0,66.0,246.7,108.0,906.6,690.0,628.1,199.1,936.0,190.0,709.0,505.0,25.4,8.2,21.2,6.0,30.8,13.5,29.3,16.6,113.3,86.2,96.6,97.3,78.5,24.9,76.9,34.0,117.0,23.8,120.4,34.2,88.6,63.1,77.8,67.0
17,8.0,19.0,9.0,2.4,1.1,2.6,1.0,13.0,5.0,5.0,0,136.0,98.0,194.0,131.7,552.6,865.8,604.8,223.9,786.0,224.0,513.0,640.0,17.0,12.2,14.8,9.0,24.2,16.5,22.4,17.8,69.1,108.2,56.6,103.4,75.6,28.0,86.3,32.2,98.2,28.0,81.6,41.6,64.1,80.0,53.0,69.0
18,8.0,6.0,17.0,0.8,2.1,0.2,1.2,1.0,6.0,5.0,0,234.0,194.0,322.8,131.6,1092.8,746.0,846.6,338.7,1297.0,228.0,866.0,830.0,29.2,24.2,23.4,31.2,40.4,16.4,32.9,14.2,136.6,93.2,101.4,93.6,105.8,42.3,104.7,22.0,162.1,28.5,124.2,25.6,108.2,103.8,76.2,114.6
19,8.0,14.0,10.0,1.8,1.2,1.8,1.2,9.0,6.0,5.0,0,174.0,83.0,264.2,113.9,866.0,755.8,790.4,277.2,985.0,104.0,711.0,629.0,21.8,10.4,22.6,9.4,33.0,14.2,33.7,15.7,108.2,94.5,114.1,98.2,98.8,34.6,95.8,40.3,123.1,13.0,126.6,18.0,88.9,78.6,92.0,76.2
20,8.0,8.0,9.0,1.0,1.1,1.0,0.4,5.0,2.0,5.0,0,173.0,123.0,242.3,126.5,802.6,722.4,686.7,348.1,934.0,192.0,663.0,662.0,21.6,15.4,17.2,13.4,30.3,15.8,25.4,14.1,100.3,90.3,73.1,83.2,85.8,43.5,78.3,33.3,116.8,24.0,102.2,24.4,82.9,82.8,70.4,72.8
