team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,21.0,43.0,24.0,2.0,1.1,1.2,0.8,6.0,4.0,5.0,0,488.0,290.0,610.2,348.1,2381.6,2601.8,1627.6,506.0,2102.0,370.0,1864.0,1859.0,23.2,13.8,28.2,28.6,29.1,16.6,34.0,22.7,113.4,123.9,125.7,167.0,77.5,24.1,92.7,35.0,100.1,17.6,121.6,24.6,88.8,88.5,109.2,137.8
12,21.0,37.0,13.0,1.8,0.6,3.2,0.2,16.0,1.0,5.0,0,378.0,274.0,457.6,288.8,1625.4,2162.4,1433.1,361.3,1528.0,355.0,1450.0,1634.0,18.0,13.0,22.6,16.2,21.8,13.8,27.9,18.7,77.4,103.0,90.8,150.8,68.2,17.2,90.5,20.0,72.8,16.9,98.6,15.4,69.0,77.8,83.4,112.8
13,21.0,37.0,27.0,1.8,1.3,1.2,0.8,6.0,4.0,5.0,0,428.0,311.0,597.7,331.0,2026.2,2064.0,1779.4,617.3,2175.0,630.0,1639.0,1776.0,20.4,14.8,16.2,14.4,28.5,15.8,22.2,14.0,96.5,98.3,66.1,89.0,84.7,29.4,70.6,23.1,103.6,30.0,86.8,27.2,78.0,84.6,59.8,67.6
14,21.0,21.0,34.0,1.0,1.6,0.8,2.0,4.0,10.0,5.0,0,519.0,361.0,827.6,338.2,2538.8,1815.2,2619.8,823.2,3124.0,733.0,1994.0,1812.0,24.7,17.2,27.2,19.0,39.4,16.1,38.6,16.2,120.9,86.4,137.4,87.8,124.8,39.2,114.7,40.8,148.8,34.9,134.0,32.6,95.0,86.3,99.8,92.8
15,21.0,12.0,34.0,0.6,1.6,0.8,1.4,4.0,7.0,5.0,0,566.0,561.0,829.1,380.0,2537.4,2271.4,2722.7,800.1,3033.0,723.0,2141.0,2299.0,27.0,26.7,24.0,23.4,39.5,18.1,34.0,18.4,120.8,108.2,117.0,113.6,129.6,38.1,105.9,37.5,144.4,34.4,118.0,32.8,102.0,109.5,93.4,99.4
16,21.0,27.0,25.0,1.3,1.2,0.4,1.2,2.0,6.0,5.0,0,457.0,259.0,602.6,264.7,2118.0,1612.2,1623.5,590.1,2292.0,445.0,1580.0,1418.0,21.8,12.3,16.6,10.6,28.7,12.6,23.3,8.4,100.9,76.8,85.9,47.3,77.3,28.1,56.7,29.7,109.1,21.2,90.0,7.2,75.2,67.5,58.0,43.4
17,21.0,34.0,21.0,1.6,1.0,1.6,1.2,8.0,6.0,5.0,0,392.0,281.0,705.5,332.3,1869.6,1900.2,2295.8,809.2,2894.0,610.0,1630.0,1656.0,18.7,13.4,23.6,14.8,33.6,15.8,42.7,17.4,89.0,90.5,125.3,97.4,109.3,38.5,145.4,37.7,137.8,29.0,156.4,39.0,77.6,78.9,103.4,89.6
18,21.0,17.0,50.0,0.8,2.4,1.2,3.0,6.0,15.0,5.0,0,631.0,458.0,987.2,361.3,3127.8,1906.8,2938.8,952.1,3821.0,749.0,2474.0,2011.0,30.0,21.8,26.8,21.4,47.0,17.2,44.4,17.6,148.9,90.8,141.0,98.3,139.9,45.3,139.0,37.5,182.0,35.7,164.4,40.4,117.8,95.8,113.6,95.6
19,21.0,31.0,27.0,1.5,1.3,1.6,1.2,8.0,6.0,5.0,0,513.0,269.0,689.4,329.1,2384.6,2154.6,2108.2,733.7,2405.0,403.0,2028.0,1739.0,24.4,12.8,30.2,9.0,32.8,15.7,32.0,14.7,113.6,102.6,133.4,101.4,100.4,34.9,93.2,26.5,114.5,19.2,93.2,18.8,96.6,82.8,117.4,68.0
20,21.0,21.0,30.0,1.0,1.4,1.2,1.8,6.0,9.0,5.0,0,474.0,391.0,632.8,332.6,2082.6,2042.0,1863.4,778.6,2384.0,512.0,1743.0,1830.0,22.6,18.6,19.4,19.4,30.1,15.8,28.3,13.2,99.2,97.2,91.2,81.3,88.7,37.1,93.0,30.5,113.5,24.4,99.2,22.4,83.0,87.1,75.4,81.8
