team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,11,11.0,13.0,1.0,1.2,0.2,0.6,1.0,3.0,5,0,239.0,145.0,333.0,135.0,1163.8,860.0,976.8,253.1,1192.0,234.0,881.0,715.0,21.7,13.2,16.6,14.6,30.3,12.3,23.0,8.4,105.8,78.2,70.6,54.1,88.8,23.0,72.1,14.3,108.4,21.3,87.2,14.8,80.1,65.0,54.4,58.4,201.0,135.0,18.3,12.3,319.2,132.9,29.0,12.1,980.6,871.8,89.2,79.2,1012.4,221.6,92.0,20.2,1225.0,229.0,111.4,20.8,661.0,736.0,60.1,66.9
12,LIV,11,21.0,12.0,1.9,1.1,1.2,1.2,6.0,6.0,5,0,235.0,74.0,313.5,127.6,1177.4,1014.8,779.9,157.6,1180.0,100.0,867.0,656.0,21.4,6.7,19.4,3.8,28.5,11.6,28.9,6.8,107.0,92.2,104.6,51.1,70.9,14.3,65.2,7.8,107.3,9.1,119.4,8.8,78.8,59.6,70.8,41.6,269.0,164.0,24.4,14.9,434.4,192.8,39.5,17.5,1312.2,944.6,119.3,85.9,1177.3,592.3,107.0,53.8,1861.0,391.0,169.2,35.6,979.0,882.0,89.0,80.2
13,MCI,11,33.0,10.0,3.0,0.9,2.6,0.8,13.0,4.0,5,0,191.0,70.0,208.9,123.6,814.2,933.8,568.2,187.0,716.0,113.0,701.0,681.0,17.4,6.4,16.6,7.4,19.0,11.2,20.2,10.0,74.0,84.9,76.7,78.9,51.6,17.0,58.9,12.9,65.1,10.3,67.2,8.0,63.7,61.9,64.2,62.6,406.0,232.0,36.9,21.1,613.6,165.9,55.8,15.1,2075.0,893.8,188.6,81.2,1872.2,389.9,170.2,35.4,2185.0,374.0,198.6,34.0,1678.0,1093.0,152.6,99.4
14,MUN,11,13.0,15.0,1.2,1.4,1.0,1.4,5.0,7.0,5,0,251.0,135.0,386.7,131.3,1156.0,780.8,1143.4,271.4,1569.0,257.0,973.0,726.0,22.8,12.3,20.2,9.6,35.2,11.9,25.9,9.9,105.1,71.0,90.4,54.3,104.0,24.7,57.8,27.9,142.6,23.4,110.8,16.0,88.4,66.0,73.6,55.4,233.0,132.0,21.2,12.0,339.1,141.0,30.8,12.8,1111.4,833.0,101.0,75.7,1037.1,335.8,94.3,30.5,1254.0,237.0,114.0,21.6,844.0,771.0,76.7,70.1
15,NEW,11,17.0,9.0,1.6,0.8,2.0,0.6,10.0,3.0,5,0,215.0,146.0,358.7,147.0,1119.4,945.2,1038.9,316.7,1425.0,204.0,817.0,827.0,19.6,13.3,13.4,11.2,32.6,13.4,21.3,9.5,101.8,85.9,73.9,67.1,94.4,28.8,62.5,21.5,129.6,18.6,76.4,6.4,74.3,75.2,51.8,63.6,274.0,237.0,24.9,21.6,424.3,210.7,38.6,19.2,1271.6,1063.2,115.6,96.6,1088.5,677.1,99.0,61.6,1877.0,366.0,170.6,33.3,940.0,1054.0,85.4,95.8
16,NFO,11,7.0,23.0,0.6,2.1,0.6,1.8,3.0,9.0,5,0,297.0,265.0,459.7,166.2,1468.4,1000.8,1413.9,384.4,1712.0,274.0,1126.0,1077.0,27.0,24.1,25.0,21.0,41.8,15.1,32.7,12.0,133.5,91.0,106.1,78.0,128.5,35.0,103.8,20.5,155.6,24.9,117.2,20.6,102.4,97.9,85.4,81.4,188.0,106.0,17.1,9.6,225.8,173.8,20.5,15.8,727.6,1046.8,66.2,95.2,672.0,413.1,61.1,37.6,870.0,280.0,79.1,25.4,659.0,764.0,59.9,69.4
17,SOU,11,9.0,18.0,0.8,1.6,0.4,1.6,2.0,8.0,5,0,273.0,237.0,417.2,192.2,1360.8,1178.0,1133.2,366.6,1687.0,375.0,973.0,1071.0,24.8,21.6,24.2,22.4,37.9,17.5,38.0,17.2,123.7,107.1,121.2,100.0,103.0,33.3,98.6,42.0,153.4,34.1,160.4,29.4,88.4,97.4,84.2,90.4,200.0,91.0,18.2,8.3,302.2,150.8,27.5,13.7,983.0,971.6,89.4,88.3,995.5,235.3,90.5,21.4,1056.0,300.0,96.0,27.3,795.0,581.0,72.3,52.8
18,TOT,11,22.0,10.0,2.0,0.9,2.0,1.0,10.0,5.0,5,0,193.0,96.0,354.7,190.6,935.0,1191.2,1348.1,440.1,1268.0,272.0,832.0,805.0,17.6,8.7,17.6,6.4,32.2,17.3,34.0,12.5,85.0,108.3,92.1,84.1,122.6,40.0,124.5,29.5,115.3,24.7,124.2,11.2,75.6,73.2,78.4,64.4,264.0,264.0,24.0,24.0,390.9,230.7,35.5,21.0,1421.2,1118.8,129.2,101.7,1062.0,514.8,96.6,46.8,1431.0,674.0,130.1,61.3,1029.0,1145.0,93.6,104.1
19,WHU,11,9.0,11.0,0.8,1.0,1.2,0.6,6.0,3.0,5,0,223.0,218.0,285.0,179.2,889.0,1131.0,913.8,374.4,1056.0,284.0,840.0,978.0,20.3,19.8,15.8,12.4,25.9,16.3,22.5,12.8,80.8,102.8,75.4,96.0,83.1,34.0,68.2,19.4,96.0,25.8,82.2,12.4,76.4,88.9,57.6,67.8,223.0,149.0,20.3,13.6,340.3,144.4,30.9,13.1,1060.6,780.6,96.4,71.0,881.8,453.7,80.2,41.2,1470.0,205.0,133.6,18.6,812.0,766.0,73.8,69.6
20,WOL,11,4.0,12.0,0.4,1.1,0.2,1.6,1.0,8.0,5,0,252.0,253.0,367.0,151.9,1145.4,894.8,1107.3,367.8,1426.0,252.0,881.0,1067.0,22.9,23.0,27.4,22.2,33.4,13.8,34.8,13.4,104.1,81.4,126.8,67.2,100.7,33.4,103.2,36.8,129.6,22.9,118.4,29.4,80.1,97.0,100.0,89.4,187.0,186.0,17.0,16.9,288.6,142.7,26.2,13.0,810.0,950.8,73.6,86.4,1072.5,280.7,97.5,25.5,1007.0,194.0,91.6,17.6,649.0,910.0,59.0,82.7
