team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,18,50.0,15.0,2.8,0.8,2.2,0.8,11.0,4.0,5,0,314.0,118.0,485.7,289.9,1631.6,2128.8,1414.8,379.5,1805.0,387.0,1209.0,1249.0,17.4,6.6,17.2,9.0,27.0,16.1,20.9,13.9,90.6,118.3,89.2,107.0,78.6,21.1,49.8,18.2,100.3,21.5,69.6,14.0,67.2,69.4,64.0,72.6
12,MCI,18,44.0,9.0,2.4,0.5,3.4,0.4,17.0,2.0,5,0,307.0,192.0,371.6,251.5,1360.0,1980.4,1067.2,333.0,1293.0,199.0,1142.0,1408.0,17.1,10.7,15.0,5.4,20.6,14.0,21.2,14.0,75.6,110.0,73.8,112.6,59.3,18.5,70.8,12.6,71.8,11.1,66.8,14.4,63.4,78.2,59.0,65.0
13,MUN,18,26.0,24.0,1.4,1.3,1.0,0.4,5.0,2.0,5,0,378.0,258.0,579.7,283.2,1813.6,1737.2,1775.0,544.8,2209.0,543.0,1414.0,1459.0,21.0,14.3,11.6,5.8,32.2,15.7,17.8,12.1,100.8,96.5,51.2,66.7,98.6,30.3,56.8,22.2,122.7,30.2,70.0,31.8,78.6,81.1,40.2,48.2
14,NEW,18,18.0,41.0,1.0,2.3,0.6,2.4,3.0,12.0,5,0,540.0,362.0,801.4,357.4,2567.6,1978.8,2348.5,968.9,3097.0,627.0,2029.0,1737.0,30.0,20.1,31.0,24.6,44.5,19.9,44.7,19.4,142.6,109.9,141.3,112.5,130.5,53.8,125.2,50.5,172.1,34.8,180.2,31.0,112.7,96.5,115.6,101.8
15,NOR,18,8.0,34.0,0.4,1.9,0.2,1.4,1.0,7.0,5,0,509.0,483.0,736.6,328.3,2341.6,1700.4,2289.9,771.4,2744.0,812.0,1840.0,1923.0,28.3,26.8,22.8,26.4,40.9,18.2,30.7,14.8,130.1,94.5,101.0,85.7,127.2,42.9,100.8,24.2,152.4,45.1,106.8,38.2,102.2,106.8,82.0,94.8
16,SOU,18,16.0,26.0,0.9,1.4,1.0,1.6,5.0,8.0,5,0,404.0,357.0,582.7,314.1,1898.8,1954.0,1617.1,661.3,2309.0,523.0,1443.0,1629.0,22.4,19.8,21.0,15.8,32.4,17.4,28.4,16.4,105.5,108.6,95.0,104.7,89.8,36.7,78.2,22.5,128.3,29.1,110.8,36.8,80.2,90.5,73.6,77.4
17,TOT,18,18.0,19.0,1.0,1.1,1.4,0.4,7.0,2.0,5,0,310.0,303.0,549.1,297.6,1610.8,1660.8,1652.0,736.8,2231.0,573.0,1226.0,1592.0,17.2,16.8,7.4,7.0,30.5,16.5,14.2,14.1,89.5,92.3,36.8,74.3,91.8,40.9,49.0,35.6,123.9,31.8,56.8,31.0,68.1,88.4,32.2,56.4
18,WAT,18,21.0,31.0,1.2,1.7,0.6,1.4,3.0,7.0,5,0,466.0,324.0,687.3,294.6,2250.4,1659.2,1990.1,627.7,2631.0,655.0,1788.0,1605.0,25.9,18.0,19.4,8.4,38.2,16.4,30.6,11.7,125.0,92.2,96.2,68.0,110.6,34.9,84.0,20.5,146.2,36.4,125.8,28.6,99.3,89.2,75.2,44.8
19,WHU,18,28.0,21.0,1.6,1.2,0.8,1.0,4.0,5.0,5,0,392.0,254.0,625.2,319.0,1944.4,1839.8,1824.4,785.1,2490.0,564.0,1571.0,1493.0,21.8,14.1,19.0,18.4,34.7,17.7,31.3,14.9,108.0,102.2,93.2,82.3,101.4,43.6,95.3,35.5,138.3,31.3,124.8,31.4,87.3,82.9,70.0,81.8
20,WOL,18,13.0,14.0,0.7,0.8,0.2,0.4,1.0,2.0,5,0,362.0,392.0,572.1,265.4,1612.6,1533.8,1814.4,675.9,2306.0,442.0,1335.0,1780.0,20.1,21.8,17.0,22.8,31.8,14.7,31.0,15.6,89.6,85.2,63.8,70.2,100.8,37.6,99.4,59.3,128.1,24.6,147.2,25.8,74.2,98.9,61.4,98.4
