team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,10,11.0,12.0,1.1,1.2,0.6,1.4,3.0,7.0,5,0,211.0,108.0,303.0,119.7,1064.0,728.8,879.7,249.2,1087.0,217.0,791.0,576.0,21.1,10.8,19.4,8.4,30.3,12.0,25.9,7.8,106.4,72.9,94.7,49.2,88.0,24.9,64.4,16.6,108.7,21.7,99.8,11.6,79.1,57.6,72.8,42.2,188.0,124.0,18.8,12.4,281.6,119.3,28.2,11.9,911.0,793.0,91.1,79.3,881.8,202.8,88.2,20.3,1047.0,192.0,104.7,19.2,614.0,670.0,61.4,67.0
12,LIV,10,20.0,12.0,2.0,1.2,1.0,1.2,5.0,6.0,5,0,222.0,65.0,261.2,116.9,1050.4,954.2,599.2,145.9,964.0,66.0,786.0,589.0,22.2,6.5,20.4,8.6,26.1,11.7,25.2,8.3,105.0,95.4,91.8,69.8,59.9,14.6,54.2,6.6,96.4,6.6,106.6,6.4,78.6,58.9,66.0,53.2,245.0,126.0,24.5,12.6,400.9,176.9,40.1,17.7,1200.6,816.6,120.1,81.7,1057.9,576.4,105.8,57.6,1757.0,374.0,175.7,37.4,900.0,752.0,90.0,75.2
13,MCI,10,33.0,9.0,3.3,0.9,2.8,0.8,14.0,4.0,5,0,167.0,32.0,175.4,107.7,702.6,805.8,448.8,171.1,612.0,96.0,622.0,551.0,16.7,3.2,16.4,1.8,17.5,10.8,16.9,8.4,70.3,80.6,70.3,68.2,44.9,17.1,41.1,10.2,61.2,9.6,57.6,5.0,62.2,55.1,62.0,46.4,393.0,223.0,39.3,22.3,561.3,155.2,56.1,15.5,1948.0,833.2,194.8,83.3,1691.5,378.2,169.2,37.8,1969.0,340.0,196.9,34.0,1597.0,1026.0,159.7,102.6
14,MUN,10,13.0,15.0,1.3,1.5,1.6,1.6,8.0,8.0,5,0,233.0,101.0,370.4,113.6,1116.4,693.0,1110.1,202.0,1479.0,237.0,941.0,601.0,23.3,10.1,20.4,4.0,37.0,11.4,32.1,8.2,111.6,69.3,101.0,49.7,111.0,20.2,87.6,16.5,147.9,23.7,132.8,15.2,94.1,60.1,84.4,42.6,218.0,99.0,21.8,9.9,305.0,128.4,30.5,12.8,1052.0,764.6,105.2,76.5,894.7,286.9,89.5,28.7,1111.0,229.0,111.1,22.9,791.0,645.0,79.1,64.5
15,NEW,10,17.0,9.0,1.7,0.9,2.0,0.6,10.0,3.0,5,0,200.0,113.0,324.6,134.4,1060.0,876.8,896.5,267.8,1282.0,196.0,764.0,701.0,20.0,11.3,14.2,11.0,32.5,13.4,23.5,11.5,106.0,87.7,85.3,85.6,89.6,26.8,61.9,19.0,128.2,19.6,86.6,10.6,76.4,70.1,55.2,66.4,256.0,203.0,25.6,20.3,408.0,193.0,40.8,19.3,1232.0,975.4,123.2,97.5,1055.2,607.7,105.5,60.8,1787.0,346.0,178.7,34.6,908.0,929.0,90.8,92.9
16,NFO,10,7.0,22.0,0.7,2.2,1.0,2.2,5.0,11.0,5,0,269.0,224.0,429.2,153.8,1383.2,909.8,1301.6,367.7,1604.0,258.0,1049.0,939.0,26.9,22.4,27.2,14.4,42.9,15.4,34.6,11.5,138.3,91.0,126.0,76.0,130.2,36.8,101.5,20.4,160.4,25.8,117.8,18.2,104.9,93.9,101.4,66.2,175.0,97.0,17.5,9.7,208.1,165.8,20.8,16.6,675.2,1007.4,67.5,100.7,620.8,387.2,62.1,38.7,793.0,266.0,79.3,26.6,615.0,724.0,61.5,72.4
17,SOU,10,8.0,17.0,0.8,1.7,0.2,1.6,1.0,8.0,5,0,249.0,221.0,367.9,168.5,1246.4,1049.6,1014.2,270.0,1426.0,365.0,892.0,982.0,24.9,22.1,25.4,25.6,36.8,16.8,34.3,14.7,124.6,105.0,122.0,89.4,101.4,27.0,96.6,24.7,142.6,36.5,125.4,33.0,89.2,98.2,86.6,96.6,184.0,75.0,18.4,7.5,272.1,131.7,27.2,13.2,885.8,818.2,88.6,81.8,905.4,225.9,90.5,22.6,943.0,274.0,94.3,27.4,731.0,515.0,73.1,51.5
18,TOT,10,20.0,10.0,2.0,1.0,2.0,1.2,10.0,6.0,5,0,181.0,90.0,345.2,175.1,894.0,1067.6,1307.5,426.8,1252.0,255.0,783.0,736.0,18.1,9.0,18.4,7.2,34.5,17.5,36.4,13.8,89.4,106.8,98.6,94.3,130.8,42.7,130.8,34.7,125.2,25.5,134.6,9.0,78.3,73.6,83.2,69.2,234.0,224.0,23.4,22.4,343.8,200.5,34.4,20.0,1294.8,1049.2,129.5,104.9,940.1,395.6,94.0,39.6,1208.0,562.0,120.8,56.2,924.0,996.0,92.4,99.6
19,WHU,10,8.0,10.0,0.8,1.0,1.2,0.8,6.0,4.0,5,0,207.0,202.0,254.9,160.1,791.8,977.6,823.7,365.0,943.0,258.0,776.0,912.0,20.7,20.2,15.8,14.4,25.5,16.0,21.3,14.3,79.2,97.8,71.3,93.8,82.4,36.5,67.0,27.6,94.3,25.8,75.8,21.2,77.6,91.2,61.0,77.4,199.0,133.0,19.9,13.3,291.0,120.7,29.1,12.1,946.2,652.2,94.6,65.2,762.8,357.1,76.3,35.7,1209.0,195.0,120.9,19.5,731.0,677.0,73.1,67.7
20,WOL,10,3.0,12.0,0.3,1.2,0.2,1.6,1.0,8.0,5,0,239.0,244.0,349.3,143.9,1093.0,855.4,1056.1,341.9,1349.0,238.0,837.0,1027.0,23.9,24.4,27.4,22.2,34.9,14.4,37.4,13.8,109.3,85.5,128.1,73.4,105.6,34.2,116.3,34.8,134.9,23.8,130.6,29.8,83.7,102.7,101.2,94.4,159.0,145.0,15.9,14.5,258.1,130.3,25.8,13.0,724.8,859.8,72.5,86.0,960.2,264.0,96.0,26.4,899.0,178.0,89.9,17.8,572.0,772.0,57.2,77.2
