team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,36,89.0,24.0,2.5,0.7,2.4,0.8,12.0,4.0,5,0,629.0,300.0,911.1,524.4,3153.8,3857.0,2522.3,816.2,3434.0,568.0,2446.0,2509.0,17.5,8.3,31.6,18.2,25.3,14.6,44.7,23.4,87.6,107.1,156.3,162.2,70.1,22.7,116.7,45.8,95.4,15.8,174.6,25.6,67.9,69.7,130.0,127.6
12,MCI,36,94.0,22.0,2.6,0.6,4.8,0.8,24.0,4.0,5,0,577.0,320.0,704.6,474.9,2573.6,3581.2,2017.5,588.4,2472.0,568.0,2110.0,2464.0,16.0,8.9,14.0,2.8,19.6,13.2,18.8,12.1,71.5,99.5,68.0,81.4,56.0,16.3,54.5,15.4,68.7,15.8,65.6,23.4,58.6,68.4,52.2,49.4
13,MUN,36,57.0,56.0,1.6,1.6,1.6,3.0,8.0,15.0,5,0,975.0,665.0,1455.8,714.6,4749.2,4279.8,4368.7,1453.2,5447.0,1402.0,3686.0,3661.0,27.1,18.5,50.2,37.0,40.4,19.8,68.8,31.1,131.9,118.9,221.7,164.1,121.4,40.4,208.2,78.0,151.3,38.9,258.6,68.8,102.4,101.7,179.8,167.8
14,NEW,36,40.0,61.0,1.1,1.7,1.4,1.4,7.0,7.0,5,0,856.0,652.0,1342.0,671.2,4110.6,3799.0,4152.3,1577.2,5163.0,1338.0,3239.0,3210.0,23.8,18.1,22.6,16.2,37.3,18.6,35.5,15.7,114.2,105.5,97.5,100.2,115.3,43.8,117.2,30.2,143.4,37.2,140.6,26.4,90.0,89.2,80.2,94.6
15,NOR,36,22.0,78.0,0.6,2.2,0.8,3.0,4.0,15.0,5,0,1101.0,952.0,1690.0,684.7,5265.6,3631.8,5063.5,1685.9,6598.0,1529.0,4116.0,4071.0,30.6,26.4,39.4,27.8,46.9,19.0,59.3,19.7,146.3,100.9,194.3,116.3,140.6,46.8,173.3,54.7,183.3,42.5,225.8,25.8,114.3,113.1,149.6,136.8
16,SOU,36,41.0,61.0,1.1,1.7,0.8,3.0,4.0,15.0,5,0,867.0,674.0,1303.6,693.1,4196.0,4309.0,3649.4,1386.6,5185.0,1228.0,3227.0,3370.0,24.1,18.7,48.0,36.0,36.2,19.2,72.6,32.2,116.6,119.7,233.7,192.8,101.4,38.5,196.5,68.8,144.0,34.1,295.6,60.0,89.6,93.6,171.8,162.8
17,TOT,36,63.0,40.0,1.8,1.1,2.2,0.6,11.0,3.0,5,0,754.0,545.0,1236.8,636.3,3716.8,3733.8,3811.1,1513.7,4868.0,1107.0,2982.0,3318.0,20.9,15.1,26.6,16.2,34.4,17.7,43.5,20.7,103.2,103.7,121.7,104.2,105.9,42.0,143.3,57.6,135.2,30.8,171.8,45.0,82.8,92.2,97.4,105.6
18,WAT,36,32.0,70.0,0.9,1.9,0.6,2.6,3.0,13.0,5,0,1070.0,814.0,1496.6,698.9,5004.6,3835.4,4429.4,1716.0,5549.0,1428.0,4015.0,3771.0,29.7,22.6,35.4,22.4,41.6,19.4,48.0,18.7,139.0,106.5,175.7,98.4,123.0,47.7,122.3,47.2,154.1,39.7,182.2,41.4,111.5,104.8,134.6,97.4
19,WHU,36,57.0,46.0,1.6,1.3,1.2,1.2,6.0,6.0,5,0,776.0,485.0,1222.8,583.1,3712.0,3370.2,3693.2,1456.9,4832.0,1000.0,3091.0,2828.0,21.6,13.5,11.6,12.2,34.0,16.2,18.1,7.5,103.1,93.6,56.0,48.0,102.6,40.5,57.6,10.4,134.2,27.8,67.8,16.0,85.9,78.6,43.8,47.6
20,WOL,36,36.0,39.0,1.0,1.1,0.6,2.4,3.0,12.0,5,0,930.0,786.0,1477.0,618.5,4429.4,3450.8,4513.7,1440.7,5850.0,1293.0,3500.0,3748.0,25.8,21.8,51.6,40.0,41.0,17.2,69.5,24.3,123.0,95.9,256.1,127.2,125.4,40.0,202.8,57.1,162.5,35.9,236.4,59.2,97.2,104.1,194.4,160.8
