team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,35,86.0,22.0,2.5,0.6,2.2,0.4,11.0,2.0,5,0,572.0,247.0,839.9,475.9,2875.0,3562.0,2358.7,713.8,3165.0,482.0,2217.0,2245.0,16.3,7.1,23.0,8.6,24.0,13.6,34.0,15.6,82.1,101.8,112.2,120.5,67.4,20.4,95.9,27.7,90.4,13.8,133.0,8.4,63.3,64.1,90.2,84.6
12,MCI,35,84.0,21.0,2.4,0.6,3.2,0.6,16.0,3.0,5,0,564.0,320.0,687.0,457.5,2521.4,3491.8,1953.2,557.8,2414.0,515.0,2064.0,2403.0,16.1,9.1,11.4,2.8,19.6,13.1,15.3,8.6,72.0,99.8,57.6,63.6,55.8,15.9,41.7,9.3,69.0,14.7,54.0,12.8,59.0,68.7,43.0,37.2
13,MUN,35,57.0,52.0,1.6,1.5,1.8,2.4,9.0,12.0,5,0,921.0,632.0,1401.8,695.2,4555.4,4168.8,4231.9,1423.2,5231.0,1350.0,3522.0,3535.0,26.3,18.1,44.0,33.4,40.0,19.9,64.4,30.2,130.2,119.1,205.4,162.3,120.9,40.7,205.3,77.4,149.5,38.6,233.0,63.0,100.6,101.0,171.0,160.4
14,NEW,35,40.0,56.0,1.1,1.6,1.6,1.4,8.0,7.0,5,0,856.0,652.0,1342.0,671.2,4110.6,3799.0,4152.3,1577.2,5163.0,1338.0,3239.0,3210.0,24.5,18.6,29.8,23.4,38.3,19.2,46.6,22.2,117.4,108.5,137.4,134.3,118.6,45.1,158.2,36.7,147.5,38.2,170.6,51.0,92.5,91.7,110.0,118.6
15,NOR,35,22.0,71.0,0.6,2.0,0.8,1.6,4.0,8.0,5,0,991.0,882.0,1537.5,630.6,4723.6,3328.2,4658.5,1520.5,6020.0,1457.0,3720.0,3711.0,28.3,25.2,20.8,20.2,43.9,18.0,38.1,13.3,135.0,95.1,100.9,68.1,133.1,43.4,136.5,36.9,172.0,41.6,146.0,28.2,106.3,106.0,83.0,88.6
16,SOU,35,41.0,58.0,1.2,1.7,1.0,2.6,5.0,13.0,5,0,832.0,626.0,1256.3,665.8,4052.4,4150.8,3508.5,1348.9,4996.0,1152.0,3120.0,3213.0,23.8,17.9,46.0,28.2,35.9,19.0,71.0,29.4,115.8,118.6,228.0,182.2,100.2,38.5,188.0,63.7,142.7,32.9,294.0,47.6,89.1,91.8,169.4,144.0
17,TOT,35,59.0,39.0,1.7,1.1,2.4,0.6,12.0,3.0,5,0,714.0,534.0,1161.8,607.3,3506.8,3600.6,3580.8,1403.9,4558.0,1060.0,2807.0,3216.0,20.4,15.3,21.4,15.2,33.2,17.4,31.9,18.1,100.2,102.9,89.2,98.6,102.3,40.1,110.4,37.4,130.2,30.3,122.0,45.0,80.2,91.9,72.6,98.0
18,WAT,35,32.0,69.0,0.9,2.0,0.6,2.8,3.0,14.0,5,0,1042.0,780.0,1450.4,686.9,4888.6,3771.8,4280.0,1689.5,5353.0,1398.0,3922.0,3648.0,29.8,22.3,37.2,22.6,41.4,19.6,48.9,19.8,139.7,107.8,179.0,104.3,122.3,48.3,128.9,52.6,152.9,39.9,181.6,40.8,112.1,104.2,139.6,98.8
19,WHU,35,53.0,46.0,1.5,1.3,0.8,1.4,4.0,7.0,5,0,776.0,485.0,1222.8,583.1,3712.0,3370.2,3693.2,1456.9,4832.0,1000.0,3091.0,2828.0,22.2,13.9,11.6,12.2,34.9,16.7,18.1,7.5,106.1,96.3,56.0,48.0,105.5,41.6,57.6,10.4,138.1,28.6,67.8,16.0,88.3,80.8,43.8,47.6
20,WOL,35,33.0,32.0,0.9,0.9,0.4,1.2,2.0,6.0,5,0,767.0,679.0,1258.8,533.4,3591.0,3048.4,3875.7,1226.9,5145.0,1058.0,2871.0,3294.0,21.9,19.4,23.0,19.4,36.0,15.2,32.3,10.5,102.6,87.1,107.8,61.1,110.7,35.0,96.6,20.3,147.0,30.2,118.6,24.2,82.0,94.1,82.4,81.4
