team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,38.0,68.0,42.0,1.8,1.1,2.6,0.6,13.0,3.0,5.0,0,881.0,562.0,1110.7,604.4,4284.4,4393.0,3005.2,857.4,3827.0,785.0,3362.0,3267.0,23.2,14.8,19.6,8.0,29.2,15.9,27.3,12.9,112.8,115.6,90.3,84.0,79.1,22.6,92.2,15.3,100.7,20.7,90.6,29.8,88.5,86.0,84.8,61.8
12,38.0,83.0,32.0,2.2,0.8,2.8,1.6,14.0,8.0,5.0,0,691.0,448.0,856.7,528.1,3040.0,3874.2,2535.7,699.5,3004.0,689.0,2726.0,2891.0,18.2,11.8,14.4,5.4,22.5,13.9,22.0,8.9,80.0,102.0,72.3,57.1,66.7,18.4,66.4,4.8,79.0,18.1,81.6,27.2,71.7,76.1,57.0,49.2
13,38.0,73.0,44.0,1.9,1.2,1.8,1.8,9.0,9.0,5.0,0,899.0,629.0,1310.2,690.1,4375.8,4274.8,3839.4,1428.1,4896.0,1198.0,3478.0,3684.0,23.7,16.6,38.4,29.8,34.5,18.2,63.2,31.6,115.2,112.5,191.5,174.2,101.0,37.6,182.1,82.4,128.8,31.5,259.0,58.6,91.5,97.0,151.8,158.2
14,38.0,46.0,62.0,1.2,1.6,2.0,1.6,10.0,8.0,5.0,0,913.0,607.0,1432.2,643.4,4443.2,3379.4,4654.2,1586.0,5238.0,1455.0,3564.0,3104.0,24.0,16.0,20.6,12.2,37.7,16.9,31.7,13.8,116.9,88.9,98.8,74.7,122.5,41.7,134.7,32.6,137.8,38.3,83.2,30.6,93.8,81.7,84.8,66.6
15,38.0,20.0,63.0,0.5,1.7,0.4,1.4,2.0,7.0,5.0,0,1073.0,944.0,1504.1,641.3,4734.8,3783.8,4668.0,1344.6,5640.0,1278.0,4035.0,4058.0,28.2,24.8,32.8,24.2,39.6,16.9,47.2,15.1,124.6,99.6,149.4,85.8,122.8,35.4,140.8,34.9,148.4,33.6,181.8,29.8,106.2,106.8,129.0,111.6
16,38.0,47.0,68.0,1.2,1.8,1.4,2.0,7.0,10.0,5.0,0,876.0,530.0,1141.6,508.9,4203.8,3070.4,3038.3,1089.4,4176.0,924.0,3160.0,2690.0,23.0,14.0,21.8,19.6,30.0,13.4,32.8,15.1,110.6,80.8,105.1,89.5,80.0,28.7,101.7,31.9,109.9,24.3,120.6,29.0,83.2,70.8,79.2,82.4
17,38.0,68.0,45.0,1.8,1.2,2.4,1.4,12.0,7.0,5.0,0,826.0,466.0,1359.7,601.0,3935.8,3547.8,4213.0,1369.5,5462.0,1082.0,3326.0,2982.0,21.7,12.3,21.4,8.8,35.8,15.8,39.4,18.6,103.6,93.4,111.0,117.0,110.9,36.0,132.9,30.5,143.7,28.5,151.6,38.2,87.5,78.5,97.6,80.0
18,38.0,35.0,76.0,0.9,2.0,1.0,2.4,5.0,12.0,5.0,0,1110.0,884.0,1689.6,750.5,5434.0,3865.6,4985.1,1991.5,6486.0,1644.0,4298.0,3916.0,29.2,23.3,36.0,25.0,44.5,19.8,53.2,28.0,143.0,101.7,180.6,142.8,131.2,52.4,156.3,71.2,170.7,43.3,193.6,66.0,113.1,103.0,142.6,111.4
19,38.0,62.0,47.0,1.6,1.2,1.8,0.8,9.0,4.0,5.0,0,864.0,551.0,1295.5,628.0,4000.4,3850.6,4208.4,1477.3,4761.0,945.0,3503.0,3316.0,22.7,14.5,22.6,21.2,34.1,16.5,33.7,20.2,105.3,101.3,95.4,116.5,110.8,38.9,118.6,34.9,125.3,24.9,123.6,50.0,92.2,87.3,90.8,108.0
20,38.0,36.0,52.0,1.0,1.4,0.8,1.4,4.0,7.0,5.0,0,936.0,800.0,1313.9,671.7,4278.8,4106.2,3961.6,1418.0,4903.0,1198.0,3537.0,3662.0,24.6,21.0,25.8,21.8,34.6,17.7,36.5,18.5,112.6,108.1,131.8,111.9,104.2,37.3,113.8,29.4,129.0,31.5,119.4,44.2,93.1,96.4,107.4,93.6
