team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,20,50.0,16.0,2.5,0.8,1.2,0.8,6.0,4.0,5,0,342.0,154.0,513.0,307.1,1756.6,2277.2,1470.1,401.2,1897.0,389.0,1308.0,1376.0,17.1,7.7,16.8,12.6,25.6,15.4,19.0,12.6,87.8,113.9,85.3,99.2,73.5,20.1,41.3,14.4,94.8,19.4,63.2,12.4,65.4,68.8,60.8,68.8
12,MCI,20,51.0,12.0,2.6,0.6,3.8,0.6,19.0,3.0,5,0,360.0,199.0,435.6,271.9,1607.0,2138.6,1209.4,365.4,1552.0,211.0,1338.0,1519.0,18.0,10.0,17.8,4.0,21.8,13.6,20.6,12.4,80.4,106.9,80.4,98.1,60.5,18.3,49.7,16.1,77.6,10.6,77.0,9.8,66.9,76.0,65.4,62.6
13,MUN,20,30.0,26.0,1.5,1.3,1.0,0.4,5.0,2.0,5,0,419.0,271.0,640.6,314.2,2019.0,1924.8,1920.7,621.4,2466.0,586.0,1550.0,1585.0,21.0,13.6,11.0,5.0,32.0,15.7,18.0,10.7,101.0,96.2,54.7,57.8,96.0,31.1,46.4,22.8,123.3,29.3,78.2,25.8,77.5,79.2,37.0,40.8
14,NEW,20,19.0,42.0,1.0,2.1,0.4,2.4,2.0,12.0,5,0,555.0,376.0,840.0,378.4,2677.0,2083.4,2437.7,1049.7,3284.0,651.0,2109.0,1819.0,27.8,18.8,27.6,22.2,42.0,18.9,40.2,16.7,133.8,104.2,135.6,91.4,121.9,52.5,104.0,44.7,164.2,32.6,162.0,30.4,105.4,91.0,104.8,90.4
15,NOR,20,8.0,42.0,0.4,2.1,0.0,2.2,0.0,11.0,5,0,601.0,560.0,852.9,362.1,2771.0,1927.0,2591.9,801.4,3174.0,894.0,2169.0,2220.0,30.0,28.0,30.8,29.0,42.6,18.1,42.2,14.7,138.6,96.4,144.5,88.1,129.6,40.1,114.8,19.9,158.7,44.7,162.4,39.4,108.4,111.0,112.0,110.4
16,SOU,20,20.0,29.0,1.0,1.4,1.2,1.6,6.0,8.0,5,0,446.0,377.0,676.3,359.3,2153.2,2142.4,1899.4,790.4,2707.0,658.0,1647.0,1791.0,22.3,18.8,20.8,14.4,33.8,18.0,34.6,17.9,107.7,107.1,109.8,88.2,95.0,39.5,101.8,35.4,135.4,32.9,134.4,54.8,82.4,89.6,84.6,78.2
17,TOT,20,22.0,20.0,1.1,1.0,1.2,0.6,6.0,3.0,5,0,336.0,323.0,582.7,327.3,1718.8,1899.6,1774.4,777.2,2343.0,592.0,1307.0,1738.0,16.8,16.2,8.2,8.2,29.1,16.4,14.2,12.7,85.9,95.0,42.0,80.8,88.7,38.9,46.3,27.1,117.2,29.6,54.6,18.8,65.4,86.9,28.4,50.6
18,WAT,20,22.0,35.0,1.1,1.8,0.4,1.2,2.0,6.0,5,0,519.0,335.0,747.7,306.1,2493.6,1760.0,2138.1,642.0,2844.0,655.0,1970.0,1673.0,26.0,16.8,15.8,5.2,37.4,15.3,19.2,6.2,124.7,88.0,73.4,36.7,106.9,32.1,46.5,11.0,142.2,32.8,72.8,14.2,98.5,83.6,57.0,24.2
19,WHU,20,34.0,25.0,1.7,1.2,1.2,1.2,6.0,6.0,5,0,448.0,268.0,698.1,354.0,2224.4,2070.6,2026.4,831.7,2735.0,636.0,1805.0,1620.0,22.4,13.4,21.2,15.8,34.9,17.7,30.1,13.3,111.2,103.5,103.4,85.5,101.3,41.6,85.6,21.5,136.8,31.8,112.0,26.0,90.2,81.0,78.8,74.2
20,WOL,20,13.0,14.0,0.6,0.7,0.2,0.2,1.0,1.0,5,0,362.0,392.0,572.1,265.4,1612.6,1533.8,1814.4,675.9,2306.0,442.0,1335.0,1780.0,18.1,19.6,11.0,16.2,28.6,13.3,22.0,11.8,80.6,76.7,43.2,55.6,90.7,33.8,76.8,41.0,115.3,22.1,100.6,20.4,66.8,89.0,43.2,72.4
