team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,20,26.0,33.0,1.3,1.6,1.4,2.2,7.0,11.0,5,0,532.0,277.0,702.9,282.7,2544.0,1698.2,1928.0,638.1,2562.0,487.0,1855.0,1426.0,26.6,13.8,32.2,15.0,35.2,14.1,39.4,16.5,127.2,84.9,144.6,90.6,96.4,31.9,109.6,41.3,128.1,24.4,141.0,33.2,92.8,71.3,101.0,78.2,433.0,232.0,21.6,11.6,653.3,290.4,32.7,14.5,2095.8,1825.6,104.8,91.3,2088.5,470.7,104.4,23.5,2373.0,603.0,118.6,30.2,1483.0,1426.0,74.2,71.3
12,LIV,20,34.0,25.0,1.7,1.2,1.8,1.8,9.0,9.0,5,0,468.0,205.0,625.7,299.3,2298.4,2065.0,1601.5,544.0,2358.0,380.0,1698.0,1471.0,23.4,10.2,30.2,11.4,31.3,15.0,38.4,16.8,114.9,103.2,136.1,104.4,80.1,27.2,106.9,35.5,117.9,19.0,140.8,28.4,84.9,73.6,105.0,82.0,468.0,321.0,23.4,16.0,802.7,410.4,40.1,20.5,2311.6,2049.4,115.6,102.5,2196.2,1350.8,109.8,67.5,3524.0,703.0,176.2,35.2,1774.0,1773.0,88.7,88.6
13,MCI,20,50.0,20.0,2.5,1.0,2.2,1.6,11.0,8.0,5,0,307.0,135.0,352.9,208.5,1317.0,1607.8,966.4,261.0,1252.0,218.0,1102.0,1102.0,15.4,6.8,12.2,8.4,17.6,10.4,15.2,10.3,65.8,80.4,55.2,86.0,48.3,13.0,34.5,8.6,62.6,10.9,62.0,9.4,55.1,55.1,40.2,45.6,673.0,362.0,33.6,18.1,1053.7,304.0,52.7,15.2,3380.0,1569.2,169.0,78.5,3359.6,788.8,168.0,39.4,3800.0,689.0,190.0,34.4,2761.0,1820.0,138.0,91.0
14,MUN,20,30.0,22.0,1.5,1.1,2.4,0.6,12.0,3.0,5,0,398.0,228.0,601.1,260.0,1813.8,1641.2,1729.3,528.5,2468.0,424.0,1505.0,1336.0,19.9,11.4,12.6,8.6,30.1,13.0,22.8,13.1,90.7,82.1,60.8,87.6,86.5,26.4,59.0,27.8,123.4,21.2,108.4,15.2,75.2,66.8,51.0,59.4,538.0,369.0,26.9,18.4,792.9,315.6,39.6,15.8,2474.2,1881.4,123.7,94.1,2395.0,830.4,119.8,41.5,3089.0,438.0,154.4,21.9,1832.0,1838.0,91.6,91.9
15,NEW,20,33.0,11.0,1.6,0.6,1.0,0.0,5.0,0.0,5,0,347.0,269.0,581.4,282.2,1691.2,1803.6,1877.1,536.1,2253.0,478.0,1284.0,1562.0,17.4,13.4,15.2,17.6,29.1,14.1,25.5,12.5,84.6,90.2,64.5,91.5,93.8,26.8,95.5,17.5,112.6,23.9,96.0,15.6,64.2,78.1,48.4,88.4,564.0,510.0,28.2,25.5,741.2,379.7,37.1,19.0,2404.2,1866.6,120.2,93.3,1888.7,1279.6,94.4,64.0,3116.0,648.0,155.8,32.4,1834.0,2123.0,91.7,106.2
16,NFO,20,15.0,34.0,0.8,1.7,1.0,0.8,5.0,4.0,5,0,534.0,409.0,812.1,295.3,2442.8,1768.8,2604.0,686.5,3080.0,491.0,1925.0,1822.0,26.7,20.4,21.8,13.6,40.6,14.8,29.1,13.5,122.1,88.4,81.1,87.1,130.2,34.3,101.8,28.2,154.0,24.6,110.2,19.4,96.2,91.1,71.4,75.8,386.0,325.0,19.3,16.2,444.1,302.2,22.2,15.1,1462.4,1965.6,73.1,98.3,1299.9,632.3,65.0,31.6,1702.0,421.0,85.1,21.0,1295.0,1673.0,64.8,83.6
17,SOU,20,17.0,34.0,0.8,1.7,1.0,2.0,5.0,10.0,5,0,514.0,422.0,721.3,343.6,2458.8,2176.6,2011.8,744.9,2757.0,507.0,1808.0,1947.0,25.7,21.1,27.0,20.0,36.1,17.2,30.6,17.7,122.9,108.8,120.3,112.3,100.6,37.2,79.7,47.6,137.8,25.4,106.6,16.6,90.4,97.4,95.8,96.0,384.0,202.0,19.2,10.1,569.3,287.1,28.5,14.4,1798.4,1768.0,89.9,88.4,1931.6,503.3,96.6,25.2,1987.0,599.0,99.4,30.0,1494.0,1249.0,74.7,62.4
18,TOT,20,39.0,31.0,2.0,1.6,2.4,2.6,12.0,13.0,5,0,519.0,256.0,804.5,376.4,2532.6,2340.0,2636.6,878.8,2878.0,546.0,2030.0,1820.0,26.0,12.8,40.0,19.0,40.2,18.8,54.8,21.1,126.6,117.0,196.6,133.8,131.8,43.9,160.2,46.2,143.9,27.3,191.4,31.8,101.5,91.0,146.4,127.6,468.0,415.0,23.4,20.8,715.1,489.5,35.8,24.5,2473.0,2437.0,123.6,121.8,2013.8,1181.1,100.7,59.0,2666.0,1277.0,133.3,63.8,1852.0,2144.0,92.6,107.2
19,WHU,20,15.0,25.0,0.8,1.2,0.6,2.0,3.0,10.0,5,0,479.0,449.0,643.1,334.4,2095.6,2099.0,1992.5,704.1,2351.0,538.0,1822.0,1983.0,24.0,22.4,32.8,26.6,32.2,16.7,39.9,17.7,104.8,105.0,149.9,112.6,99.6,35.2,122.5,29.8,117.6,26.9,125.6,34.4,91.1,99.2,120.0,117.0,382.0,264.0,19.1,13.2,604.2,291.7,30.2,14.6,1833.2,1603.4,91.7,80.2,1770.4,840.2,88.5,42.0,2447.0,465.0,122.4,23.2,1399.0,1451.0,70.0,72.6
20,WOL,20,12.0,27.0,0.6,1.4,0.8,1.0,4.0,5.0,5,0,503.0,446.0,719.8,297.5,2345.6,1786.4,2119.3,667.7,2742.0,511.0,1755.0,1903.0,25.2,22.3,22.2,23.6,36.0,14.9,35.8,17.0,117.3,89.3,100.9,97.4,106.0,33.4,109.5,40.8,137.1,25.6,147.8,31.2,87.8,95.2,74.8,102.8,351.0,305.0,17.6,15.2,563.1,289.2,28.2,14.5,1561.4,1935.8,78.1,96.8,1931.5,556.5,96.6,27.8,2152.0,394.0,107.6,19.7,1214.0,1622.0,60.7,81.1
