team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,16,22.0,26.0,1.4,1.6,2.2,2.6,11.0,13.0,5,0,407.0,214.0,548.9,222.0,1980.4,1382.8,1475.2,469.8,2035.0,365.0,1474.0,1122.0,25.4,13.4,33.6,13.8,34.3,13.9,43.2,17.4,123.8,86.4,163.3,104.6,92.2,29.4,99.7,43.3,127.2,22.8,168.6,26.2,92.1,70.1,118.6,81.4,345.0,175.0,21.6,10.9,528.7,229.7,33.0,14.4,1730.8,1425.8,108.2,89.1,1647.5,404.8,103.0,25.3,1931.0,461.0,120.7,28.8,1217.0,1107.0,76.1,69.2
12,LIV,16,28.0,17.0,1.8,1.1,1.4,1.0,7.0,5.0,5,0,340.0,152.0,469.4,230.1,1738.0,1639.8,1192.5,392.9,1767.0,264.0,1269.0,1127.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2,389.0,265.0,24.3,16.6,663.3,315.1,41.5,19.7,1943.2,1556.8,121.4,97.3,1784.1,1061.8,111.5,66.4,2910.0,530.0,181.9,33.1,1486.0,1404.0,92.9,87.8
13,MCI,16,40.0,14.0,2.5,0.9,1.4,0.8,7.0,4.0,5,0,271.0,109.0,319.2,179.8,1183.8,1362.8,867.4,251.7,1147.0,183.0,998.0,971.0,16.9,6.8,16.0,7.8,20.0,11.2,22.1,11.2,74.0,85.2,73.9,85.8,54.2,15.7,59.8,12.9,71.7,11.4,86.2,14.0,62.4,60.7,59.4,58.0,525.0,297.0,32.8,18.6,806.8,244.1,50.4,15.3,2613.4,1223.4,163.3,76.5,2546.8,628.7,159.2,39.3,2911.0,594.0,181.9,37.1,2143.0,1428.0,133.9,89.2
14,MUN,16,20.0,20.0,1.2,1.2,1.4,1.0,7.0,5.0,5,0,357.0,193.0,528.1,211.0,1613.4,1304.8,1544.6,413.2,2125.0,389.0,1330.0,1107.0,22.3,12.1,21.2,11.6,33.0,13.2,28.3,15.9,100.8,81.6,91.5,104.8,96.5,25.8,80.2,28.4,132.8,24.3,111.2,26.4,83.1,69.2,71.4,76.2,366.0,230.0,22.9,14.4,555.2,231.2,34.7,14.4,1690.6,1350.6,105.7,84.4,1736.0,632.7,108.5,39.5,2145.0,323.0,134.1,20.2,1285.0,1273.0,80.3,79.6
15,NEW,16,29.0,11.0,1.8,0.7,2.4,0.4,12.0,2.0,5,0,286.0,190.0,474.6,229.3,1453.0,1426.8,1474.6,456.5,1823.0,406.0,1106.0,1184.0,17.9,11.9,14.2,8.8,29.7,14.3,23.2,16.5,90.8,89.2,66.7,96.3,92.2,28.5,87.1,28.0,113.9,25.4,79.6,40.4,69.1,74.0,57.8,71.4,457.0,371.0,28.6,23.2,622.5,304.1,38.9,19.0,2001.0,1534.2,125.1,95.9,1593.1,963.2,99.6,60.2,2624.0,543.0,164.0,33.9,1529.0,1605.0,95.6,100.3
16,NFO,16,11.0,30.0,0.7,1.9,0.8,1.4,4.0,7.0,5,0,437.0,348.0,684.8,237.5,2064.2,1404.6,2180.8,567.5,2603.0,398.0,1605.0,1493.0,27.3,21.8,28.0,16.6,42.8,14.8,45.0,14.3,129.0,87.8,119.2,80.8,136.3,35.5,153.4,36.6,162.7,24.9,178.2,24.8,100.3,93.3,95.8,83.2,302.0,223.0,18.9,13.9,339.2,240.4,21.2,15.0,1120.4,1555.8,70.0,97.2,987.2,511.5,61.7,32.0,1299.0,337.0,81.2,21.1,1011.0,1278.0,63.2,79.9
17,SOU,16,13.0,27.0,0.8,1.7,0.8,1.8,4.0,9.0,5,0,412.0,342.0,610.1,286.9,2027.0,1759.4,1694.5,650.5,2391.0,455.0,1480.0,1583.0,25.8,21.4,27.8,21.0,38.1,17.9,38.6,18.9,126.7,110.0,133.2,116.3,105.9,40.7,112.3,56.8,149.4,28.4,140.8,16.0,92.5,98.9,101.4,102.4,297.0,166.0,18.6,10.4,460.8,241.7,28.8,15.1,1443.0,1488.6,90.2,93.0,1562.6,405.5,97.7,25.3,1621.0,524.0,101.3,32.8,1202.0,1014.0,75.1,63.4
18,TOT,16,31.0,21.0,1.9,1.3,1.8,2.2,9.0,11.0,5,0,351.0,165.0,571.3,291.6,1735.8,1789.8,1922.0,699.0,2057.0,425.0,1428.0,1270.0,21.9,10.3,31.6,13.8,35.7,18.2,43.3,20.2,108.5,111.9,160.2,119.7,120.1,43.7,114.8,51.8,128.6,26.6,157.8,30.6,89.2,79.4,119.2,93.0,366.0,329.0,22.9,20.6,563.1,381.2,35.2,23.8,1926.4,1831.0,120.4,114.4,1564.1,921.4,97.8,57.6,2143.0,1060.0,133.9,66.2,1437.0,1645.0,89.8,102.8
19,WHU,16,12.0,17.0,0.8,1.1,0.6,1.2,3.0,6.0,5,0,348.0,352.0,479.3,259.4,1503.8,1663.0,1483.7,557.3,1815.0,373.0,1340.0,1534.0,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2,307.0,237.0,19.2,14.8,486.5,232.1,30.4,14.5,1489.8,1275.4,93.1,79.7,1325.0,694.3,82.8,43.4,2058.0,344.0,128.6,21.5,1126.0,1221.0,70.4,76.3
20,WOL,16,8.0,24.0,0.5,1.5,0.8,2.4,4.0,12.0,5,0,430.0,361.0,579.2,228.1,1966.6,1371.6,1667.1,536.3,2166.0,367.0,1498.0,1525.0,26.9,22.6,35.6,21.6,36.2,14.3,42.4,15.2,122.9,85.7,164.2,95.4,104.2,33.5,112.0,33.7,135.4,22.9,148.0,23.0,93.6,95.3,123.4,91.6,275.0,217.0,17.2,13.6,452.6,214.2,28.3,13.4,1215.0,1417.4,75.9,88.6,1572.4,434.4,98.3,27.2,1749.0,286.0,109.3,17.9,946.0,1223.0,59.1,76.4
