team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,9.0,21.0,16.0,2.3,1.8,2.0,1.0,10.0,5.0,5.0,0,217.0,70.0,280.2,140.1,1181.6,1055.4,681.3,206.8,940.0,138.0,861.0,658.0,24.1,7.8,17.2,9.8,31.1,15.6,26.2,16.6,131.3,117.3,84.2,114.6,75.7,23.0,81.6,30.9,104.4,15.3,96.6,21.2,95.7,73.1,64.0,70.2
12,9.0,10.0,11.0,1.1,1.2,0.8,0.8,4.0,4.0,5.0,0,181.0,123.0,206.8,117.9,835.2,855.2,536.4,148.5,696.0,173.0,695.0,616.0,20.1,13.7,20.0,18.6,23.0,13.1,19.6,14.3,92.8,95.0,77.3,105.9,59.6,16.5,56.7,17.6,77.3,19.2,62.4,19.4,77.2,68.4,72.0,84.0
13,9.0,13.0,14.0,1.4,1.6,1.6,0.6,8.0,3.0,5.0,0,206.0,149.0,265.9,132.0,1024.4,873.4,749.8,239.8,879.0,209.0,834.0,800.0,22.9,16.6,16.8,22.0,29.5,14.7,20.0,16.7,113.8,97.0,71.8,122.2,83.3,26.6,61.7,29.2,97.7,23.2,65.2,15.6,92.7,88.9,69.6,116.8
14,9.0,10.0,15.0,1.1,1.7,0.8,2.0,4.0,10.0,5.0,0,239.0,160.0,408.0,141.7,1198.8,746.4,1332.8,319.9,1557.0,344.0,958.0,766.0,26.6,17.8,29.0,22.4,45.3,15.7,49.1,17.7,133.2,82.9,150.6,98.0,148.1,35.5,174.0,35.8,173.0,38.2,167.8,43.2,106.4,85.1,120.6,98.8
15,9.0,4.0,15.0,0.4,1.7,0.6,1.8,3.0,9.0,5.0,0,241.0,265.0,378.2,186.2,1089.8,1064.6,1275.2,436.0,1421.0,355.0,937.0,1058.0,26.8,29.4,28.6,25.0,42.0,20.7,45.3,21.8,121.1,118.3,130.2,116.8,141.7,48.4,136.9,58.8,157.9,39.4,186.8,42.0,104.1,117.6,111.8,110.2
16,9.0,17.0,13.0,1.9,1.4,2.4,1.4,12.0,7.0,5.0,0,223.0,76.0,290.5,127.5,1015.8,765.6,758.3,257.7,1135.0,250.0,789.0,572.0,24.8,8.4,22.8,6.6,32.3,14.2,35.4,18.0,112.9,85.1,108.2,94.0,84.3,28.6,95.9,43.1,126.1,27.8,151.4,41.8,87.7,63.6,85.8,68.2
17,9.0,21.0,9.0,2.3,1.0,1.8,0.8,9.0,4.0,5.0,0,149.0,102.0,250.9,150.1,618.0,936.6,806.6,298.0,1086.0,263.0,581.0,701.0,16.6,11.3,14.0,11.2,27.9,16.7,29.9,19.3,68.7,104.1,54.1,101.0,89.6,33.1,115.2,43.0,120.7,29.2,129.8,48.6,64.6,77.9,55.2,72.0
18,9.0,6.0,18.0,0.7,2.0,0.2,1.0,1.0,5.0,5.0,0,264.0,227.0,373.9,147.5,1212.6,829.4,1004.3,372.6,1529.0,270.0,979.0,956.0,29.3,25.2,23.0,31.2,41.5,16.4,35.9,14.7,134.7,92.2,96.9,97.2,111.6,41.4,112.9,25.2,169.9,30.0,149.6,23.8,108.8,106.2,80.4,115.8
19,9.0,15.0,10.0,1.7,1.1,1.4,1.2,7.0,6.0,5.0,0,186.0,96.0,286.4,134.2,924.2,888.0,866.6,326.3,1072.0,127.0,761.0,718.0,20.7,10.7,22.6,11.0,31.8,14.9,35.1,17.0,102.7,98.7,118.6,105.3,96.3,36.3,100.4,44.5,119.1,14.1,132.0,20.6,84.6,79.8,92.2,77.6
20,9.0,9.0,10.0,1.0,1.1,1.0,0.6,5.0,3.0,5.0,0,197.0,139.0,272.5,142.6,904.8,861.2,783.7,360.2,1037.0,202.0,761.0,750.0,21.9,15.4,19.6,14.6,30.3,15.8,27.8,14.1,100.5,95.7,85.2,90.6,87.1,40.0,85.6,28.1,115.2,22.4,106.4,22.4,84.6,83.3,78.6,76.0
