team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,32,41.0,62.0,1.3,1.9,1.7,3.3,10.0,20.0,6,0,907.0,602.0,1182.1,504.7,4429.8,3164.4,3462.6,1029.0,3945.0,850.0,3286.0,2792.0,28.3,18.8,34.5,10.8,36.9,15.8,43.5,14.7,138.4,98.9,181.3,97.4,108.2,32.2,122.0,24.9,123.3,26.6,131.8,24.8,102.7,87.2,137.3,65.0,725.0,389.0,22.7,12.2,1050.1,517.2,32.8,16.2,3405.6,3327.6,106.4,104.0,3548.7,808.1,110.9,25.2,3573.0,1028.0,111.7,32.1,2505.0,2489.0,78.3,77.8
12,LIV,31,59.0,38.0,1.9,1.2,2.4,1.8,12.0,9.0,5,0,749.0,427.0,1003.0,499.9,3529.6,3350.2,2930.9,993.8,3574.0,646.0,2740.0,2707.0,24.2,13.8,29.8,14.0,32.4,16.1,45.9,17.8,113.9,108.1,141.2,111.7,94.6,32.1,160.2,42.6,115.3,20.8,158.0,23.8,88.4,87.3,118.4,101.0,854.0,615.0,27.6,19.8,1276.5,664.8,41.2,21.4,4032.0,3382.8,130.1,109.1,3483.8,2201.4,112.4,71.0,5268.0,1061.0,169.9,34.2,3196.0,3262.0,103.1,105.2
13,MCI,30,78.0,28.0,2.6,0.9,3.7,1.0,11.0,3.0,3,0,577.0,278.0,665.5,391.0,2397.6,2802.4,2014.9,685.1,2258.0,424.0,2075.0,2140.0,19.2,9.3,27.3,13.0,22.2,13.0,26.2,16.4,79.9,93.4,110.3,111.3,67.2,22.8,73.8,34.4,75.3,14.1,78.0,18.3,69.2,71.3,102.3,106.7,1073.0,545.0,35.8,18.2,1580.9,441.3,52.7,14.7,5209.2,2401.8,173.6,80.1,5066.9,1110.7,168.9,37.0,5537.0,906.0,184.6,30.2,4378.0,2707.0,145.9,90.2
14,MUN,30,46.0,37.0,1.5,1.2,1.2,0.5,5.0,2.0,4,0,749.0,410.0,1072.6,492.3,3476.4,3003.8,3190.0,1130.6,4065.0,781.0,2807.0,2464.0,25.0,13.7,28.2,17.0,35.8,16.4,38.4,18.7,115.9,100.1,142.2,110.8,106.3,37.7,111.8,56.0,135.5,26.0,130.5,20.5,93.6,82.1,112.5,95.2,826.0,618.0,27.5,20.6,1228.8,519.6,41.0,17.3,3938.8,3082.2,131.3,102.7,3908.4,1327.4,130.3,44.2,4469.0,776.0,149.0,25.9,2837.0,3075.0,94.6,102.5
15,NEW,31,54.0,25.0,1.7,0.8,2.8,1.2,17.0,7.0,6,0,583.0,458.0,875.3,437.5,2810.6,2901.8,2775.5,840.2,3177.0,626.0,2164.0,2550.0,18.8,14.8,15.2,7.7,28.2,14.1,19.8,9.5,90.7,93.6,75.8,61.9,89.5,27.1,59.6,20.4,102.5,20.2,63.5,12.2,69.8,82.3,57.0,57.7,906.0,697.0,29.2,22.5,1244.9,613.5,40.2,19.8,4067.8,2996.6,131.2,96.7,3201.3,2157.5,103.3,69.6,5171.0,974.0,166.8,31.4,3136.0,3168.0,101.2,102.2
16,NFO,32,26.0,59.0,0.8,1.8,0.8,2.0,5.0,12.0,6,0,930.0,647.0,1342.9,523.0,4256.6,3053.2,4303.8,1346.0,4890.0,821.0,3380.0,3028.0,29.1,20.2,32.0,21.3,42.0,16.3,44.4,20.8,133.0,95.4,145.6,119.4,134.5,42.1,133.7,63.2,152.8,25.7,165.7,24.7,105.6,94.6,121.8,110.0,665.0,456.0,20.8,14.2,758.7,497.6,23.7,15.6,2581.2,3313.4,80.7,103.5,2280.7,923.0,71.3,28.8,2766.0,737.0,86.4,23.0,2282.0,2626.0,71.3,82.1
17,SOU,32,27.0,56.0,0.8,1.8,1.4,2.6,7.0,13.0,5,0,889.0,781.0,1214.1,593.3,4182.2,3703.2,3707.5,1260.2,4282.0,957.0,3209.0,3484.0,27.8,24.4,36.0,25.0,37.9,18.5,44.4,20.2,130.7,115.7,165.6,119.8,115.9,39.4,144.3,46.5,133.8,29.9,135.0,35.4,100.3,108.9,136.6,116.4,664.0,365.0,20.8,11.4,925.8,470.9,28.9,14.7,3150.0,2984.0,98.4,93.2,3165.2,814.8,98.9,25.5,2973.0,907.0,92.9,28.3,2529.0,2231.0,79.0,69.7
18,TOT,32,58.0,51.0,1.8,1.6,1.8,2.8,9.0,14.0,5,0,817.0,432.0,1227.3,592.0,4024.6,3676.0,4107.2,1339.4,4165.0,901.0,3216.0,2874.0,25.5,13.5,33.4,14.8,38.4,18.5,47.0,20.3,125.8,114.9,173.4,118.0,128.4,41.9,162.9,47.7,130.2,28.2,134.2,37.0,100.5,89.8,140.2,84.4,728.0,698.0,22.8,21.8,1060.2,744.3,33.1,23.3,3776.4,3862.0,118.0,120.7,3097.3,1847.9,96.8,57.8,3730.0,1732.0,116.6,54.1,2878.0,3492.0,89.9,109.1
19,WHU,31,33.0,41.0,1.1,1.3,1.8,1.4,9.0,7.0,5,0,720.0,617.0,998.0,540.4,3269.0,3314.0,3267.2,1183.8,3453.0,901.0,2836.0,3010.0,23.2,19.9,13.8,7.0,32.2,17.4,25.0,15.5,105.4,106.9,72.2,91.3,105.4,38.2,101.9,33.7,111.4,29.1,76.6,30.2,91.5,97.1,62.6,65.0,745.0,510.0,24.0,16.4,1050.9,476.2,33.9,15.4,3504.4,2773.8,113.0,89.5,2956.7,1297.4,95.4,41.8,4063.0,678.0,131.1,21.9,2665.0,2550.0,86.0,82.3
20,WOL,32,27.0,44.0,0.8,1.4,1.4,1.4,7.0,7.0,5,0,837.0,724.0,1191.6,561.9,3852.8,3327.8,3736.2,1268.6,4336.0,1009.0,2967.0,3237.0,26.2,22.6,25.2,15.6,37.2,17.6,37.4,21.7,120.4,104.0,125.4,151.9,116.8,39.6,125.6,31.5,135.5,31.5,123.0,33.4,92.7,101.2,90.8,91.8,627.0,542.0,19.6,16.9,936.3,487.2,29.3,15.2,2898.6,3366.0,90.6,105.2,3223.6,829.2,100.7,25.9,3263.0,666.0,102.0,20.8,2285.0,2838.0,71.4,88.7
