team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,19.0,37.0,22.0,2.0,1.2,0.2,0.6,1.0,3.0,5.0,0,457.0,268.0,571.0,321.8,2234.4,2405.6,1510.1,487.1,1974.0,322.0,1722.0,1706.0,24.0,14.1,28.6,34.6,30.0,16.9,34.0,24.0,117.6,126.6,125.0,177.0,79.5,25.6,96.5,36.9,103.9,17.0,118.4,25.4,90.6,89.8,106.4,147.4
12,19.0,31.0,13.0,1.6,0.7,2.4,0.2,12.0,1.0,5.0,0,355.0,263.0,436.8,265.5,1557.0,1963.2,1355.3,354.9,1462.0,328.0,1371.0,1524.0,18.7,13.8,20.6,15.2,23.0,14.0,26.7,16.8,82.0,103.3,85.2,130.0,71.3,18.7,88.7,21.7,77.0,17.3,93.2,16.0,72.2,80.2,76.6,103.2
13,19.0,36.0,25.0,1.9,1.3,1.6,0.8,8.0,4.0,5.0,0,386.0,258.0,544.0,296.4,1841.0,1842.6,1592.3,576.9,2010.0,546.0,1486.0,1579.0,20.3,13.6,14.8,7.0,28.6,15.6,21.7,12.5,96.9,97.0,63.2,76.8,83.8,30.4,66.5,25.8,105.8,28.7,88.6,22.0,78.2,83.1,57.8,55.6
14,19.0,18.0,32.0,1.0,1.7,0.2,2.0,1.0,10.0,5.0,0,478.0,345.0,769.7,307.2,2311.6,1624.4,2463.4,763.1,2927.0,674.0,1848.0,1668.0,25.2,18.2,29.8,27.6,40.5,16.2,42.4,16.5,121.7,85.5,138.4,82.5,129.6,40.2,123.3,51.8,154.0,35.5,161.6,30.4,97.3,87.8,107.0,114.0
15,19.0,10.0,32.0,0.5,1.7,0.4,1.4,2.0,7.0,5.0,0,527.0,503.0,761.5,332.4,2370.2,2038.6,2496.2,654.6,2751.0,625.0,1965.0,2053.0,27.7,26.5,25.4,27.0,40.1,17.5,28.9,15.0,124.8,107.3,115.0,108.4,131.4,34.4,88.9,15.1,144.8,32.9,86.0,26.2,103.4,108.0,86.2,105.6
16,19.0,26.0,21.0,1.4,1.1,0.2,0.4,1.0,2.0,5.0,0,389.0,211.0,528.9,238.1,1785.4,1410.0,1462.4,541.9,2051.0,428.0,1362.0,1239.0,20.5,11.1,9.8,13.8,27.8,12.5,17.8,9.3,94.0,74.2,46.4,38.7,77.0,28.5,54.3,31.1,108.0,22.5,78.0,23.6,71.7,65.2,31.0,52.8
17,19.0,33.0,17.0,1.7,0.9,1.6,0.6,8.0,3.0,5.0,0,328.0,230.0,604.5,298.4,1571.0,1708.6,1953.3,737.1,2526.0,536.0,1360.0,1441.0,17.3,12.1,14.2,7.8,31.8,15.7,29.0,15.0,82.7,89.9,82.4,82.5,102.8,38.8,100.3,30.2,133.0,28.2,106.8,37.0,71.6,75.8,64.8,60.2
18,19.0,15.0,43.0,0.8,2.3,1.0,2.8,5.0,14.0,5.0,0,552.0,410.0,875.0,327.2,2727.0,1698.8,2625.6,856.3,3414.0,712.0,2157.0,1782.0,29.0,21.6,24.0,23.0,46.0,17.2,40.5,19.5,143.5,89.4,125.7,99.0,138.2,45.1,136.7,50.6,179.7,37.5,144.0,45.8,113.5,93.8,105.2,94.4
19,19.0,27.0,22.0,1.4,1.2,1.2,0.6,6.0,3.0,5.0,0,433.0,256.0,597.8,311.1,1979.8,2010.6,1832.8,714.0,2171.0,387.0,1703.0,1619.0,22.8,13.5,21.8,16.0,31.5,16.4,24.3,18.4,104.2,105.8,81.2,116.4,96.5,37.6,80.4,32.8,114.3,20.4,81.6,34.8,89.6,85.2,80.0,85.0
20,19.0,21.0,29.0,1.1,1.5,1.4,2.0,7.0,10.0,5.0,0,425.0,327.0,558.3,308.5,1882.8,1909.4,1568.1,707.3,2132.0,470.0,1561.0,1599.0,22.4,17.2,19.2,17.6,29.4,16.2,24.7,15.5,99.1,100.5,90.9,101.1,82.5,37.2,69.7,30.3,112.2,24.7,86.8,24.4,82.2,84.2,67.2,81.2
