team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,2.0,6.0,3.0,3.0,1.5,3.0,1.5,6.0,3.0,2.0,0,48.0,6.0,50.0,27.7,283.4,229.6,85.7,23.1,130.0,23.0,202.0,145.0,24.0,3.0,24.0,3.0,25.0,13.8,25.0,13.8,141.7,114.8,141.7,114.8,42.8,11.6,42.8,11.6,65.0,11.5,65.0,11.5,101.0,72.5,101.0,72.5
12,2.0,3.0,1.0,1.5,0.5,1.5,0.5,3.0,1.0,2.0,0,21.0,8.0,32.4,11.7,117.2,96.8,119.8,13.0,86.0,6.0,94.0,62.0,10.5,4.0,10.5,4.0,16.2,5.8,16.2,5.8,58.6,48.4,58.6,48.4,59.9,6.5,59.9,6.5,43.0,3.0,43.0,3.0,47.0,31.0,47.0,31.0
13,2.0,1.0,3.0,0.5,1.5,0.5,1.5,1.0,3.0,2.0,0,45.0,11.0,52.7,8.4,247.2,71.8,112.0,13.2,167.0,0.0,154.0,50.0,22.5,5.5,22.5,5.5,26.4,4.2,26.4,4.2,123.6,35.9,123.6,35.9,56.0,6.6,56.0,6.6,83.5,0.0,83.5,0.0,77.0,25.0,77.0,25.0
14,2.0,2.0,3.0,1.0,1.5,1.0,1.5,2.0,3.0,2.0,0,52.0,34.0,73.0,25.8,230.4,142.8,182.9,83.8,319.0,29.0,191.0,169.0,26.0,17.0,26.0,17.0,36.5,12.9,36.5,12.9,115.2,71.4,115.2,71.4,91.4,41.9,91.4,41.9,159.5,14.5,159.5,14.5,95.5,84.5,95.5,84.5
15,2.0,0.0,3.0,0.0,1.5,0.0,1.5,0.0,3.0,2.0,0,47.0,84.0,73.8,40.4,181.8,249.6,327.5,58.8,229.0,95.0,163.0,275.0,23.5,42.0,23.5,42.0,36.9,20.2,36.9,20.2,90.9,124.8,90.9,124.8,163.8,29.4,163.8,29.4,114.5,47.5,114.5,47.5,81.5,137.5,81.5,137.5
16,2.0,2.0,6.0,1.0,3.0,1.0,3.0,2.0,6.0,2.0,0,85.0,27.0,77.8,14.9,373.4,145.8,174.5,5.1,229.0,0.0,272.0,116.0,42.5,13.5,42.5,13.5,38.9,7.4,38.9,7.4,186.7,72.9,186.7,72.9,87.2,2.6,87.2,2.6,114.5,0.0,114.5,0.0,136.0,58.0,136.0,58.0
17,2.0,5.0,3.0,2.5,1.5,2.5,1.5,5.0,3.0,2.0,0,40.0,39.0,57.5,29.0,172.4,226.4,108.4,50.1,296.0,12.0,158.0,223.0,20.0,19.5,20.0,19.5,28.8,14.5,28.8,14.5,86.2,113.2,86.2,113.2,54.2,25.0,54.2,25.0,148.0,6.0,148.0,6.0,79.0,111.5,79.0,111.5
18,2.0,2.0,8.0,1.0,4.0,1.0,4.0,2.0,8.0,2.0,0,82.0,32.0,100.4,34.7,402.0,170.2,186.0,107.0,420.0,69.0,336.0,175.0,41.0,16.0,41.0,16.0,50.2,17.4,50.2,17.4,201.0,85.1,201.0,85.1,93.0,53.5,93.0,53.5,210.0,34.5,210.0,34.5,168.0,87.5,168.0,87.5
19,2.0,1.0,4.0,0.5,2.0,0.5,2.0,1.0,4.0,2.0,0,51.0,35.0,67.6,21.8,242.2,172.6,202.6,33.4,232.0,12.0,197.0,172.0,25.5,17.5,25.5,17.5,33.8,10.9,33.8,10.9,121.1,86.3,121.1,86.3,101.3,16.7,101.3,16.7,116.0,6.0,116.0,6.0,98.5,86.0,98.5,86.0
20,2.0,3.0,3.0,1.5,1.5,1.5,1.5,3.0,3.0,2.0,0,46.0,16.0,78.0,26.7,265.6,158.8,264.5,42.9,250.0,64.0,180.0,135.0,23.0,8.0,23.0,8.0,39.0,13.4,39.0,13.4,132.8,79.4,132.8,79.4,132.2,21.4,132.2,21.4,125.0,32.0,125.0,32.0,90.0,67.5,90.0,67.5
