web_name,predicted_points_5,predicted_points_6,predicted_points_7,predicted_points_8,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Reguilón,3.55,3.4,3.37,3.54,3.46,0.0,0.0,438,100.0,0.0,199249,0,0,-2,2,0,2,0.5,1.0,0,Sergio,False,,0,43,199249.jpg,Reguilón,1.1,False,0,a,18,6,0,17180,2057,136616,17377,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,428,171,414,169,362,145,436,173,0.0,0.0,0.0,0.0,0.0,0.0,16,3,19,0,0.2,1.2,0.2,1.2,29.0,30.6,100.4,103.2,103.5,106.2,29.2,17.0,102.5,37.2,30.0,111.2,29.0,30.6,100.4,103.2,103.5,106.2,29.2,17.0,102.5,37.2,30.0,111.2,1,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keane,4.07,3.16,2.89,3.67,3.45,1.0,0.2,180,100.0,0.0,106611,-1,1,-2,2,0,2,0.7,0.2,1,Michael,False,,0,43,106611.jpg,Keane,0.5,False,0,a,8,11,1,3235,422,30908,3327,0.0,0.2,22,0,0,0,1,0,0,0,0,0,0,0,4,6.4,0.3,0.0,0.7,303,114,322,119,358,141,327,116,0.0,0.0,0.0,0.0,0.0,0.0,4,2,11,0,1.8,1.0,1.8,1.0,23.5,37.2,116.5,127.0,129.2,89.2,14.0,16.4,93.6,37.8,32.5,77.0,23.5,37.2,116.5,127.0,129.2,89.2,14.0,16.4,93.6,37.8,32.5,77.0,1,0,22.0,0.0,4.0,1.0,0.0,0.0,1.0,22.0,22.0,0.0,4.0,0.0,0.0,0.7,4.0,6.4,0.3,0.0,1.0,0.7,4.0,6.4,0.3,0.0
Johnstone,3.33,3.58,4.27,2.57,3.44,0.0,0.0,175,100.0,100.0,101982,0,0,0,0,0,1,0.0,-1.0,0,Sam,False,,2022-08-01T17:30:04.756681Z,45,101982.jpg,Johnstone,0.1,False,0,a,7,31,0,944,161,3589,735,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,490,58,480,42,446,40,498,58,0.0,0.0,0.0,0.0,0.0,0.0,13,2,4,1,2.2,1.5,2.2,1.5,22.0,38.6,118.2,109.8,157.8,87.2,12.0,20.7,116.7,59.7,30.5,86.8,22.0,38.6,118.2,109.8,157.8,87.2,12.0,20.7,116.7,59.7,30.5,86.8,1,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthews,3.33,3.58,4.27,2.57,3.44,0.0,0.0,495,0.0,0.0,169593,0,0,0,0,0,1,0.0,0.0,0,Remi,False,Joined St Johnstone on loan - Expected back 01 Jul,2022-07-28T16:30:04.783610Z,40,169593.jpg,Matthews,0.0,False,0,u,7,31,0,0,0,1066,127,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,388,40,372,22,316,20,394,40,0.0,0.0,0.0,0.0,0.0,0.0,13,2,4,1,2.2,1.5,2.2,1.5,22.0,38.6,118.2,109.8,157.8,87.2,12.0,20.7,116.7,59.7,30.5,86.8,22.0,38.6,118.2,109.8,157.8,87.2,12.0,20.7,116.7,59.7,30.5,86.8,1,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iheanacho,3.65,3.29,3.0,3.83,3.44,2.0,1.5,262,100.0,0.0,173515,0,0,-2,2,0,4,1.0,1.0,1,Kelechi,False,,0,63,173515.jpg,Iheanacho,0.6,False,0,a,10,13,6,17627,1769,60963,8804,0.2,1.0,69,0,1,0,3,0,0,0,0,0,0,0,14,19.2,42.8,25.0,8.6,253,25,111,9,165,34,204,24,0.0,0.0,0.0,0.0,3.0,0.0,6,3,14,1,1.0,1.8,1.0,1.8,29.0,46.5,131.4,144.6,188.2,110.2,18.2,16.2,94.4,28.5,38.8,82.8,29.0,46.5,131.4,144.6,188.2,110.2,18.2,16.2,94.4,28.5,38.8,82.8,0,1,35.0,0.0,4.0,3.0,0.0,0.0,3.0,69.0,23.0,0.0,4.0,0.0,0.0,2.87,4.67,6.4,14.27,8.33,2.0,2.87,4.67,6.4,14.27,8.33
Whitworth,3.33,3.58,4.27,2.57,3.44,0.0,0.0,590,100.0,0.0,487818,0,0,0,0,0,1,0.0,-1.0,0,Joseph,False,,0,40,487818.jpg,Whitworth,0.1,False,0,a,7,31,0,7240,1076,1860,1012,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,418,51,403,33,349,31,425,51,0.0,0.0,0.0,0.0,0.0,0.0,13,2,4,1,2.2,1.5,2.2,1.5,22.0,38.6,118.2,109.8,157.8,87.2,12.0,20.7,116.7,59.7,30.5,86.8,22.0,38.6,118.2,109.8,157.8,87.2,12.0,20.7,116.7,59.7,30.5,86.8,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walker-Peters,3.35,2.71,4.2,3.48,3.44,2.8,2.8,409,100.0,0.0,158534,0,0,0,0,0,2,2.3,2.3,2,Kyle,False,,0,45,158534.jpg,Walker-Peters,1.3,False,0,a,17,20,11,38636,6466,35205,8900,0.6,2.4,360,1,0,0,8,0,0,0,0,0,0,0,47,98.0,65.1,55.0,21.7,47,11,64,14,79,9,56,7,0.0,0.0,0.0,0.0,0.0,0.0,14,4,6,1,1.2,1.5,1.2,1.5,26.5,33.7,126.1,89.9,121.0,87.5,15.5,20.7,116.0,45.4,45.2,85.0,26.5,33.7,126.1,89.9,121.0,87.5,15.5,20.7,116.0,45.4,45.2,85.0,1,0,90.0,0.0,0.0,4.0,4.0,1.0,4.0,360.0,90.0,0.0,0.0,4.0,1.0,5.42,11.75,24.5,16.27,13.75,2.75,5.42,11.75,24.5,16.27,13.75
Butland,3.33,3.58,4.27,2.57,3.44,0.0,0.0,162,25.0,25.0,105666,0,0,0,0,0,1,0.0,-0.2,0,Jack,False,Hand injury - 25% chance of playing,2022-08-01T17:30:04.731748Z,45,105666.jpg,Butland,0.1,False,0,d,7,31,0,376,67,3773,439,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,493,60,483,44,449,42,501,60,0.0,0.0,0.0,0.0,0.0,0.0,13,2,4,1,2.2,1.5,2.2,1.5,22.0,38.6,118.2,109.8,157.8,87.2,12.0,20.7,116.7,59.7,30.5,86.8,22.0,38.6,118.2,109.8,157.8,87.2,12.0,20.7,116.7,59.7,30.5,86.8,1,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smith Rowe,3.24,3.3,3.74,3.43,3.43,1.0,0.5,12,100.0,100.0,209289,0,0,-2,2,0,3,1.0,1.5,0,Emile,False,,2022-08-04T15:00:05.286949Z,58,209289.jpg,Smith Rowe,0.7,False,0,a,1,3,2,14037,2605,98640,12044,0.1,0.3,22,0,0,0,0,0,0,0,0,0,0,0,12,12.4,25.0,17.0,5.4,275,120,162,96,203,109,262,116,3.0,0.0,0.0,0.0,0.0,0.0,9,2,2,1,0.8,1.8,0.8,1.8,25.0,30.2,110.6,70.6,120.0,82.8,24.0,17.5,107.2,39.1,28.5,108.5,25.0,30.2,110.6,70.6,120.0,82.8,24.0,17.5,107.2,39.1,28.5,108.5,0,1,0.0,1.0,3.0,2.0,0.0,0.0,2.0,22.0,11.0,1.0,3.0,0.0,0.0,2.7,6.0,6.2,12.5,8.5,1.0,2.7,6.0,6.2,12.5,8.5
Hwang,3.29,2.95,3.48,4.01,3.43,2.0,2.0,481,100.0,0.0,184754,-1,1,-2,2,0,3,2.5,2.0,1,Hwang,False,,0,58,184754.jpg,Hee-chan,0.3,False,0,a,20,39,8,21928,928,40900,5939,0.3,1.4,156,0,1,0,3,0,0,0,0,0,0,0,26,32.2,29.6,59.0,12.2,216,90,148,91,72,47,147,81,0.0,0.0,0.0,0.0,3.0,0.0,15,2,3,0,0.5,4.0,0.5,4.0,40.0,53.9,185.8,162.9,189.8,143.2,35.2,20.4,106.3,54.5,44.0,138.2,40.0,53.9,185.8,162.9,189.8,143.2,35.2,20.4,106.3,54.5,44.0,138.2,0,1,6.0,0.0,2.0,4.0,2.0,0.5,4.0,156.0,39.0,0.0,2.0,2.0,0.5,3.05,6.5,8.05,7.4,14.75,2.0,3.05,6.5,8.05,7.4,14.75
Maguire,4.03,2.63,3.61,3.46,3.43,-0.5,-0.2,330,100.0,0.0,95658,0,0,-2,2,0,2,0.3,0.3,0,Harry,False,,0,48,95658.jpg,Maguire,0.5,False,0,a,14,1,-1,9629,535,62496,7422,0.0,-0.2,180,0,0,0,6,0,0,0,2,0,0,0,27,42.2,15.5,34.0,9.1,184,79,200,60,137,35,188,59,0.0,0.0,0.0,0.0,0.0,0.0,17,4,10,0,1.5,2.5,1.5,2.5,30.2,36.8,156.0,99.4,112.5,121.2,11.5,13.6,84.6,34.0,17.8,72.8,30.2,36.8,156.0,99.4,112.5,121.2,11.5,13.6,84.6,34.0,17.8,72.8,1,0,0.0,0.0,2.0,2.0,2.0,0.5,2.0,180.0,90.0,0.0,2.0,2.0,0.5,4.55,13.5,21.1,7.75,17.0,-0.5,4.55,13.5,21.1,7.75,17.0
Chambers,3.96,3.14,3.13,3.43,3.42,0.0,0.0,563,100.0,0.0,462491,0,0,0,0,0,2,1.0,1.5,0,Luke,False,,0,40,462491.jpg,Chambers,0.1,False,0,a,12,14,0,2504,420,2109,675,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,414,159,398,155,343,128,420,159,0.0,0.0,0.0,0.0,0.0,0.0,3,3,15,1,1.5,1.0,1.5,1.0,23.8,37.2,119.6,106.5,146.0,89.2,11.8,13.4,96.6,19.2,18.2,73.2,23.8,37.2,119.6,106.5,146.0,89.2,11.8,13.4,96.6,19.2,18.2,73.2,1,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aribo,3.87,2.74,3.81,3.26,3.42,3.0,3.0,512,100.0,0.0,193204,0,0,0,0,0,3,2.5,2.5,2,Joe,False,,0,55,193204.jpg,Ayodele-Aribo,0.6,False,0,a,17,20,12,31388,2289,35195,8569,0.5,2.2,294,1,0,0,6,0,0,0,1,0,0,1,41,63.4,22.6,132.0,21.8,117,46,171,99,22,16,55,39,0.0,0.0,0.0,0.0,0.0,0.0,14,4,6,1,1.2,1.5,1.2,1.5,26.5,33.7,126.1,89.9,121.0,87.5,15.5,20.7,116.0,45.4,45.2,85.0,26.5,33.7,126.1,89.9,121.0,87.5,15.5,20.7,116.0,45.4,45.2,85.0,0,1,88.0,0.0,1.0,4.0,3.0,0.75,4.0,294.0,74.0,0.0,1.0,3.0,0.75,5.45,10.25,15.85,5.65,33.0,3.0,5.45,10.25,15.85,5.65,33.0
Van den Berg,3.96,3.14,3.13,3.43,3.42,0.0,0.0,500,100.0,0.0,444765,0,0,0,0,0,2,1.0,1.5,0,Sepp,False,,0,40,444765.jpg,van den Berg,0.3,False,0,a,12,14,0,10516,1227,13514,3036,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,412,157,396,153,341,126,418,157,0.0,0.0,0.0,0.0,0.0,0.0,3,3,15,1,1.5,1.0,1.5,1.0,23.8,37.2,119.6,106.5,146.0,89.2,11.8,13.4,96.6,19.2,18.2,73.2,23.8,37.2,119.6,106.5,146.0,89.2,11.8,13.4,96.6,19.2,18.2,73.2,1,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koulibaly,2.84,4.18,3.25,3.4,3.42,3.7,2.8,520,100.0,0.0,86129,0,0,0,0,0,2,3.3,0.0,0,Kalidou,False,,2022-08-22T07:00:05.916103Z,55,86129.jpg,Koulibaly,8.2,False,0,a,6,8,11,397119,36205,707979,64994,0.5,2.0,247,1,0,1,5,0,0,0,0,1,0,0,55,87.4,7.6,58.0,15.3,61,19,232,74,74,7,93,22,0.0,0.0,0.0,0.0,0.0,0.0,10,2,17,0,1.2,2.0,1.2,2.0,25.0,39.4,128.4,109.4,157.2,92.0,21.5,19.5,118.5,28.4,47.5,102.8,25.0,39.4,128.4,109.4,157.2,92.0,21.5,19.5,118.5,28.4,47.5,102.8,1,0,0.0,0.0,1.0,3.0,3.0,0.75,3.0,247.0,82.0,0.0,1.0,3.0,0.75,5.1,18.33,29.13,2.53,19.33,3.67,5.1,18.33,29.13,2.53,19.33
Clark,3.48,3.26,3.32,3.57,3.41,1.0,0.3,584,100.0,0.0,491970,0,0,0,0,0,3,1.3,1.8,1,Bobby,False,,0,45,491970.jpg,Clark,0.0,False,0,a,12,14,1,311,97,192,85,0.1,0.2,7,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,2.0,0.2,536,216,329,164,278,139,355,161,0.0,0.0,0.0,0.0,0.0,0.0,3,3,15,1,1.5,1.0,1.5,1.0,23.8,37.2,119.6,106.5,146.0,89.2,11.8,13.4,96.6,19.2,18.2,73.2,23.8,37.2,119.6,106.5,146.0,89.2,11.8,13.4,96.6,19.2,18.2,73.2,0,1,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Tarkowski,4.06,3.36,2.59,3.59,3.4,1.8,1.8,199,100.0,0.0,17761,0,0,0,0,0,2,2.3,1.8,2,James,False,,0,45,17761.jpg,Tarkowski,0.7,False,0,a,8,11,7,21242,1253,31065,6046,0.4,1.6,360,0,0,0,5,0,0,0,0,0,0,0,58,105.4,35.9,81.0,22.2,35,6,128,32,57,3,51,5,0.0,0.0,0.0,0.0,0.0,0.0,4,2,11,0,1.8,1.0,1.8,1.0,23.5,37.2,116.5,127.0,129.2,89.2,14.0,16.4,93.6,37.8,32.5,77.0,23.5,37.2,116.5,127.0,129.2,89.2,14.0,16.4,93.6,37.8,32.5,77.0,1,0,90.0,0.0,0.0,4.0,4.0,1.0,4.0,360.0,90.0,0.0,0.0,4.0,1.0,5.55,14.5,26.35,8.98,20.25,1.75,5.55,14.5,26.35,8.98,20.25
Thiago Silva,2.86,4.14,3.25,3.31,3.39,2.5,2.5,128,100.0,0.0,51090,0,0,0,0,0,2,3.0,3.0,2,Thiago,False,,0,55,51090.jpg,Emiliano da Silva,5.9,False,0,a,6,8,10,93810,14778,178482,36972,0.5,1.8,360,0,0,1,6,0,0,0,0,0,0,0,75,92.8,15.9,24.0,13.3,54,16,198,58,170,45,130,34,0.0,0.0,0.0,0.0,0.0,0.0,10,2,17,0,1.2,2.0,1.2,2.0,25.0,39.4,128.4,109.4,157.2,92.0,21.5,19.5,118.5,28.4,47.5,102.8,25.0,39.4,128.4,109.4,157.2,92.0,21.5,19.5,118.5,28.4,47.5,102.8,1,0,90.0,0.0,0.0,4.0,4.0,1.0,4.0,360.0,90.0,0.0,0.0,4.0,1.0,3.32,18.75,23.2,3.98,6.0,2.5,3.32,18.75,23.2,3.98,6.0
Isak,3.45,3.3,4.26,2.49,3.38,0.0,0.0,594,100.0,0.0,219168,0,0,0,0,0,4,1.3,2.3,0,Alexander,False,,0,70,219168.jpg,Isak,1.1,False,0,a,15,4,0,104967,64318,17414,14553,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,599,62,599,62,599,62,599,62,0.0,0.0,0.0,0.0,0.0,0.0,20,5,12,0,3.2,1.2,3.2,1.2,24.0,28.8,114.7,72.2,101.0,89.2,4.5,14.7,118.0,21.7,6.8,64.0,24.0,28.8,114.7,72.2,101.0,89.2,4.5,14.7,118.0,21.7,6.8,64.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elyounoussi,3.38,3.22,3.37,3.55,3.38,1.7,1.2,406,100.0,0.0,96787,0,0,-1,1,0,3,0.7,0.7,2,Mohamed,False,,0,54,96787.jpg,Elyounoussi,0.1,False,0,a,17,20,5,809,152,4217,593,0.2,0.9,212,0,0,0,4,0,0,0,1,0,0,0,13,10.4,34.0,24.0,6.5,284,126,134,85,169,91,233,108,0.0,0.0,0.0,0.0,0.0,0.0,14,4,6,1,1.2,1.5,1.2,1.5,26.5,33.7,126.1,89.9,121.0,87.5,15.5,20.7,116.0,45.4,45.2,85.0,26.5,33.7,126.1,89.9,121.0,87.5,15.5,20.7,116.0,45.4,45.2,85.0,0,1,62.0,0.0,1.0,3.0,3.0,0.75,3.0,212.0,71.0,0.0,1.0,3.0,0.75,2.17,4.33,3.47,11.33,8.0,1.67,2.17,4.33,3.47,11.33,8.0
Llorente,3.78,3.29,3.57,2.9,3.38,3.2,3.2,228,100.0,0.0,149915,0,0,0,0,0,2,2.7,2.7,2,Diego,False,,0,45,149915.jpg,Llorente,0.4,False,0,a,11,2,13,19241,5931,12745,3656,0.7,2.9,360,0,0,1,4,0,0,0,0,0,0,2,76,60.6,1.6,14.0,7.7,125,48,282,97,210,60,214,72,0.0,0.0,0.0,0.0,0.0,0.0,5,2,8,1,0.8,1.2,0.8,1.2,26.0,39.3,115.1,114.1,164.8,90.5,19.0,20.0,111.2,55.0,33.5,96.2,26.0,39.3,115.1,114.1,164.8,90.5,19.0,20.0,111.2,55.0,33.5,96.2,1,0,90.0,0.0,0.0,4.0,4.0,1.0,4.0,360.0,90.0,0.0,0.0,4.0,1.0,1.92,19.0,15.15,0.4,3.5,3.25,1.92,19.0,15.15,0.4,3.5
Van Hecke,3.54,3.63,3.2,3.14,3.38,1.0,0.2,544,100.0,0.0,469142,0,0,0,0,0,2,0.7,0.7,1,Jan Paul,False,,0,40,469142.jpg,van Hecke,0.3,False,0,a,5,36,1,15826,3115,11226,2514,0.0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,352,127,400,156,345,129,422,160,0.0,0.0,0.0,0.0,0.0,0.0,11,2,9,0,1.5,1.5,1.5,1.5,25.2,42.3,115.0,117.1,192.0,90.5,19.0,15.5,99.4,27.5,28.5,87.2,25.2,42.3,115.0,117.1,192.0,90.5,19.0,15.5,99.4,27.5,28.5,87.2,1,0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Højbjerg,4.11,2.2,3.75,3.42,3.37,4.2,4.2,433,100.0,0.0,132015,0,0,0,0,1,3,4.7,5.2,3,Pierre-Emile,False,,0,55,132015.jpg,Højbjerg,1.6,False,0,a,18,6,17,119377,11938,80173,20390,0.8,3.1,360,1,0,2,3,0,0,0,1,0,0,3,86,137.6,85.6,18.0,24.1,13,6,41,29,197,105,44,33,0.0,0.0,0.0,0.0,0.0,0.0,16,3,19,0,0.2,1.2,0.2,1.2,29.0,30.6,100.4,103.2,103.5,106.2,29.2,17.0,102.5,37.2,30.0,111.2,29.0,30.6,100.4,103.2,103.5,106.2,29.2,17.0,102.5,37.2,30.0,111.2,0,1,90.0,0.0,0.0,4.0,4.0,1.0,4.0,360.0,90.0,0.0,0.0,4.0,1.0,6.02,21.5,34.4,21.4,4.5,4.25,6.02,21.5,34.4,21.4,4.5
Lenglet,3.55,3.25,3.32,3.36,3.37,1.0,0.2,513,100.0,100.0,171101,0,0,-1,1,0,2,0.7,1.2,0,Clément,False,,2022-08-12T14:00:05.943518Z,49,171101.jpg,Lenglet,0.3,False,0,a,18,6,1,4699,1073,28373,2815,0.0,0.2,4,0,0,0,0,0,0,0,0,0,0,0,3,2.6,0.1,0.0,0.3,328,123,338,125,540,207,348,126,0.0,0.0,0.0,0.0,0.0,0.0,16,3,19,0,0.2,1.2,0.2,1.2,29.0,30.6,100.4,103.2,103.5,106.2,29.2,17.0,102.5,37.2,30.0,111.2,29.0,30.6,100.4,103.2,103.5,106.2,29.2,17.0,102.5,37.2,30.0,111.2,1,0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,3.0,0.0,0.0,0.3,3.0,2.6,0.1,0.0,1.0,0.3,3.0,2.6,0.1,0.0
Fabinho,3.15,3.55,3.32,3.41,3.36,1.8,1.8,282,100.0,0.0,116643,-1,1,-1,1,0,3,2.8,3.3,3,Fabio Henrique,False,,0,54,116643.jpg,Tavares,1.0,False,0,a,12,14,7,41681,7694,65677,12034,0.3,1.3,269,0,0,1,2,0,0,0,0,0,0,0,48,50.8,39.5,21.0,11.1,159,62,118,80,182,99,159,86,0.0,0.0,2.0,0.0,3.0,0.0,3,3,15,1,1.5,1.0,1.5,1.0,23.8,37.2,119.6,106.5,146.0,89.2,11.8,13.4,96.6,19.2,18.2,73.2,23.8,37.2,119.6,106.5,146.0,89.2,11.8,13.4,96.6,19.2,18.2,73.2,0,1,90.0,0.0,1.0,4.0,3.0,0.75,4.0,269.0,67.0,0.0,1.0,3.0,0.75,2.78,12.0,12.7,9.88,5.25,1.75,2.78,12.0,12.7,9.88,5.25
Colwill,3.57,3.54,3.17,3.16,3.36,1.0,0.5,559,100.0,0.0,460028,0,0,0,0,0,2,1.0,1.0,1,Levi,False,,0,45,460028.jpg,Colwill,0.1,False,0,a,5,36,2,2805,371,3213,639,0.1,0.4,12,0,0,0,0,0,0,0,0,0,0,0,7,4.6,0.4,0.0,0.5,314,116,321,118,495,200,334,120,0.0,0.0,0.0,0.0,0.0,0.0,11,2,9,0,1.5,1.5,1.5,1.5,25.2,42.3,115.0,117.1,192.0,90.5,19.0,15.5,99.4,27.5,28.5,87.2,25.2,42.3,115.0,117.1,192.0,90.5,19.0,15.5,99.4,27.5,28.5,87.2,1,0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.0,4.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joelinton,2.86,3.23,3.95,3.38,3.35,2.8,2.8,371,100.0,0.0,180974,0,0,0,0,0,3,1.8,2.8,2,Joelinton Cássio,False,,0,60,180974.jpg,Apolinário de Lira,0.6,False,0,a,15,4,11,35853,2444,43466,8465,0.5,1.8,360,0,1,2,4,0,0,0,2,0,0,0,57,100.2,123.4,57.0,28.1,43,19,12,10,76,49,34,24,0.0,0.0,0.0,0.0,3.0,0.0,20,5,12,0,3.2,1.2,3.2,1.2,24.0,28.8,114.7,72.2,101.0,89.2,4.5,14.7,118.0,21.7,6.8,64.0,24.0,28.8,114.7,72.2,101.0,89.2,4.5,14.7,118.0,21.7,6.8,64.0,0,1,90.0,0.0,0.0,4.0,4.0,1.0,4.0,360.0,90.0,0.0,0.0,4.0,1.0,7.02,14.25,25.05,30.85,14.25,2.75,7.02,14.25,25.05,30.85,14.25
Koch,3.84,3.56,3.47,2.52,3.35,2.8,2.8,230,100.0,0.0,193645,0,0,0,0,0,2,2.3,2.3,2,Robin,False,,0,45,193645.jpg,Koch,0.2,False,0,a,11,2,11,5548,1429,4821,1251,0.6,2.4,360,0,0,1,4,0,0,0,0,0,0,0,68,85.8,1.7,4.0,9.2,62,20,281,96,257,84,186,58,0.0,0.0,0.0,0.0,0.0,0.0,5,2,8,1,0.8,1.2,0.8,1.2,26.0,39.3,115.1,114.1,164.8,90.5,19.0,20.0,111.2,55.0,33.5,96.2,26.0,39.3,115.1,114.1,164.8,90.5,19.0,20.0,111.2,55.0,33.5,96.2,1,0,90.0,0.0,0.0,4.0,4.0,1.0,4.0,360.0,90.0,0.0,0.0,4.0,1.0,2.3,17.0,21.45,0.42,1.0,2.75,2.3,17.0,21.45,0.42,1.0
Scherpen,3.48,3.81,3.01,3.1,3.35,0.0,0.0,542,0.0,0.0,240514,0,0,0,0,0,1,0.0,0.0,0,Kjell,False,Season-long loan to Vitesse Arnhem,2022-08-17T10:33:33.723103Z,40,240514.jpg,Scherpen,0.1,False,0,u,5,36,0,1447,0,3694,491,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,406,47,390,29,335,27,412,47,0.0,0.0,0.0,0.0,0.0,0.0,11,2,9,0,1.5,1.5,1.5,1.5,25.2,42.3,115.0,117.1,192.0,90.5,19.0,15.5,99.4,27.5,28.5,87.2,25.2,42.3,115.0,117.1,192.0,90.5,19.0,15.5,99.4,27.5,28.5,87.2,1,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
