web_name,opponent_24,predicted_points_24,opponent_25,predicted_points_25,opponent_26,predicted_points_26,opponent_27,predicted_points_27,opponent_28,predicted_points_28,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
Marschall,ARS,3.54,EVE,2.51,CRY,8.07,WHU,3.64,BOU,2.23,4.0,0.0,0.0,670,0.0,0.0,462381,0,0,0,0,0,1,0.0,0.0,0,Filip,False,Season-long loan to Gateshead,2023-01-25T09:52:02.091357Z,40,462381.jpg,Marschall,0.0,False,0.0,u,2,7,0,1138,0,741,49,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,578,65,567,51,521,41,580,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675,53,465,60,593,65,668,71,0.0,0.0,13,1,0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,0,2.6,1.0,3.0,1.4,17.9,21.4,76.8,64.4,73.6,64.8,8.6,12.0,87.3,19.4,13.9,64.3,21.0,28.1,90.0,103.2,88.2,77.8,12.8,13.7,79.9,37.2,20.4,75.4
Amartey,MUN,3.12,ARS,2.87,SOU,5.26,CHE,7.25,BRE,1.51,4.0,2.7,0.3,257,100.0,100.0,155569,0,0,-4,4,1,2,0.3,0.3,0,Daniel,False,0,2022-09-02T22:00:06.459842Z,41,155569.jpg,Amartey,0.8,False,0.0,a,10,13,46,197483,929,148872,4727,0.1,11.2,1363,0,0,5,23,0,0,0,1,0,0,4,283,300.0,76.4,33.0,41.0,15,0.04,0.42,0.48,23.46,124,40,236,68,330,113,224,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1.55,1.52,625,182,330,119,187,61,196,72,0.99,0.33,18,1,0,0.0,0.0,8.0,17.0,15.0,0.65,3.0,270.0,90.0,0.0,2.0,3.0,0.6,2.41,16.65,17.65,4.49,1.94,1.0,2.57,14.67,21.53,4.2,0.0,3,18,1,1.8,1.5,1.8,2.0,25.6,39.5,124.9,129.4,140.6,99.3,12.6,18.5,114.3,43.6,27.1,89.1,34.2,52.6,168.2,174.3,183.8,128.8,16.8,20.2,130.7,44.6,27.8,115.4
Alcaraz,CHE,4.03,LEE,4.67,LEI,2.97,BRE,6.92,TOT,1.39,4.0,4.0,3.7,693,100.0,0.0,502697,0,0,0,0,0,3,3.2,3.2,10,Carlos,False,0,0,50,502697.jpg,Alcaraz,0.0,False,0.0,a,17,20,12,973,557,276,85,0.7,2.4,132,1,0,0,2,0,0,0,0,0,0,3,34,51.2,13.4,30.0,9.5,1,0.21,0.04,0.26,1.8,362,152,396,200,340,165,387,172,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.03,0.18,1.23,1.36,226,128,73,32,62,28,660,269,0.68,0.0,20,0,1,78.0,0.0,3.0,3.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,11.33,17.07,4.47,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20,1,0.7,1.4,1.4,1.0,25.4,35.9,116.3,108.1,135.4,90.0,21.1,15.1,87.3,37.2,26.2,93.2,22.6,34.6,102.2,123.6,120.6,87.0,13.4,17.0,83.9,53.2,32.6,78.8
Justin,MUN,2.94,ARS,2.25,SOU,5.23,CHE,7.43,BRE,2.13,4.0,3.2,0.0,268,0.0,0.0,220627,0,0,-3,3,0,2,0.0,0.0,0,James,False,Achilles injury - Expected back 01 Jul,2022-11-09T08:30:06.809946Z,42,220627.jpg,Justin,0.5,False,0.0,i,10,13,45,292715,23,388207,950,0.0,10.7,1252,0,2,5,25,0,0,0,0,0,0,2,263,208.4,138.8,40.0,38.7,14,0.31,0.49,0.8,21.31,202,77,161,34,304,99,238,76,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.06,1.53,1.8,605,175,504,199,128,30,259,94,1.01,0.36,18,1,0,0.0,8.0,1.0,14.0,14.0,0.93,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.76,18.79,14.89,9.91,2.86,0.0,0.0,0.0,0.0,0.0,0.0,3,18,1,1.8,1.5,1.8,2.0,25.6,39.5,124.9,129.4,140.6,99.3,12.6,18.5,114.3,43.6,27.1,89.1,34.2,52.6,168.2,174.3,183.8,128.8,16.8,20.2,130.7,44.6,27.8,115.4
Chamberlain,NEW,3.76,WOL,7.83,MUN,4.02,BOU,1.38,FUL,2.97,3.99,2.4,0.3,278,100.0,100.0,81880,0,0,-1,1,0,3,0.3,0.8,0,Alex,False,0,2022-10-11T23:00:06.633516Z,49,81880.jpg,Oxlade-Chamberlain,0.0,False,0.0,a,12,14,19,4548,34,4540,125,0.1,3.9,312,1,0,0,6,0,0,0,0,0,0,2,54,67.0,66.0,80.0,21.3,4,1.27,0.18,1.48,5.96,340,142,250,139,229,125,310,138,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.05,0.43,1.72,1.73,237,136,356,163,223,93,608,246,1.15,0.0,8,0,1,0.0,11.0,8.0,8.0,4.0,0.33,3.0,155.0,52.0,0.0,3.0,2.0,0.4,2.66,6.75,8.38,8.25,10.0,4.0,4.97,11.0,17.2,9.93,22.67,2,8,1,0.7,1.3,0.6,2.0,26.1,40.4,116.3,128.6,160.4,90.0,19.6,17.0,90.0,46.6,32.9,91.8,34.0,41.4,145.6,129.0,139.6,118.4,22.6,14.0,93.3,30.1,15.8,105.4
Bech,CRY,7.47,0,0.0,FUL,3.99,SOU,6.87,LEI,1.57,3.98,1.0,0.0,91,0.0,0.0,228044,0,0,0,0,0,2,0.0,0.0,0,Mads,False,Season-long loan to Nice,2022-09-02T10:45:40.543006Z,45,228044.jpg,Bech Sørensen,0.0,False,0.0,u,4,94,4,1768,0,7041,8,0.0,0.9,18,0,0,0,0,0,0,0,0,0,0,0,12,2.6,0.2,0.0,0.2,0,0.0,0.0,0.0,0.28,481,172,482,173,630,243,502,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,385,84,592,232,466,172,565,208,0.0,0.0,1,1,0,0.0,19.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.05,3.0,0.65,0.05,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4,1,0,2.0,0.9,1.4,1.4,18.0,24.6,84.5,74.5,87.0,64.5,9.3,14.1,99.1,23.5,18.4,67.4,22.2,32.6,115.6,109.3,101.0,78.4,23.0,21.5,139.3,35.4,39.6,107.2
John,LEE,3.48,ARS,7.05,NFO,2.12,BRE,2.17,CHE,5.03,3.97,0.0,0.0,637,100.0,0.0,232829,0,0,0,0,0,2,0.0,-0.5,0,Kyle,False,0,0,40,232829.jpg,John,0.0,False,0.0,a,8,11,0,3650,57,2971,70,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,562,206,551,202,504,188,564,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,199,448,162,577,208,541,199,0.0,0.0,12,1,0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,0,1.6,1.2,0.6,1.8,22.9,30.2,110.4,81.8,109.7,82.7,12.4,15.3,105.7,26.4,20.2,78.2,28.4,32.1,118.2,102.9,100.0,98.0,24.4,17.4,114.8,23.7,34.4,104.6
Branthwaite,LEE,3.48,AVL,7.05,NFO,2.12,BRE,2.17,CHE,5.03,3.97,0.0,0.0,196,0.0,0.0,480455,0,0,0,0,0,2,0.0,0.0,0,Jarrad,False,Joined PSV Eindhoven on loan - Expected back 01 Jul,2022-07-17T21:30:04.439165Z,40,480455.jpg,Branthwaite,0.0,False,0.0,u,8,11,0,0,0,1818,8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,586,220,575,216,529,203,588,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684,215,473,177,601,222,645,230,0.0,0.0,12,1,0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,0,1.6,1.2,0.6,1.8,22.9,30.2,110.4,81.8,109.7,82.7,12.4,15.3,105.7,26.4,20.2,78.2,28.4,32.1,118.2,102.9,100.0,98.0,24.4,17.4,114.8,23.7,34.4,104.6
Dele,LEE,3.47,ARS,5.51,NFO,3.65,BRE,2.7,CHE,4.54,3.97,1.0,0.0,181,0.0,0.0,108823,0,0,-2,2,0,3,0.0,0.0,0,Dele,False,Season-long loan to Besiktas,2022-08-26T07:27:01.424683Z,53,108823.jpg,Alli,0.1,False,0.0,u,8,11,2,7054,0,53841,20,0.0,0.4,38,0,0,0,1,0,0,0,0,0,0,0,5,0.6,2.2,6.0,0.9,0,0.0,0.0,0.0,1.68,504,234,440,215,419,204,482,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98,2.37,151,81,713,306,499,230,438,157,0.0,0.0,12,0,1,0.0,20.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.45,2.5,0.3,1.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,0,1.6,1.2,0.6,1.8,22.9,30.2,110.4,81.8,109.7,82.7,12.4,15.3,105.7,26.4,20.2,78.2,28.4,32.1,118.2,102.9,100.0,98.0,24.4,17.4,114.8,23.7,34.4,104.6
Welch,LEE,3.48,AVL,7.05,NFO,2.12,BRE,2.17,CHE,5.03,3.97,0.0,0.0,605,100.0,0.0,474907,0,0,0,0,0,2,0.0,-0.5,0,Reece,False,0,0,40,474907.jpg,Welch,0.1,False,0.0,a,8,11,0,5281,51,4882,80,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,584,218,573,214,527,201,586,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682,213,471,175,599,220,477,178,0.0,0.0,12,1,0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,0,1.6,1.2,0.6,1.8,22.9,30.2,110.4,81.8,109.7,82.7,12.4,15.3,105.7,26.4,20.2,78.2,28.4,32.1,118.2,102.9,100.0,98.0,24.4,17.4,114.8,23.7,34.4,104.6
Nkounkou,LEE,3.48,AVL,7.05,NFO,2.12,BRE,2.17,CHE,5.03,3.97,0.0,0.0,198,0.0,0.0,495542,0,0,0,0,0,2,0.0,0.0,0,Niels,False,Season-long loan to Cardiff City,2022-08-29T07:10:42.988896Z,40,495542.jpg,Nkounkou,0.2,False,0.0,u,8,11,0,8908,0,45559,98,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,590,222,579,218,534,206,592,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689,218,478,180,605,224,373,140,0.0,0.0,12,1,0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,0,1.6,1.2,0.6,1.8,22.9,30.2,110.4,81.8,109.7,82.7,12.4,15.3,105.7,26.4,20.2,78.2,28.4,32.1,118.2,102.9,100.0,98.0,24.4,17.4,114.8,23.7,34.4,104.6
Spence,WHU,2.52,CHE,6.95,WOL,3.24,NFO,2.93,SOU,4.22,3.97,1.0,0.0,522,0.0,0.0,232859,0,0,-4,4,0,2,0.0,0.0,0,Djed,False,Season-long loan to Stade Rennais,2023-02-01T12:28:32.472607Z,41,232859.jpg,Spence,0.2,False,0.0,u,18,6,4,14538,0,59155,467,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,10,0.2,1.3,20.0,2.2,0,0.06,0.0,0.06,0.47,506,179,451,162,369,131,462,163,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,1.08,8.46,0.0,629,185,494,191,430,156,361,135,0.0,0.0,10,1,0,0.0,5.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.55,2.5,0.05,0.32,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,0,1.6,1.6,2.0,1.6,24.8,34.1,111.3,104.1,126.1,91.6,13.6,14.0,80.5,37.4,22.5,78.8,20.4,26.4,90.1,90.9,83.6,76.0,11.2,11.4,66.1,31.4,18.0,70.8
Offiah,FUL,4.33,0,0.0,WHU,2.7,CRY,10.01,MUN,2.76,3.96,0.0,0.0,736,100.0,0.0,445548,0,0,0,0,0,2,0.0,0.0,0,Odeluga,False,0,0,40,445548.jpg,Offiah,0.0,False,0.0,a,5,36,0,140,57,41,30,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,572,212,561,208,515,195,574,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669,206,459,169,587,214,708,248,0.0,0.0,7,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0.9,1.3,0.6,1.8,27.1,39.5,121.8,122.5,151.1,95.8,21.4,19.0,108.1,47.7,33.6,101.7,42.0,62.2,211.1,194.2,216.6,149.8,36.2,32.2,183.9,87.6,50.0,165.8
Bednarek,CHE,5.04,LEE,4.83,LEI,2.56,MUN,5.27,TOT,2.1,3.96,0.6,0.0,410,100.0,100.0,171771,0,0,-3,3,0,2,-0.5,-0.5,-1,Jan,False,0,2023-01-14T19:00:08.066585Z,42,171771.jpg,Bednarek,0.2,False,0.0,a,17,20,4,6712,107,36863,140,0.0,1.0,437,0,0,0,12,1,0,0,0,0,0,0,75,103.8,22.6,26.0,15.3,5,0.33,0.11,0.44,7.54,293,114,366,127,349,124,351,125,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.02,0.09,1.55,2.47,599,170,501,196,520,181,366,137,1.03,0.0,20,1,0,90.0,2.0,17.0,7.0,4.0,0.19,2.0,180.0,90.0,1.0,2.0,2.0,0.5,2.19,10.71,14.83,3.23,3.71,0.0,3.05,12.5,21.4,0.25,9.0,2,20,1,0.7,1.4,1.4,1.0,25.4,35.9,116.3,108.1,135.4,90.0,21.1,15.1,87.3,37.2,26.2,93.2,22.6,34.6,102.2,123.6,120.6,87.0,13.4,17.0,83.9,53.2,32.6,78.8
Clarke,FUL,4.33,0,0.0,WHU,2.7,LEE,10.01,MUN,2.76,3.96,0.0,0.0,543,0.0,0.0,178173,0,0,0,0,0,2,0.0,0.0,0,Matt,False,Transferred to Middlesbrough,2022-08-26T07:23:35.673658Z,40,178173.jpg,Clarke,0.1,False,0.0,u,5,36,0,10007,0,25526,46,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,553,200,542,196,494,181,555,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648,192,438,155,567,201,442,167,0.0,0.0,7,1,0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0.9,1.3,0.6,1.8,27.1,39.5,121.8,122.5,151.1,95.8,21.4,19.0,108.1,47.7,33.6,101.7,42.0,62.2,211.1,194.2,216.6,149.8,36.2,32.2,183.9,87.6,50.0,165.8
Coady,LEE,4.1,AVL,5.45,NFO,1.85,BRE,2.95,CHE,5.43,3.96,3.1,2.3,475,100.0,100.0,94147,0,0,-1,1,1,2,2.3,1.8,0,Conor,False,0,2022-12-20T01:00:07.590047Z,49,94147.jpg,Coady,3.7,False,0.0,a,8,11,63,820712,11010,891701,7456,0.5,12.9,1790,1,1,5,26,0,0,0,2,0,0,5,336,367.8,57.3,80.0,50.6,20,0.61,0.45,1.07,33.71,73,19,268,80,230,55,180,45,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.05,1.69,1.31,243,33,138,53,147,41,87,34,1.01,0.25,12,1,0,90.0,0.0,3.0,20.0,20.0,0.87,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.53,16.8,18.39,2.86,4.0,1.6,1.74,12.6,15.84,0.66,0.8,4,12,0,1.6,1.2,0.6,1.8,22.9,30.2,110.4,81.8,109.7,82.7,12.4,15.3,105.7,26.4,20.2,78.2,28.4,32.1,118.2,102.9,100.0,98.0,24.4,17.4,114.8,23.7,34.4,104.6
Roberts,FUL,4.33,0,0.0,WHU,2.7,CRY,10.01,MUN,2.76,3.96,0.0,0.0,122,0.0,0.0,433589,0,0,0,0,0,2,0.0,0.0,0,Haydon,False,Joined Derby County on loan - Expected back 01 Jul,2022-07-09T22:00:04.021716Z,40,433589.jpg,Roberts,0.0,False,0.0,u,5,36,0,0,0,559,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,568,208,557,204,510,190,570,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664,201,454,164,583,210,694,244,0.0,0.0,7,1,0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0.9,1.3,0.6,1.8,27.1,39.5,121.8,122.5,151.1,95.8,21.4,19.0,108.1,47.7,33.6,101.7,42.0,62.2,211.1,194.2,216.6,149.8,36.2,32.2,183.9,87.6,50.0,165.8
Turns,FUL,4.33,0,0.0,WHU,2.7,LEE,10.01,MUN,2.76,3.96,0.0,0.0,640,0.0,0.0,448496,0,0,0,0,0,2,0.0,0.0,0,Ed,False,Season-long loan to Leyton Orient,2023-01-14T20:36:50.944645Z,40,448496.jpg,Turns,0.0,False,0.0,u,5,36,0,3677,0,3358,64,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,575,213,564,209,518,196,577,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672,207,462,170,590,215,590,214,0.0,0.0,7,1,0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0.9,1.3,0.6,1.8,27.1,39.5,121.8,122.5,151.1,95.8,21.4,19.0,108.1,47.7,33.6,101.7,42.0,62.2,211.1,194.2,216.6,149.8,36.2,32.2,183.9,87.6,50.0,165.8
Furlong,FUL,4.33,0,0.0,WHU,2.7,CRY,10.01,MUN,2.76,3.96,0.0,0.0,652,0.0,0.0,440123,0,0,0,0,0,2,0.0,0.0,0,James,False,Season-long loan to Motherwell,2023-02-01T11:15:15.307002Z,40,440123.jpg,Furlong,0.0,False,0.0,u,5,36,0,2100,0,1654,101,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,569,209,558,205,512,192,571,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666,203,456,166,584,211,618,223,0.0,0.0,7,1,0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0.9,1.3,0.6,1.8,27.1,39.5,121.8,122.5,151.1,95.8,21.4,19.0,108.1,47.7,33.6,101.7,42.0,62.2,211.1,194.2,216.6,149.8,36.2,32.2,183.9,87.6,50.0,165.8
Alisson,NEW,2.62,WOL,8.34,MUN,2.36,BOU,2.14,FUL,4.34,3.96,4.3,5.7,281,100.0,0.0,116535,0,0,-1,1,1,1,5.7,6.2,6,Alisson,False,0,0,54,116535.jpg,Ramses Becker,13.3,False,0.0,a,12,14,91,1243293,14572,1901931,17300,1.1,16.9,1890,0,1,6,28,0,1,0,0,0,68,10,465,602.4,10.1,0.0,61.3,21,0.0,0.01,0.01,30.47,10,4,411,5,734,75,135,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.0,0.0,1.45,1.33,132,3,20,3,46,7,29,4,1.0,0.29,8,1,0,90.0,0.0,2.0,21.0,21.0,0.91,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.92,22.14,28.69,0.48,0.0,4.2,2.4,22.6,23.76,0.0,0.0,2,8,1,0.7,1.3,0.6,2.0,26.1,40.4,116.3,128.6,160.4,90.0,19.6,17.0,90.0,46.6,32.9,91.8,34.0,41.4,145.6,129.0,139.6,118.4,22.6,14.0,93.3,30.1,15.8,105.4
Llorente,EVE,2.24,SOU,5.66,CHE,5.28,BHA,3.43,WOL,3.13,3.95,2.0,0.0,228,0.0,0.0,149915,0,0,-1,1,0,2,0.0,0.0,0,Diego,False,Season-long loan to Roma,2023-01-31T23:13:19.522443Z,44,149915.jpg,Llorente,0.2,False,0.0,u,11,2,16,30610,0,47794,494,0.0,3.6,648,0,0,1,12,0,0,0,1,0,0,2,115,99.0,5.8,40.0,14.6,7,0.72,0.03,0.76,11.0,301,119,424,148,306,101,355,127,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.11,1.53,1.67,484,106,547,219,287,104,341,123,0.97,0.14,14,1,0,0.0,3.0,13.0,8.0,7.0,0.35,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.82,14.38,12.38,0.72,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14,1,1.6,1.2,2.8,1.6,22.5,33.5,103.0,100.1,132.6,84.0,11.4,14.8,92.3,29.3,26.3,72.2,26.8,39.2,128.2,130.2,135.4,100.0,7.8,18.7,116.5,32.6,37.4,76.2
Sánchez,FUL,4.29,0,0.0,WHU,2.46,LEE,10.52,MUN,2.41,3.94,3.8,3.7,113,100.0,0.0,215059,0,0,1,-1,0,1,3.7,3.7,2,Robert,False,0,0,46,215059.jpg,Sánchez,11.3,False,0.0,a,5,36,79,1731890,7152,1673083,13402,0.8,17.2,1890,0,0,6,28,0,1,0,1,0,46,10,363,418.6,0.1,0.0,41.9,21,0.0,0.01,0.01,26.69,52,15,491,9,693,65,218,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,1.27,1.33,341,15,71,9,76,13,36,6,1.0,0.29,7,1,0,90.0,0.0,2.0,21.0,21.0,0.91,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.0,17.29,19.93,0.0,0.0,4.2,1.24,15.4,12.48,0.02,0.0,2,7,0,0.9,1.3,0.6,1.8,27.1,39.5,121.8,122.5,151.1,95.8,21.4,19.0,108.1,47.7,33.6,101.7,42.0,62.2,211.1,194.2,216.6,149.8,36.2,32.2,183.9,87.6,50.0,165.8
Iwobi,LEE,3.2,AVL,6.0,NFO,3.38,BRE,3.12,CHE,4.01,3.94,3.4,2.3,186,100.0,100.0,153133,0,0,-1,1,1,3,2.3,1.8,2,Alex,False,0,2023-01-11T00:00:07.750144Z,54,153133.jpg,Iwobi,0.7,False,0.0,a,8,11,75,303837,7844,269047,2157,0.4,13.9,1962,1,6,5,30,0,0,0,2,0,0,5,328,400.6,520.5,178.0,110.1,22,1.33,2.31,3.61,36.95,61,24,13,11,135,84,42,30,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.11,0.17,1.69,1.38,134,69,140,56,112,52,206,63,1.01,0.23,12,0,1,90.0,0.0,1.0,22.0,22.0,0.96,5.0,450.0,90.0,0.0,0.0,5.0,1.0,5.0,14.91,18.21,23.66,8.09,2.6,4.94,13.0,12.72,25.7,10.8,4,12,0,1.6,1.2,0.6,1.8,22.9,30.2,110.4,81.8,109.7,82.7,12.4,15.3,105.7,26.4,20.2,78.2,28.4,32.1,118.2,102.9,100.0,98.0,24.4,17.4,114.8,23.7,34.4,104.6
