web_name,predicted_points_3,predicted_points_4,predicted_points_5,predicted_points_6,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Forshaw,2.88,2.87,2.62,3.29,2.92,1.0,0.5,224,100.0,100.0,80179,0,0,0,0,0,3,-0.5,0.0,1,Adam,False,0,2022-08-01T17:30:04.808860Z,45,80179.jpg,Forshaw,0.1,False,0.0,a,11,2,1,783,608,1256,376,0.1,0.2,2,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.1,0.0,0.1,297,135,297,149,345,129,313,143,0.0,0.0,3.0,0.0,0.0,0.0,17,4,6,1,1.5,1.0,1.5,1.0,18.0,22.8,88.2,56.2,82.5,69.5,12.0,24.8,144.2,37.5,65.5,73.5,18.0,22.8,88.2,56.2,82.5,69.5,12.0,24.8,144.2,37.5,65.5,73.5,0,1,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.1,3.0,0.6,0.1,0.0,1.0,0.1,3.0,0.6,0.1,0.0
Chilwell,2.93,2.81,2.95,2.94,2.91,9.0,4.5,139,100.0,0.0,172850,0,0,0,0,0,2,5.5,4.5,0,Ben,False,0,0,60,172850.jpg,Chilwell,4.1,False,0.0,a,6,8,9,76338,16326,97899,65727,0.8,1.5,64,0,1,1,0,0,0,0,0,0,0,0,27,3.2,4.7,2.0,1.0,275,106,178,52,230,72,276,99,4.0,0.0,0.0,0.0,0.0,0.0,18,2,11,0,2.0,1.5,2.0,1.5,26.0,40.3,141.3,131.6,130.5,111.5,8.0,16.8,109.5,29.4,29.5,70.0,26.0,40.3,141.3,131.6,130.5,111.5,8.0,16.8,109.5,29.4,29.5,70.0,1,0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,64.0,64.0,0.0,1.0,1.0,0.5,1.0,27.0,3.2,4.7,2.0,9.0,1.0,27.0,3.2,4.7,2.0
Tete,3.06,3.04,2.55,3.01,2.91,4.5,4.5,215,100.0,0.0,167074,0,0,0,0,0,2,4.0,4.0,6,Kenny,False,0,0,45,167074.jpg,Tete,0.4,False,0.0,a,9,54,9,17164,6985,4835,2296,1.0,2.0,180,0,1,1,2,0,0,0,1,0,0,0,43,46.6,15.8,0.0,6.2,55,18,127,31,382,162,136,40,0.0,0.0,0.0,0.0,0.0,0.0,20,2,4,1,3.0,1.0,3.0,1.0,17.5,32.1,92.8,123.6,105.0,79.0,6.5,19.8,99.6,61.2,37.5,77.5,17.5,32.1,92.8,123.6,105.0,79.0,6.5,19.8,99.6,61.2,37.5,77.5,1,0,90.0,0.0,0.0,2.0,2.0,1.0,2.0,180.0,90.0,0.0,0.0,2.0,1.0,3.1,21.5,23.3,7.9,0.0,4.5,3.1,21.5,23.3,7.9,0.0
Summerville,2.88,2.86,2.62,3.28,2.91,1.0,0.5,240,100.0,0.0,450070,0,0,0,0,0,3,-0.5,0.0,0,Crysencio,False,0,0,45,450070.jpg,Summerville,0.3,False,0.0,a,11,2,1,5178,1627,4332,2104,0.1,0.2,5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,2.0,0.1,476,178,276,139,222,116,315,145,0.0,0.0,0.0,0.0,0.0,0.0,17,4,6,1,1.5,1.0,1.5,1.0,18.0,22.8,88.2,56.2,82.5,69.5,12.0,24.8,144.2,37.5,65.5,73.5,18.0,22.8,88.2,56.2,82.5,69.5,12.0,24.8,144.2,37.5,65.5,73.5,0,1,0.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,2.0,0.0,0.0,0.1,2.0,0.0,0.3,2.0,1.0,0.1,2.0,0.0,0.3,2.0
Dendoncker,3.11,2.05,3.19,3.29,2.91,2.5,2.5,479,100.0,0.0,151589,0,0,0,0,0,3,2.0,3.0,3,Leander,False,0,0,50,151589.jpg,Dendoncker,0.2,False,0.0,a,20,39,5,2926,1188,2988,1286,0.5,1.0,180,0,0,1,2,0,0,0,0,0,0,0,33,34.4,18.7,39.0,9.2,101,32,114,76,61,34,82,47,0.0,0.0,0.0,0.0,0.0,0.0,9,4,18,0,3.0,1.5,3.0,1.5,20.5,33.0,102.7,114.6,113.5,81.0,10.5,24.6,134.7,55.1,56.5,84.5,20.5,33.0,102.7,114.6,113.5,81.0,10.5,24.6,134.7,55.1,56.5,84.5,0,1,90.0,0.0,0.0,2.0,2.0,1.0,2.0,180.0,90.0,0.0,0.0,2.0,1.0,4.6,16.5,17.2,9.35,19.5,2.5,4.6,16.5,17.2,9.35,19.5
Almirón,2.26,2.98,3.2,3.19,2.91,3.0,3.0,369,100.0,0.0,179018,0,0,0,0,0,3,2.0,3.0,3,Miguel,False,0,0,50,179018.jpg,Almirón Rejala,1.4,False,0.0,a,15,4,6,32451,11595,30293,17120,0.6,1.2,170,0,0,2,0,0,0,0,0,0,0,0,24,29.8,33.0,45.0,10.8,121,42,70,48,50,31,64,38,0.0,0.0,0.0,0.0,0.0,0.0,5,5,13,1,3.0,0.0,3.0,0.0,12.5,11.2,40.5,28.7,44.5,48.0,2.5,10.8,74.9,21.6,11.0,54.0,12.5,11.2,40.5,28.7,44.5,48.0,2.5,10.8,74.9,21.6,11.0,54.0,0,1,90.0,0.0,0.0,2.0,2.0,1.0,2.0,170.0,85.0,0.0,0.0,2.0,1.0,5.4,12.0,14.9,16.5,22.5,3.0,5.4,12.0,14.9,16.5,22.5
Sinisterra,2.89,2.84,2.62,3.28,2.91,1.0,0.5,508,100.0,100.0,224995,0,0,0,0,0,3,-0.5,0.0,1,Luis,False,0,2022-08-01T17:30:04.996007Z,65,224995.jpg,Sinisterra Lucumí,0.2,False,0.0,a,11,2,1,1366,777,5514,1334,0.1,0.2,6,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.5,0.0,0.2,309,140,229,123,577,253,312,142,0.0,0.0,0.0,0.0,0.0,0.0,17,4,6,1,1.5,1.0,1.5,1.0,18.0,22.8,88.2,56.2,82.5,69.5,12.0,24.8,144.2,37.5,65.5,73.5,18.0,22.8,88.2,56.2,82.5,69.5,12.0,24.8,144.2,37.5,65.5,73.5,0,1,6.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,0.2,3.0,0.2,1.5,0.0,1.0,0.2,3.0,0.2,1.5,0.0
Cavaleiro,3.03,2.96,2.63,2.99,2.9,0.0,0.0,214,100.0,0.0,166324,-1,1,-1,1,0,3,-0.5,-0.5,0,Ivan,False,0,0,49,166324.jpg,Neves Abreu Cavaleiro,0.1,False,0.0,a,9,54,0,881,334,2547,930,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,512,208,513,216,485,197,520,215,0.0,0.0,0.0,0.0,0.0,0.0,20,2,4,1,3.0,1.0,3.0,1.0,17.5,32.1,92.8,123.6,105.0,79.0,6.5,19.8,99.6,61.2,37.5,77.5,17.5,32.1,92.8,123.6,105.0,79.0,6.5,19.8,99.6,61.2,37.5,77.5,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Onomah,3.03,2.96,2.63,2.99,2.9,0.0,0.0,216,100.0,0.0,168765,0,0,0,0,0,3,-0.5,-0.5,0,Josh,False,0,0,45,168765.jpg,Onomah,0.1,False,0.0,a,9,54,0,664,239,1578,641,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,431,151,429,162,383,139,443,160,0.0,0.0,0.0,0.0,0.0,0.0,20,2,4,1,3.0,1.0,3.0,1.0,17.5,32.1,92.8,123.6,105.0,79.0,6.5,19.8,99.6,61.2,37.5,77.5,17.5,32.1,92.8,123.6,105.0,79.0,6.5,19.8,99.6,61.2,37.5,77.5,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalobah,3.03,2.96,2.63,2.99,2.9,0.0,0.0,203,100.0,100.0,89085,0,0,0,0,0,3,-0.5,-0.5,0,Nathaniel,False,0,2022-07-31T21:30:04.877987Z,45,89085.jpg,Chalobah,0.1,False,0.0,a,9,54,0,2503,1765,3371,994,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,411,146,405,157,352,132,423,155,0.0,0.0,0.0,0.0,0.0,0.0,20,2,4,1,3.0,1.0,3.0,1.0,17.5,32.1,92.8,123.6,105.0,79.0,6.5,19.8,99.6,61.2,37.5,77.5,17.5,32.1,92.8,123.6,105.0,79.0,6.5,19.8,99.6,61.2,37.5,77.5,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Knockaert,3.03,2.96,2.63,2.99,2.9,0.0,0.0,202,100.0,0.0,83543,-1,1,-1,1,0,3,-0.5,-0.5,0,Anthony,False,0,0,49,83543.jpg,Knockaert,0.0,False,0.0,a,9,54,0,303,188,1348,473,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,508,204,508,212,477,192,516,211,0.0,0.0,0.0,0.0,0.0,0.0,20,2,4,1,3.0,1.0,3.0,1.0,17.5,32.1,92.8,123.6,105.0,79.0,6.5,19.8,99.6,61.2,37.5,77.5,17.5,32.1,92.8,123.6,105.0,79.0,6.5,19.8,99.6,61.2,37.5,77.5,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harris,3.03,2.96,2.63,2.99,2.9,0.0,0.0,546,100.0,0.0,515024,0,0,0,0,0,3,-0.5,-0.5,0,Luke,False,0,0,45,515024.jpg,Harris,0.1,False,0.0,a,9,54,0,1141,450,1070,471,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,501,198,501,207,470,187,509,205,0.0,0.0,0.0,0.0,0.0,0.0,20,2,4,1,3.0,1.0,3.0,1.0,17.5,32.1,92.8,123.6,105.0,79.0,6.5,19.8,99.6,61.2,37.5,77.5,17.5,32.1,92.8,123.6,105.0,79.0,6.5,19.8,99.6,61.2,37.5,77.5,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Godfrey,2.77,3.15,3.06,2.6,2.9,1.0,0.5,193,0.0,0.0,198826,0,0,-1,1,0,2,0.0,0.0,0,Ben,False,Leg injury - Expected back 12 Nov,2022-08-07T01:30:05.741802Z,44,198826.jpg,Godfrey,0.1,False,0.0,i,8,11,1,482,137,6697,1337,0.1,0.2,17,0,0,0,0,0,0,0,0,0,0,0,5,1.4,0.1,0.0,0.2,289,110,295,109,320,129,304,112,0.0,0.0,0.0,0.0,0.0,0.0,2,2,16,1,0.5,1.0,0.5,1.0,20.0,45.2,112.0,150.8,189.0,79.5,27.0,23.8,103.5,86.2,48.5,106.5,20.0,45.2,112.0,150.8,189.0,79.5,27.0,23.8,103.5,86.2,48.5,106.5,1,0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,17.0,17.0,2.0,0.0,0.0,0.0,0.2,5.0,1.4,0.1,0.0,1.0,0.2,5.0,1.4,0.1,0.0
Dunk,3.06,2.97,2.6,2.99,2.9,4.5,4.5,106,100.0,0.0,83299,0,0,0,0,0,2,4.5,4.5,7,Lewis,False,0,0,45,83299.jpg,Dunk,2.4,False,0.0,a,5,36,9,59922,32128,20751,9633,1.0,2.0,180,0,0,1,1,0,0,0,0,0,0,1,37,25.8,0.4,4.0,3.0,148,66,268,98,193,56,222,81,0.0,0.0,0.0,0.0,0.0,0.0,15,3,19,0,0.0,1.5,0.0,1.5,29.0,30.4,95.7,104.5,104.5,108.0,40.0,21.8,119.2,49.8,49.0,137.5,29.0,30.4,95.7,104.5,104.5,108.0,40.0,21.8,119.2,49.8,49.0,137.5,1,0,90.0,0.0,0.0,2.0,2.0,1.0,2.0,180.0,90.0,0.0,0.0,2.0,1.0,1.5,18.5,12.9,0.2,2.0,4.5,1.5,18.5,12.9,0.2,2.0
Greenwood,2.92,2.66,2.92,3.11,2.9,1.0,0.5,237,100.0,0.0,248937,0,0,0,0,0,4,-0.5,0.0,0,Sam,False,0,0,45,248937.jpg,Greenwood,21.4,False,0.0,a,11,2,1,140073,56994,245775,112737,0.1,0.2,17,0,0,0,0,0,0,0,0,0,0,0,4,0.4,0.5,21.0,2.2,302,32,264,35,118,19,243,29,3.0,0.0,1.0,0.0,0.0,0.0,17,4,6,1,1.5,1.0,1.5,1.0,18.0,22.8,88.2,56.2,82.5,69.5,12.0,24.8,144.2,37.5,65.5,73.5,18.0,22.8,88.2,56.2,82.5,69.5,12.0,24.8,144.2,37.5,65.5,73.5,0,1,0.0,0.0,2.0,1.0,0.0,0.0,1.0,17.0,17.0,0.0,2.0,0.0,0.0,2.2,4.0,0.4,0.5,21.0,1.0,2.2,4.0,0.4,0.5,21.0
Pope,2.2,2.96,3.18,3.26,2.9,8.0,8.0,376,100.0,0.0,98747,0,0,0,0,0,1,7.0,8.0,10,Nick,False,0,0,50,98747.jpg,Pope,5.0,False,0.0,a,15,4,16,76538,44102,38026,19140,1.6,3.2,180,0,0,2,0,0,0,0,0,0,5,3,52,41.0,0.0,0.0,4.1,74,12,531,52,506,52,192,12,0.0,0.0,0.0,0.0,0.0,0.0,5,5,13,1,3.0,0.0,3.0,0.0,12.5,11.2,40.5,28.7,44.5,48.0,2.5,10.8,74.9,21.6,11.0,54.0,12.5,11.2,40.5,28.7,44.5,48.0,2.5,10.8,74.9,21.6,11.0,54.0,1,0,90.0,0.0,0.0,2.0,2.0,1.0,2.0,180.0,90.0,0.0,0.0,2.0,1.0,2.05,26.0,20.5,0.0,0.0,8.0,2.05,26.0,20.5,0.0,0.0
Rondón,2.61,3.1,3.06,2.8,2.89,1.0,0.5,177,100.0,100.0,57134,0,0,0,0,0,4,1.0,0.5,1,Salomón,False,0,2022-07-05T15:30:04.154866Z,50,57134.jpg,Rondón,0.4,False,0.0,a,8,11,1,18791,9553,9381,5411,0.1,0.2,26,0,0,0,1,0,0,0,0,0,0,0,1,5.4,11.0,17.0,3.3,252,25,154,23,133,23,209,24,0.0,0.0,0.0,0.0,0.0,0.0,2,2,16,1,0.5,1.0,0.5,1.0,20.0,45.2,112.0,150.8,189.0,79.5,27.0,23.8,103.5,86.2,48.5,106.5,20.0,45.2,112.0,150.8,189.0,79.5,27.0,23.8,103.5,86.2,48.5,106.5,0,1,26.0,0.0,2.0,1.0,0.0,0.0,1.0,26.0,26.0,0.0,2.0,0.0,0.0,3.3,1.0,5.4,11.0,17.0,1.0,3.3,1.0,5.4,11.0,17.0
Hickey,2.5,3.04,3.05,2.96,2.89,3.5,3.5,510,100.0,0.0,472713,0,0,0,0,0,2,4.0,3.0,6,Aaron,False,0,0,50,472713.jpg,Hickey,0.4,False,0.0,a,4,94,7,8139,6597,4888,1848,0.7,1.4,162,0,0,1,2,0,0,0,0,0,0,0,27,10.6,4.4,21.0,3.6,224,93,183,55,119,33,203,69,0.0,0.0,0.0,0.0,0.0,0.0,14,2,9,0,1.0,1.0,1.0,1.0,23.0,29.0,85.5,78.6,127.5,72.0,24.0,14.0,94.3,29.6,17.0,103.0,23.0,29.0,85.5,78.6,127.5,72.0,24.0,14.0,94.3,29.6,17.0,103.0,1,0,79.0,0.0,0.0,2.0,2.0,1.0,2.0,162.0,81.0,0.0,0.0,2.0,1.0,1.8,13.5,5.3,2.2,10.5,3.5,1.8,13.5,5.3,2.2,10.5
Smithies,3.11,2.85,3.04,2.57,2.89,0.0,0.0,581,100.0,0.0,45220,0,0,0,0,0,1,1.0,0.5,0,Alex,False,0,0,40,45220.jpg,Smithies,0.0,False,0.0,a,10,13,0,600,600,101,101,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,318,28,311,8,245,8,330,28,0.0,0.0,0.0,0.0,0.0,0.0,1,2,17,1,1.5,3.0,1.5,3.0,26.5,48.2,163.3,151.4,169.0,115.5,21.0,25.8,137.6,33.7,87.0,101.0,26.5,48.2,163.3,151.4,169.0,115.5,21.0,25.8,137.6,33.7,87.0,101.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schmeichel,3.12,2.83,3.06,2.54,2.89,0.0,0.0,248,0.0,0.0,17745,0,0,0,0,0,1,0.0,0.0,0,Kasper,False,Transferred to OGC Nice,2022-08-04T06:18:08.594633Z,50,17745.jpg,Schmeichel,0.3,False,0.0,u,10,13,0,0,0,28430,4404,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,522,59,522,50,496,50,529,59,0.0,0.0,0.0,0.0,0.0,0.0,1,2,17,1,1.5,3.0,1.5,3.0,26.5,48.2,163.3,151.4,169.0,115.5,21.0,25.8,137.6,33.7,87.0,101.0,26.5,48.2,163.3,151.4,169.0,115.5,21.0,25.8,137.6,33.7,87.0,101.0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llorente,2.75,2.61,3.14,3.06,2.89,1.5,1.5,228,100.0,0.0,149915,0,0,0,0,0,2,0.5,1.0,1,Diego,False,0,0,45,149915.jpg,Llorente,0.3,False,0.0,a,11,2,3,2102,467,4940,1384,0.3,0.7,180,0,0,0,3,0,0,0,0,0,0,0,32,35.4,0.8,3.0,4.0,97,41,256,91,205,60,194,66,0.0,0.0,0.0,0.0,0.0,0.0,17,4,6,1,1.5,1.0,1.5,1.0,18.0,22.8,88.2,56.2,82.5,69.5,12.0,24.8,144.2,37.5,65.5,73.5,18.0,22.8,88.2,56.2,82.5,69.5,12.0,24.8,144.2,37.5,65.5,73.5,1,0,90.0,0.0,0.0,2.0,2.0,1.0,2.0,180.0,90.0,0.0,0.0,2.0,1.0,2.0,16.0,17.7,0.4,1.5,1.5,2.0,16.0,17.7,0.4,1.5
Strakosha,2.43,3.07,3.06,3.0,2.89,0.0,0.0,517,100.0,0.0,140200,0,0,0,0,0,1,0.5,-0.5,0,Thomas,False,0,0,45,140200.jpg,Strakosha,0.2,False,0.0,a,4,94,0,686,291,3384,1375,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,427,58,423,41,373,41,439,58,0.0,0.0,0.0,0.0,0.0,0.0,14,2,9,0,1.0,1.0,1.0,1.0,23.0,29.0,85.5,78.6,127.5,72.0,24.0,14.0,94.3,29.6,17.0,103.0,23.0,29.0,85.5,78.6,127.5,72.0,24.0,14.0,94.3,29.6,17.0,103.0,1,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Balcombe,2.43,3.07,3.06,3.01,2.89,0.0,0.0,100,0.0,0.0,235448,0,0,0,0,0,1,0.0,0.0,0,Ellery,False,Joined Crawley Town on loan - Expected back 01 Jul,2022-07-31T21:00:04.294454Z,40,235448.jpg,Balcombe,0.1,False,0.0,u,4,94,0,0,0,2532,698,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,356,45,350,26,285,26,368,45,0.0,0.0,0.0,0.0,0.0,0.0,14,2,9,0,1.0,1.0,1.0,1.0,23.0,29.0,85.5,78.6,127.5,72.0,24.0,14.0,94.3,29.6,17.0,103.0,23.0,29.0,85.5,78.6,127.5,72.0,24.0,14.0,94.3,29.6,17.0,103.0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palhinha,2.95,3.06,2.53,3.02,2.89,2.0,2.0,220,100.0,0.0,154296,0,0,0,0,0,3,1.5,1.5,2,João,False,0,0,50,154296.jpg,Palhinha Gonçalves,0.3,False,0.0,a,9,54,4,8434,2179,4256,2124,0.4,0.8,180,0,0,1,2,0,0,0,1,0,0,0,20,21.0,1.9,38.0,6.1,176,67,217,118,65,36,138,77,0.0,0.0,0.0,0.0,0.0,0.0,20,2,4,1,3.0,1.0,3.0,1.0,17.5,32.1,92.8,123.6,105.0,79.0,6.5,19.8,99.6,61.2,37.5,77.5,17.5,32.1,92.8,123.6,105.0,79.0,6.5,19.8,99.6,61.2,37.5,77.5,0,1,90.0,0.0,0.0,2.0,2.0,1.0,2.0,180.0,90.0,0.0,0.0,2.0,1.0,3.05,10.0,10.5,0.95,19.0,2.0,3.05,10.0,10.5,0.95,19.0
Iversen,3.12,2.83,3.06,2.54,2.89,0.0,0.0,548,100.0,0.0,207270,0,0,0,0,0,1,0.0,-0.5,0,Daniel,False,0,0,40,207270.jpg,Iversen,2.6,False,0.0,a,10,13,0,15837,4486,40879,19948,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,343,40,337,21,271,21,355,40,0.0,0.0,0.0,0.0,0.0,0.0,1,2,17,1,1.5,3.0,1.5,3.0,26.5,48.2,163.3,151.4,169.0,115.5,21.0,25.8,137.6,33.7,87.0,101.0,26.5,48.2,163.3,151.4,169.0,115.5,21.0,25.8,137.6,33.7,87.0,101.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bertrand,2.97,2.93,2.96,2.67,2.88,0.0,0.0,250,0.0,0.0,40146,0,0,0,0,0,2,0.0,0.0,0,Ryan,False,Knee injury - Expected back 27 Aug,2022-07-05T15:30:04.221247Z,40,40146.jpg,Bertrand,0.0,False,0.0,i,10,13,0,997,345,783,317,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,315,115,308,114,242,77,327,114,0.0,0.0,0.0,0.0,0.0,0.0,1,2,17,1,1.5,3.0,1.5,3.0,26.5,48.2,163.3,151.4,169.0,115.5,21.0,25.8,137.6,33.7,87.0,101.0,26.5,48.2,163.3,151.4,169.0,115.5,21.0,25.8,137.6,33.7,87.0,101.0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wilson,2.32,2.93,3.11,3.14,2.88,4.0,4.0,356,100.0,0.0,75115,0,0,0,0,0,4,3.0,4.0,2,Callum,False,0,0,75,75115.jpg,Wilson,3.4,False,0.0,a,15,4,8,59069,12805,86391,49259,0.5,1.1,175,1,0,2,0,0,0,0,0,0,0,0,27,35.2,40.1,51.0,12.7,99,11,58,5,39,11,45,10,0.0,0.0,0.0,0.0,1.0,0.0,5,5,13,1,3.0,0.0,3.0,0.0,12.5,11.2,40.5,28.7,44.5,48.0,2.5,10.8,74.9,21.6,11.0,54.0,12.5,11.2,40.5,28.7,44.5,48.0,2.5,10.8,74.9,21.6,11.0,54.0,0,1,86.0,0.0,0.0,2.0,2.0,1.0,2.0,175.0,88.0,0.0,0.0,2.0,1.0,6.35,13.5,17.6,20.05,25.5,4.0,6.35,13.5,17.6,20.05,25.5
Söyüncü,2.97,2.93,2.96,2.67,2.88,0.0,0.0,267,100.0,0.0,218031,-1,1,-1,1,0,2,0.0,-0.5,0,Çaglar,False,0,0,44,218031.jpg,Söyüncü,0.5,False,0.0,a,10,13,0,2474,1044,14008,5075,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,391,166,385,165,323,132,403,165,0.0,0.0,0.0,0.0,0.0,0.0,1,2,17,1,1.5,3.0,1.5,3.0,26.5,48.2,163.3,151.4,169.0,115.5,21.0,25.8,137.6,33.7,87.0,101.0,26.5,48.2,163.3,151.4,169.0,115.5,21.0,25.8,137.6,33.7,87.0,101.0,1,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harrison,2.7,2.63,3.15,3.03,2.88,5.0,5.0,233,100.0,0.0,221399,0,0,0,0,0,3,4.0,4.5,4,Jack,False,0,0,60,221399.jpg,Harrison,1.4,False,0.0,a,11,2,10,53416,14989,25476,12015,0.8,1.7,173,0,2,0,3,0,0,0,2,0,0,2,43,69.0,131.0,14.0,21.4,17,9,1,1,147,79,8,6,1.0,0.0,0.0,0.0,0.0,0.0,17,4,6,1,1.5,1.0,1.5,1.0,18.0,22.8,88.2,56.2,82.5,69.5,12.0,24.8,144.2,37.5,65.5,73.5,18.0,22.8,88.2,56.2,82.5,69.5,12.0,24.8,144.2,37.5,65.5,73.5,0,1,83.0,0.0,0.0,2.0,2.0,1.0,2.0,173.0,86.0,0.0,0.0,2.0,1.0,10.7,21.5,34.5,65.5,7.0,5.0,10.7,21.5,34.5,65.5,7.0
