id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
576,0,13,0.0,0.0,1,209289,0,0,-2,2,6.3,423,194,0,3,0.0,0.0,0,Emile,0.0,0,0,1.6,471,200,False,9.8,460,193,96,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Aug,2020-01-10T20:00:21.634861Z,43,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,0.0,n,1,3,0.0,536,215,4,5849,22,4153,87,0.0,0.9,Smith Rowe,0,20,0,1,0.0,12.0,3.0,1.0,1.0,0.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.6,13.0,9.8,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
585,0,0,0.0,0.0,0,232233,0,0,-1,1,0.0,575,78,0,4,0.0,0.0,0,Tyreece,0.0,0,0,0.0,588,77,False,0.0,585,77,0,Joined Lincoln City on loan until the end of the season on 10/1. - Expected back 01 Aug,2020-01-16T10:30:19.626655Z,44,0,0,0,232233.jpg,0.0,0,0,John-Jules,0.0,False,0.0,n,1,3,0.0,554,74,0,777,24,674,17,0.0,0.0,John-Jules,0,20,0,1,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
617,1,31,0.0,0.0,1,92371,0,0,-5,5,1.7,446,165,0,2,0.0,0.0,0,Pablo,0.2,0,0,3.0,459,167,False,27.8,432,160,113,Ankle injury - Expected back 25 Sep,2020-06-17T22:00:17.468334Z,45,0,0,0,92371.jpg,4.0,0,0,Marí,0.0,False,0.0,i,1,3,0.0,561,209,8,13676,3,11875,229,0.0,1.8,Marí,0,20,1,0,0.0,4.0,4.0,2.0,1.0,0.2,2.0,113.0,56.0,4.0,0.0,1.0,1.0,1.5,15.5,13.9,0.85,0.0,4.0,1.5,15.5,13.9,0.85,0.0,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
636,0,0,100.0,0.0,0,209037,0,0,0,0,0.0,505,192,0,2,0.5,0.0,0,Zech,0.0,0,0,0.0,525,191,False,0.0,522,191,0,0,0,40,0,0,0,209037.jpg,0.0,0,0,Medley,0.0,False,0.0,a,1,3,0.0,470,181,0,1244,262,383,102,0.0,0.0,Medley,0,20,1,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
646,0,0,100.0,0.0,0,113534,0,0,0,0,0.0,500,23,0,1,0.5,0.0,0,Matt,0.0,0,0,0.0,520,44,False,0.0,517,44,0,0,0,40,0,0,0,113534.jpg,0.0,0,0,Macey,0.0,False,0.0,a,1,3,0.0,465,14,0,819,162,201,61,0.0,0.0,Macey,0,20,1,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
647,0,0,100.0,0.0,0,232241,0,0,0,0,0.0,512,197,0,2,0.5,0.0,0,Matthew,0.0,0,0,0.0,532,196,False,0.0,529,196,0,0,0,40,0,0,0,232241.jpg,0.0,0,0,Smith,0.0,False,0.0,a,1,3,0.0,477,186,0,447,155,104,47,0.0,0.0,Smith,0,20,1,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
106,10,448,100.0,100.0,8,41270,0,0,-3,3,105.2,252,70,2,2,2.1,1.6,5,David,1.6,35,2,89.9,145,36,False,614.6,53,19,2390,0,2020-06-28T16:30:14.772979Z,57,0,0,0,41270.jpg,3.1,2,0,Luiz Moreira Marinho,4.9,False,0.0,a,1,3,178.0,203,42,87,322547,1872,637906,1662,0.3,15.3,David Luiz,5,20,1,0,90.0,1.0,6.0,28.0,26.0,0.81,4.0,295.0,74.0,1.0,1.0,3.0,0.75,3.21,16.0,21.95,3.76,6.36,3.75,1.9,15.75,17.0,0.5,1.75,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
21,2,272,100.0,0.0,3,242166,0,0,-3,3,235.1,158,99,0,3,1.3,0.8,0,Matteo,0.8,31,0,71.6,197,104,False,333.6,197,78,1744,0,0,42,0,0,0,242166.jpg,2.0,0,0,Guendouzi,7.4,False,0.0,a,1,3,146.0,228,121,48,1231947,10814,1121920,21936,0.2,11.4,Guendouzi,6,20,0,1,0.0,0.0,15.0,24.0,18.0,0.55,2.0,156.0,78.0,0.0,4.0,1.0,0.2,2.98,11.33,13.9,9.8,6.08,2.0,0.9,10.0,6.8,1.8,0.0,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
488,9,333,100.0,100.0,5,195735,-1,1,-5,5,571.3,33,27,2,3,2.9,2.4,0,Nicolas,2.4,26,5,163.4,44,23,False,478.4,111,39,1744,0,2019-12-11T12:30:12.556688Z,90,0,0,0,195735.jpg,3.7,0,0,Pépé,3.4,False,0.0,a,1,3,582.0,55,29,100,675093,1706,813421,17641,0.3,11.1,Pépé,3,20,0,1,0.0,0.0,14.0,27.0,19.0,0.58,4.0,225.0,56.0,0.0,2.0,3.0,0.6,6.05,12.33,17.72,21.16,21.56,3.75,3.9,8.0,10.05,10.45,18.5,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
19,0,238,100.0,100.0,3,198849,0,0,-3,3,201.6,181,114,0,3,0.5,0.0,0,Lucas,0.0,20,1,67.7,211,108,False,274.4,238,96,1372,0,2020-06-19T01:30:19.551092Z,47,0,0,0,198849.jpg,1.8,0,0,Torreira,1.1,False,0.0,a,1,3,199.0,178,96,44,99721,108,179831,355,0.0,9.4,Torreira,5,20,0,1,7.0,6.0,13.0,25.0,14.0,0.52,1.0,7.0,7.0,3.0,2.0,0.0,0.0,2.71,9.52,10.98,8.06,7.96,0.0,0.4,0.0,2.6,0.9,0.0,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
2,4,187,100.0,100.0,4,98745,-1,1,-2,2,49.3,328,109,0,2,3.7,3.2,1,Héctor,3.2,15,1,29.2,347,123,False,170.8,311,121,983,0,2019-12-09T20:00:21.228098Z,53,0,0,0,98745.jpg,3.2,0,0,Bellerín,1.1,False,0.0,a,1,3,70.0,306,99,41,195414,1115,140244,4578,0.6,7.7,Bellerín,2,20,1,0,14.0,13.0,10.0,13.0,10.0,0.5,6.0,361.0,60.0,0.0,2.0,3.0,0.6,2.25,14.38,13.14,3.79,5.38,2.83,1.63,12.33,9.03,1.93,5.33,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
20,0,0,0.0,0.0,0,153256,0,0,-3,3,0.0,542,216,6,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,560,218,False,0.0,557,215,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Aug,2019-08-31T11:30:14.714406Z,42,0,0,0,153256.jpg,0.0,0,0,Elneny,0.5,False,0.0,n,1,3,0.0,512,206,0,130158,347,129553,761,0.0,0.0,Elneny,0,20,0,1,0.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
4,3,223,100.0,100.0,3,154043,0,0,-5,5,159.0,215,54,1,2,0.9,0.4,0,Ainsley,0.4,20,0,46.9,292,98,False,278.8,235,91,1277,0,2019-09-22T18:00:10.824841Z,45,0,0,0,154043.jpg,2.2,1,0,Maitland-Niles,2.2,False,0.0,a,1,3,37.0,349,126,38,607937,522,648326,1231,0.1,8.4,Maitland-Niles,4,20,1,0,34.0,0.0,20.0,17.0,13.0,0.39,3.0,67.0,22.0,0.0,5.0,0.0,0.0,2.76,13.12,16.4,9.35,2.18,0.67,0.67,2.33,5.67,1.2,0.0,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
5,5,305,100.0,100.0,4,39476,0,0,-2,2,36.8,350,119,1,2,0.5,0.0,0,Sokratis,0.0,25,2,58.5,240,72,False,436.2,135,51,1696,0,2020-06-18T18:00:15.974146Z,48,0,0,0,39476.jpg,3.0,0,0,Papastathopoulos,1.3,False,0.0,a,1,3,110.0,257,72,57,180741,202,226307,1317,0.0,11.9,Sokratis,6,20,1,0,0.0,4.0,10.0,19.0,19.0,0.66,1.0,90.0,90.0,1.0,3.0,1.0,0.25,3.08,16.05,22.96,1.94,5.79,5.0,1.4,19.0,4.6,5.0,4.0,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
6,1,54,0.0,0.0,1,38411,0,0,0,0,40.8,341,117,0,2,0.0,0.0,0,Nacho,0.0,4,0,10.0,407,148,False,47.2,409,152,270,Joined Real Sociedad on a permanent deal on 31/8,2019-08-31T11:30:14.661839Z,50,0,0,0,38411.jpg,3.3,0,0,Monreal,0.2,False,0.0,u,1,3,12.0,401,147,10,28226,3,89206,12,0.0,2.0,Monreal,0,20,1,0,0.0,30.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.33,18.0,15.73,13.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
7,0,0,0.0,0.0,0,51507,0,0,0,0,0.0,629,217,0,2,0.0,0.0,0,Laurent,0.0,0,0,0.0,635,217,False,0.0,633,217,0,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,0,0,0,51507.jpg,0.0,0,0,Koscielny,0.1,False,0.0,u,1,3,0.0,624,216,0,727,9,12849,10,0.0,0.0,Koscielny,0,20,1,0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
8,0,0,0.0,0.0,0,233963,0,0,-2,2,0.0,565,213,0,2,0.0,0.0,0,Konstantinos,0.0,0,0,0.0,579,213,False,0.0,576,213,0,Joined Nuremberg on loan until the end of the season on 13/1. - Expected back 01 Aug,2020-01-13T14:30:21.309535Z,43,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.0,False,0.0,n,1,3,0.0,542,206,0,1154,2,5021,9,0.0,0.0,Mavropanos,0,20,1,0,0.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
9,0,0,0.0,0.0,0,80254,0,0,0,0,0.0,580,214,0,2,0.0,0.0,0,Carl,0.0,0,0,0.0,592,214,False,0.0,589,214,0,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.0,False,0.0,u,1,3,0.0,560,208,0,484,2,2672,1,0.0,0.0,Jenkinson,0,20,1,0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
3,1,292,100.0,100.0,4,111457,0,0,-3,3,164.8,206,52,0,2,3.3,2.8,6,Sead,2.8,21,0,46.8,294,100,False,239.0,258,104,1393,0,2020-02-23T18:30:13.672943Z,52,0,0,0,111457.jpg,2.3,0,0,Kolasinac,0.5,False,0.0,a,1,3,67.0,307,100,49,61961,711,132239,221,0.5,9.4,Kolasinac,3,20,1,0,90.0,13.0,5.0,21.0,15.0,0.75,4.0,290.0,72.0,1.0,1.0,3.0,0.75,2.23,13.9,11.38,7.85,3.19,3.5,1.4,17.5,12.25,1.88,0.0,3,13,1,1.1,1.4,2.2,0.8,25.0,41.2,120.1,136.0,156.5,96.1,20.8,20.2,105.1,52.2,44.0,100.7,21.2,31.4,82.7,109.5,123.6,70.2,19.6,22.6,128.8,57.9,38.6,106.0
