web_name,predicted_points_2,predicted_points_3,predicted_points_4,predicted_points_5,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Justin,2.86,2.91,2.21,2.91,2.72,1.0,1.0,268,100.0,0.0,220627,0,0,0,0,0,2,1.4,1.9,1,James,False,0,0,45,220627.jpg,Justin,1.4,False,0.0,a,10,13,1,2472,2472,8836,8836,0.2,0.2,90,0,0,0,2,0,0,0,0,0,0,0,12,13.4,16.4,0.0,3.0,127,62,72,20,370,164,134,43,0.0,0.0,0.0,0.0,0.0,0.0,4,4,1,0,2.0,0.0,2.0,0.0,15.0,33.6,61.0,101.5,174.0,59.0,2.0,12.7,90.0,29.6,6.0,62.0,15.0,33.6,61.0,101.5,174.0,59.0,2.0,12.7,90.0,29.6,6.0,62.0,1,0,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,3.0,12.0,13.4,16.4,0.0,1.0,3.0,12.0,13.4,16.4,0.0
Cancelo,2.94,2.18,2.82,2.92,2.72,7.0,7.0,306,100.0,0.0,121145,0,0,0,0,0,2,5.2,4.7,7,João,False,0,0,70,121145.jpg,Cancelo,45.0,False,0.0,a,13,43,7,97588,97588,67362,67362,1.0,1.0,90,0,0,1,0,0,0,0,1,0,0,2,27,15.4,18.9,5.0,3.9,110,56,59,15,129,30,108,31,0.0,0.0,0.0,0.0,0.0,0.0,19,2,3,1,2.0,0.0,2.0,0.0,12.0,29.5,48.8,125.6,120.0,63.0,5.0,12.3,65.6,36.2,21.0,60.0,12.0,29.5,48.8,125.6,120.0,63.0,5.0,12.3,65.6,36.2,21.0,60.0,1,0,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,3.9,27.0,15.4,18.9,5.0,7.0,3.9,27.0,15.4,18.9,5.0
Cucurella,2.79,2.91,2.28,2.91,2.72,0.0,0.0,112,100.0,0.0,179268,0,0,0,0,0,2,2.3,2.8,0,Marc,False,0,0,50,179268.jpg,Cucurella Saseta,8.0,False,0.0,a,6,8,0,40141,40141,93347,93347,0.0,0.0,15,0,0,0,0,0,0,0,1,0,0,0,8,7.0,19.2,0.0,2.6,182,81,57,13,486,199,149,54,4.0,0.0,0.0,0.0,0.0,0.0,8,3,18,1,4.0,1.0,4.0,1.0,24.0,27.0,104.4,87.3,80.0,84.0,0.0,18.6,100.6,46.6,38.0,63.0,24.0,27.0,104.4,87.3,80.0,84.0,0.0,18.6,100.6,46.6,38.0,63.0,1,0,15.0,0.0,1.0,1.0,0.0,0.0,1.0,15.0,15.0,0.0,1.0,0.0,0.0,2.6,8.0,7.0,19.2,0.0,0.0,2.6,8.0,7.0,19.2,0.0
Neves,3.05,2.93,2.01,2.86,2.71,4.0,4.0,480,100.0,0.0,171317,0,0,0,0,0,3,2.5,2.5,4,Rúben,False,0,0,55,171317.jpg,da Silva Neves,1.8,False,0.0,a,20,39,4,13129,13129,11455,11455,0.7,0.7,90,0,0,0,2,0,0,0,0,0,0,2,25,36.2,24.0,1.0,6.1,28,12,40,30,190,103,52,31,0.0,0.0,2.0,0.0,2.0,0.0,11,2,9,1,2.0,2.0,2.0,2.0,31.0,44.3,131.8,117.2,198.0,109.0,5.0,12.3,80.4,31.3,12.0,59.0,31.0,44.3,131.8,117.2,198.0,109.0,5.0,12.3,80.4,31.3,12.0,59.0,0,1,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,6.1,25.0,36.2,24.0,1.0,4.0,6.1,25.0,36.2,24.0,1.0
Watkins,2.94,2.67,2.73,2.5,2.71,1.0,1.0,40,100.0,0.0,178301,-1,1,-1,1,0,4,2.4,2.9,1,Ollie,False,0,0,74,178301.jpg,Watkins,3.2,False,0.0,a,2,7,1,6899,6899,67306,67306,0.1,0.1,24,0,0,0,1,0,0,0,0,0,0,0,3,2.0,11.8,2.0,1.6,239,21,104,9,181,28,201,23,0.0,0.0,0.0,0.0,3.0,0.0,3,2,8,1,0.0,1.0,0.0,1.0,26.0,36.7,98.6,90.6,177.0,69.0,42.0,26.3,116.8,105.6,40.0,175.0,26.0,36.7,98.6,90.6,177.0,69.0,42.0,26.3,116.8,105.6,40.0,175.0,0,1,24.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,24.0,0.0,1.0,0.0,0.0,1.6,3.0,2.0,11.8,2.0,1.0,1.6,3.0,2.0,11.8,2.0
Baptiste,2.88,2.57,2.74,2.61,2.7,1.0,1.0,94,100.0,0.0,432160,0,0,0,0,0,3,0.5,1.0,1,Shandon,False,0,0,45,432160.jpg,Baptiste,0.3,False,0.0,a,4,94,1,1435,1435,1649,1649,0.2,0.2,17,0,0,0,0,0,0,0,0,0,0,0,5,4.2,0.3,0.0,0.5,213,91,233,120,396,141,251,116,0.0,0.0,0.0,0.0,0.0,0.0,10,3,14,1,1.0,2.0,1.0,2.0,34.0,54.0,165.8,188.9,184.0,129.0,11.0,12.4,98.0,3.3,23.0,58.0,34.0,54.0,165.8,188.9,184.0,129.0,11.0,12.4,98.0,3.3,23.0,58.0,0,1,17.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,17.0,0.0,1.0,0.0,0.0,0.5,5.0,4.2,0.3,0.0,1.0,0.5,5.0,4.2,0.3,0.0
Bech,2.81,2.86,2.56,2.52,2.69,1.0,1.0,91,100.0,0.0,228044,0,0,0,0,0,2,1.4,1.9,1,Mads,False,0,0,45,228044.jpg,Bech Sørensen,0.1,False,0.0,a,4,94,1,277,277,404,404,0.2,0.2,6,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.0,0.0,0.2,228,92,421,184,381,172,266,96,0.0,0.0,0.0,0.0,0.0,0.0,10,3,14,1,1.0,2.0,1.0,2.0,34.0,54.0,165.8,188.9,184.0,129.0,11.0,12.4,98.0,3.3,23.0,58.0,34.0,54.0,165.8,188.9,184.0,129.0,11.0,12.4,98.0,3.3,23.0,58.0,1,0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.2,3.0,2.4,0.0,0.0,1.0,0.2,3.0,2.4,0.0,0.0
Ødegaard,2.78,2.55,3.03,2.39,2.69,3.0,3.0,7,100.0,0.0,184029,0,0,0,0,0,3,2.8,2.8,3,Martin,False,0,0,65,184029.jpg,Ødegaard,13.6,False,0.0,a,1,3,3,45489,45489,103374,103374,0.5,0.5,90,0,0,1,0,0,0,0,0,0,0,0,9,3.4,8.3,23.0,3.5,220,96,116,68,52,29,119,64,3.0,0.0,1.0,0.0,0.0,0.0,7,3,10,1,2.0,2.0,2.0,2.0,25.0,27.6,131.4,82.2,62.0,109.0,9.0,8.0,62.4,17.5,0.0,65.0,25.0,27.6,131.4,82.2,62.0,109.0,9.0,8.0,62.4,17.5,0.0,65.0,0,1,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,3.5,9.0,3.4,8.3,23.0,3.0,3.5,9.0,3.4,8.3,23.0
Vardy,2.77,2.92,2.14,2.94,2.69,5.0,5.0,255,100.0,0.0,101668,0,0,0,0,0,4,2.7,3.2,5,Jamie,False,0,0,95,101668.jpg,Vardy,4.8,False,0.0,a,10,13,5,13018,13018,47600,47600,0.5,0.5,90,0,1,0,2,0,0,0,0,0,0,0,18,26.4,10.8,4.0,4.1,48,7,109,12,150,26,97,16,0.0,0.0,0.0,0.0,1.0,0.0,4,4,1,0,2.0,0.0,2.0,0.0,15.0,33.6,61.0,101.5,174.0,59.0,2.0,12.7,90.0,29.6,6.0,62.0,15.0,33.6,61.0,101.5,174.0,59.0,2.0,12.7,90.0,29.6,6.0,62.0,0,1,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,4.1,18.0,26.4,10.8,4.0,5.0,4.1,18.0,26.4,10.8,4.0
Stephens,2.91,2.76,2.91,2.13,2.68,0.0,0.0,404,100.0,0.0,88900,0,0,0,0,0,2,2.4,1.4,0,Jack,False,0,0,45,88900.jpg,Stephens,0.1,False,0.0,a,17,20,0,76,76,428,428,0.0,0.0,45,0,0,0,2,0,0,0,0,0,0,0,5,12.2,2.5,0.0,1.5,139,69,155,47,293,119,204,77,0.0,0.0,0.0,0.0,0.0,0.0,18,2,11,1,2.0,1.0,2.0,1.0,25.0,47.9,160.2,157.8,161.0,120.0,4.0,14.9,89.8,42.3,17.0,75.0,25.0,47.9,160.2,157.8,161.0,120.0,4.0,14.9,89.8,42.3,17.0,75.0,1,0,45.0,0.0,1.0,1.0,0.0,0.0,1.0,45.0,45.0,0.0,1.0,0.0,0.0,1.5,5.0,12.2,2.5,0.0,0.0,1.5,5.0,12.2,2.5,0.0
Saliba,2.66,2.57,2.96,2.54,2.68,8.0,8.0,26,100.0,0.0,462424,0,0,0,0,0,2,2.4,2.4,8,William,False,0,0,45,462424.jpg,Saliba,4.9,False,0.0,a,1,3,8,159196,159196,18079,18079,1.8,1.8,90,0,0,1,0,0,0,0,0,0,0,2,30,22.2,0.1,0.0,2.2,64,25,255,93,418,184,167,61,0.0,0.0,0.0,0.0,0.0,0.0,7,3,10,1,2.0,2.0,2.0,2.0,25.0,27.6,131.4,82.2,62.0,109.0,9.0,8.0,62.4,17.5,0.0,65.0,25.0,27.6,131.4,82.2,62.0,109.0,9.0,8.0,62.4,17.5,0.0,65.0,1,0,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,2.2,30.0,22.2,0.1,0.0,8.0,2.2,30.0,22.2,0.1,0.0
Alexander-Arnold,2.86,2.93,2.94,1.98,2.68,1.0,1.0,285,100.0,0.0,169187,0,0,0,0,0,2,5.0,5.5,1,Trent,False,0,0,75,169187.jpg,Alexander-Arnold,56.4,False,0.0,a,12,14,1,42810,42810,151041,151041,0.1,0.1,90,0,0,0,2,0,0,0,0,0,0,0,13,12.2,20.9,2.0,3.5,141,70,51,12,182,55,120,35,1.0,0.0,1.0,0.0,0.0,0.0,9,2,7,1,0.0,2.0,0.0,2.0,26.0,31.4,92.2,72.5,148.0,85.0,39.0,20.1,142.8,36.2,23.0,147.0,26.0,31.4,92.2,72.5,148.0,85.0,39.0,20.1,142.8,36.2,23.0,147.0,1,0,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,3.5,13.0,12.2,20.9,2.0,1.0,3.5,13.0,12.2,20.9,2.0
Aké,2.92,1.57,2.96,3.22,2.67,7.0,7.0,308,100.0,0.0,126184,0,0,0,0,0,2,3.8,3.3,7,Nathan,False,0,0,50,126184.jpg,Aké,1.3,False,0.0,a,13,43,7,33896,33896,8634,8634,1.4,1.4,90,0,0,1,0,0,0,0,0,0,0,1,26,26.2,0.6,4.0,3.1,49,17,213,73,141,39,131,41,0.0,0.0,0.0,0.0,0.0,0.0,19,2,3,1,2.0,0.0,2.0,0.0,12.0,29.5,48.8,125.6,120.0,63.0,5.0,12.3,65.6,36.2,21.0,60.0,12.0,29.5,48.8,125.6,120.0,63.0,5.0,12.3,65.6,36.2,21.0,60.0,1,0,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,3.1,26.0,26.2,0.6,4.0,7.0,3.1,26.0,26.2,0.6,4.0
Ederson,3.04,1.65,2.91,3.09,2.67,7.0,7.0,307,100.0,0.0,121160,0,0,0,0,0,1,5.5,5.0,7,Ederson,False,0,0,55,121160.jpg,Santana de Moraes,17.2,False,0.0,a,13,43,7,96541,96541,41122,41122,1.3,1.3,90,0,0,1,0,0,0,0,0,0,1,1,26,14.4,0.0,0.0,1.4,120,12,547,58,532,58,215,13,0.0,0.0,0.0,0.0,0.0,0.0,19,2,3,1,2.0,0.0,2.0,0.0,12.0,29.5,48.8,125.6,120.0,63.0,5.0,12.3,65.6,36.2,21.0,60.0,12.0,29.5,48.8,125.6,120.0,63.0,5.0,12.3,65.6,36.2,21.0,60.0,1,0,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,1.4,26.0,14.4,0.0,0.0,7.0,1.4,26.0,14.4,0.0,0.0
Iwobi,2.42,2.81,2.65,2.8,2.67,2.0,2.0,186,100.0,0.0,153133,0,0,0,0,0,3,2.0,1.5,2,Alex,False,0,0,55,153133.jpg,Iwobi,0.2,False,0.0,a,8,11,2,2293,2293,1515,1515,0.4,0.4,90,0,0,0,1,0,0,0,0,0,0,0,16,13.8,22.1,2.0,3.8,125,42,49,35,171,93,109,59,0.0,0.0,0.0,0.0,0.0,0.0,6,2,2,0,0.0,2.0,0.0,2.0,25.0,20.6,115.0,9.5,81.0,80.0,36.0,16.4,129.0,26.2,8.0,131.0,25.0,20.6,115.0,9.5,81.0,80.0,36.0,16.4,129.0,26.2,8.0,131.0,0,1,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,3.8,16.0,13.8,22.1,2.0,2.0,3.8,16.0,13.8,22.1,2.0
Roerslev,2.8,2.87,2.57,2.43,2.67,0.0,0.0,90,100.0,0.0,226956,0,0,0,0,0,2,1.4,1.9,0,Mads,False,0,0,45,226956.jpg,Roerslev Rasmussen,0.0,False,0.0,a,4,94,0,57,57,365,365,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,417,184,420,183,380,171,433,184,0.0,0.0,0.0,0.0,0.0,0.0,10,3,14,1,1.0,2.0,1.0,2.0,34.0,54.0,165.8,188.9,184.0,129.0,11.0,12.4,98.0,3.3,23.0,58.0,34.0,54.0,165.8,188.9,184.0,129.0,11.0,12.4,98.0,3.3,23.0,58.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Veltman,0.97,3.32,3.15,3.19,2.66,2.0,2.0,109,100.0,0.0,111478,0,0,0,0,0,2,1.9,1.4,2,Joël,False,0,0,45,111478.jpg,Veltman,0.4,False,0.0,a,5,36,2,2574,2574,1612,1612,0.4,0.4,90,0,0,0,1,0,0,0,0,0,0,0,15,25.4,0.8,0.0,2.6,50,18,203,70,310,129,145,50,0.0,0.0,0.0,0.0,0.0,0.0,14,3,15,1,2.0,0.0,2.0,0.0,8.0,4.0,23.0,3.7,14.0,26.0,5.0,15.0,124.4,19.7,6.0,64.0,8.0,4.0,23.0,3.7,14.0,26.0,5.0,15.0,124.4,19.7,6.0,64.0,1,0,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,2.6,15.0,25.4,0.8,0.0,2.0,2.6,15.0,25.4,0.8,0.0
Arrizabalaga,2.2,2.88,2.62,2.96,2.66,0.0,0.0,133,100.0,0.0,109745,0,0,0,0,0,1,2.2,2.7,0,Kepa,False,0,0,45,109745.jpg,Arrizabalaga,0.2,False,0.0,a,6,8,0,800,800,2100,2100,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,370,56,366,38,308,38,386,56,0.0,0.0,0.0,0.0,0.0,0.0,8,3,18,1,4.0,1.0,4.0,1.0,24.0,27.0,104.4,87.3,80.0,84.0,0.0,18.6,100.6,46.6,38.0,63.0,24.0,27.0,104.4,87.3,80.0,84.0,0.0,18.6,100.6,46.6,38.0,63.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aït-Nouri,2.92,2.88,2.03,2.81,2.66,-1.0,-1.0,487,100.0,0.0,448514,0,0,0,0,0,2,2.4,2.4,-1,Rayan,False,0,0,45,448514.jpg,Aït-Nouri,1.8,False,0.0,a,20,39,-1,4735,4735,16076,16076,-0.2,-0.2,90,0,0,0,2,1,0,0,0,0,0,0,11,17.0,37.8,8.0,6.3,93,45,16,3,108,22,49,13,4.0,0.0,0.0,0.0,0.0,0.0,11,2,9,1,2.0,2.0,2.0,2.0,31.0,44.3,131.8,117.2,198.0,109.0,5.0,12.3,80.4,31.3,12.0,59.0,31.0,44.3,131.8,117.2,198.0,109.0,5.0,12.3,80.4,31.3,12.0,59.0,1,0,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,6.3,11.0,17.0,37.8,8.0,-1.0,6.3,11.0,17.0,37.8,8.0
Bruno Guimarães,2.91,2.54,2.7,2.45,2.65,3.0,3.0,374,100.0,0.0,208706,0,0,0,0,0,3,2.2,2.7,3,Bruno,False,0,0,60,208706.jpg,Guimarães Rodriguez Moura,10.3,False,0.0,a,15,4,3,38468,38468,57034,57034,0.5,0.5,90,0,0,1,0,0,0,0,0,0,0,0,17,21.2,46.5,3.0,7.1,69,27,6,5,152,85,38,23,0.0,0.0,0.0,0.0,0.0,0.0,16,2,5,0,2.0,1.0,2.0,1.0,13.0,32.2,54.4,133.1,136.0,58.0,3.0,24.9,78.0,62.2,109.0,54.0,13.0,32.2,54.4,133.1,136.0,58.0,3.0,24.9,78.0,62.2,109.0,54.0,0,1,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,7.1,17.0,21.2,46.5,3.0,3.0,7.1,17.0,21.2,46.5,3.0
Leno,2.9,2.91,2.11,2.67,2.65,0.0,0.0,2,100.0,0.0,80201,0,0,0,0,0,1,1.7,0.7,0,Bernd,False,0,0,45,80201.jpg,Leno,1.5,False,0.0,a,9,54,0,4606,4606,9956,9956,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,352,51,348,33,288,33,368,51,0.0,0.0,0.0,0.0,0.0,0.0,12,2,20,0,1.0,2.0,1.0,2.0,27.0,35.3,104.8,113.3,134.0,92.0,11.0,15.6,122.6,17.9,14.0,77.0,27.0,35.3,104.8,113.3,134.0,92.0,11.0,15.6,122.6,17.9,14.0,77.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sancho,2.69,2.62,2.91,2.37,2.65,2.0,2.0,340,100.0,0.0,209243,0,0,0,0,0,3,3.1,3.1,2,Jadon,False,0,0,75,209243.jpg,Sancho,9.1,False,0.0,a,14,1,2,17471,17471,103229,103229,0.3,0.3,89,0,0,0,2,0,0,0,0,0,0,0,13,7.0,24.0,12.0,4.3,184,72,41,31,92,55,92,53,0.0,0.0,0.0,0.0,0.0,0.0,5,2,4,0,2.0,2.0,2.0,2.0,25.0,31.9,119.8,110.6,89.0,100.0,13.0,20.8,110.0,53.3,44.0,89.0,25.0,31.9,119.8,110.6,89.0,100.0,13.0,20.8,110.0,53.3,44.0,89.0,0,1,89.0,0.0,0.0,1.0,1.0,1.0,1.0,89.0,89.0,0.0,0.0,1.0,1.0,4.3,13.0,7.0,24.0,12.0,2.0,4.3,13.0,7.0,24.0,12.0
Lavia,2.93,2.92,2.96,1.77,2.64,2.0,2.0,321,100.0,0.0,514356,0,0,0,0,0,3,1.5,0.5,2,Roméo,False,0,0,45,514356.jpg,Lavia,0.4,False,0.0,a,17,20,2,9578,9578,2690,2690,0.4,0.4,90,0,0,0,4,0,0,0,0,0,0,0,17,12.0,4.3,8.0,2.4,142,50,133,78,109,66,156,75,0.0,0.0,0.0,0.0,0.0,0.0,18,2,11,1,2.0,1.0,2.0,1.0,25.0,47.9,160.2,157.8,161.0,120.0,4.0,14.9,89.8,42.3,17.0,75.0,25.0,47.9,160.2,157.8,161.0,120.0,4.0,14.9,89.8,42.3,17.0,75.0,0,1,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,2.4,17.0,12.0,4.3,8.0,2.0,2.4,17.0,12.0,4.3,8.0
Doherty,1.76,2.75,3.03,3.0,2.64,1.0,1.0,429,100.0,0.0,87835,0,0,0,0,0,2,2.3,2.8,1,Matt,False,0,0,50,87835.jpg,Doherty,0.8,False,0.0,a,18,6,1,1003,1003,12510,12510,0.2,0.2,3,0,0,0,0,0,0,0,0,0,0,0,3,5.0,0.0,0.0,0.5,204,86,491,198,457,191,252,90,0.0,0.0,0.0,0.0,0.0,0.0,17,4,6,0,1.0,0.0,1.0,0.0,9.0,14.7,32.0,47.1,67.0,44.0,11.0,23.2,137.8,33.6,59.0,66.0,9.0,14.7,32.0,47.1,67.0,44.0,11.0,23.2,137.8,33.6,59.0,66.0,1,0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.5,3.0,5.0,0.0,0.0,1.0,0.5,3.0,5.0,0.0,0.0
Roca,3.01,1.89,2.74,2.91,2.64,2.0,2.0,245,100.0,0.0,234370,0,0,0,0,0,3,1.1,1.1,2,Marc,False,0,0,50,234370.jpg,Roca Junqué,0.1,False,0.0,a,11,2,2,430,430,646,646,0.4,0.4,72,0,0,0,1,0,0,0,0,0,0,0,15,12.2,11.8,17.0,4.1,140,49,102,62,78,44,95,54,0.0,0.0,0.0,0.0,0.0,0.0,20,2,17,0,1.0,4.0,1.0,4.0,24.0,45.4,159.8,155.9,138.0,112.0,33.0,34.5,168.4,54.3,122.0,123.0,24.0,45.4,159.8,155.9,138.0,112.0,33.0,34.5,168.4,54.3,122.0,123.0,0,1,72.0,0.0,0.0,1.0,1.0,1.0,1.0,72.0,72.0,0.0,0.0,1.0,1.0,4.1,15.0,12.2,11.8,17.0,2.0,4.1,15.0,12.2,11.8,17.0
Bentancur,2.0,2.6,2.95,3.02,2.64,1.0,1.0,440,100.0,0.0,202993,0,0,0,0,0,3,2.0,2.5,1,Rodrigo,False,0,0,55,202993.jpg,Bentancur,0.4,False,0.0,a,18,6,1,3732,3732,5310,5310,0.2,0.2,85,0,0,0,1,0,0,0,1,0,0,0,19,16.4,4.0,0.0,2.0,102,34,138,81,540,233,176,85,0.0,0.0,0.0,0.0,0.0,0.0,17,4,6,0,1.0,0.0,1.0,0.0,9.0,14.7,32.0,47.1,67.0,44.0,11.0,23.2,137.8,33.6,59.0,66.0,9.0,14.7,32.0,47.1,67.0,44.0,11.0,23.2,137.8,33.6,59.0,66.0,0,1,85.0,0.0,0.0,1.0,1.0,1.0,1.0,85.0,85.0,0.0,0.0,1.0,1.0,2.0,19.0,16.4,4.0,0.0,1.0,2.0,19.0,16.4,4.0,0.0
Kamara,2.91,2.66,2.94,2.04,2.64,2.0,2.0,53,100.0,0.0,226944,0,0,0,0,0,3,1.6,2.1,2,Boubacar,False,0,0,50,226944.jpg,Kamara,0.2,False,0.0,a,2,7,2,1198,1198,1655,1655,0.4,0.4,81,0,0,0,2,0,0,0,0,0,0,0,8,5.6,3.8,5.0,1.4,199,83,140,83,127,73,214,97,0.0,0.0,0.0,0.0,0.0,0.0,3,2,8,1,0.0,1.0,0.0,1.0,26.0,36.7,98.6,90.6,177.0,69.0,42.0,26.3,116.8,105.6,40.0,175.0,26.0,36.7,98.6,90.6,177.0,69.0,42.0,26.3,116.8,105.6,40.0,175.0,0,1,81.0,0.0,0.0,1.0,1.0,1.0,1.0,81.0,81.0,0.0,0.0,1.0,1.0,1.4,8.0,5.6,3.8,5.0,2.0,1.4,8.0,5.6,3.8,5.0
Adams,2.91,1.83,2.87,2.93,2.64,1.0,1.0,506,100.0,0.0,200785,0,0,0,0,0,3,1.1,1.1,1,Tyler,False,0,0,50,200785.jpg,Adams,0.2,False,0.0,a,11,2,1,1620,1620,1623,1623,0.2,0.2,90,0,0,0,1,0,0,0,1,0,0,0,7,11.0,12.0,1.0,2.4,150,54,100,60,186,100,158,76,0.0,0.0,0.0,0.0,0.0,0.0,20,2,17,0,1.0,4.0,1.0,4.0,24.0,45.4,159.8,155.9,138.0,112.0,33.0,34.5,168.4,54.3,122.0,123.0,24.0,45.4,159.8,155.9,138.0,112.0,33.0,34.5,168.4,54.3,122.0,123.0,0,1,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,2.4,7.0,11.0,12.0,1.0,1.0,2.4,7.0,11.0,12.0,1.0
Malacia,2.91,2.11,2.92,2.63,2.64,1.0,1.0,504,100.0,0.0,222690,0,0,0,0,0,2,2.4,2.4,1,Tyrell,False,0,0,45,222690.jpg,Malacia,2.2,False,0.0,a,14,1,1,4619,4619,22021,22021,0.2,0.2,1,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.4,215,89,417,181,376,168,254,91,0.0,0.0,0.0,0.0,0.0,0.0,5,2,4,0,2.0,2.0,2.0,2.0,25.0,31.9,119.8,110.6,89.0,100.0,13.0,20.8,110.0,53.3,44.0,89.0,25.0,31.9,119.8,110.6,89.0,100.0,13.0,20.8,110.0,53.3,44.0,89.0,1,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4,6.0,4.0,0.0,0.0,1.0,0.4,6.0,4.0,0.0,0.0
