web_name,predicted_points_6,predicted_points_7,predicted_points_8,predicted_points_9,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Canós,3.28,1.99,3.49,2.55,2.83,0.0,0.0,82,0.0,0.0,174932,0,0,0,0,0,2,0.0,0.0,0,Sergi,False,Hamstring injury - Expected back 10 Sep,2022-07-05T15:30:04.130646Z,50,174932.jpg,Canós Tenés,0.0,False,0.0,i,4,94,0,571,61,1123,95,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,586,219,583,219,576,218,588,219,0.0,0.0,5.0,0.0,0.0,0.0,7,2,11,1,1.6,1.0,1.6,1.0,22.8,34.7,118.1,111.5,117.6,85.4,13.2,16.2,96.6,33.2,31.8,73.0,22.8,34.7,118.1,111.5,117.6,85.4,13.2,16.2,96.6,33.2,31.8,73.0,1,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zouma,2.87,2.88,3.18,2.38,2.83,3.0,3.0,461,100.0,0.0,103192,0,0,0,0,0,2,2.5,2.5,2,Kurt,False,0,0,45,103192.jpg,Zouma,1.3,False,0.0,a,19,21,15,39161,5490,60772,6525,0.7,3.3,450,0,0,1,6,0,0,0,0,0,0,3,70,79.0,1.7,46.0,12.7,111,44,306,110,119,21,167,48,0.0,0.0,0.0,0.0,0.0,0.0,18,4,6,0,1.2,1.6,1.2,1.6,26.0,33.1,128.6,86.4,115.8,88.2,15.6,20.1,114.1,41.6,44.6,81.4,26.0,33.1,128.6,86.4,115.8,88.2,15.6,20.1,114.1,41.6,44.6,81.4,1,0,90.0,0.0,0.0,5.0,5.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.54,14.0,15.8,0.34,9.2,3.0,2.54,14.0,15.8,0.34,9.2
Stevens,3.28,1.99,3.49,2.55,2.83,0.0,0.0,540,0.0,0.0,450550,0,0,0,0,0,2,0.0,0.0,0,Fin,False,Season-long loan to Swansea City,2022-09-02T11:06:34.494373Z,40,450550.jpg,Stevens,0.3,False,0.0,u,4,94,0,11638,721,13089,2028,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,430,167,408,158,357,132,433,165,0.0,0.0,0.0,0.0,0.0,0.0,7,2,11,1,1.6,1.0,1.6,1.0,22.8,34.7,118.1,111.5,117.6,85.4,13.2,16.2,96.6,33.2,31.8,73.0,22.8,34.7,118.1,111.5,117.6,85.4,13.2,16.2,96.6,33.2,31.8,73.0,1,0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook,2.29,2.69,3.29,3.0,2.82,1.8,1.8,67,100.0,0.0,155408,0,0,-1,1,0,3,1.8,1.3,3,Lewis,False,0,0,49,155408.jpg,Cook,0.1,False,0.0,a,3,91,9,1641,349,3282,350,0.4,1.8,292,0,0,1,11,0,0,0,0,0,0,0,35,34.8,3.9,0.0,4.0,231,98,273,141,558,235,292,131,0.0,0.0,0.0,0.0,0.0,0.0,20,2,16,0,0.4,2.2,0.4,2.2,26.6,51.3,150.6,158.9,203.0,108.4,30.4,19.2,105.9,53.1,33.4,121.6,26.6,51.3,150.6,158.9,203.0,108.4,30.4,19.2,105.9,53.1,33.4,121.6,0,1,90.0,0.0,2.0,5.0,3.0,0.6,5.0,292.0,58.0,0.0,2.0,3.0,0.6,0.8,7.0,6.96,0.78,0.0,1.8,0.8,7.0,6.96,0.78,0.0
Andersen,2.03,3.07,2.09,4.08,2.82,2.4,2.4,165,100.0,0.0,174874,0,0,0,0,0,2,2.4,2.4,2,Joachim,False,0,0,45,174874.jpg,Andersen,2.4,False,0.0,a,7,31,12,76380,12013,90975,11635,0.5,2.7,450,1,0,0,9,0,0,0,1,0,0,0,81,173.6,34.6,30.0,23.9,8,1,152,44,169,45,61,10,0.0,0.0,0.0,0.0,0.0,0.0,4,3,15,0,1.4,1.2,1.4,1.2,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,1,0,90.0,0.0,0.0,5.0,5.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,4.78,16.2,34.72,6.92,6.0,2.4,4.78,16.2,34.72,6.92,6.0
Reed,2.8,2.94,2.3,3.2,2.81,1.8,1.8,211,100.0,0.0,153366,0,0,0,0,0,3,0.8,1.3,1,Harrison,False,0,0,45,153366.jpg,Reed,1.1,False,0.0,a,9,54,9,115045,6843,68850,7965,0.4,2.0,450,0,0,1,7,0,0,0,2,0,0,0,31,37.2,72.1,35.0,14.4,227,95,68,50,150,81,144,82,3.0,0.0,0.0,0.0,0.0,0.0,5,4,18,0,2.0,0.8,2.0,0.8,17.8,32.7,80.2,130.7,115.8,73.4,10.8,21.2,119.2,50.7,42.0,78.0,17.8,32.7,80.2,130.7,115.8,73.4,10.8,21.2,119.2,50.7,42.0,78.0,0,1,90.0,0.0,0.0,5.0,5.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.88,6.2,7.44,14.42,7.0,1.8,2.88,6.2,7.44,14.42,7.0
Fredericks,2.65,2.45,3.05,3.09,2.81,1.0,0.2,59,100.0,25.0,81012,0,0,-1,1,0,2,0.2,-0.1,1,Ryan,False,0,2022-07-31T23:30:04.244175Z,44,81012.jpg,Fredericks,0.0,False,0.0,a,3,91,1,267,50,2419,99,0.0,0.2,21,0,0,0,0,0,0,0,0,0,0,0,3,4.2,0.3,0.0,0.5,340,125,331,122,398,165,352,128,0.0,0.0,0.0,0.0,0.0,0.0,20,2,16,0,0.4,2.2,0.4,2.2,26.6,51.3,150.6,158.9,203.0,108.4,30.4,19.2,105.9,53.1,33.4,121.6,26.6,51.3,150.6,158.9,203.0,108.4,30.4,19.2,105.9,53.1,33.4,121.6,1,0,21.0,4.0,1.0,1.0,0.0,0.0,1.0,21.0,21.0,4.0,1.0,0.0,0.0,0.5,3.0,4.2,0.3,0.0,1.0,0.5,3.0,4.2,0.3,0.0
Bryan,3.02,3.44,1.82,2.96,2.81,0.0,0.0,554,50.0,0.0,436234,0,0,0,0,0,3,0.5,0.0,0,Bryan,False,Knock - 50% chance of playing,2022-08-26T14:30:06.352925Z,50,436234.jpg,Gil Salvatierra,0.0,False,0.0,d,18,6,0,705,19,2083,220,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,594,256,593,256,587,251,596,256,0.0,0.0,0.0,0.0,0.0,0.0,19,2,9,1,1.6,1.4,1.6,1.4,24.8,39.5,112.1,108.5,175.0,85.4,16.6,14.2,90.8,26.7,24.4,82.6,24.8,39.5,112.1,108.5,175.0,85.4,16.6,14.2,90.8,26.7,24.4,82.6,0,1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ritchie,2.26,3.39,2.74,2.83,2.8,1.0,0.2,350,100.0,0.0,56983,0,0,-1,1,0,2,0.2,-0.8,0,Matt,False,0,0,44,56983.jpg,Ritchie,0.1,False,0.0,a,15,4,1,1081,201,5136,423,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,454,188,436,183,390,162,458,187,0.0,0.0,0.0,0.0,0.0,0.0,12,2,7,1,1.4,1.8,1.4,1.8,28.4,41.9,134.0,135.8,151.2,114.0,16.6,19.8,103.6,55.1,39.4,93.2,28.4,41.9,134.0,135.8,151.2,114.0,16.6,19.8,103.6,55.1,39.4,93.2,1,0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
Onyeka,3.85,1.96,2.88,2.51,2.8,1.0,0.4,93,100.0,0.0,428580,0,0,-1,1,0,3,0.9,0.4,1,Frank,False,0,0,49,428580.jpg,Onyeka,0.0,False,0.0,a,4,94,2,1261,122,2564,284,0.1,0.4,32,0,0,0,0,0,0,0,0,0,0,0,8,5.2,12.0,2.0,2.0,332,148,237,128,291,146,320,147,0.0,0.0,0.0,0.0,0.0,0.0,7,2,11,1,1.6,1.0,1.6,1.0,22.8,34.7,118.1,111.5,117.6,85.4,13.2,16.2,96.6,33.2,31.8,73.0,22.8,34.7,118.1,111.5,117.6,85.4,13.2,16.2,96.6,33.2,31.8,73.0,0,1,22.0,0.0,5.0,2.0,0.0,0.0,2.0,32.0,16.0,0.0,5.0,0.0,0.0,1.0,4.0,2.6,6.0,1.0,1.0,1.0,4.0,2.6,6.0,1.0
Cundle,2.07,2.86,3.1,3.15,2.8,0.0,0.0,485,0.0,0.0,245923,0,0,-1,1,0,3,0.0,0.5,0,Luke,False,Season-long loan to Swansea,2022-08-31T07:23:37.486082Z,44,245923.jpg,Cundle,0.4,False,0.0,u,20,39,0,19628,231,29173,7249,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,483,183,468,186,435,169,488,185,0.0,0.0,0.0,0.0,0.0,0.0,3,2,17,1,1.4,1.8,1.4,1.8,24.4,39.2,127.3,106.3,159.8,91.8,18.6,19.0,120.5,29.3,40.0,99.8,24.4,39.2,127.3,106.3,159.8,91.8,18.6,19.0,120.5,29.3,40.0,99.8,0,1,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ebiowei,3.09,3.45,2.34,2.3,2.8,1.0,0.2,173,100.0,0.0,450535,0,0,-1,1,0,3,0.2,0.2,0,Malcolm,False,0,0,44,450535.jpg,Ebiowei,0.2,False,0.0,a,7,31,1,6489,1049,11393,1340,0.0,0.2,4,0,0,0,0,0,0,0,0,0,0,0,2,1.2,0.5,0.0,0.2,361,163,326,162,442,174,367,164,0.0,0.0,0.0,0.0,0.0,0.0,4,3,15,0,1.4,1.2,1.4,1.2,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,0,1,0.0,0.0,5.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,5.0,0.0,0.0,0.2,2.0,1.2,0.5,0.0,1.0,0.2,2.0,1.2,0.5,0.0
Milivojevic,3.21,3.39,2.25,2.33,2.8,1.0,0.8,158,100.0,0.0,66975,-1,1,-1,1,0,3,0.8,0.8,1,Luka,False,0,0,44,66975.jpg,Milivojevic,0.5,False,0.0,a,7,31,4,20385,2122,33868,3797,0.2,0.9,48,0,0,0,2,0,0,0,0,0,0,0,12,5.0,2.9,0.0,0.7,334,150,284,146,396,152,347,157,3.0,0.0,2.0,0.0,2.0,0.0,4,3,15,0,1.4,1.2,1.4,1.2,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,0,1,14.0,0.0,5.0,4.0,0.0,0.0,4.0,48.0,12.0,0.0,5.0,0.0,0.0,0.18,3.0,1.25,0.72,0.0,1.0,0.18,3.0,1.25,0.72,0.0
Worrall,2.68,3.43,3.13,1.98,2.8,1.4,1.4,388,100.0,0.0,208912,-1,1,-1,1,0,2,1.4,-0.1,-1,Joe,False,0,0,44,208912.jpg,Worrall,0.1,False,0.0,a,16,17,7,3529,612,6346,846,0.3,1.6,450,0,0,1,11,0,0,0,3,0,0,1,65,92.8,5.2,6.0,10.3,78,26,265,89,257,82,210,68,0.0,0.0,0.0,0.0,0.0,0.0,13,2,3,1,0.4,3.2,0.4,3.2,35.6,51.6,163.5,165.7,186.6,124.8,34.2,19.6,103.5,54.9,37.6,132.2,35.6,51.6,163.5,165.7,186.6,124.8,34.2,19.6,103.5,54.9,37.6,132.2,1,0,90.0,0.0,0.0,5.0,5.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.06,13.0,18.56,1.04,1.2,1.4,2.06,13.0,18.56,1.04,1.2
Ronan,2.07,2.86,3.1,3.15,2.8,0.0,0.0,567,100.0,0.0,198842,0,0,-1,1,0,3,0.0,0.5,0,Connor,False,0,0,44,198842.jpg,Ronan,0.2,False,0.0,a,20,39,0,12821,5952,6988,1810,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,474,177,458,180,421,162,479,179,0.0,0.0,0.0,0.0,0.0,0.0,3,2,17,1,1.4,1.8,1.4,1.8,24.4,39.2,127.3,106.3,159.8,91.8,18.6,19.0,120.5,29.3,40.0,99.8,24.4,39.2,127.3,106.3,159.8,91.8,18.6,19.0,120.5,29.3,40.0,99.8,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chiquinho,2.07,2.86,3.1,3.15,2.8,0.0,0.0,490,0.0,0.0,510363,0,0,0,0,0,3,0.0,0.0,0,Francisco Jorge,False,Knee injury - Expected back 07 Jan,2022-07-11T11:30:03.644676Z,50,510363.jpg,Tomás Oliveira,0.0,False,0.0,i,20,39,0,185,17,256,25,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,596,257,595,257,589,252,598,257,0.0,0.0,0.0,0.0,0.0,0.0,3,2,17,1,1.4,1.8,1.4,1.8,24.4,39.2,127.3,106.3,159.8,91.8,18.6,19.0,120.5,29.3,40.0,99.8,24.4,39.2,127.3,106.3,159.8,91.8,18.6,19.0,120.5,29.3,40.0,99.8,0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hodge,2.07,2.86,3.1,3.15,2.8,0.0,0.0,566,100.0,0.0,240299,0,0,0,0,0,3,0.0,0.5,0,Joseph,False,0,0,45,240299.jpg,Hodge,0.0,False,0.0,a,20,39,0,2916,250,2587,301,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,526,209,516,211,497,198,530,210,0.0,0.0,0.0,0.0,0.0,0.0,3,2,17,1,1.4,1.8,1.4,1.8,24.4,39.2,127.3,106.3,159.8,91.8,18.6,19.0,120.5,29.3,40.0,99.8,24.4,39.2,127.3,106.3,159.8,91.8,18.6,19.0,120.5,29.3,40.0,99.8,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martínez,3.13,1.82,3.18,3.02,2.79,3.8,3.8,31,100.0,0.0,98980,-1,1,-1,1,1,1,2.8,3.3,3,Emiliano,False,0,0,49,98980.jpg,Martínez Romero,4.6,False,0.0,a,2,7,19,100263,8814,241937,30005,0.8,3.9,450,0,0,0,9,0,1,0,0,0,18,2,93,158.8,0.0,0.0,15.9,14,3,568,53,554,53,121,3,0.0,0.0,0.0,0.0,0.0,0.0,1,5,13,1,3.8,1.0,3.8,1.0,17.0,18.2,70.2,48.7,64.8,62.4,4.6,13.2,93.0,24.0,14.2,63.8,17.0,18.2,70.2,48.7,64.8,62.4,4.6,13.2,93.0,24.0,14.2,63.8,1,0,90.0,0.0,0.0,5.0,5.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,3.18,18.6,31.76,0.0,0.0,3.8,3.18,18.6,31.76,0.0,0.0
Calvert-Lewin,2.8,2.97,3.24,2.15,2.79,0.0,0.0,191,0.0,0.0,177815,0,0,-1,1,0,4,0.0,0.0,0,Dominic,False,Knee injury - Expected back 11 Sep,2022-08-03T16:30:05.539021Z,79,177815.jpg,Calvert-Lewin,0.2,False,0.0,i,8,11,0,1317,98,32290,1021,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,621,67,621,67,621,67,621,67,0.0,0.0,0.0,0.0,1.0,0.0,11,5,12,1,3.0,1.2,3.0,1.2,24.0,27.0,118.3,65.7,86.2,91.2,4.4,15.1,121.1,22.5,6.8,64.6,24.0,27.0,118.3,65.7,86.2,91.2,4.4,15.1,121.1,22.5,6.8,64.6,0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McKenna,2.63,3.29,3.1,2.09,2.78,1.4,1.4,385,100.0,100.0,168281,0,0,0,0,0,2,1.4,-0.1,-1,Scott,False,0,2022-08-12T15:30:05.689103Z,45,168281.jpg,McKenna,0.1,False,0.0,a,16,17,7,2867,635,5877,837,0.3,1.6,450,0,0,1,11,0,0,0,2,0,0,0,59,84.8,28.1,6.0,11.8,95,37,172,49,258,83,186,58,0.0,0.0,0.0,0.0,0.0,0.0,13,2,3,1,0.4,3.2,0.4,3.2,35.6,51.6,163.5,165.7,186.6,124.8,34.2,19.6,103.5,54.9,37.6,132.2,35.6,51.6,163.5,165.7,186.6,124.8,34.2,19.6,103.5,54.9,37.6,132.2,1,0,90.0,0.0,0.0,5.0,5.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.36,11.8,16.96,5.62,1.2,1.4,2.36,11.8,16.96,5.62,1.2
Koch,2.57,2.89,3.44,2.23,2.78,2.6,2.6,230,100.0,0.0,193645,0,0,0,0,0,2,2.1,2.1,2,Robin,False,0,0,45,193645.jpg,Koch,0.2,False,0.0,a,11,2,13,6821,937,6103,1094,0.6,2.9,450,0,0,1,5,0,0,0,0,0,0,0,79,101.4,7.1,24.0,13.3,64,19,258,84,187,49,160,43,0.0,0.0,0.0,0.0,0.0,0.0,8,2,4,0,2.0,1.4,2.0,1.4,22.8,38.1,117.2,111.1,152.8,88.6,11.8,19.2,112.2,54.9,24.4,83.6,22.8,38.1,117.2,111.1,152.8,88.6,11.8,19.2,112.2,54.9,24.4,83.6,1,0,90.0,0.0,0.0,5.0,5.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.66,15.8,20.28,1.42,4.8,2.6,2.66,15.8,20.28,1.42,4.8
Muniz,2.56,2.73,2.83,3.02,2.78,0.0,0.0,218,0.0,0.0,244042,0,0,-1,1,0,4,0.0,0.0,0,Rodrigo,False,Joined Middlesbrough on loan - Expected back 01 Jul,2022-08-23T08:30:05.885616Z,54,244042.jpg,Muniz Carvalho,0.1,False,0.0,u,9,54,0,3387,0,12114,1011,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,605,59,603,60,600,60,606,60,0.0,0.0,0.0,0.0,0.0,0.0,5,4,18,0,2.0,0.8,2.0,0.8,17.8,32.7,80.2,130.7,115.8,73.4,10.8,21.2,119.2,50.7,42.0,78.0,17.8,32.7,80.2,130.7,115.8,73.4,10.8,21.2,119.2,50.7,42.0,78.0,0,1,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iwobi,2.86,2.42,3.42,2.39,2.77,2.4,2.4,186,100.0,0.0,153133,0,0,0,0,0,3,1.4,2.9,5,Alex,False,0,0,55,153133.jpg,Iwobi,0.2,False,0.0,a,8,11,12,12529,1514,15164,1376,0.4,2.2,450,0,1,0,6,0,0,0,1,0,0,0,75,98.8,129.0,20.0,24.7,70,29,19,16,202,107,58,42,0.0,0.0,0.0,0.0,0.0,0.0,11,5,12,1,3.0,1.2,3.0,1.2,24.0,27.0,118.3,65.7,86.2,91.2,4.4,15.1,121.1,22.5,6.8,64.6,24.0,27.0,118.3,65.7,86.2,91.2,4.4,15.1,121.1,22.5,6.8,64.6,0,1,90.0,0.0,0.0,5.0,5.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,4.94,15.0,19.76,25.8,4.0,2.4,4.94,15.0,19.76,25.8,4.0
Coady,3.0,2.39,3.53,2.15,2.77,3.5,2.8,475,100.0,0.0,94147,-1,1,-2,2,0,2,1.8,3.3,2,Conor,False,0,0,48,94147.jpg,Coady,2.8,False,0.0,a,8,11,14,40286,5203,184954,15077,0.6,2.9,350,0,1,0,4,0,0,0,0,0,0,3,64,79.4,14.3,0.0,9.4,109,42,223,68,535,211,218,72,0.0,0.0,0.0,0.0,0.0,0.0,11,5,12,1,3.0,1.2,3.0,1.2,24.0,27.0,118.3,65.7,86.2,91.2,4.4,15.1,121.1,22.5,6.8,64.6,24.0,27.0,118.3,65.7,86.2,91.2,4.4,15.1,121.1,22.5,6.8,64.6,1,0,90.0,0.0,1.0,4.0,4.0,0.8,4.0,350.0,88.0,0.0,1.0,4.0,0.8,2.35,16.0,19.85,3.58,0.0,3.5,2.35,16.0,19.85,3.58,0.0
Cook,2.61,3.2,3.18,2.04,2.76,1.3,0.8,379,100.0,100.0,56917,0,0,0,0,0,2,0.8,-0.7,0,Steve,False,0,2022-08-12T15:30:05.680688Z,45,56917.jpg,Cook,0.1,False,0.0,a,16,17,4,2489,648,8998,966,0.2,0.9,175,0,0,0,2,0,0,0,1,0,0,0,32,44.0,11.5,4.0,5.9,208,85,241,77,273,93,273,97,0.0,0.0,0.0,0.0,0.0,0.0,13,2,3,1,0.4,3.2,0.4,3.2,35.6,51.6,163.5,165.7,186.6,124.8,34.2,19.6,103.5,54.9,37.6,132.2,35.6,51.6,163.5,165.7,186.6,124.8,34.2,19.6,103.5,54.9,37.6,132.2,1,0,0.0,0.0,3.0,3.0,2.0,0.4,3.0,175.0,58.0,0.0,3.0,2.0,0.4,1.97,10.67,14.67,3.83,1.33,1.33,1.97,10.67,14.67,3.83,1.33
Lanzini,2.04,3.27,3.06,2.68,2.76,1.0,0.6,460,100.0,0.0,86934,-1,1,-2,2,0,3,0.1,0.1,0,Manuel,False,0,0,53,86934.jpg,Lanzini,0.2,False,0.0,a,19,21,3,9215,583,22505,2019,0.1,0.6,92,0,0,0,1,0,0,0,0,0,0,0,7,2.6,3.7,16.0,2.1,354,158,278,144,221,117,318,145,4.0,0.0,0.0,0.0,1.0,0.0,18,4,6,0,1.2,1.6,1.2,1.6,26.0,33.1,128.6,86.4,115.8,88.2,15.6,20.1,114.1,41.6,44.6,81.4,26.0,33.1,128.6,86.4,115.8,88.2,15.6,20.1,114.1,41.6,44.6,81.4,0,1,0.0,0.0,4.0,3.0,1.0,0.2,3.0,92.0,31.0,0.0,4.0,1.0,0.2,0.7,2.33,0.87,1.23,5.33,1.0,0.7,2.33,0.87,1.23,5.33
Greenwood,3.03,2.56,2.98,2.49,2.76,1.0,0.4,237,100.0,0.0,248937,-1,1,-1,1,0,4,-0.1,-0.1,0,Sam,False,0,0,44,248937.jpg,Greenwood,16.0,False,0.0,a,11,2,2,350420,36966,883363,173166,0.1,0.5,24,0,0,0,0,0,0,0,0,0,0,0,7,4.4,0.5,21.0,2.6,338,41,325,43,198,39,305,42,0.0,0.0,2.0,0.0,0.0,0.0,8,2,4,0,2.0,1.4,2.0,1.4,22.8,38.1,117.2,111.1,152.8,88.6,11.8,19.2,112.2,54.9,24.4,83.6,22.8,38.1,117.2,111.1,152.8,88.6,11.8,19.2,112.2,54.9,24.4,83.6,0,1,0.0,0.0,5.0,2.0,0.0,0.0,2.0,24.0,12.0,0.0,5.0,0.0,0.0,1.3,3.5,2.2,0.25,10.5,1.0,1.3,3.5,2.2,0.25,10.5
Stephens,2.59,2.28,2.88,3.3,2.76,0.5,0.2,404,100.0,0.0,88900,0,0,-1,1,0,2,0.2,-0.3,0,Jack,False,0,0,44,88900.jpg,Stephens,0.0,False,0.0,a,3,91,1,474,70,2367,272,0.0,0.2,46,0,0,0,2,0,0,0,0,0,0,0,10,14.2,2.5,0.0,1.7,292,112,292,103,401,166,325,114,0.0,0.0,0.0,0.0,0.0,0.0,20,2,16,0,0.4,2.2,0.4,2.2,26.6,51.3,150.6,158.9,203.0,108.4,30.4,19.2,105.9,53.1,33.4,121.6,26.6,51.3,150.6,158.9,203.0,108.4,30.4,19.2,105.9,53.1,33.4,121.6,1,0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,46.0,23.0,0.0,5.0,0.0,0.0,0.85,5.0,7.1,1.25,0.0,0.5,0.85,5.0,7.1,1.25,0.0
Baptiste,3.83,1.97,2.67,2.58,2.76,1.2,1.2,94,100.0,0.0,432160,0,0,0,0,0,3,1.7,1.2,2,Shandon,False,0,0,45,432160.jpg,Baptiste,0.3,False,0.0,a,4,94,6,17271,2712,18593,2319,0.3,1.3,138,0,0,0,2,0,0,0,0,0,0,0,31,20.2,18.7,20.0,5.9,266,113,206,115,201,106,274,123,0.0,0.0,0.0,0.0,0.0,0.0,7,2,11,1,1.6,1.0,1.6,1.0,22.8,34.7,118.1,111.5,117.6,85.4,13.2,16.2,96.6,33.2,31.8,73.0,22.8,34.7,118.1,111.5,117.6,85.4,13.2,16.2,96.6,33.2,31.8,73.0,0,1,67.0,0.0,4.0,5.0,1.0,0.2,5.0,138.0,28.0,0.0,4.0,1.0,0.2,1.18,6.2,4.04,3.74,4.0,1.2,1.18,6.2,4.04,3.74,4.0
