web_name,opponent_5,predicted_points_5,opponent_6,predicted_points_6,opponent_7,predicted_points_7,opponent_8,predicted_points_8,opponent_9,predicted_points_9,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,X_points
Neto,LIV,6.44,LUT,4.75,MCI,4.6,AVL,7.46,BOU,4.46,5.54,5.0,6.3,567,100.0,0.0,247632,0,0,0,0,0,3,5.8,6.3,10,Pedro,False,0,0,55,247632.jpg,Lomba Neto,0.4,False,0,a,20,39,20,26093,12852,13626,3449,1.1,3.6,360,0,3,1,8,0,0,0,1,0,0,3,98,109.4,202.3,106.0,41.7,4,1.11,1.37,2.48,7.06,38,15,3,3,31,19,10,8,2.0,0.0,3.0,0.0,0.0,0.0,0.28,0.0,0.34,0.62,1.76,2.0,112,70,18,9,42,19,245,76,1.0,0.25,8,0,1,90.0,0.0,0.0,4.0,4.0,1.0,4.0,360.0,90.0,0.0,0.0,4.0,1.0,10.42,24.5,27.35,50.58,26.5,5.0,10.42,24.5,27.35,50.58,26.5,2,3,0,1.0,2.0,1.0,2.0,29.0,48.5,147.5,156.3,183.0,108.5,18.2,19.9,108.0,53.3,38.2,102.0,29.0,48.5,147.5,156.3,183.0,108.5,18.2,19.9,108.0,53.3,38.2,102.0,4.46
N.Jackson,BOU,4.19,AVL,5.89,FUL,6.29,BUR,5.45,ARS,5.66,5.5,2.5,3.0,211,100.0,0.0,517052,1,-1,2,-2,0,4,3.0,3.0,1,Nicolas,False,0,0,72,517052.jpg,Jackson,18.6,False,0,a,7,8,10,1006605,33768,678892,337592,0.4,1.4,352,1,0,1,5,0,0,0,3,0,0,1,31,69.2,61.8,187.0,31.8,4,2.95,0.64,3.59,4.15,103,13,63,6,4,3,21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.16,0.91,1.06,1.28,29,12,111,19,156,26,19,4,1.02,0.26,16,0,1,90.0,0.0,0.0,4.0,4.0,1.0,4.0,352.0,88.0,0.0,0.0,4.0,1.0,7.95,7.75,17.3,15.45,46.75,2.5,7.95,7.75,17.3,15.45,46.75,4,1,1,2.0,1.0,2.0,1.0,22.0,25.8,99.6,77.9,81.0,75.8,6.5,12.9,96.3,19.2,13.5,63.5,22.0,25.8,99.6,77.9,81.0,75.8,6.5,12.9,96.3,19.2,13.5,63.5,5.66
Salah,WOL,5.02,WHU,6.03,TOT,5.62,BHA,4.5,EVE,6.31,5.5,5.8,6.0,308,100.0,0.0,118748,0,0,0,0,0,3,6.5,6.5,8,Mohamed,False,0,0,125,118748.jpg,Salah,25.8,False,0,a,11,14,23,466863,81896,674423,100807,0.5,1.8,341,2,2,1,3,0,0,1,0,0,0,0,75,131.8,101.2,222.0,45.5,4,2.49,0.61,3.1,4.94,18,8,25,17,3,1,4,3,0.0,0.0,2.0,0.0,2.0,0.0,0.66,0.0,0.16,0.82,1.3,0.79,3,1,23,12,23,12,13,6,1.06,0.26,2,0,1,90.0,0.0,0.0,4.0,4.0,1.0,4.0,341.0,85.0,0.0,0.0,4.0,1.0,11.38,18.75,32.95,25.3,55.5,5.75,11.38,18.75,32.95,25.3,55.5,2,9,1,0.5,2.0,0.5,2.0,30.0,34.4,128.1,94.7,121.5,106.2,30.0,20.4,141.6,36.0,25.8,128.0,30.0,34.4,128.1,94.7,121.5,106.2,30.0,20.4,141.6,36.0,25.8,128.0,6.31
A.Doucoure,ARS,5.02,BRE,6.07,LUT,6.43,BOU,4.1,LIV,5.62,5.45,3.5,4.0,249,100.0,0.0,121599,0,0,0,0,0,3,3.5,4.5,8,Abdoulaye,False,0,0,55,121599.jpg,Doucouré,0.2,False,0,a,9,11,14,9238,2030,12751,2826,0.7,2.5,360,1,0,0,8,0,0,0,1,0,0,2,44,75.6,86.1,165.0,32.7,4,1.93,0.26,2.19,7.01,81,30,33,24,10,7,20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.06,0.54,1.75,2.0,95,57,64,32,98,46,297,89,1.0,0.0,17,0,1,90.0,0.0,0.0,4.0,4.0,1.0,4.0,360.0,90.0,0.0,0.0,4.0,1.0,8.18,11.0,18.9,21.52,41.25,3.5,8.18,11.0,18.9,21.52,41.25,4,11,0,2.2,0.8,2.2,0.8,17.5,26.1,77.6,93.6,93.2,69.5,13.0,22.4,120.5,70.3,33.0,88.5,17.5,26.1,77.6,93.6,93.2,69.5,13.0,22.4,120.5,70.3,33.0,88.5,5.62
Szoboszlai,WOL,4.52,WHU,6.16,TOT,5.84,BHA,3.86,EVE,6.03,5.28,4.8,5.7,309,100.0,0.0,424876,0,0,0,0,0,3,6.2,6.2,10,Dominik,False,0,0,70,424876.jpg,Szoboszlai,4.7,False,0,a,11,14,19,184859,87743,144129,21561,0.8,2.7,360,1,1,1,3,0,0,0,0,0,0,2,86,71.0,104.2,49.0,22.4,4,0.28,0.51,0.79,5.23,98,37,23,16,87,52,51,31,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.13,0.2,1.31,0.75,31,18,31,16,49,22,81,23,1.0,0.25,2,0,1,90.0,0.0,0.0,4.0,4.0,1.0,4.0,360.0,90.0,0.0,0.0,4.0,1.0,5.6,21.5,17.75,26.05,12.25,4.75,5.6,21.5,17.75,26.05,12.25,2,9,1,0.5,2.0,0.5,2.0,30.0,34.4,128.1,94.7,121.5,106.2,30.0,20.4,141.6,36.0,25.8,128.0,30.0,34.4,128.1,94.7,121.5,106.2,30.0,20.4,141.6,36.0,25.8,128.0,6.03
Kulusevski,SHU,4.91,ARS,4.54,LIV,5.58,LUT,6.57,FUL,4.69,5.26,3.5,4.0,501,100.0,0.0,445044,0,0,0,0,0,3,4.5,4.5,1,Dejan,False,0,0,70,445044.jpg,Kulusevski,1.4,False,0,a,18,6,14,57876,7715,66906,19404,0.6,2.0,352,1,0,2,3,0,0,0,1,0,0,0,53,79.4,97.4,129.0,30.7,4,0.47,0.65,1.11,5.65,74,27,27,19,21,13,26,18,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.17,0.29,1.44,0.77,32,19,67,34,99,47,140,46,1.02,0.51,6,0,1,85.0,0.0,0.0,4.0,4.0,1.0,4.0,352.0,88.0,0.0,0.0,4.0,1.0,7.68,13.25,19.85,24.35,32.25,3.5,7.68,13.25,19.85,24.35,32.25,2,10,1,1.0,2.5,1.0,2.5,33.0,48.0,158.2,137.2,185.2,135.5,17.8,17.9,100.6,41.7,36.0,88.5,33.0,48.0,158.2,137.2,185.2,135.5,17.8,17.9,100.6,41.7,36.0,88.5,4.69
March,MUN,4.91,BOU,3.67,AVL,6.56,LIV,6.82,MCI,4.06,5.2,7.2,6.7,140,100.0,0.0,109345,0,0,1,-1,1,3,6.2,6.2,3,Solly,True,0,0,66,109345.jpg,March,10.3,False,0,a,5,36,29,885895,67706,306780,98419,1.0,4.4,314,3,0,2,4,0,0,0,0,0,0,4,85,142.6,88.3,123.0,35.5,4,1.59,0.4,1.99,6.11,14,6,32,23,25,17,17,13,2.0,0.0,2.0,0.0,0.0,0.0,0.46,0.0,0.11,0.57,1.75,1.15,41,25,13,6,5,4,44,14,1.15,0.57,15,0,1,80.0,0.0,0.0,4.0,4.0,1.0,4.0,314.0,78.0,0.0,0.0,4.0,1.0,8.88,21.25,35.65,22.08,30.75,7.25,8.88,21.25,35.65,22.08,30.75,5,13,0,2.8,0.5,2.8,0.5,12.0,13.4,38.2,50.2,48.0,39.0,10.2,10.6,79.8,7.1,19.0,71.5,12.0,13.4,38.2,50.2,48.0,39.0,10.2,10.6,79.8,7.1,19.0,71.5,4.06
Walton,FUL,3.52,WOL,4.05,BUR,7.78,TOT,5.15,NFO,5.33,5.17,0.0,0.0,338,0.0,0.0,207722,0,0,0,0,0,1,0.0,0.0,0,Jack,False,Joined Dundee United on a season-long loan - Expected back 01 Jul,2023-07-11T09:00:04.234257Z,40,207722.jpg,Walton,0.0,False,0,u,12,102,0,0,0,448,76,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,422,48,405,32,373,28,430,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641,59,407,47,426,48,638,78,0.0,0.0,19,1,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16,0,1.5,1.5,1.5,1.5,24.8,44.2,146.0,160.2,137.2,99.8,7.8,18.2,114.0,39.6,27.8,67.2,24.8,44.2,146.0,160.2,137.2,99.8,7.8,18.2,114.0,39.6,27.8,67.2,5.33
Macey,FUL,3.52,WOL,4.05,EVE,7.78,TOT,5.15,NFO,5.33,5.17,0.0,0.0,323,0.0,0.0,113534,0,0,0,0,0,1,0.0,-0.5,0,Matt,False,Released from contract,2023-09-03T20:04:04.658822Z,40,113534.jpg,Macey,0.5,False,0,u,12,102,0,1324,70,17942,5057,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,400,37,383,21,350,17,408,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617,48,386,37,404,37,223,30,0.0,0.0,19,1,0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16,0,1.5,1.5,1.5,1.5,24.8,44.2,146.0,160.2,137.2,99.8,7.8,18.2,114.0,39.6,27.8,67.2,24.8,44.2,146.0,160.2,137.2,99.8,7.8,18.2,114.0,39.6,27.8,67.2,5.33
Diogo J.,WOL,5.16,WHU,5.54,TOT,4.82,BHA,6.03,EVE,4.04,5.12,4.5,5.7,294,100.0,0.0,194634,-1,1,-1,1,1,3,6.2,6.2,1,Diogo,False,0,0,79,194634.jpg,Teixeira da Silva,2.6,False,0,a,11,14,18,138647,12158,186132,56632,0.7,2.3,197,1,2,0,2,0,0,0,1,0,0,2,52,48.6,51.3,116.0,21.6,2,0.76,0.28,1.04,2.32,163,59,90,63,26,18,52,32,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.13,0.48,1.06,0.91,13,8,32,17,58,27,106,31,0.91,0.0,2,0,1,25.0,0.0,2.0,4.0,2.0,0.5,4.0,197.0,49.0,0.0,2.0,2.0,0.5,5.4,13.0,12.15,12.82,29.0,4.5,5.4,13.0,12.15,12.82,29.0,2,9,1,0.5,2.0,0.5,2.0,30.0,34.4,128.1,94.7,121.5,106.2,30.0,20.4,141.6,36.0,25.8,128.0,30.0,34.4,128.1,94.7,121.5,106.2,30.0,20.4,141.6,36.0,25.8,128.0,4.04
Diaby,CRY,4.69,CHE,5.19,BHA,4.7,WOL,4.69,WHU,5.98,5.05,6.0,5.7,599,100.0,0.0,243557,0,0,1,-1,1,3,5.7,5.2,2,Moussa,False,0,0,66,243557.jpg,Diaby,9.7,False,0,a,2,7,24,533485,102050,263232,63240,0.9,3.6,311,2,1,1,8,0,0,0,0,0,0,2,81,109.6,90.1,105.0,30.5,4,0.97,0.47,1.44,6.19,37,14,31,22,32,20,27,19,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.14,0.42,1.79,2.32,44,27,30,15,19,10,46,16,1.16,0.29,11,0,1,90.0,0.0,0.0,4.0,4.0,1.0,4.0,311.0,78.0,0.0,0.0,4.0,1.0,7.62,20.25,27.4,22.52,26.25,6.0,7.62,20.25,27.4,22.52,26.25,2,19,1,2.2,1.0,2.2,1.0,18.5,42.0,103.8,167.9,150.2,77.8,9.8,20.4,105.2,50.6,48.5,71.5,18.5,42.0,103.8,167.9,150.2,77.8,9.8,20.4,105.2,50.6,48.5,71.5,5.98
