id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
627,0,28,100.0,0.0,0,243016,0,0,0,0,60.9,316,165,0,3,-0.1,-0.1,2,Alexis,1.4,5,0,13.1,399,173,False,25.0,439,184,229,0,0,55,0,0,0,243016.jpg,1.3,0,0,Mac Allister,0.0,False,0.0,a,4,36,44.0,342,163,8,1521,24,865,71,0.3,1.5,Mac Allister,0,10,0,1,70.0,0.0,5.0,6.0,3.0,0.38,5.0,219.0,44.0,0.0,2.0,3.0,0.6,2.18,4.67,4.17,10.15,7.33,1.4,2.44,5.0,4.88,12.02,7.2,3,20,0,1.3,1.1,0.8,0.6,22.2,32.0,107.6,97.0,115.6,89.2,15.7,16.9,107.4,36.0,26.0,87.2,18.2,22.4,73.4,70.8,82.4,69.6,21.6,12.1,80.3,26.4,14.6,94.6
83,6,549,0.0,0.0,13,51927,0,0,0,0,105.8,255,70,1,2,0.0,0.0,0,Ben,4.6,45,1,112.9,103,21,False,658.8,47,17,2880,Thigh injury - Unknown return date,2020-07-05T13:00:17.289335Z,50,0,0,0,51927.jpg,3.4,0,0,Mee,1.3,False,0.0,i,5,90,362.0,95,9,110,181707,73,160031,16594,0.9,22.0,Mee,7,19,1,0,0.0,2.0,0.0,32.0,32.0,1.0,3.0,270.0,90.0,2.0,0.0,3.0,1.0,3.53,17.16,20.59,3.31,11.31,7.67,3.73,24.33,27.27,3.6,6.33,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
84,13,624,100.0,100.0,14,17761,0,0,2,-2,134.0,235,63,3,2,4.4,5.9,5,James,5.4,46,2,131.4,76,11,False,822.2,16,3,3060,0,2019-08-03T18:30:13.047591Z,52,0,0,0,17761.jpg,3.8,0,0,Tarkowski,4.0,False,0.0,a,5,90,356.0,96,10,128,599156,12244,447970,4803,1.0,24.6,Tarkowski,10,19,1,0,90.0,0.0,0.0,34.0,34.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,3.86,18.35,24.18,3.94,10.47,5.4,4.8,21.8,30.72,4.62,12.4,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
85,1,270,0.0,0.0,6,68983,0,0,-3,3,181.7,196,47,0,2,0.0,0.0,0,Matthew,1.4,31,0,49.2,286,95,False,294.2,229,88,1530,Foot injury - Unknown return date,2020-06-29T19:30:19.130517Z,42,0,0,0,68983.jpg,2.8,0,0,Lowton,0.4,False,0.0,i,5,90,15.0,398,145,48,120123,13,122957,744,0.3,11.4,Lowton,2,19,1,0,0.0,7.0,10.0,17.0,17.0,0.63,2.0,180.0,90.0,3.0,0.0,2.0,1.0,2.89,15.88,17.31,10.69,0.88,3.5,1.65,17.0,14.7,1.8,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
86,2,286,100.0,100.0,8,17997,0,0,-2,2,97.6,266,75,1,2,1.8,3.3,6,Phil,2.8,15,0,46.3,301,101,False,277.6,242,96,1530,0,2020-01-24T15:30:17.654643Z,43,0,0,0,17997.jpg,3.6,0,0,Bardsley,0.3,False,0.0,a,5,90,86.0,286,86,62,32845,798,28835,285,0.7,14.4,Bardsley,4,19,1,0,90.0,3.0,14.0,17.0,17.0,0.55,3.0,270.0,90.0,0.0,2.0,3.0,0.6,2.72,16.82,16.33,5.74,5.06,4.67,2.07,18.67,15.73,1.5,3.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
87,5,362,100.0,100.0,10,103914,0,0,-2,2,241.9,156,35,1,2,4.2,5.7,11,Charlie,5.2,17,0,62.4,231,69,False,360.8,188,66,1825,0,2020-02-13T14:30:21.040866Z,43,0,0,0,103914.jpg,3.7,0,0,Taylor,2.9,False,0.0,a,5,90,19.0,386,140,81,350525,21630,231089,2461,1.2,18.8,Taylor,3,19,1,0,90.0,4.0,11.0,22.0,19.0,0.63,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.84,16.45,16.4,11.0,0.86,5.2,3.34,20.8,24.28,9.06,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
88,0,46,100.0,100.0,1,41674,0,0,-2,2,0.2,472,173,0,2,0.8,2.3,6,Kevin,1.8,1,0,6.3,436,159,False,62.8,398,150,202,0,2019-12-05T14:00:19.724270Z,43,0,0,0,41674.jpg,2.5,0,0,Long,0.1,False,0.0,a,5,90,0.0,525,203,10,5680,225,10145,53,0.4,2.3,Long,0,19,1,0,90.0,3.0,29.0,4.0,2.0,0.06,3.0,200.0,67.0,0.0,3.0,2.0,0.4,1.58,11.5,15.7,0.05,0.0,3.0,2.1,14.67,20.93,0.03,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
89,0,0,0.0,0.0,0,83312,0,0,-1,1,0.0,482,177,9,2,0.0,0.0,0,Ben,0.0,0,0,0.0,504,176,False,0.0,501,176,0,Lack of match fitness - Unknown return date,2020-01-24T15:30:17.666302Z,39,0,0,0,83312.jpg,0.0,0,0,Gibson,2.2,False,0.0,i,5,90,0.0,446,164,0,163238,329,230986,1112,0.0,0.0,Gibson,0,19,1,0,0.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
90,6,161,0.0,0.0,8,44699,0,0,-4,4,85.1,281,46,1,4,0.0,0.0,0,Ashley,0.0,21,6,75.9,192,33,False,226.2,274,32,1350,Groin Injury - Unknown return date,2020-01-05T01:00:11.884714Z,61,0,0,0,44699.jpg,3.2,0,0,Barnes,2.1,False,0.0,i,5,90,474.0,65,31,61,1128636,10,1183697,308,0.0,10.0,Barnes,4,19,0,1,0.0,17.0,1.0,19.0,16.0,0.94,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.99,8.47,11.91,4.48,24.95,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
91,16,303,100.0,100.0,10,60689,0,0,-4,4,250.5,154,24,3,4,-0.6,0.9,1,Chris,0.4,29,11,162.8,45,18,False,459.8,128,15,2114,0,2020-06-07T00:30:14.067961Z,61,1,0,0,60689.jpg,4.0,0,0,Wood,0.9,False,0.0,a,5,90,931.0,24,15,111,368906,815,424744,1185,0.1,18.2,Wood,1,19,0,1,32.0,6.0,4.0,28.0,24.0,0.86,2.0,53.0,26.0,3.0,2.0,0.0,0.0,5.81,10.82,16.42,8.95,33.25,1.0,2.4,0.5,3.0,1.2,20.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
92,3,98,100.0,100.0,5,81183,0,0,-3,3,98.8,262,41,1,4,0.8,2.3,1,Matej,1.8,6,2,48.1,290,42,False,136.6,336,38,720,0,2019-11-21T14:00:21.258493Z,52,0,0,0,81183.jpg,2.3,0,0,Vydra,0.1,False,0.0,a,5,90,244.0,151,41,35,27592,82,25362,474,0.3,6.7,Vydra,0,19,0,1,57.0,1.0,25.0,15.0,8.0,0.24,5.0,392.0,78.0,0.0,0.0,5.0,1.0,3.21,6.53,9.11,6.59,16.27,1.8,3.22,2.8,5.04,8.76,18.2,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
93,23,712,100.0,100.0,14,98747,0,0,5,-5,30.3,366,1,3,1,4.8,6.3,8,Nick,5.8,46,0,81.3,179,8,True,781.6,21,8,3060,0,2019-07-31T00:00:11.182051Z,50,0,0,1,98747.jpg,4.6,0,104,Pope,20.4,False,0.0,a,5,90,2.0,438,3,157,2148532,14583,1159805,18145,1.2,31.4,Pope,0,19,1,0,90.0,0.0,0.0,34.0,34.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.39,20.94,22.99,0.89,0.06,5.8,2.2,22.8,22.0,0.0,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
95,0,0,0.0,0.0,0,15749,0,0,-3,3,0.0,531,34,0,1,0.0,0.0,0,Joe,0.0,0,0,0.0,550,54,False,0.0,547,54,0,Contract with club expired on 30/6,2020-06-29T23:00:16.227529Z,42,0,0,0,15749.jpg,0.0,0,0,Hart,1.0,False,0.0,u,5,90,0.0,500,28,0,28345,3,103700,488,0.0,0.0,Hart,0,19,1,0,0.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
96,1,68,100.0,100.0,3,60586,0,0,-1,1,156.8,220,132,0,3,-0.8,0.7,0,Johann Berg,0.2,4,1,33.1,339,149,False,83.2,382,159,399,0,2020-06-07T00:30:14.089906Z,59,0,0,0,60586.jpg,2.6,0,0,Gudmundsson,0.4,False,0.0,a,5,90,92.0,282,143,21,79930,22,116845,31,0.0,3.6,Gudmundsson,0,19,0,1,0.0,23.0,7.0,8.0,4.0,0.36,1.0,1.0,1.0,3.0,2.0,0.0,0.0,4.14,8.5,10.4,19.6,11.5,1.0,0.0,2.0,0.0,0.0,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
97,6,471,100.0,100.0,15,433154,-1,1,0,0,796.9,13,10,1,3,2.0,3.5,3,Dwight,3.0,44,2,174.5,42,22,False,578.8,65,19,2979,0,2019-09-26T14:30:17.961067Z,60,0,0,0,433154.jpg,3.4,0,0,McNeil,0.8,False,0.0,a,5,90,369.0,92,48,114,223147,687,201600,2740,0.5,19.0,McNeil,5,19,0,1,90.0,0.0,0.0,34.0,34.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,5.13,13.85,17.02,23.44,10.85,3.0,4.38,12.2,15.0,16.66,12.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
98,0,104,100.0,100.0,1,90517,0,0,0,0,87.2,279,151,0,3,-1.0,0.5,0,Robbie,0.0,10,1,27.9,355,155,False,105.6,367,153,395,0,2020-06-23T12:30:16.893641Z,55,0,0,0,90517.jpg,2.1,0,0,Brady,0.0,False,0.0,a,5,90,86.0,287,146,29,4201,22,4939,18,0.0,5.3,Brady,1,19,0,1,0.0,8.0,22.0,14.0,4.0,0.15,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.99,7.43,7.54,6.23,6.14,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
99,0,0,0.0,0.0,0,39847,0,0,0,0,0.0,648,270,0,3,0.0,0.0,0,Steven,0.0,0,0,0.0,648,270,False,0.0,647,269,0,Contract terminated by mutual consent on 31/8,2019-06-25T11:30:07.038056Z,55,0,0,0,39847.jpg,0.0,0,0,Defour,0.0,False,0.0,u,5,90,0.0,646,270,0,369,4,489,1,0.0,0.0,Defour,0,19,0,1,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
100,4,197,0.0,0.0,10,83314,0,0,-1,1,213.7,175,110,0,3,0.0,0.0,0,Jeff,0.0,30,2,76.5,191,101,False,269.8,248,100,1930,Contract ends on 30/6,2020-06-29T23:00:16.264257Z,54,0,0,0,83314.jpg,2.8,0,0,Hendrick,0.1,False,0.0,u,5,90,282.0,128,70,67,15727,4,17961,102,0.0,12.4,Hendrick,8,19,0,1,0.0,3.0,9.0,24.0,22.0,0.71,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.19,8.21,11.24,8.9,11.75,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
101,10,496,100.0,100.0,14,60551,0,0,0,0,690.6,20,17,1,3,2.4,3.9,3,Ashley,3.4,35,2,134.3,71,41,False,522.6,91,30,2790,0,2019-12-19T15:00:19.383162Z,55,0,0,0,60551.jpg,3.5,0,0,Westwood,0.7,False,0.0,a,5,90,129.0,242,128,108,115580,1615,124448,1791,0.6,19.6,Westwood,9,19,0,1,90.0,3.0,0.0,31.0,31.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,4.33,16.0,16.86,22.28,4.16,3.4,3.54,16.2,13.32,20.3,1.6,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
102,0,301,0.0,0.0,12,40145,0,0,-1,1,198.2,187,118,0,3,0.0,0.0,0,Jack,1.6,41,0,82.4,173,89,False,313.2,215,86,2614,Ankle injury - Unknown return date,2020-06-29T22:00:20.529259Z,49,0,0,0,40145.jpg,2.3,0,0,Cork,0.2,False,0.0,i,5,90,311.0,117,62,70,14941,3,25408,189,0.3,14.3,Cork,1,19,0,1,0.0,5.0,0.0,30.0,29.0,1.0,3.0,249.0,83.0,2.0,0.0,3.0,1.0,2.75,10.03,10.44,6.61,10.37,2.67,0.63,7.33,4.27,1.83,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
430,0,51,0.0,0.0,0,17349,0,0,-4,4,37.8,349,179,0,3,0.0,0.0,0,Aaron,0.0,15,0,9.6,414,178,False,45.0,419,175,485,Contract with club expired on 30/6,2020-06-29T23:00:16.838344Z,46,0,0,0,17349.jpg,0.9,0,0,Lennon,0.1,False,0.0,u,5,90,12.0,401,187,15,6320,5,12074,70,0.0,3.3,Lennon,4,19,0,1,0.0,7.0,23.0,16.0,4.0,0.15,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.6,3.19,2.81,2.36,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
447,7,284,100.0,100.0,5,39487,0,0,-3,3,207.6,179,42,1,2,2.2,3.7,6,Erik,3.2,31,0,53.9,262,84,False,283.6,235,91,1542,0,2019-12-02T16:00:24.543370Z,42,0,0,0,39487.jpg,2.9,0,0,Pieters,4.0,False,0.0,a,5,90,51.0,331,115,58,1040410,5019,938603,1457,0.8,13.8,Pieters,1,19,1,0,90.0,0.0,17.0,20.0,17.0,0.5,5.0,309.0,62.0,0.0,2.0,3.0,0.6,2.7,14.2,14.18,10.38,2.55,3.2,2.56,11.6,9.0,10.98,5.6,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
451,6,256,100.0,100.0,6,44683,0,0,-3,3,114.2,247,38,1,4,3.2,4.7,9,Jay,4.2,31,7,112.0,106,25,False,386.6,171,22,1695,0,2020-06-25T23:30:24.076363Z,57,0,0,0,44683.jpg,2.7,0,0,Rodriguez,0.4,False,0.0,a,5,90,629.0,49,24,86,51158,4242,59722,808,0.7,15.1,Rodriguez,1,19,0,1,90.0,2.0,16.0,32.0,16.0,0.5,4.0,319.0,80.0,1.0,0.0,4.0,1.0,3.5,8.0,12.08,3.57,19.66,5.25,6.18,19.25,27.2,8.62,26.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
495,0,0,100.0,0.0,0,220037,0,0,-2,2,0.0,565,54,0,1,-1.0,0.5,0,Bailey,0.0,0,0,0.0,579,68,False,0.0,576,68,0,0,0,43,0,0,0,220037.jpg,0.0,0,0,Peacock-Farrell,0.1,False,0.0,a,5,90,0.0,542,49,0,2161,30,4099,26,0.0,0.0,Peacock-Farrell,0,19,1,0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
571,0,0,100.0,0.0,0,195064,0,0,0,0,0.0,588,233,0,3,-1.0,0.5,0,Mace,0.0,0,0,0.0,601,235,False,0.0,598,232,0,0,0,45,0,0,0,195064.jpg,0.0,0,0,Goodridge,0.0,False,0.0,a,5,90,0.0,572,228,0,785,17,584,16,0.0,0.0,Goodridge,0,19,0,1,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
572,0,0,0.0,0.0,0,195471,0,0,-1,1,0.0,486,179,2,2,0.0,0.0,0,Anthony,0.0,0,0,0.0,508,178,False,0.0,505,178,0,Joined Grimsby Town on loan until the end of the season on 7/1. - Expected back 01 Aug,2020-01-08T02:00:17.684892Z,39,0,0,0,195471.jpg,0.0,0,0,Driscoll-Glennon,0.0,False,0.0,n,5,90,0.0,451,167,0,4426,85,3102,66,0.0,0.0,Driscoll-Glennon,0,19,1,0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
596,0,0,0.0,0.0,0,432793,0,0,0,0,0.0,518,200,0,2,0.0,0.0,0,Abd-Al-Ali Morakinyo Olaposi,0.0,0,0,0.0,538,199,False,0.0,535,199,0,Contract with club expired on 30/6,2020-06-30T23:30:23.984405Z,40,0,0,0,432793.jpg,0.0,0,0,Koiki,0.0,False,0.0,u,5,90,0.0,485,190,0,2944,2,2084,100,0.0,0.0,Koiki,0,19,1,0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
620,0,58,100.0,0.0,3,172782,0,0,-2,2,25.5,384,185,0,3,1.4,2.9,3,Josh,2.4,6,0,9.4,416,179,False,50.6,410,169,451,0,0,48,0,0,0,172782.jpg,2.2,0,0,Brownhill,0.0,False,0.0,a,5,90,18.0,388,182,13,1015,60,519,29,0.5,2.7,Brownhill,1,19,0,1,90.0,0.0,4.0,6.0,5.0,0.56,5.0,450.0,90.0,0.0,0.0,5.0,1.0,1.57,9.67,8.43,4.25,3.0,2.4,1.84,11.0,9.72,5.1,3.6,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
638,0,0,100.0,0.0,0,218023,0,0,0,0,0.0,511,195,0,2,-1.0,0.5,0,Jimmy,0.0,0,0,0.0,531,194,False,0.0,528,194,0,0,0,40,0,0,0,218023.jpg,0.0,0,0,Dunne,0.0,False,0.0,a,5,90,0.0,477,184,0,905,142,233,78,0.0,0.0,Dunne,0,19,1,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
639,0,0,100.0,0.0,0,461102,0,0,0,0,0.0,524,204,0,2,-1.0,0.5,0,Bobby,0.0,0,0,0.0,544,203,False,0.0,541,203,0,0,0,40,0,0,0,461102.jpg,0.0,0,0,Thomas,0.0,False,0.0,a,5,90,0.0,491,194,0,664,93,186,35,0.0,0.0,Thomas,0,19,1,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
640,0,3,100.0,0.0,0,461450,0,0,0,0,0.0,611,84,0,4,-0.8,0.7,0,Max,0.2,0,0,0.0,624,84,False,0.0,622,84,2,0,0,45,0,0,0,461450.jpg,1.0,0,0,Thompson,0.0,False,0.0,a,5,90,0.0,599,83,1,679,131,332,70,0.0,0.2,Thompson,0,19,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
641,0,0,100.0,0.0,0,449974,0,0,0,0,0.0,522,30,0,1,-1.0,0.5,0,Lukas,0.0,0,0,0.0,542,51,False,0.0,539,51,0,0,0,40,0,0,0,449974.jpg,0.0,0,0,Jensen,0.0,False,0.0,a,5,90,0.0,489,22,0,651,56,187,30,0.0,0.0,Jensen,0,19,1,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.6,0.8,1.8,25.1,36.6,119.0,109.9,137.7,96.9,22.1,17.9,106.1,37.0,35.6,102.0,29.8,36.3,130.1,93.5,138.8,107.8,21.2,17.6,109.9,45.0,20.4,98.0
