web_name,opponent_18,predicted_points_18,opponent_19,predicted_points_19,opponent_20,predicted_points_20,opponent_21,predicted_points_21,opponent_22,predicted_points_22,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Muniz,SOU,2.26,LEI,5.13,NEW,2.08,TOT,1.36,CHE,2.06,2.58,0.0,0.0,218,0.0,0.0,244042,0,0,-1,1,0,4,0.0,0.0,0,Rodrigo,False,Joined Middlesbrough on loan - Expected back 01 Jul,2022-08-23T08:30:05.885616Z,54,244042.jpg,Muniz Carvalho,0.0,False,0,u,9,54,0,3387,0,14465,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,670,76,669,76,668,76,670,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,45,638,63,669,76,537,69,0.0,0.0,7,2,17,1,0.8,1.8,0.8,2.4,26.1,38.1,128.2,105.4,148.3,93.7,21.4,17.9,111.7,39.8,27.5,98.6,31.0,38.4,148.9,100.2,134.6,113.2,23.4,19.5,128.4,49.7,16.0,108.2,0,1,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ablade,SOU,2.26,CHE,5.13,NEW,2.08,TOT,1.36,CHE,2.06,2.58,0.0,0.0,591,100.0,0.0,247664,0,0,0,0,0,4,0.0,0.0,0,Terry,False,,0,45,247664.jpg,Ablade,0.2,False,0,a,9,54,0,25277,288,20175,346,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,594,59,590,61,576,61,597,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370,59,503,41,605,64,379,58,0.0,0.0,7,2,17,1,0.8,1.8,0.8,2.4,26.1,38.1,128.2,105.4,148.3,93.7,21.4,17.9,111.7,39.8,27.5,98.6,31.0,38.4,148.9,100.2,134.6,113.2,23.4,19.5,128.4,49.7,16.0,108.2,0,1,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smallbone,FUL,2.47,NFO,2.52,EVE,3.15,AVL,2.07,BRE,2.69,2.58,0.0,0.0,415,0.0,0.0,214466,0,0,0,0,0,3,0.0,0.0,0,Will,False,Joined Stoke City on loan - Expected back 01 Jul,2022-07-27T11:00:04.337061Z,45,214466.jpg,Smallbone,0.0,False,0,u,17,20,0,0,0,1330,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,587,231,583,234,568,227,590,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354,197,493,182,598,238,625,253,0.0,0.0,5,2,9,0,1.6,1.5,1.6,1.2,25.5,39.2,125.9,105.0,161.5,93.2,12.7,15.2,86.8,33.8,31.6,73.9,25.8,37.4,125.4,110.4,138.8,98.6,12.0,15.8,102.1,29.7,28.0,76.6,0,1,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,FUL,2.47,NFO,2.52,EVE,3.15,AVL,2.07,BRE,2.69,2.58,0.0,0.0,647,100.0,0.0,476161,0,0,0,0,0,3,0.0,0.0,0,Lewis,False,,0,45,476161.jpg,Payne,0.0,False,0,a,17,20,0,304,19,188,10,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,609,242,606,245,592,238,611,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392,212,521,195,619,249,656,275,0.0,0.0,5,2,9,0,1.6,1.5,1.6,1.2,25.5,39.2,125.9,105.0,161.5,93.2,12.7,15.2,86.8,33.8,31.6,73.9,25.8,37.4,125.4,110.4,138.8,98.6,12.0,15.8,102.1,29.7,28.0,76.6,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurier,CHE,3.59,SOU,1.62,LEI,2.97,BOU,2.01,LEE,2.73,2.58,2.9,1.0,628,100.0,75.0,80226,0,0,0,0,0,2,0.0,0.4,1,Serge,False,,2022-12-22T09:30:08.922170Z,45,80226.jpg,Aurier,0.1,False,0,a,16,17,23,17262,190,11881,482,0.2,5.1,603,0,0,3,11,0,0,0,1,0,0,2,116,137.4,72.4,0.0,21.0,7,0.0,0.2036,0.2036,10.64,210,83,198,49,555,224,270,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03039,0.03039,1.58806,1.64,326,64,202,69,147,46,452,167,1.04478,0.44776,14,3,6,1,1.1,1.0,0.8,1.4,19.4,28.0,91.2,82.8,106.5,67.2,14.8,13.9,84.7,31.0,23.4,74.2,23.0,33.8,98.4,114.9,127.0,75.8,22.0,16.0,96.1,35.1,28.4,93.8,1,0,73.0,1.0,1.0,8.0,7.0,0.88,5.0,433.0,87.0,0.0,0.0,5.0,1.0,2.62,14.5,17.18,9.05,0.0,3.2,2.88,18.4,20.6,8.12,0.0
Finnigan,FUL,2.47,NFO,2.52,EVE,3.15,AVL,2.07,BRE,2.69,2.58,0.0,0.0,648,100.0,0.0,447372,0,0,0,0,0,3,0.0,0.0,0,Ryan,False,,0,45,447372.jpg,Finnigan,0.0,False,0,a,17,20,0,356,10,208,7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,600,238,597,241,582,234,602,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381,208,512,191,610,245,655,274,0.0,0.0,5,2,9,0,1.6,1.5,1.6,1.2,25.5,39.2,125.9,105.0,161.5,93.2,12.7,15.2,86.8,33.8,31.6,73.9,25.8,37.4,125.4,110.4,138.8,98.6,12.0,15.8,102.1,29.7,28.0,76.6,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas,LIV,3.16,FUL,2.22,NFO,1.78,BHA,2.73,AVL,2.94,2.57,1.4,1.0,270,100.0,0.0,244619,0,0,-3,3,0,2,0.0,1.0,1,Luke,False,,0,42,244619.jpg,Thomas,0.2,False,0,a,10,13,7,20851,301,16880,385,0.2,1.7,362,0,0,1,9,1,0,0,1,0,0,0,67,49.8,24.6,2.0,7.6,4,0.0,0.16704000000000002,0.16704000000000002,7.6129,323,126,309,108,378,141,354,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04153,0.04153,1.89271,2.24,567,173,172,48,339,123,371,139,0.99448,0.24862,15,5,12,0,1.8,1.1,1.8,1.2,21.3,29.8,108.8,75.5,113.5,79.4,9.4,14.7,102.5,26.8,17.0,71.1,23.0,33.9,120.8,90.0,128.4,86.6,14.6,21.0,121.4,52.1,36.6,93.2,1,0,90.0,0.0,13.0,5.0,4.0,0.24,3.0,182.0,61.0,0.0,3.0,2.0,0.4,1.52,13.4,9.96,4.92,0.4,2.67,1.8,16.67,10.4,7.07,0.67
Van Hecke,ARS,2.11,EVE,2.08,LIV,2.97,LEI,2.75,BOU,2.87,2.56,1.0,0.0,544,100.0,100.0,469142,0,0,0,0,0,2,-0.5,0.0,0,Jan Paul,False,,2022-10-17T12:00:07.501829Z,40,469142.jpg,van Hecke,0.3,False,0,a,5,36,1,27321,123,30985,271,0.0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0,0.0,8e-05,8e-05,0.0208,455,167,513,200,470,185,526,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0036,0.936,0.0,619,200,361,133,385,141,307,112,0.0,0.0,17,4,1,1,2.1,0.7,2.4,0.4,16.5,21.7,73.5,63.5,79.8,58.8,5.6,12.0,87.3,19.3,12.7,54.9,16.0,19.5,63.5,58.8,73.4,58.4,5.8,12.9,96.0,15.1,18.2,55.4,1,0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vlasic,BRE,2.57,LEE,2.91,WOL,2.36,EVE,3.03,NEW,1.91,2.56,0.0,0.0,466,0.0,0.0,180151,0,0,0,0,0,3,0.0,0.0,0,Nikola,False,Season-long loan to Torino,2022-08-12T14:25:41.236745Z,50,180151.jpg,Vlasic,0.0,False,0,u,19,21,0,221,0,3465,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,656,277,654,277,653,277,657,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191,109,608,253,658,279,621,252,0.0,0.0,1,2,4,1,1.5,1.6,1.4,2.0,23.8,39.8,117.8,122.3,159.0,88.2,16.1,18.0,99.1,49.9,30.5,87.6,26.6,45.5,135.7,129.2,191.0,97.2,15.4,21.5,107.0,61.7,46.2,87.4,0,1,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surridge,CHE,2.59,SOU,2.74,LEI,2.61,BOU,2.15,LEE,2.73,2.56,1.0,1.0,391,100.0,0.0,217331,0,0,-3,3,0,4,0.0,0.5,1,Sam,False,,0,47,217331.jpg,Surridge,0.8,False,0,a,16,17,9,113810,1790,197253,1521,0.2,1.9,159,0,0,0,2,0,0,0,1,0,0,0,22,21.6,12.5,33.0,6.6,1,0.392,0.01959,0.41158999999999996,3.6581,370,45,349,51,289,51,366,51,0.0,0.0,0.0,0.0,0.0,0.0,0.22189,0.0,0.01109,0.23298,2.07062,1.13,300,55,228,22,435,56,200,34,0.56604,0.0,14,3,6,1,1.1,1.0,0.8,1.4,19.4,28.0,91.2,82.8,106.5,67.2,14.8,13.9,84.7,31.0,23.4,74.2,23.0,33.8,98.4,114.9,127.0,75.8,22.0,16.0,96.1,35.1,28.4,93.8,0,1,28.0,0.0,16.0,9.0,1.0,0.06,3.0,38.0,13.0,0.0,5.0,0.0,0.0,0.73,2.44,2.4,1.39,3.67,1.0,1.1,3.0,2.4,0.1,8.33
Mighten,CHE,2.79,SOU,2.83,LEI,2.66,BOU,2.03,LEE,2.51,2.56,1.0,0.0,395,0.0,0.0,244930,0,0,-1,1,0,3,0.0,0.0,0,Alex,False,Joined Sheffield Wednesday on loan - Expected back 01 Jul,2022-08-29T15:30:06.614574Z,49,244930.jpg,Mighten,0.0,False,0,u,16,17,1,414,0,2635,3,0.0,0.2,7,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,0.0,0.0,0,0.0,0.00119,0.00119,0.2266,652,275,430,208,647,275,653,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153,0.0153,2.91343,0.0,237,141,599,249,446,201,619,250,0.0,0.0,14,3,6,1,1.1,1.0,0.8,1.4,19.4,28.0,91.2,82.8,106.5,67.2,14.8,13.9,84.7,31.0,23.4,74.2,23.0,33.8,98.4,114.9,127.0,75.8,22.0,16.0,96.1,35.1,28.4,93.8,0,1,0.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oko-Flex,BRE,2.57,LEE,2.91,WOL,2.36,EVE,3.03,NEW,1.91,2.56,0.0,0.0,572,0.0,0.0,248865,0,0,-1,1,0,3,0.0,0.0,0,Armstrong,False,Season-long loan to Swansea City,2022-08-31T15:03:29.393055Z,44,248865.jpg,Oko-Flex,0.0,False,0,u,19,21,0,6413,0,8020,24,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,568,220,562,223,541,214,571,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474,252,459,167,579,227,549,217,0.0,0.0,1,2,4,1,1.5,1.6,1.4,2.0,23.8,39.8,117.8,122.3,159.0,88.2,16.1,18.0,99.1,49.9,30.5,87.6,26.6,45.5,135.7,129.2,191.0,97.2,15.4,21.5,107.0,61.7,46.2,87.4,0,1,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kadan Young,TOT,2.27,WOL,2.3,LEE,2.64,SOU,2.93,LEI,2.67,2.56,0.0,0.0,672,100.0,0.0,537403,0,0,0,0,0,3,0.8,0.3,0,Kadan,False,,0,45,537403.jpg,Young,0.0,False,0,a,2,7,0,13,13,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,634,259,628,261,616,254,635,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423,233,549,215,640,264,674,287,0.0,0.0,12,4,18,0,1.9,1.4,2.2,2.2,22.2,35.5,109.7,117.2,128.1,89.1,10.2,18.4,112.0,43.8,27.7,79.4,29.4,36.1,152.4,75.8,133.2,110.2,9.2,19.5,121.8,44.3,28.6,81.6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Doucouré,MCI,2.39,BHA,3.02,SOU,2.25,WHU,2.51,ARS,2.56,2.55,1.1,1.0,185,100.0,100.0,121599,0,0,-2,2,0,3,0.0,1.0,1,Abdoulaye,False,,2022-08-13T15:30:06.592202Z,53,121599.jpg,Doucouré,0.1,False,0,a,8,11,9,6189,40,23827,89,0.2,1.7,189,0,0,0,4,0,0,0,0,0,0,0,34,14.0,9.8,31.0,5.5,2,0.1242,0.06873,0.19293,3.9126,384,165,363,172,297,150,376,166,0.0,0.0,0.0,0.0,0.0,0.0,0.05914,0.0,0.03273,0.09187,1.86314,1.9,142,78,256,122,380,167,466,179,0.95238,0.0,20,5,13,0,2.5,0.9,2.0,1.0,16.8,19.8,71.8,55.1,71.7,61.2,7.3,11.6,88.4,15.0,12.7,61.5,19.0,25.6,81.4,73.6,100.6,68.0,10.8,14.7,113.9,13.6,20.6,73.0,0,1,7.0,6.0,10.0,8.0,1.0,0.09,4.0,55.0,14.0,0.0,5.0,0.0,0.0,0.69,4.25,1.75,1.23,3.88,1.0,0.3,3.0,0.8,1.23,1.0
Ghoddos,WHU,2.57,LIV,3.11,BOU,1.91,LEE,3.01,SOU,2.08,2.54,1.0,1.0,87,100.0,0.0,205836,0,0,-2,2,0,3,1.0,0.5,1,Saman,False,,0,48,205836.jpg,Ghoddos,0.0,False,0,a,4,94,7,1572,13,2847,21,0.2,1.5,56,0,0,0,4,0,0,0,0,0,0,0,21,10.0,2.6,0.0,1.2,0,0.0,0.00935,0.00935,2.1235,398,173,386,184,636,269,422,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01503,0.01503,3.41277,6.43,269,163,239,112,442,198,570,230,0.0,0.0,18,3,19,0,0.8,1.2,0.8,1.6,23.0,31.4,100.1,97.6,117.3,88.8,21.4,16.3,102.7,35.4,24.4,95.1,29.8,39.5,141.5,119.6,134.0,117.0,20.0,15.5,100.0,31.2,24.0,96.8,0,1,23.0,0.0,17.0,7.0,0.0,0.0,2.0,27.0,14.0,0.0,5.0,0.0,0.0,0.17,3.0,1.43,0.37,0.0,1.0,0.4,3.0,4.2,0.05,0.0
Ndidi,LIV,3.02,FUL,2.14,NFO,2.23,BHA,2.94,AVL,2.36,2.54,1.4,1.0,265,100.0,100.0,203341,0,0,-2,2,0,3,0.0,1.0,1,Wilfred,False,,2022-10-04T09:00:07.013446Z,48,203341.jpg,Ndidi,0.2,False,0,a,10,13,15,21224,107,44516,173,0.2,3.1,653,0,0,0,19,0,0,0,2,0,0,0,108,121.6,32.0,13.0,16.5,7,0.0867,0.10585,0.19255,11.6693,239,104,289,152,340,167,309,142,0.0,0.0,0.0,0.0,0.0,0.0,0.01195,0.0,0.01459,0.02654,1.60833,2.62,265,160,238,111,345,149,339,121,0.96478,0.0,15,5,12,0,1.8,1.1,1.8,1.2,21.3,29.8,108.8,75.5,113.5,79.4,9.4,14.7,102.5,26.8,17.0,71.1,23.0,33.9,120.8,90.0,128.4,86.6,14.6,21.0,121.4,52.1,36.6,93.2,0,1,18.0,4.0,7.0,11.0,6.0,0.46,3.0,73.0,24.0,0.0,5.0,0.0,0.0,1.5,9.82,11.05,2.91,1.18,0.67,1.57,4.0,8.0,5.03,2.33
Bogarde,TOT,2.05,WOL,3.02,LEE,2.69,SOU,1.92,LEI,3.03,2.54,0.0,0.0,638,100.0,0.0,515597,0,0,0,0,0,2,-0.5,-1.0,0,Lamare,False,,0,40,515597.jpg,Bogarde,0.0,False,0,a,2,7,0,5104,125,2790,122,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,535,210,524,208,482,194,537,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632,210,374,143,549,211,507,186,0.0,0.0,12,4,18,0,1.9,1.4,2.2,2.2,22.2,35.5,109.7,117.2,128.1,89.1,10.2,18.4,112.0,43.8,27.7,79.4,29.4,36.1,152.4,75.8,133.2,110.2,9.2,19.5,121.8,44.3,28.6,81.6,1,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guilbert,TOT,2.05,WOL,3.02,LEE,2.69,SOU,1.92,LEI,3.03,2.54,0.0,0.0,56,100.0,0.0,203368,0,0,-1,1,0,2,-0.5,-1.0,0,Frédéric,False,,0,39,203368.jpg,Guilbert,0.8,False,0,a,2,7,0,66084,606,83307,769,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,473,178,460,175,415,158,474,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653,223,303,103,486,178,197,72,0.0,0.0,12,4,18,0,1.9,1.4,2.2,2.2,22.2,35.5,109.7,117.2,128.1,89.1,10.2,18.4,112.0,43.8,27.7,79.4,29.4,36.1,152.4,75.8,133.2,110.2,9.2,19.5,121.8,44.3,28.6,81.6,1,0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hennessey,CHE,2.64,SOU,1.21,LEI,2.97,BOU,2.59,LEE,3.3,2.54,2.0,2.0,518,100.0,75.0,20066,0,0,-1,1,0,1,1.0,1.1,2,Wayne,False,,2022-12-22T09:30:08.713610Z,39,20066.jpg,Hennessey,1.6,False,0,a,16,17,2,82894,1493,142180,1502,0.5,0.5,90,0,0,0,3,0,0,0,0,0,5,0,16,42.6,0.0,0.0,4.3,1,0.0,0.00075,0.00075,2.4712,335,24,446,12,399,3,380,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00075,0.00075,2.4712,3.0,636,56,91,13,260,25,135,22,1.0,0.0,14,3,6,1,1.1,1.0,0.8,1.4,19.4,28.0,91.2,82.8,106.5,67.2,14.8,13.9,84.7,31.0,23.4,74.2,23.0,33.8,98.4,114.9,127.0,75.8,22.0,16.0,96.1,35.1,28.4,93.8,1,0,90.0,1.0,15.0,1.0,1.0,0.06,1.0,90.0,90.0,1.0,3.0,1.0,0.25,4.3,16.0,42.6,0.0,0.0,2.0,4.3,16.0,42.6,0.0,0.0
Guéhi,BOU,2.04,TOT,2.1,CHE,2.79,NEW,2.91,MUN,2.81,2.53,2.1,0.0,167,100.0,0.0,209036,0,0,-1,1,0,2,0.0,0.0,0,Marc,False,,2022-11-12T18:00:07.485433Z,44,209036.jpg,Guéhi,1.2,False,0,a,7,31,29,378241,767,442616,2496,0.0,6.6,1260,0,0,3,18,1,0,0,5,0,0,1,212,251.8,32.1,51.0,33.6,14,0.2308,0.1122,0.343,18.787,88,25,287,93,243,66,205,53,0.0,0.0,0.0,0.0,0.0,0.0,0.01649,0.0,0.00801,0.0245,1.34193,1.29,459,116,452,188,250,91,158,56,1.0,0.21429,9,2,3,0,1.1,2.0,1.6,2.2,26.2,40.6,121.2,132.6,152.1,98.9,23.9,19.7,100.7,48.8,47.2,108.6,27.8,42.9,129.2,149.4,150.4,104.2,24.0,25.2,121.3,58.4,71.2,114.2,1,0,0.0,0.0,3.0,14.0,14.0,0.82,4.0,360.0,90.0,0.0,1.0,4.0,0.8,2.4,15.14,17.99,2.29,3.64,2.25,1.4,15.5,12.05,1.55,0.5
Chiquinho,MUN,2.46,AVL,2.45,WHU,2.49,MCI,2.5,LIV,2.75,2.53,0.0,0.0,490,0.0,0.0,510363,0,0,0,0,0,3,0.0,0.0,0,Francisco Jorge,False,Knee injury - Expected back 01 Jun,2022-07-11T11:30:03.644676Z,50,510363.jpg,Tomás Oliveira,0.0,False,0,i,20,39,0,833,19,894,12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,660,280,658,280,657,280,661,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207,120,613,257,662,282,650,270,0.0,0.0,8,3,14,1,1.4,1.2,1.6,1.0,21.8,32.2,97.8,92.9,131.0,81.2,11.8,13.6,84.3,27.3,24.2,69.6,21.4,27.9,92.5,74.0,112.2,72.6,11.0,14.9,98.2,24.8,25.8,70.2,0,1,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Griffiths,MUN,2.46,AVL,2.45,WHU,2.49,MCI,2.5,LIV,2.75,2.53,0.0,0.0,658,100.0,0.0,449133,0,0,0,0,0,3,0.0,0.0,0,Harvey,False,,0,45,449133.jpg,Griffiths,0.0,False,0,a,20,39,0,833,52,346,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,601,239,598,242,583,235,603,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382,209,513,192,611,246,627,255,0.0,0.0,8,3,14,1,1.4,1.2,1.6,1.0,21.8,32.2,97.8,92.9,131.0,81.2,11.8,13.6,84.3,27.3,24.2,69.6,21.4,27.9,92.5,74.0,112.2,72.6,11.0,14.9,98.2,24.8,25.8,70.2,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cundle,MUN,2.46,AVL,2.45,WHU,2.49,MCI,2.5,LIV,2.75,2.53,0.0,0.0,485,0.0,0.0,245923,0,0,-1,1,0,3,0.0,0.0,0,Luke,False,Season-long loan to Swansea,2022-08-31T07:23:37.486082Z,44,245923.jpg,Cundle,0.2,False,0,u,20,39,0,19628,0,47917,180,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,567,219,561,222,540,213,570,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473,251,458,166,578,226,348,124,0.0,0.0,8,3,14,1,1.4,1.2,1.6,1.0,21.8,32.2,97.8,92.9,131.0,81.2,11.8,13.6,84.3,27.3,24.2,69.6,21.4,27.9,92.5,74.0,112.2,72.6,11.0,14.9,98.2,24.8,25.8,70.2,0,1,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
