web_name,opponent_11,predicted_points_11,opponent_12,predicted_points_12,opponent_13,predicted_points_13,opponent_14,predicted_points_14,opponent_15,predicted_points_15,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Cresswell,SOU,4.0,LIV,2.98,BOU,3.77,MUN,3.31,CRY,4.01,3.61,2.5,3.0,457,100.0,100.0,55459,0,0,-2,2,0,2,3.0,3.0,2,Aaron,False,,2022-09-02T11:00:07.034972Z,48,55459.jpg,Cresswell,2.4,False,0,a,19,21,20,193533,13035,259188,6970,0.6,4.2,701,0,0,2,8,0,0,0,2,0,0,0,132,138.6,217.3,39.0,39.6,102,33,17,3,203,46,64,7,4.0,0.0,1.0,0.0,0.0,0.0,9,2,17,0,0.8,1.7,0.2,1.6,24.9,36.8,124.6,101.4,142.6,89.2,22.1,16.8,105.0,27.0,36.5,98.2,25.4,34.3,122.0,96.6,125.4,86.6,25.6,14.7,89.4,24.7,33.0,96.6,1,0,90.0,1.0,1.0,8.0,8.0,0.89,3.0,270.0,90.0,1.0,1.0,3.0,0.75,4.95,16.5,17.32,27.16,4.88,3.0,5.0,18.0,17.0,28.9,4.0
Bettinelli,AVL,3.65,BRE,3.82,MUN,3.75,BHA,3.42,ARS,3.4,3.61,0.0,0.0,635,100.0,0.0,122074,0,0,0,0,0,1,0.5,0.5,0,Marcus,False,,0,40,122074.jpg,Bettinelli,0.0,False,0,a,6,8,0,538,184,141,98,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,458,44,437,27,383,21,459,44,0.0,0.0,0.0,0.0,0.0,0.0,20,2,2,0,0.7,1.1,0.6,0.4,20.3,27.7,90.3,74.5,112.6,69.8,17.8,14.2,86.8,28.0,27.0,83.7,15.0,19.6,62.9,59.3,75.2,49.8,13.0,10.2,72.9,16.9,12.0,62.8,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalot,NEW,3.77,TOT,2.91,CHE,3.03,WHU,4.67,AVL,3.62,3.6,2.9,0.0,342,100.0,0.0,216051,0,0,0,0,1,2,0.0,0.0,2,Diogo,False,,0,45,216051.jpg,Dalot Teixeira,8.1,False,0,a,14,1,23,906717,34718,522837,24808,0.0,5.1,715,0,1,2,15,0,0,0,4,0,0,6,134,165.6,153.1,119.0,43.8,70,19,48,9,78,6,51,5,0.0,0.0,0.0,0.0,0.0,0.0,8,3,15,1,1.7,0.9,2.0,0.6,20.0,32.5,106.0,89.6,128.2,76.4,11.3,13.4,87.7,26.8,19.6,70.1,14.2,23.5,85.3,61.9,86.6,55.2,11.0,11.5,85.6,19.0,10.6,66.4,1,0,90.0,0.0,2.0,8.0,8.0,0.8,3.0,270.0,90.0,0.0,2.0,3.0,0.6,5.48,16.75,20.7,19.14,14.88,0.67,3.43,12.0,16.4,10.43,7.33
Aït-Nouri,NFO,3.57,CRY,2.93,LEI,3.98,BRE,3.91,BHA,3.6,3.6,2.0,1.0,487,100.0,0.0,448514,0,0,-2,2,0,2,1.5,0.5,1,Rayan,False,,0,43,448514.jpg,Aït-Nouri,1.1,False,0,a,20,39,16,73671,4983,147573,4146,0.2,3.7,558,0,0,2,9,1,0,0,1,0,0,0,93,84.4,104.4,76.0,26.5,202,71,88,16,131,19,135,29,0.0,0.0,0.0,0.0,0.0,0.0,6,2,16,1,0.7,2.2,1.0,2.2,26.9,42.9,138.3,130.2,160.4,104.9,22.4,15.4,91.0,36.8,25.8,93.9,27.2,34.6,126.0,101.5,117.8,101.4,14.4,11.5,76.0,20.4,18.2,66.2,1,0,18.0,0.0,4.0,8.0,6.0,0.6,4.0,278.0,70.0,0.0,2.0,3.0,0.6,3.31,11.62,10.55,13.05,9.5,2.25,2.8,14.0,9.45,8.75,9.75
Buendía,CHE,4.01,FUL,2.43,BRE,4.25,NEW,3.43,MUN,3.86,3.6,2.1,1.3,42,100.0,0.0,195546,0,0,-2,2,0,3,0.8,1.8,2,Emiliano,False,,0,58,195546.jpg,Buendía Stati,0.4,False,0,a,2,7,19,56526,635,79429,2145,0.2,3.3,383,1,0,0,8,0,0,0,0,0,0,2,76,95.2,123.6,112.0,33.3,182,78,63,47,87,55,94,62,5.0,0.0,0.0,0.0,0.0,0.0,16,3,6,1,1.3,1.0,1.4,0.4,18.5,24.2,92.6,67.7,82.2,68.5,9.6,12.3,76.8,22.0,23.4,57.9,11.0,15.4,56.6,48.9,48.6,48.8,3.6,4.4,39.6,2.4,2.2,34.4,0,1,90.0,0.0,7.0,9.0,3.0,0.3,4.0,140.0,35.0,0.0,4.0,1.0,0.2,3.7,8.44,10.58,13.73,12.44,1.25,2.35,7.25,6.3,12.27,4.75
Daka,CRY,3.59,LEE,4.22,WOL,3.84,MCI,2.95,EVE,3.42,3.6,3.2,4.0,271,100.0,100.0,245419,0,0,-3,3,1,4,4.0,4.5,6,Patson,False,,2022-09-23T09:00:06.630896Z,57,245419.jpg,Daka,1.2,False,0,a,10,13,26,108182,31977,134784,5694,0.7,4.6,329,3,1,1,13,0,0,0,2,0,0,2,111,152.2,51.8,159.0,36.2,82,7,163,21,53,16,78,16,0.0,0.0,0.0,0.0,0.0,0.0,3,2,7,1,1.0,1.2,0.6,0.6,20.8,32.5,91.2,100.5,133.9,76.5,14.6,16.9,87.6,47.4,33.8,74.9,13.2,23.0,48.5,65.2,116.6,39.0,12.6,14.0,71.7,39.7,28.2,56.6,0,1,66.0,0.0,7.0,8.0,3.0,0.3,4.0,257.0,64.0,0.0,2.0,3.0,0.6,4.53,13.88,19.02,6.48,19.88,5.75,7.9,25.75,34.95,9.4,34.75
Coady,TOT,2.83,NEW,4.28,CRY,4.06,FUL,3.23,LEI,3.53,3.59,4.4,5.0,475,100.0,0.0,94147,0,0,-1,1,1,2,4.5,5.0,1,Conor,False,,0,49,94147.jpg,Coady,5.4,False,0,a,8,11,35,390456,53229,271294,21292,1.0,7.1,710,1,1,2,7,0,0,0,1,0,0,4,151,170.6,26.1,39.0,23.6,67,18,240,70,205,48,156,38,0.0,0.0,0.0,0.0,0.0,0.0,14,4,18,0,2.0,1.0,2.0,1.2,18.1,34.5,89.4,130.8,125.2,78.3,9.0,17.5,106.8,42.7,25.5,73.6,18.4,36.4,98.6,130.8,134.6,83.2,7.2,13.8,94.3,34.7,9.0,69.2,1,0,90.0,0.0,2.0,8.0,8.0,0.8,4.0,360.0,90.0,0.0,1.0,4.0,0.8,2.95,18.88,21.32,3.26,4.88,5.25,3.55,21.75,22.8,2.95,9.75
Diego Carlos,CHE,3.6,FUL,3.58,BRE,3.62,NEW,3.3,MUN,3.79,3.58,1.5,0.0,50,0.0,0.0,165659,-1,1,-3,3,0,2,0.0,0.0,0,Diego Carlos,False,Achilles injury - Unknown return date,2022-08-13T15:30:06.470124Z,47,165659.jpg,Santos Silva,0.2,False,0,i,2,7,3,6005,47,93619,474,0.0,0.6,180,0,0,0,3,0,0,0,0,0,0,0,17,23.0,2.8,32.0,5.8,319,120,337,124,231,63,325,114,0.0,0.0,0.0,0.0,0.0,0.0,16,3,6,1,1.3,1.0,1.4,0.4,18.5,24.2,92.6,67.7,82.2,68.5,9.6,12.3,76.8,22.0,23.4,57.9,11.0,15.4,56.6,48.9,48.6,48.8,3.6,4.4,39.6,2.4,2.2,34.4,1,0,0.0,8.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.9,8.5,11.5,1.4,16.0,0.0,0.0,0.0,0.0,0.0,0.0
McGinn,CHE,3.91,FUL,3.12,BRE,3.13,NEW,3.55,MUN,4.21,3.58,1.9,2.3,37,100.0,0.0,122806,0,0,-3,3,0,3,1.8,2.8,1,John,False,,0,52,122806.jpg,McGinn,0.7,False,0,a,2,7,17,28207,658,133200,2822,0.4,3.3,734,0,0,2,10,0,0,0,3,0,0,0,92,93.6,75.8,106.0,27.5,188,82,121,82,97,61,130,82,4.0,0.0,0.0,0.0,0.0,0.0,16,3,6,1,1.3,1.0,1.4,0.4,18.5,24.2,92.6,67.7,82.2,68.5,9.6,12.3,76.8,22.0,23.4,57.9,11.0,15.4,56.6,48.9,48.6,48.8,3.6,4.4,39.6,2.4,2.2,34.4,0,1,76.0,0.0,1.0,9.0,9.0,0.9,4.0,320.0,80.0,0.0,1.0,4.0,0.8,3.06,10.22,10.4,8.42,11.78,2.25,3.5,9.25,11.65,5.65,17.75
Tarkowski,TOT,2.89,NEW,3.87,CRY,4.33,FUL,3.13,LEI,3.65,3.57,2.9,3.7,199,100.0,0.0,17761,0,0,-1,1,0,2,3.2,3.7,1,James,False,,0,44,17761.jpg,Tarkowski,1.4,False,0,a,8,11,26,122852,9838,68308,5327,0.8,5.9,810,0,0,2,9,0,0,0,0,0,0,2,156,248.2,50.3,109.0,40.7,15,1,168,42,92,9,58,6,0.0,0.0,0.0,0.0,0.0,0.0,14,4,18,0,2.0,1.0,2.0,1.2,18.1,34.5,89.4,130.8,125.2,78.3,9.0,17.5,106.8,42.7,25.5,73.6,18.4,36.4,98.6,130.8,134.6,83.2,7.2,13.8,94.3,34.7,9.0,69.2,1,0,90.0,0.0,1.0,9.0,9.0,0.9,4.0,360.0,90.0,0.0,1.0,4.0,0.8,4.52,17.33,27.58,5.59,12.11,4.25,3.88,20.5,31.3,1.1,6.5
Mykolenko,TOT,3.22,NEW,3.74,CRY,3.86,FUL,3.08,LEI,3.95,3.57,2.6,3.0,194,100.0,0.0,224967,0,0,0,0,0,2,2.5,3.0,1,Vitalii,False,,0,45,224967.jpg,Mykolenko,0.6,False,0,a,8,11,23,60561,2903,39115,2578,0.7,5.1,805,0,0,2,9,0,0,0,1,0,0,0,121,154.8,123.2,37.0,31.6,79,24,65,11,215,55,100,18,4.0,0.0,0.0,0.0,0.0,0.0,14,4,18,0,2.0,1.0,2.0,1.2,18.1,34.5,89.4,130.8,125.2,78.3,9.0,17.5,106.8,42.7,25.5,73.6,18.4,36.4,98.6,130.8,134.6,83.2,7.2,13.8,94.3,34.7,9.0,69.2,1,0,90.0,0.0,1.0,9.0,9.0,0.9,4.0,360.0,90.0,0.0,1.0,4.0,0.8,3.51,13.44,17.2,13.69,4.11,3.75,3.43,19.5,21.5,12.0,0.75
Darlow,MUN,3.1,EVE,3.67,TOT,3.71,AVL,3.87,SOU,3.39,3.55,0.0,0.0,353,0.0,0.0,59735,0,0,0,0,0,1,0.0,0.0,0,Karl,False,Ankle injury - Expected back 29 Oct,2022-09-10T12:30:06.171944Z,40,59735.jpg,Darlow,1.5,False,0,i,15,4,0,15560,94,109064,5240,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,453,39,432,22,378,16,454,39,0.0,0.0,0.0,0.0,0.0,0.0,4,4,14,0,1.3,1.5,1.6,1.6,23.3,37.0,111.6,111.0,147.9,94.1,10.1,11.4,69.3,20.2,23.7,60.1,20.4,32.1,101.0,87.6,132.8,84.4,4.0,8.2,49.7,16.5,15.2,42.6,1,0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karius,MUN,3.1,EVE,3.67,TOT,3.71,AVL,3.87,SOU,3.39,3.55,0.0,0.0,626,100.0,0.0,104542,0,0,0,0,0,1,0.0,0.0,0,Loris,False,,0,40,104542.jpg,Karius,0.1,False,0,a,15,4,0,5674,541,1555,357,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,456,42,435,25,381,19,457,42,0.0,0.0,0.0,0.0,0.0,0.0,4,4,14,0,1.3,1.5,1.6,1.6,23.3,37.0,111.6,111.0,147.9,94.1,10.1,11.4,69.3,20.2,23.7,60.1,20.4,32.1,101.0,87.6,132.8,84.4,4.0,8.2,49.7,16.5,15.2,42.6,1,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Begović,TOT,3.14,NEW,3.84,CRY,4.09,FUL,3.4,LEI,3.25,3.54,9.0,3.0,176,100.0,100.0,40349,0,0,0,0,1,1,2.5,3.0,0,Asmir,False,,2022-07-30T13:30:04.308081Z,40,40349.jpg,Begović,1.1,False,0,a,8,11,9,85546,6678,39137,3737,0.8,2.2,90,0,0,1,0,0,0,0,0,0,4,2,30,36.0,0.0,0.0,3.6,289,22,429,19,375,13,342,22,0.0,0.0,0.0,0.0,0.0,0.0,14,4,18,0,2.0,1.0,2.0,1.2,18.1,34.5,89.4,130.8,125.2,78.3,9.0,17.5,106.8,42.7,25.5,73.6,18.4,36.4,98.6,130.8,134.6,83.2,7.2,13.8,94.3,34.7,9.0,69.2,1,0,0.0,0.0,9.0,1.0,1.0,0.1,1.0,90.0,90.0,0.0,4.0,1.0,0.2,3.6,30.0,36.0,0.0,0.0,9.0,3.6,30.0,36.0,0.0,0.0
Douglas Luiz,CHE,3.96,FUL,2.37,BRE,4.33,NEW,3.55,MUN,3.5,3.54,2.5,2.3,46,100.0,0.0,230046,0,0,-2,2,0,3,1.8,2.8,2,Douglas Luiz,False,,0,48,230046.jpg,Soares de Paulo,0.5,False,0,a,2,7,20,45280,1963,62690,3311,0.5,4.2,423,1,0,2,3,0,0,0,1,0,0,2,95,104.0,119.5,43.0,26.7,163,66,73,55,194,111,134,83,1.0,0.0,2.0,0.0,0.0,0.0,16,3,6,1,1.3,1.0,1.4,0.4,18.5,24.2,92.6,67.7,82.2,68.5,9.6,12.3,76.8,22.0,23.4,57.9,11.0,15.4,56.6,48.9,48.6,48.8,3.6,4.4,39.6,2.4,2.2,34.4,0,1,90.0,0.0,5.0,8.0,5.0,0.5,4.0,316.0,79.0,0.0,1.0,4.0,0.8,3.34,11.88,13.0,14.94,5.38,2.25,4.42,14.5,14.85,22.25,7.0
Kovacic,AVL,3.49,BRE,3.8,MUN,3.35,BHA,3.73,ARS,3.24,3.52,1.8,2.5,132,100.0,100.0,91651,0,0,-1,1,0,3,3.0,3.0,4,Mateo,False,,2022-08-12T12:30:05.410427Z,49,91651.jpg,Kovacic,0.4,False,0,a,6,8,9,29418,2513,76676,1788,0.5,1.8,245,0,1,0,2,0,0,0,1,0,0,0,46,44.2,49.5,15.0,10.9,275,119,171,104,278,143,283,130,0.0,0.0,0.0,0.0,0.0,0.0,20,2,2,0,0.7,1.1,0.6,0.4,20.3,27.7,90.3,74.5,112.6,69.8,17.8,14.2,86.8,28.0,27.0,83.7,15.0,19.6,62.9,59.3,75.2,49.8,13.0,10.2,72.9,16.9,12.0,62.8,0,1,24.0,2.0,6.0,5.0,2.0,0.25,3.0,185.0,62.0,0.0,3.0,2.0,0.4,2.18,9.2,8.84,9.9,3.0,2.33,2.3,9.0,8.53,12.0,2.33
Elliott,MCI,2.9,WHU,4.3,NFO,3.42,LEE,3.9,TOT,3.07,3.52,2.5,1.0,294,100.0,0.0,444884,0,0,0,0,0,3,1.0,1.5,1,Harvey,False,,0,50,444884.jpg,Elliott,0.9,False,0,a,12,14,20,186504,2296,134071,9852,0.2,4.0,461,1,0,1,6,0,0,0,0,0,0,2,92,95.0,123.3,166.0,38.6,184,79,64,48,46,30,69,48,0.0,0.0,0.0,0.0,0.0,0.0,1,5,13,1,3.3,0.9,2.8,0.8,16.7,17.5,70.3,44.9,61.2,62.2,3.2,10.8,80.6,17.1,9.6,55.1,16.4,16.9,70.3,41.1,57.6,62.0,1.8,8.4,68.2,10.2,5.0,46.4,0,1,9.0,0.0,6.0,8.0,4.0,0.4,3.0,119.0,40.0,0.0,4.0,1.0,0.2,4.82,11.5,11.88,15.41,20.75,1.67,2.17,4.33,4.33,6.7,10.33
Luis Díaz,MCI,3.27,WHU,4.58,NFO,3.35,LEE,3.86,TOT,2.54,3.52,4.9,3.5,293,0.0,0.0,244731,-1,1,0,0,1,3,0.0,4.0,3,Luis,False,Knee injury - Expected back 26 Dec,2022-10-09T21:00:06.748125Z,80,244731.jpg,Díaz,16.1,False,0,i,12,14,39,2316908,11120,2833627,754930,0.4,4.9,613,3,2,2,8,0,0,0,2,0,0,4,109,174.8,99.5,279.0,55.3,62,28,96,68,19,13,28,21,0.0,0.0,0.0,0.0,0.0,0.0,1,5,13,1,3.3,0.9,2.8,0.8,16.7,17.5,70.3,44.9,61.2,62.2,3.2,10.8,80.6,17.1,9.6,55.1,16.4,16.9,70.3,41.1,57.6,62.0,1.8,8.4,68.2,10.2,5.0,46.4,0,1,41.0,1.0,3.0,8.0,6.0,0.67,3.0,176.0,59.0,1.0,3.0,1.0,0.25,6.91,13.62,21.85,12.44,34.88,3.33,4.2,9.0,12.07,15.57,14.0
A.Armstrong,WHU,4.09,BOU,3.6,ARS,3.31,CRY,3.06,NEW,3.56,3.52,2.8,1.7,408,100.0,75.0,155511,0,0,0,0,0,4,1.7,0.5,2,Adam,False,,2022-10-06T13:30:07.187553Z,55,155511.jpg,Armstrong,1.3,False,0,a,17,20,25,213782,4139,177777,10520,0.3,4.5,551,1,1,0,11,0,0,0,0,0,0,3,73,86.8,74.2,127.0,28.3,200,22,123,15,72,23,121,20,0.0,0.0,0.0,0.0,0.0,0.0,13,2,19,1,0.8,1.0,1.2,0.8,20.7,25.5,79.2,82.4,94.3,77.6,20.2,16.0,97.8,36.5,25.8,91.2,15.8,21.3,71.3,67.0,75.8,61.0,14.4,14.3,93.8,27.6,21.2,77.4,0,1,65.0,1.0,3.0,9.0,6.0,0.67,4.0,247.0,62.0,1.0,1.0,3.0,0.75,3.14,8.11,9.64,8.24,14.11,1.75,2.85,2.75,4.5,8.6,16.25
Gordon,TOT,2.91,NEW,3.49,CRY,3.71,FUL,3.45,LEI,3.97,3.51,2.9,1.3,195,0.0,0.0,232826,0,0,0,0,0,3,0.0,1.3,1,Anthony,False,Suspended until 19 Oct,2022-10-09T21:00:06.601283Z,55,232826.jpg,Gordon,3.0,False,0,s,8,11,26,628144,1556,463900,80524,0.2,4.7,687,2,0,2,8,0,0,0,5,0,0,2,57,149.2,89.4,291.0,53.0,85,37,108,75,18,12,34,26,3.0,0.0,2.0,0.0,0.0,0.0,14,4,18,0,2.0,1.0,2.0,1.2,18.1,34.5,89.4,130.8,125.2,78.3,9.0,17.5,106.8,42.7,25.5,73.6,18.4,36.4,98.6,130.8,134.6,83.2,7.2,13.8,94.3,34.7,9.0,69.2,0,1,66.0,0.0,2.0,9.0,8.0,0.8,4.0,237.0,59.0,0.0,2.0,3.0,0.6,5.89,6.33,16.58,9.93,32.33,1.75,2.1,2.0,6.0,5.2,9.75
Garner,TOT,3.38,NEW,3.05,CRY,3.26,FUL,3.99,LEI,3.88,3.51,1.0,0.3,570,100.0,0.0,232928,0,0,0,0,0,3,-0.2,0.3,1,James,False,,0,45,232928.jpg,Garner,0.1,False,0,a,8,11,1,9835,545,5407,452,0.1,0.2,15,0,0,0,0,0,0,0,0,0,0,0,1,1.8,0.8,25.0,2.8,402,177,366,173,248,131,353,157,0.0,0.0,0.0,0.0,0.0,0.0,14,4,18,0,2.0,1.0,2.0,1.2,18.1,34.5,89.4,130.8,125.2,78.3,9.0,17.5,106.8,42.7,25.5,73.6,18.4,36.4,98.6,130.8,134.6,83.2,7.2,13.8,94.3,34.7,9.0,69.2,0,1,15.0,0.0,9.0,1.0,0.0,0.0,1.0,15.0,15.0,0.0,5.0,0.0,0.0,2.8,1.0,1.8,0.8,25.0,1.0,2.8,1.0,1.8,0.8,25.0
Mac Allister,BRE,3.65,NFO,3.78,MCI,2.53,CHE,3.96,WOL,3.57,3.5,5.4,2.0,116,100.0,0.0,243016,0,0,2,-2,2,3,2.0,1.5,2,Alexis,False,,0,57,243016.jpg,Mac Allister,6.8,False,0,a,5,36,43,1029164,27004,410134,63082,0.4,7.5,720,4,0,3,9,1,0,0,3,0,0,9,161,231.8,71.2,93.0,39.7,22,8,128,85,113,70,63,46,3.0,0.0,1.0,0.0,1.0,0.0,18,3,4,0,1.6,1.7,1.2,2.0,23.7,34.2,113.3,98.3,131.3,86.0,15.7,16.8,97.7,45.8,23.8,86.2,24.6,30.3,109.4,85.4,109.8,83.4,19.6,14.3,83.1,36.6,23.2,88.8,0,1,90.0,0.0,2.0,8.0,8.0,0.8,3.0,270.0,90.0,0.0,2.0,3.0,0.6,4.96,20.12,28.98,8.9,11.62,6.0,6.93,25.67,38.6,14.97,15.67
Smith,FUL,3.2,SOU,3.85,WHU,3.62,TOT,2.76,LEE,4.01,3.49,2.3,4.0,57,100.0,0.0,54469,0,0,-1,1,0,2,3.5,3.5,2,Adam,False,,0,44,54469.jpg,Smith,0.2,False,0,a,3,91,21,11560,2522,13440,796,0.9,4.8,765,0,0,3,16,0,0,0,4,0,0,2,114,108.2,56.4,26.0,19.2,152,59,158,39,244,70,196,56,0.0,0.0,0.0,0.0,0.0,0.0,10,2,9,0,1.4,1.8,1.2,2.2,26.3,40.9,127.2,105.6,176.6,94.0,14.6,15.0,79.1,35.5,35.5,76.5,27.8,42.3,142.2,102.7,178.2,102.6,12.6,15.8,67.4,44.3,46.6,70.4,1,0,90.0,0.0,2.0,9.0,8.0,0.8,4.0,360.0,90.0,0.0,1.0,4.0,0.8,2.13,12.67,12.02,6.27,2.89,3.25,1.7,15.75,12.2,4.7,0.0
Tete,BOU,3.1,AVL,4.19,LEE,3.87,EVE,3.87,MCI,2.38,3.48,2.7,1.0,215,75.0,75.0,167074,0,0,0,0,0,2,1.1,0.8,0,Kenny,False,Knock - 75% chance of playing,2022-10-01T18:30:06.829818Z,45,167074.jpg,Tete,0.4,False,0,d,9,54,19,63186,431,53509,3338,0.2,4.2,604,0,3,1,10,0,0,0,4,0,0,0,101,188.6,63.2,23.0,27.5,45,11,142,32,254,77,129,25,0.0,0.0,0.0,0.0,0.0,0.0,19,2,3,1,0.8,2.0,1.2,0.8,26.2,39.9,121.9,126.0,150.6,98.3,23.3,17.1,87.7,46.5,36.5,103.7,16.8,28.1,80.2,86.4,114.6,71.8,12.4,14.5,71.8,38.2,35.4,75.2,1,0,0.0,2.0,1.0,7.0,7.0,0.88,2.0,180.0,90.0,2.0,1.0,2.0,0.67,3.93,14.43,26.94,9.03,3.29,3.0,7.85,18.5,44.5,22.25,11.5
Romero,EVE,4.1,MUN,3.35,NEW,3.71,BOU,3.65,LIV,2.56,3.47,2.3,3.3,443,100.0,100.0,221632,0,0,-1,1,1,2,3.8,3.8,8,Cristian,False,,2022-08-18T09:00:06.331862Z,49,221632.jpg,Romero,1.6,False,0,a,18,6,14,97460,21506,211902,3181,0.7,2.9,481,0,0,1,7,0,0,0,1,0,0,2,81,106.4,18.6,49.0,17.4,158,61,267,86,178,36,217,63,0.0,0.0,0.0,0.0,0.0,0.0,5,2,8,1,0.8,0.9,0.8,0.6,21.3,36.6,102.1,117.1,147.8,76.2,14.0,17.7,92.3,48.6,35.4,75.1,17.0,33.9,85.7,112.1,141.6,66.4,10.8,16.1,78.8,44.2,37.6,59.8,1,0,90.0,3.0,2.0,6.0,5.0,0.71,4.0,301.0,75.0,0.0,2.0,3.0,0.6,2.9,13.5,17.73,3.1,8.17,2.75,2.87,13.5,15.9,3.88,9.0
Johnson,WOL,3.7,BHA,3.43,LIV,2.93,ARS,3.79,BRE,3.48,3.47,3.0,2.0,394,100.0,0.0,242898,-1,1,-2,2,1,4,1.5,1.5,2,Brennan,False,,0,58,242898.jpg,Johnson,1.2,False,0,a,16,17,27,144902,2438,217099,9749,0.3,4.7,771,2,0,1,19,0,0,0,2,0,0,4,91,92.2,82.2,155.0,32.7,190,18,116,11,57,19,96,17,0.0,0.0,3.0,0.0,2.0,0.0,2,2,20,0,0.3,1.2,0.2,1.6,23.9,34.9,109.3,105.6,134.9,83.7,24.4,14.4,85.5,34.2,23.8,102.7,27.4,37.4,128.1,116.3,130.6,101.2,22.2,13.8,73.4,34.8,29.8,94.4,0,1,90.0,0.0,1.0,9.0,9.0,0.9,4.0,354.0,88.0,0.0,1.0,4.0,0.8,3.63,10.11,10.24,9.13,17.22,3.25,4.53,11.25,12.75,13.08,19.5
Konsa,CHE,3.55,FUL,3.37,BRE,3.38,NEW,3.45,MUN,3.59,3.47,2.3,4.7,44,100.0,100.0,199798,0,0,-1,1,0,2,4.2,5.2,1,Ezri,False,,2022-07-05T15:30:04.118376Z,44,199798.jpg,Konsa Ngoyo,0.4,False,0,a,2,7,21,38418,3009,29507,2939,1.1,4.8,721,0,0,2,10,0,0,0,2,0,0,1,110,113.8,7.3,13.0,13.5,139,51,312,110,286,93,259,83,0.0,0.0,0.0,0.0,0.0,0.0,16,3,6,1,1.3,1.0,1.4,0.4,18.5,24.2,92.6,67.7,82.2,68.5,9.6,12.3,76.8,22.0,23.4,57.9,11.0,15.4,56.6,48.9,48.6,48.8,3.6,4.4,39.6,2.4,2.2,34.4,1,0,90.0,0.0,2.0,9.0,8.0,0.8,4.0,360.0,90.0,0.0,1.0,4.0,0.8,1.5,12.22,12.64,0.81,1.44,4.0,1.42,14.0,10.75,1.02,2.25
