web_name,opponent_38,predicted_points_38,opponent_39,predicted_points_39,opponent_40,predicted_points_40,opponent_41,predicted_points_41,opponent_42,predicted_points_42,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
Haaland,BRE,6.13,0,0.0,0,0.0,0,0.0,0,0.0,1.23,7.8,5.2,318,100.0,100.0,223094,0,0,9,-9,11,4,6.2,12.4,6,Erling,True,0,2023-03-21T11:00:07.837535Z,124,223094.jpg,Haaland,81.1,False,0,a,13,43,272,7830493,13481,4447322,268788,0.4,21.9,2767,36,9,13,26,0,0,0,5,0,0,40,1040,1390.0,371.0,1825.0,358.1,33,28.54,3.11,31.65,25.24,1,1,95,9,1,1,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.93,0.0,0.1,1.03,0.82,0.85,2,1,24,6,3,1,1,1,1.07,0.42,5,0,1,106.0,3.0,5.0,35.0,29.0,0.85,7.0,543.0,78.0,0.0,0.0,5.0,1.0,10.23,29.71,39.71,10.6,52.14,6.43,9.04,19.29,29.91,15.66,45.14,3,5,0,1.9,1.4,2.1,1.8,22.1,26.9,101.2,78.4,89.3,78.8,12.0,13.8,96.4,21.9,19.6,73.5,21.4,28.8,107.2,96.2,84.0,77.5,10.4,11.6,87.0,15.4,13.6,70.2
Elliott,SOU,6.08,0,0.0,0,0.0,0,0.0,0,0.0,1.22,2.0,1.0,294,100.0,100.0,444884,0,0,-2,2,0,3,2.0,1.5,1,Harvey,False,0,2022-12-31T08:30:08.114482Z,48,444884.jpg,Elliott,0.5,False,0,a,12,14,62,282110,423,271247,379,0.2,12.9,1567,1,2,5,19,0,0,0,1,0,0,2,280,257.0,372.3,363.0,99.4,18,1.98,4.26,6.24,25.84,262,110,93,69,103,65,128,79,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.24,0.35,1.48,1.09,291,174,278,133,326,127,259,86,1.03,0.29,2,0,1,9.0,0.0,22.0,30.0,15.0,0.41,3.0,79.0,26.0,0.0,4.0,1.0,0.2,3.31,9.33,8.57,12.41,12.1,1.67,2.23,5.33,4.47,11.87,6.0,2,2,1,1.3,1.2,0.8,0.8,23.7,33.1,108.7,102.1,121.2,80.4,15.4,15.5,102.1,31.5,21.3,84.2,24.4,41.4,128.0,138.6,148.4,74.2,22.4,20.3,138.4,47.1,17.4,108.0
Mitoma,AVL,6.09,0,0.0,0,0.0,0,0.0,0,0.0,1.22,4.3,3.0,124,100.0,100.0,451340,0,0,7,-7,4,3,3.0,5.5,7,Kaoru,False,0,2022-10-15T09:30:07.136345Z,57,451340.jpg,Mitoma,28.1,False,0,a,5,36,137,4861570,36009,1723862,129139,0.5,24.0,2286,7,9,8,35,0,0,0,0,0,0,11,455,566.8,567.6,857.0,198.9,24,8.29,4.92,13.21,35.0,89,40,44,36,23,12,30,20,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.19,0.52,1.38,1.38,87,48,97,49,31,14,9,4,0.94,0.31,17,0,1,178.0,3.0,14.0,32.0,20.0,0.59,8.0,662.0,83.0,0.0,0.0,5.0,1.0,6.22,14.22,17.71,17.74,26.78,2.88,6.25,6.88,9.5,21.12,32.0,2,17,1,0.9,1.9,1.0,2.6,29.5,40.8,142.0,123.3,143.8,108.5,24.2,18.5,112.9,42.1,29.3,108.4,40.6,59.2,214.4,170.6,207.6,161.2,22.8,18.0,94.8,59.7,25.6,105.2
Pérez,WHU,6.03,0,0.0,0,0.0,0,0.0,0,0.0,1.21,2.4,0.0,260,0.0,0.0,168580,0,0,-3,3,0,3,0.0,0.0,0,Ayoze,False,Season-long loan to Real Betis,2023-02-01T12:29:17.018024Z,47,168580.jpg,Pérez,0.1,False,0,u,10,13,19,9724,0,19613,7,0.0,4.0,378,0,2,1,5,0,0,0,0,0,0,0,69,65.2,151.0,92.0,30.9,3,1.05,0.57,1.62,5.51,419,181,220,135,287,148,358,161,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.14,0.39,1.31,1.19,312,187,701,288,240,90,480,177,0.71,0.24,15,0,1,0.0,18.0,15.0,8.0,4.0,0.21,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.86,8.62,8.15,18.88,11.5,0.0,0.0,0.0,0.0,0.0,0.0,4,15,0,1.8,0.9,2.2,1.2,20.0,28.1,93.6,88.2,99.6,74.4,16.0,14.9,101.7,25.7,20.9,87.4,26.0,27.5,108.6,81.2,84.8,97.8,22.5,18.7,143.4,18.4,24.7,113.7
Salah,SOU,5.98,0,0.0,0,0.0,0,0.0,0,0.0,1.2,6.3,9.0,283,100.0,0.0,118748,0,0,1,-1,6,3,10.0,9.5,5,Mohamed,True,0,0,131,118748.jpg,Salah,36.8,False,0,a,12,14,234,6914218,167450,8859633,24670,0.7,17.9,3200,19,12,13,41,0,0,2,2,0,0,23,643,1046.2,869.9,1620.0,353.7,36,19.93,6.75,26.68,45.7,5,1,15,13,3,1,3,1,0.0,0.0,2.0,0.0,2.0,0.0,0.56,0.0,0.19,0.75,1.29,1.15,1,1,1,1,6,1,4,2,1.01,0.37,2,0,1,90.0,0.0,3.0,37.0,34.0,0.92,6.0,530.0,88.0,0.0,0.0,5.0,1.0,9.56,17.38,28.28,23.51,43.78,7.83,11.12,24.17,36.17,29.33,45.67,2,2,1,1.3,1.2,0.8,0.8,23.7,33.1,108.7,102.1,121.2,80.4,15.4,15.5,102.1,31.5,21.3,84.2,24.4,41.4,128.0,138.6,148.4,74.2,22.4,20.3,138.4,47.1,17.4,108.0
Castagne,WHU,5.94,0,0.0,0,0.0,0,0.0,0,0.0,1.19,3.1,2.0,258,100.0,100.0,166477,0,0,-2,2,2,2,2.0,1.5,6,Timothy,False,0,2022-10-08T18:00:06.881764Z,43,166477.jpg,Castagne,5.5,False,0,a,10,13,112,2107954,24586,1677694,8232,0.5,26.0,3165,2,4,8,62,0,0,0,3,0,0,11,601,679.8,377.3,289.0,135.0,35,2.16,2.12,4.28,59.59,48,10,91,16,125,11,79,8,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.12,1.69,1.76,554,136,160,49,141,40,70,24,1.0,0.23,15,1,0,90.0,0.0,3.0,36.0,34.0,0.92,5.0,450.0,90.0,0.0,0.0,5.0,1.0,3.75,16.69,18.88,10.48,8.03,2.0,2.74,13.6,14.6,7.3,5.4,4,15,0,1.8,0.9,2.2,1.2,20.0,28.1,93.6,88.2,99.6,74.4,16.0,14.9,101.7,25.7,20.9,87.4,26.0,27.5,108.6,81.2,84.8,97.8,22.5,18.7,143.4,18.4,24.7,113.7
Wilson,CHE,5.89,0,0.0,0,0.0,0,0.0,0,0.0,1.18,5.2,8.0,356,100.0,100.0,75115,1,-1,-2,2,4,4,8.5,8.5,2,Callum,False,0,2023-02-11T19:00:09.248232Z,73,75115.jpg,Wilson,17.3,False,0,a,15,4,156,4400777,136689,2821795,66508,1.1,21.4,1849,18,6,10,16,0,0,0,4,0,0,20,525,720.0,271.0,1020.0,200.4,21,16.43,2.11,18.54,20.93,39,5,132,16,14,9,28,7,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.1,0.9,1.02,0.78,29,14,3,1,14,4,19,5,1.02,0.49,10,0,1,67.0,8.0,10.0,29.0,19.0,0.66,6.0,437.0,73.0,0.0,1.0,4.0,0.8,6.91,18.1,24.83,9.34,35.17,8.83,10.08,30.5,43.37,8.92,49.5,3,10,1,1.3,1.8,1.2,2.2,30.0,41.0,140.5,129.4,140.4,107.5,19.2,16.8,99.9,43.5,24.6,96.6,32.2,52.3,182.0,172.0,169.6,105.6,23.6,20.2,122.0,55.6,25.8,100.0
Gakpo,SOU,5.85,0,0.0,0,0.0,0,0.0,0,0.0,1.17,4.2,3.4,680,100.0,100.0,243298,0,0,-4,4,1,3,4.4,3.9,2,Cody,False,0,2023-01-02T15:30:08.448397Z,76,243298.jpg,Gakpo,5.3,False,0,a,12,14,84,1924473,56028,1333758,30674,0.4,11.1,1422,6,3,6,18,0,0,0,0,0,0,4,231,331.8,271.1,415.0,101.3,17,5.37,1.7,7.07,19.33,206,85,131,92,82,53,124,77,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.11,0.45,1.22,1.14,25,12,76,39,42,20,72,23,1.08,0.38,2,0,1,90.0,0.0,2.0,20.0,17.0,0.89,6.0,443.0,74.0,0.0,0.0,5.0,1.0,5.06,11.55,16.59,13.56,20.75,4.5,5.22,13.33,16.87,17.37,17.83,2,2,1,1.3,1.2,0.8,0.8,23.7,33.1,108.7,102.1,121.2,80.4,15.4,15.5,102.1,31.5,21.3,84.2,24.4,41.4,128.0,138.6,148.4,74.2,22.4,20.3,138.4,47.1,17.4,108.0
Bowen,LEI,5.82,0,0.0,0,0.0,0,0.0,0,0.0,1.16,3.9,4.2,465,100.0,100.0,178186,0,0,-5,5,3,3,4.2,4.2,13,Jarrod,False,0,2022-10-27T22:30:07.660785Z,80,178186.jpg,Bowen,3.3,False,0,a,19,21,144,1288037,41638,1598981,5462,0.5,18.0,3204,6,9,9,50,0,0,1,2,0,0,9,425,625.8,674.8,1076.0,237.9,36,9.29,5.74,15.03,47.47,66,26,31,24,12,5,17,12,1.0,0.0,4.0,0.0,4.0,0.0,0.26,0.0,0.16,0.42,1.33,1.4,16,6,47,27,65,29,100,34,1.01,0.25,11,0,1,83.0,0.0,3.0,37.0,34.0,0.92,6.0,438.0,73.0,0.0,1.0,4.0,0.8,6.43,11.49,16.91,18.24,29.08,3.83,5.57,11.83,17.93,13.5,24.17,2,11,1,1.3,2.0,1.2,2.4,30.2,40.8,151.2,119.9,137.2,110.2,18.4,16.5,102.2,34.0,28.8,87.1,41.8,65.4,233.2,194.5,226.0,158.0,15.8,21.3,123.7,46.1,43.0,86.2
H.Davies,SOU,5.75,0,0.0,0,0.0,0,0.0,0,0.0,1.15,0.0,0.0,592,100.0,0.0,464353,0,0,0,0,0,1,1.0,0.5,0,Harvey,False,0,0,40,464353.jpg,Davies,0.0,False,0,a,12,14,0,1881,27,2101,20,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,606,77,591,60,559,51,610,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691,56,476,67,618,77,597,63,0.0,0.0,2,1,0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.3,1.2,0.8,0.8,23.7,33.1,108.7,102.1,121.2,80.4,15.4,15.5,102.1,31.5,21.3,84.2,24.4,41.4,128.0,138.6,148.4,74.2,22.4,20.3,138.4,47.1,17.4,108.0
Adrián,SOU,5.75,0,0.0,0,0.0,0,0.0,0,0.0,1.15,0.0,0.0,497,100.0,0.0,60706,0,0,-2,2,0,1,1.0,0.5,0,Adrián,False,0,0,38,60706.jpg,San Miguel del Castillo,0.6,False,0,a,12,14,0,61140,455,79628,828,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,539,42,517,18,479,8,543,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761,80,396,30,550,42,239,37,0.0,0.0,2,1,0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.3,1.2,0.8,0.8,23.7,33.1,108.7,102.1,121.2,80.4,15.4,15.5,102.1,31.5,21.3,84.2,24.4,41.4,128.0,138.6,148.4,74.2,22.4,20.3,138.4,47.1,17.4,108.0
