web_name,opponent_35,predicted_points_35,opponent_36,predicted_points_36,opponent_37,predicted_points_37,opponent_38,predicted_points_38,opponent_39,predicted_points_39,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
Mudryk,BOU,3.03,NFO,4.51,MUN,8.9,NEW,4.35,0,0.0,4.16,1.8,2.0,699,100.0,0.0,465920,0,0,-5,5,0,3,2.5,1.5,1,Mykhailo,False,0,0,65,465920.jpg,Mudryk,0.8,False,0.0,a,6,8,21,560264,1442,484972,3522,0.3,3.2,504,0,2,0,7,0,0,0,0,0,0,0,60,82.8,113.0,103.0,29.5,5,1.17,1.01,2.18,8.07,393,168,248,145,256,135,345,155,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.18,0.39,1.44,1.25,57,29,167,80,366,156,203,67,0.89,0.0,1,0,1,19.0,0.0,10.0,11.0,4.0,0.29,4.0,176.0,44.0,0.0,4.0,1.0,0.2,2.68,5.45,7.53,10.27,9.36,2.0,3.38,8.75,8.6,17.45,7.75,4,1,0,2.4,1.2,2.2,2.4,20.3,27.4,97.3,79.9,97.4,74.5,8.9,15.3,105.2,26.8,20.9,70.4,29.0,38.8,146.6,102.0,139.2,112.4,10.4,20.0,116.4,45.6,37.0,74.0
Calvert-Lewin,BHA,5.24,MCI,4.72,WOL,5.59,BOU,5.18,0,0.0,4.15,2.4,1.8,191,100.0,100.0,177815,0,0,-1,1,0,4,1.8,1.8,6,Dominic,False,0,2023-02-04T22:30:07.768834Z,79,177815.jpg,Calvert-Lewin,0.3,False,0.0,a,8,11,34,162159,652,192325,249,0.2,4.3,990,2,0,4,18,0,0,0,2,0,0,2,72,112.2,99.4,385.0,59.0,12,5.42,0.3,5.72,18.94,357,43,273,40,81,27,230,34,0.0,0.0,0.0,0.0,1.0,0.0,0.49,0.0,0.03,0.52,1.72,1.64,21,12,184,26,254,33,329,53,1.09,0.36,10,0,1,90.0,20.0,2.0,14.0,12.0,0.86,3.0,261.0,87.0,2.0,0.0,3.0,1.0,4.21,5.14,8.01,7.1,27.5,3.0,8.7,9.67,19.0,12.3,55.33,3,10,0,1.4,1.7,1.2,1.6,29.3,40.5,137.9,127.5,140.0,106.0,18.1,16.5,99.0,40.8,24.5,93.8,25.8,46.1,151.4,159.3,150.8,95.2,15.4,17.4,117.7,22.8,32.6,78.6
Heaton,WHU,3.04,WOL,4.02,BOU,8.05,FUL,5.55,0,0.0,4.13,0.0,0.0,348,0.0,25.0,21205,0,0,-2,2,0,1,0.0,0.0,0,Tom,False,Ankle injury - Unknown return date,2023-03-30T15:30:09.972966Z,38,21205.jpg,Heaton,0.3,False,0.0,i,14,1,0,26333,169,42059,452,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,532,39,508,15,472,5,534,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747,79,397,28,542,39,304,44,0.0,0.0,2,1,0,0.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0,1.9,1.2,2.2,1.2,21.4,25.6,96.5,72.2,87.2,75.8,11.7,13.9,95.1,23.1,20.9,71.8,17.0,19.4,82.3,56.6,55.4,57.2,7.4,13.4,88.4,25.9,19.8,60.0
Bishop,WHU,3.04,WOL,4.02,CHE,8.05,FUL,5.55,0,0.0,4.13,0.0,0.0,656,100.0,0.0,250370,0,0,0,0,0,1,0.0,0.0,0,Nathan,False,0,0,40,250370.jpg,Bishop,0.0,False,0.0,a,14,1,0,1162,23,932,20,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,588,70,571,53,539,44,590,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665,50,462,62,599,70,660,70,0.0,0.0,2,1,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0,1.9,1.2,2.2,1.2,21.4,25.6,96.5,72.2,87.2,75.8,11.7,13.9,95.1,23.1,20.9,71.8,17.0,19.4,82.3,56.6,55.4,57.2,7.4,13.4,88.4,25.9,19.8,60.0
Butland,WHU,3.04,WOL,4.02,BOU,8.05,FUL,5.55,0,0.0,4.13,0.0,0.0,162,100.0,100.0,105666,0,0,-1,1,0,1,0.0,0.0,0,Jack,False,0,2023-02-01T00:30:08.160797Z,44,105666.jpg,Butland,0.1,False,0.0,a,14,1,0,4386,39,10749,52,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,639,81,633,72,614,63,643,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476,23,562,79,649,81,484,55,0.0,0.0,2,1,0,0.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0,1.9,1.2,2.2,1.2,21.4,25.6,96.5,72.2,87.2,75.8,11.7,13.9,95.1,23.1,20.9,71.8,17.0,19.4,82.3,56.6,55.4,57.2,7.4,13.4,88.4,25.9,19.8,60.0
De Gea,WHU,5.6,WOL,4.07,CHE,8.24,FUL,2.72,0,0.0,4.13,4.1,4.8,327,100.0,0.0,51940,0,0,0,0,1,1,4.8,9.6,9,David,False,0,0,50,51940.jpg,De Gea Quintana,12.8,False,0.0,a,14,1,135,1860178,40387,1410118,9657,1.0,27.0,2970,0,0,15,40,0,0,0,0,0,88,5,628,704.2,13.0,0.0,71.8,33,0.0,0.22,0.22,43.62,28,8,436,7,735,77,184,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.01,0.01,1.32,1.21,187,6,34,3,50,11,34,6,1.0,0.45,2,1,0,180.0,0.0,5.0,33.0,29.0,0.85,5.0,450.0,90.0,0.0,1.0,4.0,0.8,2.18,19.03,21.34,0.39,0.0,4.6,1.98,20.4,19.92,0.0,0.0,3,5,0,1.9,1.2,2.2,1.2,21.4,25.6,96.5,72.2,87.2,75.8,11.7,13.9,95.1,23.1,20.9,71.8,17.0,19.4,82.3,56.6,55.4,57.2,7.4,13.4,88.4,25.9,19.8,60.0
Kovár,WHU,3.04,WOL,4.02,CHE,8.05,FUL,5.55,0,0.0,4.13,0.0,0.0,615,0.0,0.0,446189,0,0,0,0,0,1,0.0,0.0,0,Matej,False,Season-long loan to Sparta Prague,2022-09-13T08:38:21.873120Z,40,446189.jpg,Kovár,0.0,False,0.0,u,14,1,0,256,0,358,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,593,71,576,54,546,45,595,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673,51,468,63,604,71,719,78,0.0,0.0,2,1,0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0,1.9,1.2,2.2,1.2,21.4,25.6,96.5,72.2,87.2,75.8,11.7,13.9,95.1,23.1,20.9,71.8,17.0,19.4,82.3,56.6,55.4,57.2,7.4,13.4,88.4,25.9,19.8,60.0
Begović,BHA,5.2,MCI,4.46,WOL,5.04,BOU,5.76,0,0.0,4.09,9.0,0.0,176,100.0,100.0,40349,0,0,-1,1,1,1,0.0,0.0,0,Asmir,False,0,2022-07-30T13:30:04.308081Z,39,40349.jpg,Begović,0.8,False,0.0,a,8,11,9,147439,102,133953,446,0.0,2.3,90,0,0,1,0,0,0,0,0,0,4,2,30,36.0,0.0,0.0,3.6,1,0.0,0.0,0.0,1.04,445,32,520,21,485,11,473,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.04,0.0,713,62,410,33,1,1,208,32,1.0,1.0,10,1,0,0.0,0.0,33.0,1.0,1.0,0.03,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.6,30.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,0,1.4,1.7,1.2,1.6,29.3,40.5,137.9,127.5,140.0,106.0,18.1,16.5,99.0,40.8,24.5,93.8,25.8,46.1,151.4,159.3,150.8,95.2,15.4,17.4,117.7,22.8,32.6,78.6
Estupiñán,EVE,3.65,ARS,8.36,SOU,4.7,AVL,3.56,0,0.0,4.05,3.7,4.0,586,100.0,100.0,204214,1,-1,4,-4,2,2,4.0,8.0,16,Pervis,False,0,2023-02-27T17:00:09.053149Z,49,204214.jpg,Estupiñán,14.9,False,0.0,a,5,36,106,2613412,146516,964277,8777,0.8,21.6,2179,0,6,9,32,0,0,0,3,0,0,12,493,460.8,613.9,232.0,130.2,26,1.39,2.92,4.31,31.42,116,39,32,6,147,18,69,6,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.12,0.18,1.3,1.32,244,32,55,12,74,16,27,9,1.07,0.37,14,1,0,180.0,1.0,8.0,28.0,22.0,0.73,5.0,432.0,86.0,0.0,1.0,4.0,0.8,4.65,17.61,16.46,21.92,8.29,4.0,5.08,18.4,16.76,23.78,11.4,2,20,1,0.8,1.5,1.2,1.6,25.0,35.9,115.1,113.8,130.5,88.4,21.4,17.0,100.0,38.8,30.9,96.9,12.6,23.2,61.1,89.3,81.8,46.4,8.8,14.7,91.7,33.6,22.0,61.4
Schär,ARS,4.3,BHA,7.54,LEI,4.92,CHE,3.24,0,0.0,4.0,4.2,3.2,366,100.0,100.0,119471,0,0,6,-6,1,2,3.2,4.2,2,Fabian,True,0,2023-04-23T21:30:07.825472Z,51,119471.jpg,Schär,14.4,False,0.0,a,15,4,131,3749149,38252,2562365,28951,0.6,25.7,2757,1,3,14,22,0,0,0,5,0,0,6,564,597.2,228.6,419.0,124.7,31,3.59,1.89,5.48,30.62,59,16,137,31,72,1,75,8,0.0,0.0,2.0,0.0,4.0,0.0,0.12,0.0,0.06,0.18,1.0,0.72,174,18,85,19,42,7,29,10,1.01,0.46,17,1,0,90.0,1.0,3.0,31.0,30.0,0.91,5.0,433.0,87.0,0.0,0.0,5.0,1.0,4.02,18.19,19.26,7.37,13.52,2.8,3.84,17.2,21.72,11.08,5.6,2,17,1,0.8,1.8,1.0,2.6,27.8,38.8,134.3,117.3,137.7,100.9,24.4,18.6,113.8,41.5,30.1,108.2,36.0,52.2,188.8,150.8,182.2,134.4,19.8,14.1,76.2,44.4,20.8,91.6
Ronaldo,WHU,4.04,WOL,4.94,CHE,7.05,FUL,3.91,0,0.0,3.99,2.0,0.0,326,0.0,0.0,14937,0,0,-3,3,1,4,0.0,0.0,0,Cristiano Ronaldo,False,Left club by mutual agreement,2022-11-23T09:33:05.428217Z,102,14937.jpg,dos Santos Aveiro,1.9,False,0.0,u,14,1,20,227123,0,590174,292,0.0,2.0,519,1,0,3,8,0,0,0,2,0,0,3,42,63.8,83.2,218.0,35.6,4,1.89,0.25,2.14,5.95,412,51,296,45,160,45,323,48,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.04,0.37,1.03,1.39,6,3,761,92,327,44,135,21,0.69,0.52,2,0,1,0.0,19.0,10.0,10.0,5.0,0.33,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.56,4.2,6.38,8.32,21.8,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0,1.9,1.2,2.2,1.2,21.4,25.6,96.5,72.2,87.2,75.8,11.7,13.9,95.1,23.1,20.9,71.8,17.0,19.4,82.3,56.6,55.4,57.2,7.4,13.4,88.4,25.9,19.8,60.0
Aké,LEE,4.07,EVE,3.67,BHA,7.99,BRE,4.17,0,0.0,3.98,3.5,3.4,308,100.0,25.0,126184,0,0,0,0,1,2,4.4,2.2,15,Nathan,False,0,2023-04-21T14:00:08.080686Z,50,126184.jpg,Aké,3.0,False,0.0,a,13,43,83,1133811,33666,970632,14772,0.7,16.6,1756,1,0,8,15,0,0,0,2,0,0,7,379,372.0,157.6,148.0,68.0,20,1.55,1.24,2.79,16.04,163,60,197,46,207,39,199,58,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.06,0.14,0.82,0.77,192,22,74,15,99,24,112,42,1.03,0.41,19,1,0,76.0,5.0,11.0,24.0,18.0,0.62,2.0,156.0,78.0,2.0,1.0,2.0,0.67,2.83,15.79,15.5,6.57,6.17,8.5,5.05,27.0,25.5,4.05,20.5,2,9,0,1.3,1.4,1.0,1.2,26.8,38.7,123.6,117.1,146.4,97.5,18.2,16.8,99.8,38.0,30.7,94.2,25.7,30.7,104.2,107.0,95.8,86.8,22.2,17.6,105.0,43.2,27.2,100.8
Bettinelli,BOU,3.82,NFO,3.12,MUN,8.43,NEW,4.49,0,0.0,3.97,0.0,0.0,635,50.0,50.0,122074,0,0,0,0,0,1,0.2,-0.2,0,Marcus,False,Knock - 50% chance of playing,2023-04-27T00:00:09.265260Z,40,122074.jpg,Bettinelli,0.0,False,0.0,d,6,8,0,4502,36,3575,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,569,59,552,42,519,33,571,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643,39,441,51,579,59,593,62,0.0,0.0,1,1,0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,2.4,1.2,2.2,2.4,20.3,27.4,97.3,79.9,97.4,74.5,8.9,15.3,105.2,26.8,20.9,70.4,29.0,38.8,146.6,102.0,139.2,112.4,10.4,20.0,116.4,45.6,37.0,74.0
Alexander-Arnold,BRE,5.51,LEI,5.44,AVL,4.44,SOU,4.44,0,0.0,3.97,4.0,5.8,285,100.0,100.0,169187,0,0,1,-1,3,2,6.3,12.6,11,Trent,False,0,2022-12-23T01:00:07.634178Z,76,169187.jpg,Alexander-Arnold,26.9,False,0.0,a,12,14,131,3718400,86139,6348705,12799,0.8,17.2,2562,1,10,8,39,0,0,0,4,0,0,18,711,696.0,1077.7,213.0,198.8,30,1.95,7.99,9.94,39.21,32,6,4,2,161,21,21,2,1.0,0.0,1.0,0.0,0.0,0.0,0.07,0.0,0.28,0.35,1.38,1.37,25,1,15,2,58,12,13,2,1.05,0.28,9,1,0,180.0,1.0,6.0,33.0,27.0,0.82,6.0,540.0,90.0,0.0,0.0,5.0,1.0,6.02,21.55,21.09,32.66,6.45,5.83,8.63,30.67,36.47,45.88,3.83,2,9,1,1.3,1.4,1.0,1.2,26.8,38.7,123.6,117.1,146.4,97.5,18.2,16.8,99.8,38.0,30.7,94.2,25.7,30.7,104.2,107.0,95.8,86.8,22.2,17.6,105.0,43.2,27.2,100.8
Kulusevski,CRY,4.49,AVL,4.78,BRE,5.34,LEE,5.21,0,0.0,3.96,3.3,1.6,446,100.0,100.0,445044,0,0,-2,2,1,3,1.6,1.1,2,Dejan,False,0,2023-01-01T14:00:06.807951Z,78,445044.jpg,Kulusevski,3.6,False,0.0,a,18,6,86,2090187,1387,2609271,3474,0.2,11.0,1883,2,6,7,37,0,0,0,2,0,0,5,284,380.0,561.6,480.0,141.8,21,2.29,4.5,6.79,28.01,156,67,41,33,60,39,62,43,3.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.22,0.33,1.34,1.77,23,11,209,101,128,54,90,27,1.0,0.33,12,0,1,65.0,8.0,5.0,26.0,21.0,0.81,5.0,332.0,66.0,0.0,1.0,4.0,0.8,5.45,10.92,14.62,21.6,18.46,1.6,3.38,5.2,7.56,13.68,12.6,4,12,0,1.9,1.2,3.0,1.5,24.8,33.4,119.8,96.5,117.3,91.0,13.5,17.4,116.5,34.9,22.3,88.9,27.7,36.2,144.2,105.8,111.2,104.3,7.3,22.3,155.1,38.0,30.0,85.0
Maddison,FUL,5.14,LIV,3.97,NEW,5.57,WHU,5.14,0,0.0,3.96,4.7,2.4,261,100.0,100.0,172780,0,0,-1,1,1,3,2.4,2.4,2,James,False,0,2023-04-22T17:30:08.439033Z,79,172780.jpg,Maddison,5.0,False,0.0,a,10,13,121,4317317,4276,4401717,17765,0.3,15.3,2164,9,8,4,45,0,0,1,9,0,0,9,473,700.2,881.3,707.0,229.2,25,6.44,5.14,11.58,41.07,30,14,13,11,29,15,15,10,2.0,0.0,1.0,0.0,2.0,0.0,0.27,0.0,0.21,0.48,1.71,1.87,20,9,137,65,22,9,79,24,1.04,0.17,8,0,1,90.0,8.0,3.0,26.0,23.0,0.88,4.0,360.0,90.0,1.0,0.0,4.0,1.0,8.82,18.19,26.93,33.9,27.19,3.0,9.8,11.5,23.05,43.05,32.0,2,8,1,0.8,1.5,0.8,2.2,25.9,36.6,111.3,116.8,138.7,91.8,18.9,16.6,92.4,44.8,28.6,91.6,32.4,35.7,116.9,126.2,114.4,123.8,22.2,16.5,101.6,40.0,23.6,101.4
Phillips,LEE,4.11,EVE,4.33,BHA,7.24,BRE,4.1,0,0.0,3.96,0.9,0.6,325,100.0,100.0,155405,0,0,-2,2,0,3,1.6,3.2,1,Kalvin,False,0,2022-12-23T10:30:07.728260Z,48,155405.jpg,Phillips,0.1,False,0.0,a,13,43,7,7256,34,49426,44,0.1,1.5,103,0,0,0,2,0,0,0,1,0,0,0,37,24.0,20.0,10.0,5.4,0,0.1,0.03,0.13,3.41,462,207,414,208,437,212,465,211,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.03,0.12,2.98,1.75,273,164,319,154,528,245,423,151,0.0,0.0,19,0,1,1.0,12.0,22.0,8.0,0.0,0.0,3.0,47.0,16.0,0.0,5.0,0.0,0.0,0.68,4.62,3.0,2.5,1.25,1.0,0.43,4.67,2.4,1.97,0.0,2,9,0,1.3,1.4,1.0,1.2,26.8,38.7,123.6,117.1,146.4,97.5,18.2,16.8,99.8,38.0,30.7,94.2,25.7,30.7,104.2,107.0,95.8,86.8,22.2,17.6,105.0,43.2,27.2,100.8
Toney,LIV,4.69,WHU,5.04,TOT,5.17,MCI,4.73,0,0.0,3.93,5.6,4.3,80,100.0,100.0,144485,0,0,5,-5,5,4,3.8,4.3,7,Ivan,False,0,2022-12-31T08:30:07.566449Z,75,144485.jpg,Toney,30.9,False,0.0,a,4,94,180,10636544,23676,8153091,114571,0.6,24.0,2863,20,4,10,41,0,0,1,9,0,0,35,601,920.8,410.4,1239.0,256.6,32,18.69,3.7,22.39,41.57,7,3,68,4,6,3,10,3,0.0,0.0,1.0,0.0,1.0,0.0,0.59,0.0,0.12,0.71,1.31,1.29,27,14,46,11,12,3,6,2,1.01,0.31,16,0,1,90.0,0.0,4.0,32.0,30.0,0.88,5.0,442.0,88.0,0.0,0.0,5.0,1.0,8.02,18.78,28.78,12.82,38.72,4.8,7.66,16.4,26.52,13.02,37.2,2,16,1,0.9,1.8,1.2,2.0,29.1,42.1,132.9,136.6,152.0,106.3,19.7,16.2,94.4,41.0,26.3,92.7,31.2,42.8,137.3,133.9,157.2,115.0,21.2,18.5,94.0,58.4,32.8,102.2
Dunk,EVE,2.81,NEW,9.76,MCI,4.74,AVL,2.27,0,0.0,3.92,3.3,4.4,106,100.0,0.0,83299,0,0,3,-3,0,2,4.4,8.8,11,Lewis,False,0,0,48,83299.jpg,Dunk,7.7,False,0.0,a,5,36,105,1769524,52774,1181676,10668,0.9,21.9,2880,1,1,11,40,1,0,0,3,0,0,7,575,586.2,153.9,194.0,93.4,32,1.61,0.82,2.43,39.5,64,19,204,50,173,25,128,25,0.0,0.0,3.0,0.0,0.0,0.0,0.05,0.0,0.03,0.08,1.23,1.25,265,37,44,9,123,31,47,18,1.0,0.34,14,1,0,180.0,0.0,5.0,32.0,29.0,0.85,5.0,450.0,90.0,0.0,1.0,4.0,0.8,2.92,17.97,18.32,4.81,6.06,4.4,4.36,22.2,26.04,8.94,8.6,2,20,1,0.8,1.5,1.2,1.6,25.0,35.9,115.1,113.8,130.5,88.4,21.4,17.0,100.0,38.8,30.9,96.9,12.6,23.2,61.1,89.3,81.8,46.4,8.8,14.7,91.7,33.6,22.0,61.4
Buonanotte,EVE,3.43,ARS,7.85,SOU,4.68,AVL,3.6,0,0.0,3.91,2.9,2.6,679,100.0,100.0,536916,0,0,0,0,0,3,2.6,5.2,4,Facundo,False,0,2023-01-27T16:00:09.112227Z,45,536916.jpg,Buonanotte,0.0,False,0.0,a,5,36,20,5606,783,1848,540,0.6,4.4,236,1,1,1,3,0,0,0,0,0,0,2,58,64.6,71.0,49.0,18.0,2,0.96,0.14,1.1,3.88,410,177,319,168,352,176,404,178,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.05,0.42,1.48,1.14,452,259,116,54,163,63,557,220,0.76,0.38,14,0,1,96.0,0.0,14.0,7.0,2.0,0.12,3.0,183.0,61.0,0.0,3.0,2.0,0.4,2.57,8.29,9.23,10.14,7.0,4.33,3.9,12.67,14.73,12.57,12.33,3,14,1,1.5,1.2,1.4,0.6,26.5,36.1,118.6,107.3,135.5,99.1,15.0,16.5,100.1,38.5,26.2,87.6,30.4,31.0,112.8,102.9,94.8,113.0,20.4,17.9,111.3,41.6,25.6,115.8
Wan-Bissaka,WHU,4.2,WOL,3.57,BOU,7.94,FUL,3.79,0,0.0,3.9,3.5,2.5,341,100.0,100.0,214590,0,0,-2,2,1,2,2.5,5.0,2,Aaron,False,0,2023-02-08T23:00:09.072016Z,43,214590.jpg,Wan-Bissaka,1.3,False,0.0,a,14,1,52,315845,4381,223834,6162,0.6,12.1,1076,0,0,6,8,0,0,0,1,0,0,3,240,222.2,157.0,113.0,49.2,12,1.02,0.77,1.79,14.37,262,99,199,47,242,60,264,90,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.06,0.15,1.2,0.67,556,143,121,32,94,22,166,58,1.0,0.5,2,1,0,90.0,6.0,17.0,15.0,11.0,0.39,4.0,340.0,85.0,0.0,1.0,4.0,0.8,3.28,16.0,14.81,10.47,7.53,3.75,5.1,17.0,19.2,12.65,19.25,2,2,1,1.4,1.2,1.4,0.4,24.0,33.8,110.7,104.7,124.0,81.6,15.1,15.5,102.5,30.1,21.9,83.5,22.0,38.1,109.8,134.4,138.4,60.6,15.2,18.4,123.8,40.4,20.0,87.8
Caicedo,EVE,3.76,NEW,7.05,SOU,5.52,AVL,3.19,0,0.0,3.9,2.2,1.8,120,100.0,100.0,486672,0,0,0,0,0,3,1.8,3.6,3,Moisés,False,0,2022-12-26T18:30:07.614392Z,50,486672.jpg,Caicedo Corozo,0.3,False,0.0,a,5,36,68,87270,1799,76078,855,0.4,13.6,2643,1,1,9,36,0,0,0,9,0,0,0,430,513.4,566.0,186.0,126.7,29,1.42,2.1,3.52,35.72,91,38,39,31,178,103,73,52,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.07,0.12,1.22,1.23,218,123,180,86,281,110,301,100,0.99,0.31,14,0,1,115.0,0.0,7.0,31.0,27.0,0.79,5.0,385.0,77.0,0.0,1.0,4.0,0.8,4.09,13.87,16.56,18.26,6.0,1.8,3.64,12.0,15.44,16.06,4.8,3,14,1,1.5,1.2,1.4,0.6,26.5,36.1,118.6,107.3,135.5,99.1,15.0,16.5,100.1,38.5,26.2,87.6,30.4,31.0,112.8,102.9,94.8,113.0,20.4,17.9,111.3,41.6,25.6,115.8
Knight,LEE,4.15,EVE,4.03,CHE,6.81,BRE,4.44,0,0.0,3.89,0.0,0.0,600,100.0,0.0,244932,0,0,0,0,0,3,1.0,2.0,0,Ben,False,0,0,45,244932.jpg,Knight,0.0,False,0.0,a,13,43,0,942,12,893,9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,674,271,670,274,658,267,678,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384,216,611,234,683,277,681,273,0.0,0.0,19,0,1,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,19,1,1.1,1.5,1.8,1.8,24.9,34.9,115.9,114.0,119.0,99.1,20.5,18.1,110.0,40.0,31.1,99.8,30.5,49.0,160.0,175.4,155.0,130.8,17.7,23.0,131.1,53.1,46.0,106.5
