web_name,opponent_26,predicted_points_26,opponent_27,predicted_points_27,opponent_28,predicted_points_28,opponent_29,predicted_points_29,opponent_30,predicted_points_30,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
Wormleighton,SOU,2.94,CHE,4.32,BRE,1.92,AVL,6.86,BOU,4.38,4.08,0.0,0.0,645,100.0,0.0,514284,0,0,0,0,0,2,0.5,-0.5,0,Joe,False,0,0,40,514284.jpg,Wormleighton,0.0,False,0.0,a,10,13,0,1697,30,1369,42,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,597,225,584,221,540,208,598,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688,220,483,188,610,226,599,218,0.0,0.0,1.0,1,0,0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.2,0.9,2.8,1.8,19.4,26.7,91.6,79.7,95.8,70.4,9.4,14.8,104.0,25.3,18.1,71.6,26.2,38.0,139.4,116.8,124.4,98.6,17.2,19.5,142.3,26.7,25.6,100.8
Vestergaard,SOU,2.94,CHE,4.32,BRE,1.92,CRY,6.86,BOU,4.38,4.08,0.0,0.0,253,100.0,0.0,93100,0,0,-1,1,1,2,0.5,-0.5,0,Jannik,False,0,0,39,93100.jpg,Vestergaard,5.3,False,0.0,a,10,13,0,551769,2039,903990,6285,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,530,188,515,184,466,166,531,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712,233,406,142,542,188,67,25,0.0,0.0,1.0,1,0,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.2,0.9,2.8,1.8,19.4,26.7,91.6,79.7,95.8,70.4,9.4,14.8,104.0,25.3,18.1,71.6,26.2,38.0,139.4,116.8,124.4,98.6,17.2,19.5,142.3,26.7,25.6,100.8
Willock,MCI,3.89,WOL,4.35,NFO,3.02,MUN,7.19,BRE,1.95,4.08,3.3,0.7,373,100.0,75.0,200089,0,0,-3,3,0,3,0.2,0.0,0,Joe,False,0,2023-02-11T22:00:09.665763Z,47,200089.jpg,Willock,0.4,False,0.0,a,15,4,73,165215,380,184733,1064,0.1,15.5,1598,2,2,11,12,0,0,0,1,0,0,6,212,294.6,283.1,411.0,98.9,20,3.31,2.22,5.55,17.64,143,64,75,62,45,28,65,46,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.13,0.31,0.99,0.68,320,194,304,138,118,51,280,94,1.13,0.62,0.0,0,1,0,2.0,4.0,22.0,19.0,0.83,3.0,183.0,61.0,2.0,1.0,2.0,0.67,4.5,9.64,13.39,12.87,18.68,1.67,2.3,5.0,7.53,10.57,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whitworth,AVL,2.4,MCI,7.15,ARS,3.5,LEI,4.01,LEE,3.33,4.08,0.0,0.0,590,100.0,0.0,487818,0,0,0,0,0,1,0.0,-0.5,0,Joseph,False,0,0,40,487818.jpg,Whitworth,0.1,False,0.0,a,7,31,0,15156,76,11468,79,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,593,70,580,55,535,45,594,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683,54,478,66,606,70,415,50,0.0,0.0,12.0,1,0,0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,1.7,1.2,1.5,0.8,23.3,30.6,111.1,84.3,110.8,84.8,13.5,16.0,108.8,30.0,21.1,83.4,22.8,27.2,91.8,105.3,75.5,84.0,30.0,21.4,136.7,44.0,31.5,132.8
Matthews,AVL,2.4,MCI,7.15,ARS,3.5,LEI,4.01,LEE,3.33,4.08,0.0,0.0,495,0.0,0.0,169593,0,0,0,0,0,1,0.0,0.0,0,Remi,False,Joined St Johnstone on loan - Expected back 01 Jul,2022-07-28T16:30:04.783610Z,40,169593.jpg,Matthews,0.0,False,0.0,u,7,31,0,0,0,2754,15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,557,56,544,41,497,31,558,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643,40,439,52,569,56,620,63,0.0,0.0,12.0,1,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,1.7,1.2,1.5,0.8,23.3,30.6,111.1,84.3,110.8,84.8,13.5,16.0,108.8,30.0,21.1,83.4,22.8,27.2,91.8,105.3,75.5,84.0,30.0,21.4,136.7,44.0,31.5,132.8
Johnstone,AVL,2.4,MCI,7.15,ARS,3.5,LEI,4.01,LEE,3.33,4.08,0.0,0.0,175,0.0,0.0,101982,0,0,-1,1,0,1,0.0,0.0,0,Sam,False,Calf injury - Expected back 11 Mar,2023-02-23T10:00:09.118172Z,44,101982.jpg,Johnstone,0.1,False,0.0,i,7,31,0,4592,46,11851,169,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,621,75,616,65,591,55,625,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477,23,546,73,632,75,431,53,0.0,0.0,12.0,1,0,0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,1.7,1.2,1.5,0.8,23.3,30.6,111.1,84.3,110.8,84.8,13.5,16.0,108.8,30.0,21.1,83.4,22.8,27.2,91.8,105.3,75.5,84.0,30.0,21.4,136.7,44.0,31.5,132.8
Scamacca,BHA,3.19,AVL,3.57,0,0.0,NEW,10.26,FUL,3.35,4.07,2.6,0.0,529,100.0,100.0,195899,0,0,-4,4,1,4,0.0,0.0,0,Gianluca,False,0,2023-01-20T14:30:09.102521Z,66,195899.jpg,Scamacca,0.6,False,0.0,a,19,21,41,420819,345,482724,934,0.0,6.2,921,3,0,3,12,0,0,0,3,0,0,7,110,151.8,160.7,312.0,62.0,11,2.42,0.51,2.96,11.41,258,27,146,17,72,24,148,22,0.0,0.0,3.0,0.0,0.0,0.0,0.24,0.0,0.05,0.29,1.11,1.17,53,23,737,89,212,27,226,41,1.07,0.29,16.0,0,1,0,5.0,9.0,15.0,10.0,0.53,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.13,7.33,10.12,10.71,20.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,0.8,1.8,0.8,2.0,28.2,41.5,127.7,135.7,152.2,100.1,20.5,14.9,86.4,37.3,24.8,91.9,35.5,46.1,155.8,163.4,143.0,119.5,20.5,15.5,76.4,52.1,25.8,95.8
Monteiro,CHE,2.6,BHA,2.7,WOL,4.6,NFO,6.6,CRY,3.74,4.05,0.0,0.0,743,100.0,0.0,491008,0,0,0,0,0,2,0.0,0.5,0,Diogo,False,0,0,40,491008.jpg,Pinheiro Monteiro,0.0,False,0.0,a,11,2,0,315,48,111,43,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,594,222,581,218,536,204,595,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684,216,479,184,607,223,702,248,0.0,0.0,17.0,1,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,1.0,0.8,1.7,0.5,1.8,26.2,36.8,123.7,107.8,136.7,91.6,23.5,17.6,112.5,36.6,26.5,104.5,29.0,40.2,127.4,143.8,131.0,97.5,35.5,19.7,131.0,33.4,32.0,140.5
Brunt,SOU,3.09,CHE,4.56,BRE,1.83,AVL,6.62,BOU,4.16,4.05,1.0,0.0,273,100.0,0.0,232620,0,0,-1,1,0,2,0.5,-0.5,0,Lewis,False,0,0,39,232620.jpg,Brunt,0.3,False,0.0,a,10,13,1,27154,211,35466,307,0.0,0.3,22,0,0,0,1,0,0,0,0,0,0,0,4,2.2,1.0,0.0,0.3,0,0.0,0.01,0.01,0.78,494,176,465,166,479,174,501,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,3.19,4.09,727,243,419,150,430,152,312,113,0.0,0.0,1.0,1,0,0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.3,4.0,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.2,0.9,2.8,1.8,19.4,26.7,91.6,79.7,95.8,70.4,9.4,14.8,104.0,25.3,18.1,71.6,26.2,38.0,139.4,116.8,124.4,98.6,17.2,19.5,142.3,26.7,25.6,100.8
W.Fofana,LEE,3.5,LEI,2.92,EVE,3.39,LIV,7.13,WOL,3.33,4.05,1.0,0.5,272,100.0,100.0,444463,0,0,-2,2,0,2,0.5,0.5,1,Wesley,False,0,2023-02-02T16:00:09.111198Z,43,444463.jpg,Fofana,0.8,False,0.0,a,6,8,6,314531,2211,422892,536,0.1,1.4,476,0,0,0,10,0,0,0,1,0,0,0,73,91.4,16.5,26.0,13.6,4,0.13,0.08,0.22,6.32,320,130,395,137,363,131,378,135,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.04,1.19,1.89,578,160,317,107,457,169,205,73,0.76,0.0,18.0,1,0,71,13.0,7.0,6.0,5.0,0.42,2.0,116.0,58.0,2.0,2.0,1.0,0.33,2.27,12.17,15.23,2.75,4.33,1.0,1.35,13.0,12.0,1.35,0.0,4.0,18.0,0.0,1.8,1.4,1.4,0.8,24.6,37.9,120.0,126.0,133.7,94.9,12.2,18.0,112.3,42.0,25.3,88.7,19.0,28.6,93.5,102.6,92.8,68.6,9.6,14.5,93.6,34.3,17.4,79.4
Hjelde,CHE,2.6,BHA,2.7,WOL,4.6,NFO,6.6,CRY,3.74,4.05,0.0,0.0,243,0.0,0.0,477547,0,0,-1,1,0,2,0.0,0.0,0,Leo Fuhr,False,Season-long loan to  Rotherham United,2023-01-14T20:33:52.642215Z,39,477547.jpg,Hjelde,0.2,False,0.0,u,11,2,0,24317,0,33597,200,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,544,196,530,192,483,176,545,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733,247,424,153,556,196,360,131,0.0,0.0,17.0,1,0,0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,1.0,0.8,1.7,0.5,1.8,26.2,36.8,123.7,107.8,136.7,91.6,23.5,17.6,112.5,36.6,26.5,104.5,29.0,40.2,127.4,143.8,131.0,97.5,35.5,19.7,131.0,33.4,32.0,140.5
Iwobi,NFO,4.35,BRE,3.73,CHE,4.74,TOT,3.75,MUN,3.68,4.05,3.4,3.2,186,100.0,100.0,153133,0,0,-1,1,1,3,3.2,5.9,4,Alex,False,0,2023-01-11T00:00:07.750144Z,54,153133.jpg,Iwobi,2.7,False,0.0,a,8,11,86,581982,2151,327063,44722,0.6,15.9,2211,1,7,6,35,0,0,0,2,0,0,6,375,463.2,610.2,203.0,127.8,25,1.61,2.81,4.39,41.97,51,20,11,9,128,80,35,24,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.11,0.18,1.71,1.42,133,70,89,38,111,47,114,39,1.02,0.24,1.0,0,1,159,0.0,1.0,25.0,24.0,0.96,6.0,519.0,86.0,0.0,0.0,5.0,1.0,5.11,15.0,18.53,24.41,8.12,3.0,5.77,14.0,18.3,30.5,8.83,4.0,1.0,0.0,2.2,0.9,2.8,1.8,19.4,26.7,91.6,79.7,95.8,70.4,9.4,14.8,104.0,25.3,18.1,71.6,26.2,38.0,139.4,116.8,124.4,98.6,17.2,19.5,142.3,26.7,25.6,100.8
Ziyech,LEE,2.49,LEI,3.32,EVE,3.42,LIV,7.89,WOL,3.13,4.05,1.7,0.8,135,100.0,100.0,124183,0,0,-5,5,0,3,0.8,0.8,1,Hakim,False,0,2022-12-23T18:30:08.157184Z,55,124183.jpg,Ziyech,0.4,False,0.0,a,6,8,22,60835,995,90732,1476,0.1,4.0,565,0,1,2,6,0,0,0,1,0,0,0,86,105.8,177.9,93.0,36.9,6,0.59,1.21,1.8,6.59,302,124,133,91,221,123,258,117,1.0,0.0,4.0,0.0,4.0,0.0,0.09,0.0,0.19,0.29,1.05,0.96,107,55,295,134,354,147,278,92,0.96,0.32,18.0,0,1,61,4.0,15.0,12.0,6.0,0.29,4.0,233.0,58.0,0.0,2.0,3.0,0.6,3.08,7.17,8.82,14.82,7.75,1.5,2.2,4.25,4.15,13.65,6.0,4.0,18.0,0.0,1.8,1.4,1.4,0.8,24.6,37.9,120.0,126.0,133.7,94.9,12.2,18.0,112.3,42.0,25.3,88.7,19.0,28.6,93.5,102.6,92.8,68.6,9.6,14.5,93.6,34.3,17.4,79.4
Chilokoa-Mullen,CHE,2.6,BHA,2.7,WOL,4.6,ARS,6.6,CRY,3.74,4.05,0.0,0.0,742,100.0,0.0,470296,0,0,0,0,0,2,0.0,0.5,0,Jeremiah,False,0,0,40,470296.jpg,Chilokoa-Mullen,0.0,False,0.0,a,11,2,0,166,24,58,20,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,588,217,575,213,530,199,589,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678,211,473,179,601,218,713,252,0.0,0.0,17.0,1,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,1.0,0.8,1.7,0.5,1.8,26.2,36.8,123.7,107.8,136.7,91.6,23.5,17.6,112.5,36.6,26.5,104.5,29.0,40.2,127.4,143.8,131.0,97.5,35.5,19.7,131.0,33.4,32.0,140.5
Dallas,CHE,2.6,BHA,2.7,WOL,4.6,ARS,6.6,CRY,3.74,4.05,0.0,0.0,226,0.0,0.0,87873,0,0,-1,1,0,2,0.0,0.0,0,Stuart,False,Leg injury - Unknown return date,2022-07-05T15:30:04.195729Z,49,87873.jpg,Dallas,0.0,False,0.0,i,11,2,0,1942,27,2790,35,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,720,251,716,251,709,251,721,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233,31,684,247,723,251,651,230,0.0,0.0,17.0,1,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,1.0,0.8,1.7,0.5,1.8,26.2,36.8,123.7,107.8,136.7,91.6,23.5,17.6,112.5,36.6,26.5,104.5,29.0,40.2,127.4,143.8,131.0,97.5,35.5,19.7,131.0,33.4,32.0,140.5
Niakhaté,EVE,3.67,TOT,1.67,NEW,3.32,WOL,9.12,AVL,2.44,4.04,3.5,0.0,507,0.0,0.0,199170,0,0,-2,2,0,2,0.0,0.0,0,Moussa,False,Muscle injury - Expected back 11 Mar,2022-08-14T23:30:06.816810Z,43,199170.jpg,Niakhaté,0.0,False,0.0,i,16,17,7,2562,6,13748,25,0.0,1.6,160,0,0,1,2,0,0,0,0,0,0,0,26,36.0,1.0,32.0,6.9,2,0.26,0.0,0.27,3.41,406,151,466,167,342,119,424,151,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.15,1.92,1.12,566,151,530,216,99,26,535,195,1.12,0.56,19.0,1,0,0,23.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.45,13.0,18.0,0.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,1.0,1.2,2.0,1.0,24.1,32.3,106.4,103.2,113.2,93.2,21.8,17.6,109.6,37.9,28.7,101.4,25.0,32.8,114.7,121.2,91.5,103.8,18.8,22.2,132.6,51.4,37.8,112.8
Mateta,AVL,3.05,BHA,7.49,ARS,3.79,LEI,2.78,LEE,3.11,4.04,1.3,1.8,168,100.0,0.0,231747,0,0,-4,4,0,4,1.8,1.3,2,Jean-Philippe,False,0,0,51,231747.jpg,Mateta,0.4,False,0.0,a,7,31,26,87047,1549,132425,793,0.4,5.1,646,1,0,3,9,0,0,0,2,0,0,0,55,78.4,64.8,201.0,33.5,6,2.34,0.1,2.49,12.07,340,36,266,43,129,36,271,39,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.01,0.35,1.68,1.25,190,56,199,20,403,53,292,48,0.84,0.42,12.0,0,1,70,0.0,19.0,19.0,6.0,0.24,5.0,251.0,50.0,0.0,2.0,3.0,0.6,1.76,2.89,4.13,3.41,10.58,1.6,1.36,1.4,2.76,0.8,11.4,4.0,12.0,1.0,1.7,1.2,1.5,0.8,23.3,30.6,111.1,84.3,110.8,84.8,13.5,16.0,108.8,30.0,21.1,83.4,22.8,27.2,91.8,105.3,75.5,84.0,30.0,21.4,136.7,44.0,31.5,132.8
Ronaldo,LIV,3.38,SOU,5.28,0,0.0,NEW,7.04,EVE,4.48,4.04,2.0,0.0,326,0.0,0.0,14937,0,0,-3,3,1,4,0.0,0.0,0,Cristiano Ronaldo,False,Left club by mutual agreement,2022-11-23T09:33:05.428217Z,102,14937.jpg,dos Santos Aveiro,2.0,False,0.0,u,14,1,20,227123,0,586173,578,0.0,2.0,519,1,0,3,8,0,0,0,2,0,0,3,42,63.8,83.2,218.0,35.6,4,1.89,0.25,2.13,5.95,363,43,237,36,117,34,265,38,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.04,0.37,1.03,1.39,6,3,744,92,312,39,128,18,0.69,0.52,0.0,0,1,0,10.0,10.0,10.0,5.0,0.33,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.56,4.2,6.38,8.32,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricardo,SOU,3.08,CHE,4.42,BRE,1.77,AVL,6.62,BOU,4.25,4.03,1.0,0.5,256,100.0,100.0,111931,0,0,-2,2,0,2,1.0,0.0,1,Ricardo,False,0,2022-08-01T17:30:04.857035Z,43,111931.jpg,Barbosa Pereira,0.0,False,0.0,a,10,13,2,1271,72,7208,35,0.1,0.5,7,0,0,0,0,0,0,0,0,0,0,0,5,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.11,513,182,607,235,574,230,617,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,547,139,315,105,452,167,600,219,0.0,0.0,1.0,1,0,5,21.0,4.0,2.0,0.0,0.0,2.0,7.0,4.0,1.0,4.0,0.0,0.0,0.0,2.5,0.1,0.0,0.0,1.0,0.0,2.5,0.1,0.0,0.0,4.0,1.0,1.0,2.2,0.9,2.8,1.8,19.4,26.7,91.6,79.7,95.8,70.4,9.4,14.8,104.0,25.3,18.1,71.6,26.2,38.0,139.4,116.8,124.4,98.6,17.2,19.5,142.3,26.7,25.6,100.8
Gyabi,CHE,3.11,BHA,2.83,WOL,3.95,ARS,6.46,CRY,3.8,4.03,1.0,0.0,247,100.0,0.0,470294,0,0,-3,3,0,3,0.0,0.5,0,Darko,False,0,0,42,470294.jpg,Gyabi,0.1,False,0.0,a,11,2,1,21471,36,21468,136,0.0,0.2,7,0,0,0,0,0,0,0,0,0,0,0,7,4.4,0.5,20.0,2.5,0,0.06,0.0,0.07,0.27,481,221,477,233,381,185,463,211,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.9,3.47,0.0,617,316,513,183,447,194,444,162,0.0,0.0,17.0,0,1,0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.5,7.0,4.4,0.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,1.0,0.8,1.7,0.5,1.8,26.2,36.8,123.7,107.8,136.7,91.6,23.5,17.6,112.5,36.6,26.5,104.5,29.0,40.2,127.4,143.8,131.0,97.5,35.5,19.7,131.0,33.4,32.0,140.5
Cooper,CHE,3.49,BHA,3.75,WOL,3.77,ARS,6.25,CRY,2.9,4.03,2.3,0.4,221,100.0,100.0,55914,0,0,-1,1,0,2,0.4,0.9,0,Liam,False,0,2023-02-08T23:00:08.822858Z,44,55914.jpg,Cooper,0.1,False,0.0,a,11,2,30,12813,44,15552,92,0.1,6.8,1106,1,0,2,22,0,0,0,2,0,0,1,195,236.6,49.3,138.0,42.1,12,0.88,0.15,1.03,19.41,192,73,304,95,176,28,228,70,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.08,1.58,1.79,469,97,330,114,242,88,495,182,0.98,0.16,17.0,1,0,0,6.0,7.0,13.0,12.0,0.63,1.0,90.0,90.0,2.0,2.0,1.0,0.33,3.24,15.0,18.2,3.79,10.62,2.0,1.6,16.0,14.6,1.7,0.0,2.0,17.0,1.0,0.8,1.7,0.5,1.8,26.2,36.8,123.7,107.8,136.7,91.6,23.5,17.6,112.5,36.6,26.5,104.5,29.0,40.2,127.4,143.8,131.0,97.5,35.5,19.7,131.0,33.4,32.0,140.5
Alcaraz,LEI,3.0,MUN,7.14,TOT,3.1,WHU,2.94,MCI,3.98,4.03,3.2,3.0,693,100.0,0.0,502697,0,0,0,0,0,3,2.5,2.5,0,Carlos,False,0,0,50,502697.jpg,Alcaraz,0.0,False,0.0,a,17,20,13,2168,52,1003,294,0.6,2.6,135,1,0,0,2,0,0,0,0,0,0,3,37,51.2,13.4,30.0,9.5,1,0.21,0.04,0.26,1.97,380,161,406,205,350,171,405,181,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.03,0.17,1.31,1.33,223,125,102,44,137,60,638,256,0.67,0.0,11.0,0,1,0,0.0,5.0,4.0,1.0,0.17,3.0,106.0,35.0,0.0,4.0,1.0,0.2,2.38,9.25,12.8,3.35,7.5,4.0,2.5,11.0,14.67,0.97,9.33,2.0,11.0,0.0,1.2,1.6,0.8,1.5,26.3,34.2,125.2,99.3,118.3,91.6,18.6,15.2,94.6,31.6,25.6,85.2,25.0,29.6,115.0,113.7,69.5,86.0,42.5,20.5,143.0,29.9,32.0,154.5
Lis,LEI,3.75,MUN,7.16,TOT,2.97,WHU,2.78,MCI,3.5,4.03,0.0,0.0,421,0.0,0.0,200428,0,0,0,0,0,1,0.0,0.0,0,Mateusz,False,Season-long loan to Troyes,2022-09-02T10:44:45.850835Z,40,200428.jpg,Lis,0.1,False,0.0,u,17,20,0,2802,0,21175,58,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,562,58,549,43,502,33,563,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648,42,444,54,574,58,405,49,0.0,0.0,11.0,1,0,0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,1.2,1.6,0.8,1.5,26.3,34.2,125.2,99.3,118.3,91.6,18.6,15.2,94.6,31.6,25.6,85.2,25.0,29.6,115.0,113.7,69.5,86.0,42.5,20.5,143.0,29.9,32.0,154.5
