chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
25.0,0.0,66588,0,0,0,0,0,2,0.3,0.0,0,Luke,0.0,222,False,Knee injury - 25% chance of playing,2022-07-05T15:30:04.180211Z,45,66588.jpg,2.1,Ayling,0.0,False,0.0,d,11,2,55,0,0,0,0,0.0,12.2,Ayling,2272,2,3,2,66,0,0,0,4,1,0,8,405,603.2,186.5,238.0,102.5,74,27,176,49,155,35,134,35,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,12.0,3.0,26.0,23.0,0.88,3.0,206.0,69.0,3.0,0.0,2.0,1.0,3.94,15.58,23.2,7.17,9.15,1.67,1.93,10.0,14.73,3.87,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,72222,0,0,0,0,0,3,1.0,0.0,0,Mateusz,0.0,223,False,0,0,50,72222.jpg,1.8,Klich,0.1,False,0.0,a,11,2,61,0,0,0,0,0.0,12.2,Klich,2071,1,2,1,52,0,0,0,5,0,0,4,277,340.4,434.6,484.0,125.6,189,76,77,55,71,41,88,53,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,5.0,1.0,15.0,32.0,22.0,0.59,5.0,298.0,60.0,0.0,2.0,3.0,0.6,3.88,8.66,10.54,13.53,14.88,1.4,2.34,7.6,6.96,8.26,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,80179,0,0,0,0,0,3,0.5,0.0,0,Adam,0.0,224,False,0,0,45,80179.jpg,1.7,Forshaw,0.3,False,0.0,a,11,2,38,0,0,0,0,0.0,8.4,Forshaw,1526,0,1,2,41,0,0,0,5,0,0,0,204,217.2,195.3,119.0,53.3,249,106,171,105,232,122,252,112,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,8.0,14.0,21.0,15.0,0.52,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.54,9.71,10.34,9.3,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,80954,0,0,0,0,0,3,1.6,0.0,0,Rodrigo,0.0,225,False,0,0,60,80954.jpg,2.7,Moreno,0.4,False,0.0,a,11,2,85,0,0,0,0,0.0,14.2,Rodrigo,2263,6,2,5,37,0,0,0,9,0,0,11,351,430.2,558.3,602.0,159.0,142,53,44,32,50,30,54,35,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,90.0,7.0,8.0,31.0,23.0,0.74,6.0,455.0,76.0,0.0,0.0,5.0,1.0,4.95,11.32,13.64,17.2,18.74,1.67,2.62,6.67,3.47,9.23,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,87873,0,0,0,0,0,2,0.0,0.0,0,Stuart,0.0,226,False,Leg injury - Expected back 05 Nov,2022-07-05T15:30:04.195729Z,50,87873.jpg,2.4,Dallas,0.0,False,0.0,i,11,2,80,0,0,0,0,0.0,16.0,Dallas,2920,1,1,5,66,0,0,0,5,0,0,6,473,615.8,509.6,288.0,141.8,67,24,57,11,134,26,67,9,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,3.0,34.0,30.0,0.91,2.0,135.0,68.0,4.0,0.0,1.0,1.0,4.17,13.91,18.11,14.99,8.47,2.0,2.0,3.0,9.0,6.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,106617,0,0,0,0,0,4,1.9,0.0,0,Patrick,0.0,227,False,0,0,75,106617.jpg,3.1,Bamford,1.0,False,0.0,a,11,2,28,0,0,0,0,0.0,3.7,Bamford,557,2,2,0,14,0,0,0,2,0,0,2,90,125.8,69.0,289.0,47.9,304,31,260,32,133,32,263,32,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,30.0,3.0,9.0,5.0,0.62,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.32,10.0,13.98,7.67,32.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,149915,0,0,0,0,0,2,1.3,0.0,0,Diego,0.0,228,False,0,0,45,149915.jpg,2.8,Llorente,0.2,False,0.0,a,11,2,77,0,0,0,0,0.0,17.1,Llorente,2341,3,0,5,44,0,0,0,7,0,0,6,432,521.8,40.1,142.0,70.7,105,39,294,113,209,66,210,71,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,90.0,6.0,8.0,28.0,24.0,0.75,5.0,450.0,90.0,0.0,1.0,4.0,0.8,2.5,15.43,18.41,1.42,5.07,3.8,2.74,18.6,20.28,0.2,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,173821,0,0,0,0,0,3,0.0,0.0,0,Tyler,0.0,229,False,Joined QPR on loan - Expected back 01 Jul,2022-07-08T11:00:04.089064Z,50,173821.jpg,1.5,Roberts,0.0,False,0.0,u,11,2,34,0,0,0,0,0.0,6.8,Roberts,976,1,1,1,26,0,0,0,5,0,0,1,105,160.4,189.8,296.0,64.9,284,120,174,107,129,75,226,104,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,11.0,20.0,23.0,7.0,0.26,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.82,4.57,6.97,8.25,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,193645,0,0,0,0,0,2,1.3,0.0,0,Robin,0.0,230,False,0,0,45,193645.jpg,1.1,Koch,0.1,False,0.0,a,11,2,23,0,0,0,0,0.0,5.1,Koch,1572,0,0,1,40,0,0,0,3,0,0,0,186,201.2,70.3,121.0,39.5,256,101,258,88,228,75,273,100,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,90.0,15.0,8.0,20.0,15.0,0.65,6.0,472.0,79.0,0.0,1.0,4.0,0.8,1.9,9.3,9.81,3.37,5.65,1.17,1.87,8.17,11.27,2.17,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,200617,0,0,0,0,0,3,0.0,0.0,0,Daniel,0.0,231,False,Suspended until 13 Aug,2022-07-05T15:30:04.208215Z,60,200617.jpg,2.7,James,0.0,False,0.0,s,11,2,91,0,0,0,0,0.0,15.2,James,2489,4,5,5,51,0,0,0,7,1,0,2,221,336.4,348.1,810.0,148.1,191,77,105,73,29,18,63,42,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,7.0,34.0,26.0,0.79,4.0,216.0,54.0,2.0,1.0,2.0,0.67,4.36,6.5,9.89,10.24,23.82,0.25,2.23,0.0,3.9,7.65,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,219961,0,0,0,0,0,3,0.0,0.0,0,Raphael,0.0,232,False,Transferred to Barcelona,2022-07-15T15:56:51.961298Z,70,219961.jpg,4.1,Dias Belloli,3.4,False,0.0,u,11,2,145,0,0,0,0,0.0,20.7,Raphinha,2916,11,4,5,68,0,0,0,7,0,0,14,457,770.8,928.6,915.0,261.6,28,12,10,9,23,13,12,8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,90.0,0.0,7.0,35.0,31.0,0.82,6.0,496.0,83.0,0.0,0.0,5.0,1.0,7.15,13.06,20.81,25.68,24.91,3.0,3.48,8.33,7.13,14.95,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,221399,0,0,0,0,0,3,1.6,0.0,0,Jack,0.0,233,False,0,0,60,221399.jpg,3.3,Harrison,1.0,False,0.0,a,11,2,117,0,0,0,0,0.0,19.5,Harrison,2638,8,1,3,68,0,0,0,3,0,0,12,408,614.6,591.8,687.0,188.5,69,26,40,30,45,26,36,24,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,90.0,3.0,8.0,35.0,27.0,0.77,6.0,486.0,81.0,0.0,0.0,5.0,1.0,5.11,11.66,16.26,16.63,18.49,3.33,2.77,9.83,5.83,8.77,13.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,221610,0,0,0,0,0,3,0.0,0.0,0,Jamie,0.0,234,False,Joined Millwall on loan - Expected back 01 Jul,2022-07-19T23:00:04.159636Z,45,221610.jpg,1.4,Shackleton,0.1,False,0.0,u,11,2,19,0,0,0,0,0.0,4.2,Shackleton,704,0,1,1,14,0,0,0,4,0,0,0,94,126.6,29.0,62.0,21.9,303,131,307,152,279,139,313,142,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,12.0,20.0,14.0,6.0,0.23,1.0,22.0,22.0,0.0,5.0,0.0,0.0,1.56,6.71,9.04,2.07,4.43,1.0,0.2,5.0,1.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,222694,0,0,0,0,0,2,1.3,0.0,0,Pascal,0.0,235,False,0,0,45,222694.jpg,1.2,Struijk,0.1,False,0.0,a,11,2,35,0,0,0,0,0.0,7.8,Struijk,2050,1,1,1,53,0,0,0,6,1,0,0,339,481.0,134.8,191.0,80.8,117,44,210,62,186,51,184,55,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,19.0,10.0,10.0,29.0,18.0,0.64,5.0,267.0,53.0,0.0,3.0,2.0,0.4,2.74,11.69,16.52,4.3,6.59,3.0,2.72,14.6,17.44,2.82,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,223081,0,0,0,0,0,1,0.5,0.0,0,Kristoffer,0.0,236,False,0,0,40,223081.jpg,2.0,Klaesson,0.8,False,0.0,a,11,2,2,0,0,0,0,0.0,0.5,Klaesson,35,0,0,0,0,0,0,0,0,0,4,0,12,25.4,0.0,0.0,2.5,353,30,389,32,373,20,366,30,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.5,12.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,248937,0,0,0,0,0,4,0.5,0.0,0,Sam,0.0,237,False,0,0,45,248937.jpg,2.1,Greenwood,28.0,False,0.0,a,11,2,15,0,0,0,0,0.0,3.3,Greenwood,231,0,2,0,5,0,0,0,0,0,0,0,54,51.6,49.4,39.0,13.9,335,33,281,33,297,36,328,35,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,84.0,6.0,29.0,7.0,2.0,0.06,4.0,129.0,32.0,0.0,4.0,1.0,0.2,1.86,7.71,7.37,6.43,4.86,1.25,0.92,4.0,1.65,3.07,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,437495,0,0,0,0,0,1,1.7,0.0,0,Illan,0.0,238,False,0,0,45,437495.jpg,2.8,Meslier,2.9,False,0.0,a,11,2,106,0,0,0,0,0.0,23.6,Meslier,3384,0,0,5,79,0,0,0,2,0,143,8,713,1090.6,0.0,0.0,108.9,3,1,446,47,438,40,123,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,90.0,0.0,3.0,38.0,35.0,0.92,6.0,540.0,90.0,0.0,0.0,5.0,1.0,2.78,18.76,27.88,0.0,0.0,3.67,2.65,19.0,26.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,443967,0,0,0,0,0,2,0.0,0.0,0,Junior,0.0,239,False,Knock - Expected back 03 Sep,2022-07-13T09:30:03.852560Z,45,443967.jpg,0.9,Firpo Adames,0.1,False,0.0,i,11,2,22,0,0,0,0,0.0,4.9,Firpo,1709,0,2,1,49,1,0,0,11,0,0,4,219,320.4,289.4,142.0,75.1,200,79,121,28,211,68,200,64,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,90.0,14.0,8.0,24.0,16.0,0.67,5.0,376.0,75.0,0.0,1.0,4.0,0.8,3.06,9.12,12.92,11.96,5.79,1.8,2.9,12.0,12.92,11.54,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,450070,0,0,0,0,0,3,0.5,0.0,0,Crysencio,0.0,240,False,0,0,45,450070.jpg,1.0,Summerville,0.2,False,0.0,a,11,2,6,0,0,0,0,0.0,1.3,Summerville,126,0,0,0,1,0,0,0,0,0,0,0,20,18.6,32.0,36.0,8.6,362,154,300,150,299,147,342,154,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,32.0,6.0,1.0,0.03,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.43,3.33,3.1,5.33,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,450529,0,0,0,0,0,3,0.5,0.0,0,Lewis,0.0,241,False,0,0,45,450529.jpg,1.0,Bate,0.1,False,0.0,a,11,2,3,0,0,0,0,0.0,0.7,Bate,145,0,0,0,4,0,0,0,0,0,0,0,4,5.4,2.8,1.0,0.8,373,163,347,163,341,165,378,166,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,23.0,3.0,1.0,0.04,2.0,103.0,52.0,0.0,4.0,1.0,0.2,0.27,1.33,1.8,0.93,0.33,1.0,0.05,1.0,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,462635,0,0,0,0,0,4,1.0,0.0,0,Joe,0.0,242,False,0,0,55,462635.jpg,2.1,Gelhardt,1.0,False,0.0,a,11,2,43,0,0,0,0,0.0,7.8,Gelhardt,733,2,4,1,25,0,0,0,4,0,0,3,129,148.0,117.0,412.0,67.2,292,30,228,29,93,28,220,30,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,70.0,4.0,25.0,17.0,6.0,0.19,5.0,244.0,49.0,0.0,3.0,2.0,0.4,3.94,7.59,8.71,6.78,24.12,2.2,3.68,6.0,6.36,10.48,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,477547,0,0,0,0,0,2,0.5,0.0,0,Leo Fuhr,0.0,243,False,0,0,40,477547.jpg,1.0,Hjelde,0.2,False,0.0,a,11,2,2,0,0,0,0,0.0,0.5,Hjelde,148,0,0,0,5,0,0,0,0,0,0,0,29,45.6,12.8,2.0,6.1,338,133,327,129,334,136,349,134,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,25.0,2.0,2.0,0.07,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.05,14.5,22.8,6.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,224209,0,0,0,0,0,2,1.8,0.0,0,Rasmus,0.0,244,False,0,0,50,224209.jpg,0.0,Kristensen,0.5,False,0.0,a,11,2,0,0,0,0,0,0.0,0.0,Kristensen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,486,186,485,186,481,186,487,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,234370,0,0,0,0,0,3,1.0,0.0,0,Marc,0.0,245,False,0,0,50,234370.jpg,0.0,Roca Junqué,0.1,False,0.0,a,11,2,0,0,0,0,0,0.0,0.0,Roca,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,488,204,488,205,485,205,489,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,427637,0,0,0,0,0,3,1.5,0.0,0,Brenden,0.0,246,False,0,0,55,427637.jpg,0.0,Aaronson,0.5,False,0.0,a,11,2,0,0,0,0,0,0.0,0.0,Aaronson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,510,220,510,220,510,220,510,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,470294,0,0,0,0,0,3,0.5,0.0,0,Darko,0.0,247,False,0,0,45,470294.jpg,0.0,Gyabi,0.1,False,0.0,a,11,2,0,0,0,0,0,0.0,0.0,Gyabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,460,183,456,184,447,183,461,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,200785,0,0,0,0,0,3,1.0,0.0,0,Tyler,0.0,506,False,0,0,50,200785.jpg,0.0,Adams,0.2,False,0.0,a,11,2,0,0,0,0,0,0.0,0.0,Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,481,200,480,201,476,201,482,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,224995,0,0,0,0,0,3,1.8,0.0,0,Luis,0.0,508,False,0,0,65,224995.jpg,0.0,Sinisterra Lucumí,1.1,False,0.0,a,11,2,0,0,0,0,0,0.0,0.0,Sinisterra,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,519,224,519,224,519,224,519,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,15157,0,0,0,0,0,3,2.5,0.0,0,James,0.0,274,False,0,0,45,15157.jpg,1.6,Milner,0.7,False,0.0,a,12,14,38,0,0,0,0,0.0,8.4,Milner,844,0,1,4,6,0,0,0,2,0,0,1,196,233.2,332.8,78.0,64.5,243,104,109,75,264,136,227,105,4.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,1.0,45.0,5.0,25.0,24.0,8.0,0.24,3.0,212.0,71.0,0.0,3.0,2.0,0.4,2.63,8.17,9.55,13.66,3.08,2.0,6.6,15.33,17.73,44.37,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,56979,0,0,0,0,0,3,3.5,0.0,0,Jordan,0.0,275,False,0,0,55,56979.jpg,3.1,Henderson,0.9,False,0.0,a,12,14,110,0,0,0,0,0.0,20.0,Henderson,2592,2,5,15,22,0,0,0,3,0,0,9,507,487.4,659.5,247.0,139.2,112,43,30,22,154,87,71,45,0.0,0.0,3.0,0.0,0.0,0.0,20.0,0.0,1.0,90.0,0.0,10.0,35.0,28.0,0.74,6.0,335.0,56.0,0.0,2.0,3.0,0.6,3.91,14.49,13.67,18.42,7.06,2.0,1.98,12.83,6.93,9.33,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
