web_name,opponent_28,predicted_points_28,opponent_29,predicted_points_29,opponent_30,predicted_points_30,opponent_31,predicted_points_31,opponent_32,predicted_points_32,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
Dallas,WOL,4.52,NFO,5.58,CRY,4.59,LIV,2.74,FUL,4.07,4.3,0.0,0.0,226,0.0,0.0,87873,0,0,-1,1,0,2,0.0,0.0,0,Stuart,False,Leg injury - Unknown return date,2022-07-05T15:30:04.195729Z,49,87873.jpg,Dallas,0.0,False,0.0,i,11,2,0,2040,31,2897,42,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,725,252,722,252,715,252,726,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233,32,697,249,728,252,649,230,0.0,0.0,5,1,0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,1.8,1.2,2.7,1.3,22.3,27.0,99.4,75.6,95.5,79.5,12.0,13.4,90.4,23.4,20.5,72.6,27.7,27.3,116.1,85.3,72.3,88.3,19.3,19.6,155.2,14.9,25.3,108.7
Marschall,BOU,4.93,LEI,7.78,NFO,2.33,NEW,3.1,BRE,3.31,4.29,0.0,0.0,670,0.0,0.0,462381,0,0,0,0,0,1,0.0,0.0,0,Filip,False,Season-long loan to Gateshead,2023-01-25T09:52:02.091357Z,40,462381.jpg,Marschall,0.0,False,0.0,u,2,7,0,1138,0,884,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,592,71,577,55,539,47,594,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,53,480,66,603,71,694,74,0.0,0.0,19,1,0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,19,0,0.9,1.3,1.5,2.0,25.0,33.6,111.8,106.1,118.1,97.0,22.4,17.8,109.9,39.1,28.8,103.3,34.5,46.4,164.8,149.2,149.5,137.8,30.0,24.0,142.2,57.1,40.8,143.8
Zanka,LEI,3.54,BHA,7.87,NEW,3.38,WOL,3.97,AVL,2.65,4.28,1.8,0.0,595,100.0,0.0,48760,0,0,0,0,0,2,0.0,0.5,0,Mathias,False,0,0,40,48760.jpg,Jorgensen,0.8,False,0.0,a,4,94,23,244674,445,181514,3288,0.0,5.8,741,0,0,2,12,1,0,0,1,0,0,0,117,159.6,16.4,36.0,21.5,8,0.98,0.1,1.09,13.71,266,104,405,140,342,115,340,121,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.01,0.13,1.67,1.46,632,185,441,158,339,131,198,71,0.97,0.24,17,1,0,0.0,0.0,16.0,12.0,7.0,0.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.79,9.75,13.3,1.37,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,0.7,1.4,0.8,2.0,25.2,37.5,111.1,118.2,146.0,87.0,18.6,16.1,89.3,43.0,28.9,89.1,23.6,24.7,95.6,68.6,82.8,81.2,16.6,11.4,82.9,25.0,6.4,84.8
Tavernier,AVL,4.78,FUL,7.67,LEI,2.47,TOT,3.37,WHU,3.07,4.27,4.1,2.0,535,0.0,0.0,201658,0,0,-3,3,2,3,0.0,0.0,0,Marcus,False,Hamstring injury - Expected back 01 Apr,2023-02-18T21:30:08.342911Z,47,201658.jpg,Tavernier,0.2,False,0.0,i,3,91,70,153715,130,152265,520,0.4,14.9,1366,3,4,4,31,0,0,0,1,0,0,8,231,322.8,267.9,347.0,93.8,16,2.45,1.01,3.51,25.11,140,60,96,71,68,45,83,58,2.0,0.0,1.0,0.0,0.0,0.0,0.16,0.0,0.07,0.23,1.65,2.04,322,196,176,72,53,21,377,135,1.05,0.26,12,0,1,0.0,9.0,2.0,16.0,15.0,0.88,2.0,83.0,42.0,3.0,1.0,1.0,0.5,5.86,14.44,20.18,16.74,21.69,4.5,4.7,15.0,21.1,1.0,25.0,4,12,1,1.8,1.1,3.2,0.2,23.1,29.7,108.6,81.9,107.1,82.6,13.7,15.8,107.4,30.0,20.3,84.7,21.8,23.6,84.1,79.8,72.8,72.8,19.2,18.0,113.8,46.6,19.2,114.5
Hill,AVL,2.72,BHA,6.72,LEI,3.96,TOT,5.08,WHU,2.82,4.26,0.0,0.0,539,0.0,0.0,463981,0,0,-1,1,0,2,0.0,0.0,0,James,False,Season-long loan to Heart of Midlothian,2023-01-12T11:57:41.840160Z,44,463981.jpg,Hill,0.0,False,0.0,u,3,91,0,1706,0,4249,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,643,243,637,243,620,241,647,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520,125,582,234,652,243,558,206,0.0,0.0,12,1,0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,1,1.8,1.1,3.2,0.2,23.1,29.7,108.6,81.9,107.1,82.6,13.7,15.8,107.4,30.0,20.3,84.7,21.8,23.6,84.1,79.8,72.8,72.8,19.2,18.0,113.8,46.6,19.2,114.5
Zabarnyi,AVL,2.72,BHA,6.72,LEI,3.96,TOT,5.08,WHU,2.82,4.26,0.0,0.0,722,0.0,0.0,477580,0,0,0,0,0,2,0.0,0.0,0,Illia,False,Lack of match fitness - Expected back 01 Apr,2023-02-11T02:00:09.010595Z,45,477580.jpg,Zabarnyi,0.0,False,0.0,i,3,91,0,533,20,343,42,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,685,250,682,250,668,250,688,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,86,632,245,693,250,720,253,0.0,0.0,12,1,0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,1,1.8,1.1,3.2,0.2,23.1,29.7,108.6,81.9,107.1,82.6,13.7,15.8,107.4,30.0,20.3,84.7,21.8,23.6,84.1,79.8,72.8,72.8,19.2,18.0,113.8,46.6,19.2,114.5
Mendy,EVE,2.8,AVL,5.6,WOL,4.16,BHA,4.18,MUN,4.57,4.26,2.6,0.0,147,75.0,0.0,228286,0,0,-2,2,1,1,0.0,0.0,0,Edouard,False,Lack of match fitness - 75% chance of playing,2022-12-30T15:00:07.563757Z,48,228286.jpg,Mendy,6.0,False,0.0,d,6,8,23,691720,52,2216656,3666,0.0,4.8,765,0,0,1,12,0,0,0,1,0,25,0,127,200.4,0.0,0.0,20.2,8,0.0,0.0,0.0,12.61,234,22,720,74,713,70,351,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,1.48,1.41,289,12,692,78,209,29,59,10,0.94,0.12,10,1,0,0.0,11.0,8.0,9.0,8.0,0.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.24,14.11,22.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,0,1.4,1.8,1.2,2.2,29.2,38.7,132.3,118.7,136.8,105.4,17.9,15.6,91.6,41.4,23.0,93.7,51.0,60.8,240.2,185.2,184.8,173.5,40.0,24.2,150.4,63.2,27.5,176.5
Vestergaard,BRE,2.82,AVL,7.17,BOU,4.25,MCI,2.8,WOL,4.2,4.25,0.0,0.0,253,100.0,0.0,93100,0,0,-2,2,1,2,0.0,0.0,0,Jannik,False,0,0,38,93100.jpg,Vestergaard,5.4,False,0.0,a,10,13,0,570326,10678,930070,10253,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,523,183,502,180,460,164,525,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743,250,398,136,533,183,69,26,0.0,0.0,6,1,0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,1,1.0,1.0,1.2,1.2,23.0,32.2,107.8,99.0,115.5,79.2,20.9,16.9,107.8,33.5,27.4,97.1,25.2,33.8,129.8,110.3,98.2,96.5,27.0,21.1,133.7,39.5,37.8,127.8
Plain,AVL,2.61,FUL,7.18,LEI,3.77,TOT,4.99,WHU,2.68,4.25,0.0,0.0,649,100.0,0.0,461012,0,0,0,0,0,1,-0.5,-1.0,0,Cameron,False,0,0,40,461012.jpg,Plain,0.0,False,0.0,a,3,91,0,2635,97,1665,144,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,591,70,576,54,538,46,593,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675,52,479,65,602,70,620,64,0.0,0.0,12,1,0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,1,1.8,1.1,3.2,0.2,23.1,29.7,108.6,81.9,107.1,82.6,13.7,15.8,107.4,30.0,20.3,84.7,21.8,23.6,84.1,79.8,72.8,72.8,19.2,18.0,113.8,46.6,19.2,114.5
Bertrand,BRE,2.82,CRY,7.17,BOU,4.25,MCI,2.8,WOL,4.2,4.25,0.0,0.0,250,25.0,25.0,40146,0,0,-1,1,0,2,0.0,0.0,0,Ryan,False,Lack of match fitness - 25% chance of playing,2022-07-05T15:30:04.221247Z,39,40146.jpg,Bertrand,0.0,False,0.0,d,10,13,0,4269,40,5802,47,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,531,187,511,184,469,168,533,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706,231,408,141,541,187,601,218,0.0,0.0,6,1,0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,1,1.0,1.0,1.2,1.2,23.0,32.2,107.8,99.0,115.5,79.2,20.9,16.9,107.8,33.5,27.4,97.1,25.2,33.8,129.8,110.3,98.2,96.5,27.0,21.1,133.7,39.5,37.8,127.8
Wormleighton,BRE,2.82,AVL,7.17,BOU,4.25,MCI,2.8,WOL,4.2,4.25,0.0,0.0,645,100.0,0.0,514284,0,0,0,0,0,2,0.0,0.0,0,Joe,False,0,0,40,514284.jpg,Wormleighton,0.0,False,0.0,a,10,13,0,1791,31,1525,59,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,603,225,589,222,552,211,605,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690,220,492,189,614,226,596,216,0.0,0.0,6,1,0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,1,1.0,1.0,1.2,1.2,23.0,32.2,107.8,99.0,115.5,79.2,20.9,16.9,107.8,33.5,27.4,97.1,25.2,33.8,129.8,110.3,98.2,96.5,27.0,21.1,133.7,39.5,37.8,127.8
Randolph,AVL,2.61,BHA,7.18,LEI,3.77,TOT,4.99,WHU,2.68,4.25,0.0,0.0,571,100.0,0.0,32259,0,0,0,0,0,1,-0.5,-1.0,0,Darren,False,0,0,40,32259.jpg,Randolph,0.1,False,0.0,a,3,91,0,13398,97,12039,185,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,556,52,540,35,500,27,558,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631,33,440,47,566,52,399,48,0.0,0.0,12,1,0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,1,1.8,1.1,3.2,0.2,23.1,29.7,108.6,81.9,107.1,82.6,13.7,15.8,107.4,30.0,20.3,84.7,21.8,23.6,84.1,79.8,72.8,72.8,19.2,18.0,113.8,46.6,19.2,114.5
Scamacca,0,0.0,SOU,9.09,FUL,3.34,ARS,4.72,BOU,4.09,4.25,2.6,0.0,529,100.0,100.0,195899,0,0,-4,4,1,4,0.0,0.0,0,Gianluca,False,0,2023-01-20T14:30:09.102521Z,66,195899.jpg,Scamacca,0.6,False,0.0,a,19,21,41,421767,288,485190,798,0.0,6.2,921,3,0,3,12,0,0,0,3,0,0,7,110,151.8,160.7,312.0,62.0,11,2.42,0.51,2.96,11.41,275,31,157,20,80,25,167,26,0.0,0.0,3.0,0.0,0.0,0.0,0.24,0.0,0.05,0.29,1.11,1.17,51,22,743,89,213,26,225,40,1.07,0.29,2,0,1,0.0,5.0,11.0,15.0,10.0,0.48,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.13,7.33,10.12,10.71,20.8,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.2,1.5,1.8,2.0,25.7,34.5,114.6,104.0,127.4,89.1,15.5,14.5,93.9,27.5,23.2,82.7,37.5,49.9,174.6,168.3,157.8,140.5,12.2,13.8,96.2,22.5,19.2,76.2
Travers,AVL,2.87,BHA,7.61,LEI,4.38,TOT,3.94,WHU,2.37,4.23,2.3,0.0,72,100.0,0.0,229600,0,0,-3,3,0,1,-0.5,-1.0,0,Mark,False,0,0,42,229600.jpg,Travers,0.4,False,0.0,a,3,91,25,64310,260,79655,722,0.0,6.0,945,0,0,2,31,0,0,0,0,0,31,1,173,253.0,0.0,0.0,25.4,10,0.0,0.0,0.0,18.68,192,21,605,61,576,53,317,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,1.78,2.95,605,30,516,70,247,30,287,41,0.95,0.19,12,1,0,0.0,0.0,17.0,11.0,10.0,0.37,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.31,15.73,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,1,1.8,1.1,3.2,0.2,23.1,29.7,108.6,81.9,107.1,82.6,13.7,15.8,107.4,30.0,20.3,84.7,21.8,23.6,84.1,79.8,72.8,72.8,19.2,18.0,113.8,46.6,19.2,114.5
Biancone,NEW,3.74,LEE,7.64,AVL,2.67,MUN,3.64,LIV,3.48,4.23,1.0,0.0,399,0.0,0.0,437753,0,0,-3,3,0,2,0.0,0.0,0,Giulian,False,Knee injury - Expected back 01 Jul,2022-11-03T15:00:08.168306Z,42,437753.jpg,Biancone,0.0,False,0.0,i,16,17,2,1650,37,7233,15,0.0,0.5,15,0,0,0,1,0,0,0,0,0,0,0,9,6.8,0.0,0.0,0.7,0,0.0,0.0,0.0,0.55,479,170,607,234,578,229,499,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,6.0,612,180,521,208,459,169,556,205,0.0,0.0,18,1,0,0.0,14.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.35,4.5,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,0,1.8,1.4,1.6,1.2,24.1,36.8,117.0,122.0,129.4,93.2,13.3,18.2,114.3,40.8,26.5,90.8,20.8,26.4,101.4,86.8,78.8,79.4,16.8,15.9,110.6,26.7,21.0,98.2
Canós,LEI,3.67,MUN,7.39,NEW,3.07,WOL,4.26,AVL,2.75,4.23,1.0,0.0,82,0.0,0.0,174932,0,0,0,0,0,2,0.0,0.0,0,Sergi,False,Season-long loan to Olympiacos,2023-02-01T12:27:54.538426Z,50,174932.jpg,Canós Tenés,0.1,False,0.0,u,4,94,5,35030,0,32197,210,0.0,1.0,73,0,0,0,2,0,0,0,0,0,0,0,14,7.0,13.5,6.0,2.8,0,0.07,0.04,0.11,1.79,478,169,417,145,436,156,473,164,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.05,0.14,2.21,2.47,202,25,705,251,504,177,457,170,0.0,0.0,17,1,0,0.0,12.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.56,2.8,1.4,2.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2,17,0,0.7,1.6,0.6,1.0,26.3,36.7,124.2,110.6,133.6,93.6,24.3,18.2,115.0,38.1,28.9,107.5,26.4,39.1,126.2,143.4,124.4,101.4,30.8,23.0,139.2,45.5,44.4,134.6
Renan Lodi,NEW,3.78,LEE,7.83,AVL,2.57,MUN,3.36,LIV,3.57,4.22,2.1,1.0,602,100.0,100.0,233420,0,0,-2,2,0,2,0.5,1.0,0,Renan Augusto,False,0,2023-03-03T15:30:08.765412Z,43,233420.jpg,Lodi dos Santos,0.2,False,0.0,a,16,17,37,60723,1764,44462,931,0.2,8.6,1431,0,0,4,33,0,0,0,4,0,0,3,249,217.4,139.4,67.0,42.5,17,0.66,0.72,1.39,24.47,222,85,179,42,282,82,247,82,2.0,0.0,5.0,0.0,0.0,0.0,0.04,0.0,0.05,0.09,1.54,2.08,572,155,266,89,281,108,353,129,1.07,0.25,18,1,0,90.0,2.0,4.0,18.0,17.0,0.81,5.0,424.0,85.0,0.0,0.0,5.0,1.0,2.36,13.83,12.08,7.74,3.72,1.0,2.52,15.6,14.84,9.6,0.8,4,18,0,1.8,1.4,1.6,1.2,24.1,36.8,117.0,122.0,129.4,93.2,13.3,18.2,114.3,40.8,26.5,90.8,20.8,26.4,101.4,86.8,78.8,79.4,16.8,15.9,110.6,26.7,21.0,98.2
Saliba,CRY,3.92,LEE,3.03,LIV,4.25,WHU,5.22,SOU,4.68,4.22,4.3,3.7,26,75.0,0.0,462424,0,0,8,-8,2,2,3.2,4.2,7,William,True,Muscle injury - 75% chance of playing,2023-03-17T00:00:06.900817Z,53,462424.jpg,Saliba,31.7,False,0.0,d,1,3,117,5422818,18964,2759507,138782,0.7,22.1,2415,2,1,12,25,1,0,0,4,0,0,14,571,529.0,100.8,114.0,74.5,27,0.91,0.32,1.21,26.86,39,7,222,63,209,41,126,28,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.05,1.0,0.93,160,16,73,28,42,10,9,2,1.01,0.45,9,1,0,90.0,0.0,2.0,27.0,25.0,0.93,7.0,630.0,90.0,0.0,0.0,5.0,1.0,2.76,21.15,19.59,3.73,4.22,3.43,2.46,21.29,17.77,5.26,1.57,2,9,0,1.4,1.4,1.2,1.4,26.4,39.2,124.5,115.5,153.1,97.1,17.4,16.7,98.1,37.4,31.8,92.1,29.4,38.1,127.8,129.2,124.2,105.4,20.4,18.1,108.8,36.1,35.8,110.6
Mount,EVE,2.69,AVL,7.28,WOL,4.28,BHA,3.27,MUN,3.59,4.22,3.5,0.5,142,0.0,25.0,184341,0,0,-8,8,2,3,0.0,0.1,0,Mason,False,Abdominal injury - Expected back 01 Apr,2023-03-03T15:00:09.466976Z,72,184341.jpg,Mount,3.7,False,0.0,i,6,8,81,2158699,753,2739632,11233,0.1,11.2,1628,3,4,8,21,0,0,0,4,0,0,8,274,331.0,461.3,375.0,116.9,20,1.92,2.8,4.73,23.37,134,58,36,29,57,36,53,38,5.0,0.0,3.0,0.0,3.0,0.0,0.11,0.0,0.15,0.26,1.29,1.16,35,18,336,158,110,46,89,27,1.11,0.44,10,0,1,0.0,2.0,6.0,23.0,19.0,0.76,3.0,113.0,38.0,2.0,2.0,1.0,0.33,5.08,11.91,14.39,20.06,16.3,1.0,0.77,-1.0,1.67,3.03,3.33,3,10,0,1.4,1.8,1.2,2.2,29.2,38.7,132.3,118.7,136.8,105.4,17.9,15.6,91.6,41.4,23.0,93.7,51.0,60.8,240.2,185.2,184.8,173.5,40.0,24.2,150.4,63.2,27.5,176.5
Aurier,NEW,3.37,WOL,7.45,AVL,2.89,MUN,4.23,LIV,3.15,4.22,3.3,1.0,628,100.0,100.0,80226,0,0,-1,1,1,2,0.5,1.0,1,Serge,False,0,2023-02-18T21:30:08.442256Z,44,80226.jpg,Aurier,0.5,False,0.0,a,16,17,56,220834,5499,172380,3016,0.2,12.7,1340,1,0,5,21,0,0,0,2,0,0,8,254,322.0,155.4,108.0,58.6,15,0.72,0.76,1.49,22.0,142,49,162,37,214,43,176,45,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.1,1.48,1.41,468,95,267,90,126,35,246,89,1.01,0.34,18,1,0,90.0,2.0,2.0,17.0,15.0,0.88,4.0,348.0,87.0,1.0,0.0,4.0,1.0,3.45,14.94,18.94,9.14,6.35,1.0,3.68,11.0,16.05,7.75,13.0,4,18,0,1.8,1.4,1.6,1.2,24.1,36.8,117.0,122.0,129.4,93.2,13.3,18.2,114.3,40.8,26.5,90.8,20.8,26.4,101.4,86.8,78.8,79.4,16.8,15.9,110.6,26.7,21.0,98.2
Partey,CRY,4.63,LEE,3.32,LIV,3.33,WHU,4.96,SOU,4.81,4.21,3.2,2.2,6,100.0,100.0,167199,0,0,-3,3,0,3,2.7,2.7,3,Thomas,False,0,2023-02-15T22:30:09.735511Z,47,167199.jpg,Partey,0.4,False,0.0,a,1,3,70,103665,1170,133632,874,0.5,14.9,1771,3,0,10,13,0,0,0,2,0,0,6,357,426.0,337.7,211.0,97.7,20,2.23,1.49,3.73,20.34,75,29,60,48,129,81,76,55,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.08,0.19,1.03,0.66,314,190,152,54,138,58,273,89,1.02,0.51,9,0,1,90.0,5.0,1.0,21.0,21.0,0.95,4.0,321.0,80.0,1.0,0.0,4.0,1.0,4.65,17.0,20.29,16.08,10.05,4.0,6.82,23.5,29.15,28.35,10.5,2,9,0,1.4,1.4,1.2,1.4,26.4,39.2,124.5,115.5,153.1,97.1,17.4,16.7,98.1,37.4,31.8,92.1,29.4,38.1,127.8,129.2,124.2,105.4,20.4,18.1,108.8,36.1,35.8,110.6
Kristensen,WOL,4.09,ARS,5.98,CRY,4.3,LIV,3.23,FUL,3.41,4.2,1.9,0.2,244,100.0,100.0,224209,0,0,-3,3,0,2,0.2,0.2,0,Rasmus,False,0,2022-09-03T18:00:06.668437Z,47,224209.jpg,Kristensen,0.3,False,0.0,a,11,2,28,61686,370,95325,589,0.0,6.0,1177,0,1,2,22,0,0,0,4,0,0,0,168,250.0,124.8,92.0,46.8,13,0.38,0.74,1.11,19.5,194,76,198,49,235,56,226,70,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.06,0.08,1.49,1.68,326,53,374,132,329,126,301,109,0.99,0.15,5,1,0,0.0,2.0,12.0,15.0,13.0,0.52,1.0,45.0,45.0,0.0,5.0,0.0,0.0,3.12,11.2,16.67,8.32,6.13,1.0,0.9,6.0,8.0,0.9,0.0,3,5,1,1.8,1.2,2.7,1.3,22.3,27.0,99.4,75.6,95.5,79.5,12.0,13.4,90.4,23.4,20.5,72.6,27.7,27.3,116.1,85.3,72.3,88.3,19.3,19.6,155.2,14.9,25.3,108.7
Onana,CHE,3.96,TOT,4.17,MUN,3.81,FUL,4.44,CRY,4.64,4.2,2.5,2.2,577,100.0,100.0,449871,0,0,-2,2,0,3,2.2,2.2,3,Amadou,False,0,2023-02-18T21:30:08.385423Z,48,449871.jpg,Onana,0.2,False,0.0,a,8,11,62,64956,449,55602,906,0.5,12.9,1974,1,2,8,30,0,0,0,7,0,0,2,232,265.4,200.2,245.0,70.7,23,2.52,1.39,3.92,37.67,183,78,125,86,103,66,140,85,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.06,0.18,1.72,1.37,296,178,156,56,227,90,371,131,1.05,0.36,4,0,1,79.0,0.0,4.0,25.0,22.0,0.85,6.0,490.0,82.0,0.0,0.0,5.0,1.0,2.83,9.28,10.62,8.01,9.8,2.17,2.05,4.0,4.33,6.93,9.33,3,4,1,1.6,1.3,1.8,1.2,21.9,35.2,105.2,111.8,135.3,81.2,14.8,16.9,92.0,44.6,32.4,82.9,22.0,23.0,91.4,67.2,72.5,70.5,14.0,10.2,67.0,13.7,21.5,69.8
