web_name,opponent_21,predicted_points_21,opponent_22,predicted_points_22,opponent_23,predicted_points_23,opponent_24,predicted_points_24,opponent_25,predicted_points_25,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
Adams,AVL,5.01,BRE,1.77,WOL,4.47,CHE,4.59,LEE,5.62,4.29,3.8,4.5,411,100.0,0.0,200439,0,0,-2,2,3,4,4.5,4.5,9,Che,False,,0,63,200439.jpg,Adams,1.8,False,0,a,17,20,68,452545,26972,363962,9444,0.7,10.8,1418,4,4,1,27,0,0,0,0,0,0,6,213,269.4,263.1,468.0,99.6,16,4.565,1.78081,6.34581,21.4286,120,10,61,4,26,12,39,11,0.0,0.0,0.0,0.0,0.0,0.0,0.28974,0.0,0.11303,0.40277,1.36007,1.71,63,28,46,7,78,13,128,21,1.01551,0.06347,8,0,1,84.0,0.0,4.0,18.0,16.0,0.8,5.0,444.0,89.0,0.0,0.0,5.0,1.0,5.53,11.83,14.97,14.62,26.0,5.2,5.0,14.8,15.08,13.36,22.6,2,2,1,1.1,1.4,1.6,1.2,22.6,31.4,98.5,91.1,125.0,75.7,17.0,14.6,90.9,30.6,23.9,85.7,20.6,31.3,104.4,99.9,110.0,70.8,10.8,16.6,101.1,34.5,30.6,72.2
S.Longstaff,CRY,4.53,WHU,4.35,BOU,4.28,LIV,5.05,BHA,3.24,4.29,2.8,3.0,370,100.0,0.0,180135,0,0,-1,1,0,3,3.0,3.0,3,Sean,False,,0,44,180135.jpg,Longstaff,1.3,False,0,a,15,4,53,361517,1014,346310,5109,0.7,12.0,1412,1,2,9,7,0,0,0,2,0,0,1,188,240.6,250.1,225.0,71.7,15,1.6419,1.69535,3.33725,14.2575,146,65,69,56,86,56,87,59,0.0,0.0,0.0,0.0,0.0,0.0,0.10465,0.0,0.10806,0.21271,0.90876,0.45,475,258,99,44,166,72,152,51,0.95609,0.57365,9,0,1,90.0,0.0,5.0,19.0,15.0,0.75,5.0,450.0,90.0,0.0,0.0,5.0,1.0,3.77,9.89,12.66,13.16,11.84,2.8,4.02,7.0,10.76,15.6,13.8,3,7,0,0.9,1.4,0.6,2.0,26.8,37.6,117.6,114.8,144.0,94.3,20.9,17.3,103.6,39.2,30.4,97.7,42.0,53.6,182.5,158.4,195.2,140.6,37.0,22.4,149.3,43.1,30.8,150.2
Fábio Vieira,MUN,3.13,EVE,3.52,BRE,6.2,AVL,4.68,LEI,3.83,4.27,2.4,0.5,25,100.0,100.0,438098,0,0,-3,3,1,3,1.0,0.5,1,Fábio,False,,2022-08-04T15:00:05.309562Z,57,438098.jpg,Ferreira Vieira,0.1,False,0,a,1,3,24,19066,166,29070,296,0.1,4.2,246,1,1,2,1,0,0,0,0,0,0,2,68,73.2,61.2,71.0,20.5,1,0.3285,0.7576,1.0861,1.8943,311,132,235,136,233,127,300,138,0.0,0.0,0.0,0.0,0.0,0.0,0.12018,0.0,0.27717,0.39735,0.69304,0.37,96,50,337,159,217,89,404,143,0.36585,0.73171,18,0,1,1.0,2.0,16.0,10.0,2.0,0.11,3.0,78.0,26.0,0.0,4.0,1.0,0.2,2.05,6.8,7.32,6.12,7.1,2.67,1.43,7.67,5.53,4.27,4.67,3,14,1,1.5,1.1,2.4,0.6,19.9,30.1,90.7,86.5,123.4,75.2,11.4,13.0,82.1,26.4,21.2,66.8,12.6,22.8,60.8,59.0,108.4,51.0,8.6,13.1,87.6,27.8,15.2,59.4
Richarlison,FUL,2.66,MCI,4.11,LEI,5.25,WHU,4.55,CHE,4.7,4.25,1.9,0.4,454,100.0,50.0,212319,0,0,-1,1,0,4,0.9,0.2,2,Richarlison,False,,2022-12-20T01:00:07.525690Z,84,212319.jpg,de Andrade,0.7,False,0,a,18,6,23,183464,3600,214323,1270,0.0,2.7,465,0,3,0,10,0,0,0,2,0,0,1,60,92.4,125.4,206.0,42.4,5,1.7613,1.0941,2.8554,8.3305,292,33,153,20,98,29,188,27,0.0,0.0,0.0,0.0,0.0,0.0,0.3409,0.0,0.21176,0.55266,1.61235,1.94,13,8,344,47,299,42,220,37,0.96774,0.0,1,0,1,31.0,6.0,9.0,11.0,5.0,0.36,2.0,99.0,50.0,3.0,1.0,1.0,0.5,3.85,5.45,8.4,11.4,18.73,2.0,4.45,2.0,6.6,8.05,30.0,2,9,0,1.6,1.4,1.8,1.0,26.5,41.2,128.1,115.9,168.5,98.8,14.7,16.2,93.6,37.4,31.4,82.5,28.4,44.6,129.4,139.7,177.8,110.0,18.0,19.4,128.4,46.2,18.6,107.4
Zaha,NEW,4.02,MUN,2.09,BHA,5.5,BRE,2.3,LIV,7.34,4.25,4.2,2.2,160,100.0,100.0,82403,0,0,3,-3,0,3,2.2,3.9,4,Wilfried,False,,2022-08-26T23:30:05.969506Z,73,82403.jpg,Zaha,11.5,False,0,a,7,31,75,3857522,9073,3576440,81947,0.3,10.3,1597,6,2,4,23,0,0,2,3,0,0,6,174,391.8,280.6,591.0,126.3,18,4.9652,2.14874,7.11394,24.1155,44,19,56,47,16,8,25,18,0.0,0.0,0.0,0.0,1.0,0.0,0.27982,0.0,0.12109,0.40091,1.35905,1.3,32,17,151,64,51,20,32,10,1.0144,0.22542,6,0,1,180.0,1.0,2.0,18.0,17.0,0.89,6.0,540.0,90.0,0.0,0.0,5.0,1.0,7.02,9.67,21.77,15.59,32.83,1.83,4.45,0.83,7.33,15.35,21.83,3,15,1,1.6,0.6,1.0,0.0,17.4,29.1,84.6,93.8,112.6,64.2,13.4,14.1,90.2,26.8,23.9,78.1,15.2,25.5,64.5,95.5,96.0,48.4,17.6,12.5,91.5,17.5,15.6,88.4
Phillips,WOL,4.22,TOT,2.74,AVL,5.6,NFO,4.6,BOU,4.03,4.24,1.0,0.2,325,100.0,100.0,155405,0,0,-2,2,0,3,1.2,1.9,0,Kalvin,False,,2022-12-23T10:30:07.728260Z,48,155405.jpg,Phillips,0.1,False,0,a,13,43,2,6461,50,48298,119,0.0,0.4,5,0,0,0,0,0,0,0,0,0,0,0,6,1.6,0.5,0.0,0.2,0,0.0,0.00232,0.00232,0.0394,461,209,440,211,654,279,472,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04176,0.04176,0.7092,0.0,270,161,381,174,451,202,418,149,0.0,0.0,18,0,1,0.0,12.0,8.0,2.0,0.0,0.0,1.0,4.0,4.0,1.0,4.0,0.0,0.0,0.1,3.0,0.8,0.25,0.0,1.0,0.1,3.0,1.0,0.0,0.0,2,20,1,0.6,1.4,0.8,1.0,25.2,36.0,117.3,106.0,137.1,87.8,22.3,14.9,89.3,33.4,25.6,95.2,22.2,35.8,100.9,109.5,147.8,74.8,23.6,17.0,97.4,40.8,31.2,102.8
Mitrović,TOT,4.02,CHE,4.11,NFO,4.08,BHA,4.71,WOL,4.28,4.24,5.1,4.0,210,100.0,100.0,128389,-1,1,6,-6,2,4,3.5,4.0,0,Aleksandar,False,,2022-12-23T14:30:07.717235Z,71,128389.jpg,Mitrović,32.0,False,0,a,9,54,81,7335429,78463,5154534,258743,0.6,11.4,1373,11,2,5,19,0,0,3,5,0,0,11,268,467.0,178.8,937.0,157.5,16,11.2027,0.89206,12.09476,23.8997,16,4,110,11,3,3,9,4,0.0,0.0,3.0,0.0,1.0,0.0,0.73434,0.0,0.05847,0.79281,1.56662,1.25,37,18,60,10,24,7,10,3,1.0488,0.32775,15,0,1,90.0,4.0,1.0,16.0,15.0,0.94,4.0,354.0,88.0,1.0,0.0,4.0,1.0,9.84,16.75,29.19,11.18,58.56,5.0,8.05,13.25,24.8,8.68,47.75,3,18,1,2.0,1.6,2.4,2.6,26.0,40.2,126.6,131.8,143.9,101.5,12.8,18.8,117.0,43.9,27.3,91.0,40.0,54.8,196.6,160.2,191.4,146.4,19.0,21.1,133.8,46.2,31.8,127.6
Jiménez,MCI,3.56,LIV,5.88,SOU,4.25,BOU,4.51,FUL,2.89,4.22,1.4,0.5,476,100.0,100.0,102057,0,0,-3,3,0,4,-0.5,0.5,1,Raúl,False,,2022-09-03T18:00:06.905108Z,67,102057.jpg,Jiménez,0.3,False,0,a,20,39,7,80966,1108,101003,1357,0.1,1.0,246,0,0,1,2,0,0,0,0,0,0,0,6,13.6,28.8,141.0,18.4,2,1.0109,0.2936,1.3045,4.1267,411,50,320,48,157,37,317,47,0.0,0.0,0.0,0.0,1.0,0.0,0.36984,0.0,0.10741,0.47726,1.50977,0.73,50,21,338,46,365,49,323,51,0.73171,0.36585,19,0,1,26.0,12.0,6.0,5.0,2.0,0.25,2.0,35.0,18.0,0.0,5.0,0.0,0.0,3.68,1.2,2.72,5.76,28.2,1.0,2.1,2.0,1.1,1.2,18.5,5,13,0,2.5,1.0,2.2,1.6,15.4,17.6,65.8,48.3,62.6,55.1,6.8,10.4,80.4,13.0,10.9,55.1,12.2,15.2,55.2,34.5,62.0,40.2,8.4,10.3,86.0,8.6,9.4,45.6
Firmino,CHE,4.51,WOL,4.07,EVE,3.57,NEW,2.17,CRY,6.78,4.22,5.3,0.0,279,0.0,0.0,92217,0,0,0,0,2,4,0.0,0.0,0,Roberto,False,Calf injury - Unknown return date,2022-12-23T01:00:07.624026Z,80,92217.jpg,Firmino,3.0,False,0,i,12,14,69,1795356,189,1740569,19247,0.0,8.6,928,7,3,3,13,0,0,0,0,0,0,9,291,400.0,241.9,642.0,128.6,11,4.1997,1.76084,5.96054,14.7781,42,5,72,7,13,7,20,6,0.0,0.0,0.0,0.0,0.0,0.0,0.4073,0.0,0.17077,0.57807,1.43322,1.26,16,9,699,85,20,6,98,15,1.06681,0.29095,5,0,1,0.0,5.0,3.0,13.0,12.0,0.8,1.0,74.0,74.0,4.0,0.0,1.0,1.0,9.89,22.38,30.77,18.61,49.38,6.0,8.2,31.0,35.8,5.9,40.0,3,6,1,1.1,1.0,1.0,1.0,22.8,32.4,107.8,97.8,119.4,77.8,18.6,16.7,104.8,34.3,27.3,88.4,33.8,45.3,152.8,147.7,154.0,109.0,31.8,25.0,165.0,43.8,40.6,138.2
Mac Allister,LEI,4.08,BOU,4.1,CRY,5.06,FUL,5.21,NEW,2.62,4.21,4.1,1.0,116,100.0,100.0,243016,0,0,-1,1,2,3,1.0,0.0,3,Alexis,False,,2022-12-21T10:30:06.892232Z,54,243016.jpg,Mac Allister,3.2,False,0,a,5,36,66,1332212,28002,1098437,14424,0.2,12.2,1366,5,0,5,20,1,0,0,4,0,0,11,290,357.8,254.9,220.0,83.4,15,3.821,1.20894,5.02994,18.008,62,26,65,53,92,61,65,48,3.0,0.0,1.0,0.0,1.0,0.0,0.25175,0.0,0.07965,0.3314,1.18647,1.32,136,72,264,120,56,24,95,32,0.98829,0.32943,12,0,1,82.0,2.0,3.0,16.0,15.0,0.83,3.0,200.0,67.0,2.0,1.0,2.0,0.67,5.21,18.12,22.36,15.93,13.75,4.33,5.33,18.67,18.27,14.17,21.0,3,10,0,1.3,1.6,0.6,1.6,25.1,34.5,113.2,102.3,129.7,92.4,14.4,14.0,80.5,37.2,22.0,79.4,21.0,29.4,95.9,80.6,118.6,77.8,20.4,13.9,72.9,52.7,13.4,89.0
Douglas Luiz,SOU,4.8,LEI,3.94,MCI,3.17,ARS,3.38,EVE,5.71,4.2,3.2,5.0,46,100.0,100.0,230046,0,0,-2,2,1,3,5.0,5.0,2,Douglas Luiz,False,,2023-01-02T01:30:08.503948Z,48,230046.jpg,Soares de Paulo,0.5,False,0,a,2,7,57,80865,1845,102076,3988,1.0,11.9,1253,2,3,4,19,0,0,0,1,1,0,6,247,297.0,280.9,122.0,69.9,14,0.8422,1.17575,2.01795,19.1286,87,37,55,46,170,106,90,62,1.0,0.0,2.0,0.0,0.0,0.0,0.06049,0.0,0.08445,0.14494,1.37396,1.36,287,172,37,18,127,60,258,86,1.00559,0.28731,11,0,1,90.0,0.0,5.0,18.0,15.0,0.75,5.0,409.0,82.0,0.0,0.0,5.0,1.0,3.88,13.72,16.5,15.61,6.78,5.2,5.88,19.8,25.96,20.12,12.8,2,17,0,0.8,1.7,1.0,2.0,25.7,36.1,122.9,100.6,137.8,90.4,21.1,17.2,108.8,37.2,25.4,97.4,27.0,30.6,120.3,79.7,106.6,95.8,20.0,17.7,112.3,47.6,16.6,96.0
Watkins,SOU,3.42,LEI,5.4,MCI,3.79,ARS,4.93,EVE,3.48,4.2,3.3,3.5,40,75.0,100.0,178301,0,0,-4,4,1,4,2.6,3.5,1,Ollie,False,Ankle injury - 75% chance of playing,2023-01-14T08:00:07.885748Z,71,178301.jpg,Watkins,2.5,False,0,d,2,7,60,651695,1516,794889,61587,0.5,8.5,1448,3,4,4,24,0,0,0,1,0,0,3,158,274.2,207.6,614.0,109.6,17,5.2416,1.79815,7.03975,22.7539,114,9,87,8,15,8,31,9,0.0,0.0,0.0,0.0,3.0,0.0,0.32579,0.0,0.11176,0.43755,1.41426,1.49,39,19,80,11,121,16,108,16,1.05663,0.24862,11,0,1,31.0,2.0,2.0,18.0,16.0,0.89,4.0,277.0,69.0,1.0,1.0,3.0,0.75,6.09,8.78,15.23,11.53,34.11,3.5,6.22,11.25,17.25,11.17,34.0,2,17,0,0.8,1.7,1.0,2.0,25.7,36.1,122.9,100.6,137.8,90.4,21.1,17.2,108.8,37.2,25.4,97.4,27.0,30.6,120.3,79.7,106.6,95.8,20.0,17.7,112.3,47.6,16.6,96.0
Saint-Maximin,CRY,4.24,WHU,4.17,BOU,4.37,LIV,4.62,BHA,3.26,4.13,3.4,1.0,368,100.0,100.0,170137,0,0,-3,3,1,3,1.0,1.0,1,Allan,False,,2022-10-16T22:30:07.433004Z,62,170137.jpg,Saint-Maximin,3.3,False,0,a,15,4,37,947614,3150,1462869,6876,0.2,6.0,457,1,4,2,5,0,0,0,1,0,0,4,103,135.0,120.5,182.0,43.9,4,0.8799,1.09792,1.97782,5.7476,246,105,163,106,117,72,178,98,0.0,0.0,0.0,0.0,0.0,0.0,0.17328,0.0,0.21622,0.38951,1.13191,0.98,66,34,270,123,113,56,94,31,0.78775,0.39387,9,0,1,45.0,8.0,8.0,11.0,4.0,0.33,4.0,81.0,20.0,0.0,5.0,0.0,0.0,3.99,9.36,12.27,10.95,16.55,1.0,0.7,2.75,2.1,3.48,1.25,3,7,0,0.9,1.4,0.6,2.0,26.8,37.6,117.6,114.8,144.0,94.3,20.9,17.3,103.6,39.2,30.4,97.7,42.0,53.6,182.5,158.4,195.2,140.6,37.0,22.4,149.3,43.1,30.8,150.2
Bowen,EVE,3.97,NEW,3.19,CHE,4.73,TOT,4.12,NFO,4.6,4.12,3.2,3.2,465,100.0,100.0,178186,0,0,-5,5,1,3,3.2,3.2,2,Jarrod,False,,2022-10-27T22:30:07.660785Z,80,178186.jpg,Bowen,2.3,False,0,a,19,21,60,809543,4297,1217603,8297,0.4,7.5,1701,2,3,3,25,0,0,1,1,0,0,3,165,258.0,371.5,638.0,126.8,19,5.3322,1.98392,7.31612,21.7319,132,58,33,27,14,7,24,17,2.0,0.0,0.0,0.0,4.0,0.0,0.28213,0.0,0.10497,0.3871,1.14984,1.32,18,9,96,41,132,62,116,40,1.00529,0.15873,20,0,1,90.0,0.0,1.0,19.0,19.0,0.95,5.0,450.0,90.0,0.0,0.0,5.0,1.0,6.67,8.68,13.58,19.55,33.58,3.0,6.8,9.4,11.16,25.78,31.0,2,8,1,0.8,1.3,0.8,2.4,25.8,41.0,115.5,130.0,165.0,87.7,18.2,17.2,88.7,47.2,35.6,86.6,34.4,46.1,151.2,136.3,174.4,114.4,17.0,14.0,90.0,28.8,21.0,79.4
Austin,FUL,3.49,MCI,3.39,LEI,5.54,WHU,4.91,CHE,3.27,4.12,0.0,0.0,451,100.0,0.0,214572,0,0,-1,1,0,1,0.5,-0.5,0,Brandon,False,,0,39,214572.jpg,Austin,0.3,False,0,a,18,6,0,11869,155,19912,266,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,497,37,481,21,435,12,497,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685,64,414,32,507,37,318,42,0.0,0.0,1,1,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0,1.6,1.4,1.8,1.0,26.5,41.2,128.1,115.9,168.5,98.8,14.7,16.2,93.6,37.4,31.4,82.5,28.4,44.6,129.4,139.7,177.8,110.0,18.0,19.4,128.4,46.2,18.6,107.4
Leno,TOT,5.07,CHE,4.85,NFO,3.11,BHA,5.16,WOL,2.35,4.11,4.0,5.0,2,100.0,0.0,80201,0,0,0,0,1,1,4.5,5.0,3,Bernd,False,,0,45,80201.jpg,Leno,2.3,False,0,a,9,54,72,284168,11274,207831,6844,1.1,16.0,1620,0,0,4,27,0,0,0,2,0,80,11,393,617.2,10.0,0.0,62.9,18,0.0,0.02181,0.02181,33.5916,3,1,380,6,568,54,107,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44444,0.00121,0.00121,1.8662,1.5,339,18,32,4,60,9,114,18,1.0,0.22222,15,1,0,90.0,0.0,3.0,18.0,17.0,0.85,6.0,540.0,90.0,0.0,0.0,5.0,1.0,3.49,21.83,34.29,0.56,0.0,5.0,3.63,24.17,36.17,0.0,0.0,3,18,1,2.0,1.6,2.4,2.6,26.0,40.2,126.6,131.8,143.9,101.5,12.8,18.8,117.0,43.9,27.3,91.0,40.0,54.8,196.6,160.2,191.4,146.4,19.0,21.1,133.8,46.2,31.8,127.6
Ings,SOU,5.14,LEI,4.05,MCI,3.1,ARS,3.82,EVE,4.38,4.1,3.2,2.8,30,100.0,0.0,84939,0,0,-6,6,2,4,2.8,2.8,1,Danny,False,,0,64,84939.jpg,Ings,1.6,False,0,a,2,7,57,330046,10917,406647,13870,0.4,8.9,813,6,0,2,13,0,0,0,3,0,0,10,192,275.6,120.8,433.0,82.7,8,5.3571,0.56265,5.91975,12.7992,110,8,161,21,32,14,67,13,0.0,0.0,0.0,0.0,1.0,0.0,0.59304,0.0,0.06229,0.65532,1.41689,1.44,61,27,122,15,131,18,141,23,0.88561,0.2214,11,0,1,58.0,0.0,11.0,18.0,9.0,0.45,5.0,176.0,35.0,0.0,3.0,2.0,0.4,4.59,10.67,15.31,6.71,24.06,4.8,5.44,19.2,27.0,5.8,21.4,2,17,0,0.8,1.7,1.0,2.0,25.7,36.1,122.9,100.6,137.8,90.4,21.1,17.2,108.8,37.2,25.4,97.4,27.0,30.6,120.3,79.7,106.6,95.8,20.0,17.7,112.3,47.6,16.6,96.0
Jensen,LEE,4.38,SOU,3.89,ARS,4.03,CRY,4.77,MUN,3.45,4.1,3.5,5.0,88,100.0,100.0,207283,0,0,-2,2,1,3,5.0,5.0,10,Mathias,False,,2022-10-29T19:30:07.406123Z,48,207283.jpg,Jensen,1.2,False,0,a,4,94,66,580630,4360,521487,2586,1.0,13.8,1414,2,5,5,24,0,0,0,3,0,0,5,243,301.6,379.9,101.0,78.1,19,0.905,2.05247,2.95747,20.5215,84,35,31,25,192,113,75,52,1.0,0.0,2.0,0.0,0.0,0.0,0.0576,0.0,0.13064,0.18824,1.30618,1.53,282,170,36,17,97,49,156,53,1.20934,0.31825,3,0,1,90.0,0.0,2.0,19.0,18.0,0.9,5.0,377.0,75.0,0.0,0.0,5.0,1.0,4.11,12.79,15.87,19.99,5.32,4.2,3.22,13.8,14.92,9.0,9.0,2,11,0,1.3,1.6,1.4,2.2,26.6,35.2,127.2,96.4,128.1,92.8,13.8,14.1,84.9,31.9,24.4,71.3,32.2,39.4,144.6,109.6,141.0,101.0,15.0,16.5,90.6,41.3,33.2,78.2
Welbeck,LEI,4.15,BOU,5.29,CRY,5.4,FUL,2.62,NEW,2.98,4.09,3.0,1.2,103,100.0,100.0,50175,0,0,0,0,0,4,1.2,0.2,5,Danny,False,,2022-12-22T09:30:07.736567Z,65,50175.jpg,Welbeck,0.9,False,0,a,5,36,42,392987,8214,410167,1842,0.2,6.5,1019,1,4,4,14,0,0,0,0,0,0,2,122,141.0,178.4,426.0,74.6,11,3.7184,1.16665,4.88505,13.2079,243,24,111,12,35,15,85,17,0.0,0.0,0.0,0.0,0.0,0.0,0.32842,0.0,0.10304,0.43146,1.16655,1.24,57,26,237,34,155,21,187,29,0.97154,0.35329,12,0,1,24.0,2.0,7.0,14.0,11.0,0.61,2.0,82.0,41.0,2.0,2.0,1.0,0.33,5.33,8.71,10.07,12.74,30.43,3.0,4.25,15.5,21.5,1.2,20.0,3,10,0,1.3,1.6,0.6,1.6,25.1,34.5,113.2,102.3,129.7,92.4,14.4,14.0,80.5,37.2,22.0,79.4,21.0,29.4,95.9,80.6,118.6,77.8,20.4,13.9,72.9,52.7,13.4,89.0
Olise,NEW,4.45,MUN,4.35,BHA,4.07,BRE,2.83,LIV,4.73,4.09,3.6,5.4,171,100.0,100.0,443661,0,0,-1,1,1,3,5.4,10.3,11,Michael,False,,2022-08-01T17:30:04.743028Z,54,443661.jpg,Olise,0.4,False,0,a,7,31,64,74178,3615,55039,4387,1.0,11.9,1171,2,4,3,17,0,0,0,1,0,0,9,239,290.0,440.4,242.0,97.5,13,1.2631,1.8476,3.1107,16.9474,95,42,18,12,79,51,40,27,2.0,0.0,3.0,0.0,0.0,0.0,0.09708,0.0,0.142,0.23908,1.30253,1.31,140,74,27,14,92,48,268,92,0.99915,0.23057,6,0,1,180.0,1.0,7.0,18.0,12.0,0.63,6.0,512.0,85.0,0.0,0.0,5.0,1.0,5.42,13.28,16.11,24.47,13.44,4.83,6.42,15.67,20.93,29.55,13.67,3,15,1,1.6,0.6,1.0,0.0,17.4,29.1,84.6,93.8,112.6,64.2,13.4,14.1,90.2,26.8,23.9,78.1,15.2,25.5,64.5,95.5,96.0,48.4,17.6,12.5,91.5,17.5,15.6,88.4
Johnson,BOU,4.11,LEE,4.34,FUL,4.04,MCI,3.62,WHU,4.32,4.09,3.1,5.0,394,100.0,0.0,242898,0,0,-4,4,2,4,4.5,4.5,12,Brennan,False,,0,56,242898.jpg,Johnson,1.2,False,0,a,16,17,58,232207,42821,309386,4125,0.9,10.4,1525,4,2,5,28,0,0,1,4,0,0,7,192,224.8,163.2,410.0,79.1,17,5.3957,1.07334,6.46904,24.787,159,16,119,13,36,16,73,15,0.0,0.0,3.0,0.0,2.0,0.0,0.31843,0.0,0.06334,0.38178,1.46284,1.65,104,39,39,5,142,19,160,28,1.00328,0.29508,10,0,1,85.0,0.0,3.0,19.0,17.0,0.85,5.0,429.0,86.0,0.0,0.0,5.0,1.0,4.16,10.11,11.83,8.59,21.58,5.0,6.7,18.8,22.76,13.32,31.0,2,3,0,0.9,2.0,0.6,1.8,28.2,40.9,127.4,129.2,152.4,102.2,25.3,19.0,99.5,46.0,44.6,111.0,34.6,40.4,145.9,120.8,139.8,111.6,27.2,16.3,95.2,32.4,35.4,115.2
Daka,BHA,3.45,AVL,6.45,TOT,4.05,MUN,2.38,ARS,4.06,4.08,2.8,1.2,271,100.0,100.0,245419,0,0,-3,3,1,4,1.2,1.7,0,Patson,False,,2022-12-31T08:30:08.000192Z,57,245419.jpg,Daka,0.9,False,0,a,10,13,44,218603,2096,286323,3877,0.2,7.7,693,3,3,5,16,0,0,0,2,0,0,2,158,209.6,135.5,297.0,64.0,9,2.4092,1.17428,3.58348,13.2994,174,17,145,18,57,21,103,18,0.0,0.0,0.0,0.0,0.0,0.0,0.31288,0.0,0.1525,0.46539,1.72719,2.08,95,36,235,33,172,23,189,30,1.16883,0.64935,16,0,1,0.0,1.0,12.0,16.0,7.0,0.37,3.0,127.0,42.0,1.0,3.0,1.0,0.25,4.0,9.88,13.1,8.47,18.56,3.33,2.5,10.33,10.07,8.83,6.67,3,5,1,1.8,1.2,2.6,1.6,21.5,27.0,97.2,73.5,99.6,78.0,11.2,12.7,80.9,25.1,20.7,67.8,24.0,30.9,113.1,77.2,119.4,89.4,4.6,14.2,88.6,31.6,21.8,57.8
Knight,WOL,3.92,TOT,2.82,ARS,5.47,NFO,3.91,BOU,4.11,4.05,0.0,0.0,600,100.0,0.0,244932,0,0,0,0,0,3,1.0,1.5,0,Ben,False,,0,45,244932.jpg,Knight,0.0,False,0,a,13,43,0,695,14,646,23,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,609,244,603,246,587,237,612,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380,212,568,220,617,249,642,259,0.0,0.0,18,0,1,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20,1,0.6,1.4,0.8,1.0,25.2,36.0,117.3,106.0,137.1,87.8,22.3,14.9,89.3,33.4,25.6,95.2,22.2,35.8,100.9,109.5,147.8,74.8,23.6,17.0,97.4,40.8,31.2,102.8
