web_name,predicted_points_4,predicted_points_5,predicted_points_6,predicted_points_7,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Aït-Nouri,4.19,3.27,4.03,3.64,3.78,2.0,2.0,487,100.0,0.0,448514,0,0,0,0,0,2,2.0,1.5,1,Rayan,False,0,0,45,448514.jpg,Aït-Nouri,1.6,False,0.0,a,20,39,6,31447,9150,58486,15645,0.4,1.3,250,0,0,1,3,1,0,0,1,0,0,0,35,43.2,61.7,29.0,13.4,132,51,44,10,123,32,82,19,4.0,0.0,0.0,0.0,0.0,0.0,18,3,15,1,1.7,1.0,1.7,1.0,22.3,39.0,115.0,118.6,156.0,93.0,12.3,12.4,81.9,18.3,23.7,75.7,22.3,39.0,115.0,118.6,156.0,93.0,12.3,12.4,81.9,18.3,23.7,75.7,1,0,70.0,0.0,0.0,3.0,3.0,1.0,3.0,250.0,83.0,0.0,0.0,3.0,1.0,4.47,11.67,14.4,20.57,9.67,2.0,4.47,11.67,14.4,20.57,9.67
Bruno Guimarães,4.01,3.35,3.27,4.51,3.78,2.3,2.3,374,100.0,0.0,208706,0,0,-1,1,0,3,2.3,1.3,1,Bruno,False,0,0,59,208706.jpg,Guimarães Rodriguez Moura,6.8,False,0.0,a,15,4,7,96103,13925,392130,121588,0.4,1.2,270,0,0,2,3,0,0,0,1,0,0,0,36,50.2,63.7,3.0,11.8,104,43,42,30,244,127,100,60,0.0,0.0,0.0,0.0,0.0,0.0,13,2,20,0,0.3,1.0,0.3,1.0,20.3,30.5,84.5,91.9,128.7,67.7,29.3,15.6,106.1,30.7,18.7,120.3,20.3,30.5,84.5,91.9,128.7,67.7,29.3,15.6,106.1,30.7,18.7,120.3,0,1,90.0,0.0,0.0,3.0,3.0,1.0,3.0,270.0,90.0,0.0,0.0,3.0,1.0,3.93,12.0,16.73,21.23,1.0,2.33,3.93,12.0,16.73,21.23,1.0
Scherpen,4.55,3.29,3.83,3.33,3.75,0.0,0.0,542,0.0,0.0,240514,0,0,0,0,0,1,0.0,0.0,0,Kjell,False,Season-long loan to Vitesse Arnhem,2022-08-17T10:33:33.723103Z,40,240514.jpg,Scherpen,0.1,False,0.0,u,5,36,0,1447,0,2954,953,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,385,47,370,28,311,27,391,47,0.0,0.0,0.0,0.0,0.0,0.0,19,2,11,1,2.3,1.0,2.3,1.0,21.7,38.6,119.9,131.3,134.7,90.7,7.0,16.9,101.8,32.8,34.3,64.7,21.7,38.6,119.9,131.3,134.7,90.7,7.0,16.9,101.8,32.8,34.3,64.7,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burn,3.01,3.83,3.18,4.93,3.74,4.7,4.7,358,100.0,0.0,78916,0,0,0,0,0,2,4.7,3.7,1,Dan,False,0,0,45,78916.jpg,Burn,1.5,False,0.0,a,15,4,14,62830,15347,32190,10483,1.0,3.1,270,0,0,2,3,0,0,0,0,0,0,1,61,42.0,22.6,42.0,10.7,139,57,141,38,82,13,112,29,0.0,0.0,0.0,0.0,0.0,0.0,13,2,20,0,0.3,1.0,0.3,1.0,20.3,30.5,84.5,91.9,128.7,67.7,29.3,15.6,106.1,30.7,18.7,120.3,20.3,30.5,84.5,91.9,128.7,67.7,29.3,15.6,106.1,30.7,18.7,120.3,1,0,90.0,0.0,0.0,3.0,3.0,1.0,3.0,270.0,90.0,0.0,0.0,3.0,1.0,3.57,20.33,14.0,7.53,14.0,4.67,3.57,20.33,14.0,7.53,14.0
Grealish,3.59,2.73,4.72,3.9,3.74,2.0,1.3,305,75.0,0.0,114283,-1,1,-1,1,0,3,1.7,2.3,0,Jack,False,Knock - 75% chance of playing,2022-08-22T07:00:05.758441Z,69,114283.jpg,Grealish,2.3,False,0.0,d,13,43,4,82973,1544,238279,91574,0.2,0.6,135,0,0,1,0,0,0,0,0,0,0,0,24,13.2,54.4,18.0,8.5,245,103,56,40,167,93,150,80,4.0,0.0,0.0,0.0,0.0,0.0,15,2,7,1,1.3,1.3,1.3,1.3,23.0,37.4,114.6,116.9,145.7,88.7,21.7,23.4,122.6,63.3,48.0,109.3,23.0,37.4,114.6,116.9,145.7,88.7,21.7,23.4,122.6,63.3,48.0,109.3,0,1,0.0,1.0,1.0,2.0,1.0,0.5,2.0,135.0,68.0,1.0,1.0,1.0,0.5,4.25,12.0,6.6,27.2,9.0,2.0,4.25,12.0,6.6,27.2,9.0
Eriksen,3.54,5.16,3.3,2.97,3.74,2.0,2.0,519,100.0,0.0,80607,0,0,-1,1,0,3,2.5,1.5,2,Christian,False,0,0,64,80607.jpg,Eriksen,3.2,False,0.0,a,14,1,6,68671,10774,219850,40258,0.3,0.9,261,0,0,0,7,0,0,0,0,0,0,0,33,37.6,48.9,68.0,15.4,167,64,63,46,47,31,60,42,1.0,0.0,0.0,0.0,0.0,0.0,12,2,17,0,1.7,2.3,1.7,2.3,25.3,39.5,138.0,120.1,138.7,103.7,15.7,20.1,114.1,26.7,60.0,89.0,25.3,39.5,138.0,120.1,138.7,103.7,15.7,20.1,114.1,26.7,60.0,89.0,0,1,85.0,0.0,0.0,3.0,3.0,1.0,3.0,261.0,87.0,0.0,0.0,3.0,1.0,5.13,11.0,12.53,16.3,22.67,2.0,5.13,11.0,12.53,16.3,22.67
Smithies,3.84,4.29,3.06,3.68,3.72,0.0,0.0,581,100.0,0.0,45220,0,0,0,0,0,1,0.5,1.0,0,Alex,False,0,0,40,45220.jpg,Smithies,0.0,False,0.0,a,10,13,0,2365,550,881,326,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,346,29,330,9,270,8,352,29,0.0,0.0,0.0,0.0,0.0,0.0,17,4,6,0,1.0,1.7,1.0,1.7,28.3,31.1,129.5,69.4,112.0,90.3,19.0,20.4,124.3,33.5,45.0,88.7,28.3,31.1,129.5,69.4,112.0,90.3,19.0,20.4,124.3,33.5,45.0,88.7,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soucek,3.57,3.2,3.74,4.38,3.72,2.0,2.0,468,100.0,0.0,215439,-1,1,-1,1,0,3,2.0,2.0,2,Tomas,False,0,0,54,215439.jpg,Soucek,1.3,False,0.0,a,19,21,6,17739,1869,55479,20184,0.4,1.1,270,0,0,0,5,0,0,0,0,0,0,0,24,43.4,5.0,104.0,15.2,131,54,214,120,21,15,65,44,0.0,0.0,0.0,0.0,0.0,0.0,5,2,2,0,1.0,2.0,1.0,2.0,24.3,31.7,109.4,68.2,137.7,82.3,19.7,19.7,113.1,48.9,34.7,98.3,24.3,31.7,109.4,68.2,137.7,82.3,19.7,19.7,113.1,48.9,34.7,98.3,0,1,90.0,0.0,0.0,3.0,3.0,1.0,3.0,270.0,90.0,0.0,0.0,3.0,1.0,5.07,8.0,14.47,1.67,34.67,2.0,5.07,8.0,14.47,1.67,34.67
Cash,4.36,3.05,3.26,4.13,3.7,1.3,1.3,43,100.0,75.0,199796,0,0,-1,1,0,2,1.3,1.0,1,Matty,False,0,2022-08-13T15:30:06.456188Z,49,199796.jpg,Cash,9.4,False,0.0,a,2,7,4,60422,12343,856120,127689,0.3,0.8,270,0,0,0,6,0,0,0,0,0,0,0,40,42.2,46.4,11.0,10.0,136,55,70,15,193,55,129,38,0.0,0.0,0.0,0.0,0.0,0.0,7,3,19,1,0.0,1.7,0.0,1.7,33.0,33.1,112.7,106.1,112.7,117.7,36.0,18.1,109.6,35.8,35.3,126.7,33.0,33.1,112.7,106.1,112.7,117.7,36.0,18.1,109.6,35.8,35.3,126.7,1,0,90.0,0.0,0.0,3.0,3.0,1.0,3.0,270.0,90.0,0.0,0.0,3.0,1.0,3.33,13.33,14.07,15.47,3.67,1.33,3.33,13.33,14.07,15.47,3.67
Whitworth,3.83,3.31,3.82,3.83,3.7,0.0,0.0,590,100.0,0.0,487818,0,0,0,0,0,1,0.0,1.0,0,Joseph,False,0,0,40,487818.jpg,Whitworth,0.1,False,0.0,a,7,31,0,5694,5694,641,641,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,399,51,384,32,326,31,405,51,0.0,0.0,0.0,0.0,0.0,0.0,2,5,13,0,3.0,1.0,3.0,1.0,19.3,22.7,82.7,56.8,89.0,73.0,5.7,13.4,95.5,25.9,12.3,61.0,19.3,22.7,82.7,56.8,89.0,73.0,5.7,13.4,95.5,25.9,12.3,61.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelleher,3.72,4.87,2.76,3.47,3.7,0.0,0.0,289,0.0,0.0,200720,0,0,0,0,0,1,0.0,0.0,0,Caoimhin,False,Muscle injury - Expected back 31 Aug,2022-07-29T22:30:04.925323Z,40,200720.jpg,Kelleher,0.2,False,0.0,i,12,14,0,942,191,4563,828,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,369,40,354,21,294,20,375,40,0.0,0.0,0.0,0.0,0.0,0.0,14,2,3,1,0.7,2.3,0.7,2.3,33.3,46.6,142.5,168.2,154.7,117.7,28.0,14.9,76.9,34.0,38.7,117.0,33.3,46.6,142.5,168.2,154.7,117.7,28.0,14.9,76.9,34.0,38.7,117.0,1,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthews,3.83,3.31,3.82,3.83,3.7,0.0,0.0,495,0.0,0.0,169593,0,0,0,0,0,1,0.0,0.0,0,Remi,False,Joined St Johnstone on loan - Expected back 01 Jul,2022-07-28T16:30:04.783610Z,40,169593.jpg,Matthews,0.0,False,0.0,u,7,31,0,0,0,895,128,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,363,38,348,19,288,18,369,38,0.0,0.0,0.0,0.0,0.0,0.0,2,5,13,0,3.0,1.0,3.0,1.0,19.3,22.7,82.7,56.8,89.0,73.0,5.7,13.4,95.5,25.9,12.3,61.0,19.3,22.7,82.7,56.8,89.0,73.0,5.7,13.4,95.5,25.9,12.3,61.0,1,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hwang,4.44,3.21,3.47,3.6,3.68,2.3,2.3,481,100.0,0.0,184754,-1,1,-1,1,0,3,2.3,1.8,1,Hwang,False,0,0,59,184754.jpg,Hee-chan,0.4,False,0.0,a,20,39,7,20788,567,31226,10354,0.4,1.2,150,0,1,0,2,0,0,0,0,0,0,0,23,32.2,29.6,57.0,12.0,183,71,112,73,55,36,99,59,0.0,0.0,0.0,0.0,3.0,0.0,18,3,15,1,1.7,1.0,1.7,1.0,22.3,39.0,115.0,118.6,156.0,93.0,12.3,12.4,81.9,18.3,23.7,75.7,22.3,39.0,115.0,118.6,156.0,93.0,12.3,12.4,81.9,18.3,23.7,75.7,0,1,9.0,0.0,1.0,3.0,2.0,0.67,3.0,150.0,50.0,0.0,1.0,2.0,0.67,4.0,7.67,10.73,9.87,19.0,2.33,4.0,7.67,10.73,9.87,19.0
Martial,3.37,3.58,3.84,3.92,3.68,4.0,1.3,345,100.0,75.0,148225,0,0,-1,1,0,4,1.8,0.6,4,Anthony,False,0,2022-08-04T15:00:05.546362Z,69,148225.jpg,Martial,1.1,False,0.0,a,14,1,4,34817,30687,134137,8438,0.2,0.6,45,0,1,0,1,0,0,0,0,0,0,0,19,24.4,24.0,6.0,5.4,211,20,134,16,223,39,220,28,0.0,0.0,0.0,0.0,0.0,0.0,12,2,17,0,1.7,2.3,1.7,2.3,25.3,39.5,138.0,120.1,138.7,103.7,15.7,20.1,114.1,26.7,60.0,89.0,25.3,39.5,138.0,120.1,138.7,103.7,15.7,20.1,114.1,26.7,60.0,89.0,0,1,45.0,2.0,1.0,1.0,0.0,0.0,1.0,45.0,45.0,2.0,1.0,0.0,0.0,5.4,19.0,24.4,24.0,6.0,4.0,5.4,19.0,24.4,24.0,6.0
Begović,3.37,4.22,3.65,3.46,3.68,0.0,0.0,176,100.0,100.0,40349,0,0,0,0,0,1,0.0,0.5,0,Asmir,False,0,2022-07-30T13:30:04.308081Z,40,40349.jpg,Begović,0.6,False,0.0,a,8,11,0,8804,1751,7393,2198,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,344,27,328,7,268,6,350,27,0.0,0.0,0.0,0.0,0.0,0.0,16,2,4,0,2.7,1.7,2.7,1.7,23.7,40.6,121.4,121.3,163.3,91.3,7.3,18.7,102.1,59.4,25.7,75.7,23.7,40.6,121.4,121.3,163.3,91.3,7.3,18.7,102.1,59.4,25.7,75.7,1,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adams,2.96,4.08,4.06,3.56,3.66,7.0,4.7,411,100.0,0.0,200439,0,0,-1,1,1,4,4.2,4.7,12,Che,False,0,0,64,200439.jpg,Adams,0.9,False,0.0,a,17,20,14,35351,29623,33288,6706,0.7,2.2,121,2,0,0,2,0,0,0,0,0,0,3,59,69.2,14.0,41.0,12.5,50,8,183,26,92,20,91,14,0.0,0.0,0.0,0.0,0.0,0.0,10,3,14,1,1.0,2.3,1.0,2.3,33.3,47.1,145.6,129.9,194.0,118.7,20.7,16.8,100.9,29.1,38.0,94.0,33.3,47.1,145.6,129.9,194.0,118.7,20.7,16.8,100.9,29.1,38.0,94.0,0,1,31.0,0.0,2.0,2.0,1.0,0.33,2.0,121.0,60.0,0.0,2.0,1.0,0.33,6.25,29.5,34.6,7.0,20.5,7.0,6.25,29.5,34.6,7.0,20.5
Olsen,3.95,3.45,3.56,3.68,3.66,0.0,0.0,35,100.0,0.0,111782,0,0,0,0,0,1,0.0,0.0,0,Robin,False,0,0,40,111782.jpg,Olsen,1.9,False,0.0,a,2,7,0,16274,3473,23918,6745,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,359,36,344,17,284,16,365,36,0.0,0.0,0.0,0.0,0.0,0.0,7,3,19,1,0.0,1.7,0.0,1.7,33.0,33.1,112.7,106.1,112.7,117.7,36.0,18.1,109.6,35.8,35.3,126.7,33.0,33.1,112.7,106.1,112.7,117.7,36.0,18.1,109.6,35.8,35.3,126.7,1,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fornals,4.06,3.61,3.14,3.83,3.66,2.0,2.0,469,100.0,0.0,217593,-1,1,-1,1,0,3,2.0,2.0,2,Pablo,False,0,0,54,217593.jpg,Fornals Malla,1.0,False,0.0,a,19,21,6,20648,826,59361,21037,0.4,1.1,219,0,0,0,4,0,0,0,0,0,0,0,28,24.0,46.9,11.0,8.2,215,87,68,49,194,108,158,85,3.0,0.0,0.0,0.0,0.0,0.0,5,2,2,0,1.0,2.0,1.0,2.0,24.3,31.7,109.4,68.2,137.7,82.3,19.7,19.7,113.1,48.9,34.7,98.3,24.3,31.7,109.4,68.2,137.7,82.3,19.7,19.7,113.1,48.9,34.7,98.3,0,1,61.0,0.0,0.0,3.0,3.0,1.0,3.0,219.0,73.0,0.0,0.0,3.0,1.0,2.73,9.33,8.0,15.63,3.67,2.0,2.73,9.33,8.0,15.63,3.67
Wilson,2.97,3.79,3.05,4.78,3.65,4.7,4.7,356,75.0,0.0,75115,-1,1,-1,1,0,4,3.5,3.7,6,Callum,False,Hamstring injury - 75% chance of playing,2022-08-23T13:30:06.109984Z,74,75115.jpg,Wilson,2.9,False,0.0,d,15,4,14,105912,36884,177429,42505,0.6,1.9,244,2,0,2,3,0,0,0,0,0,0,0,53,69.4,40.5,127.0,23.8,49,7,84,8,12,6,21,6,0.0,0.0,0.0,0.0,1.0,0.0,13,2,20,0,0.3,1.0,0.3,1.0,20.3,30.5,84.5,91.9,128.7,67.7,29.3,15.6,106.1,30.7,18.7,120.3,20.3,30.5,84.5,91.9,128.7,67.7,29.3,15.6,106.1,30.7,18.7,120.3,0,1,69.0,0.0,0.0,3.0,3.0,1.0,3.0,244.0,81.0,0.0,0.0,3.0,1.0,7.93,17.67,23.13,13.5,42.33,4.67,7.93,17.67,23.13,13.5,42.33
N.Williams,3.71,3.5,3.77,3.62,3.65,2.7,2.7,295,100.0,0.0,215136,1,-1,1,-1,0,2,1.7,2.2,1,Neco,False,0,0,41,215136.jpg,Williams,28.9,False,0.0,a,16,17,8,552753,136493,302218,104052,0.7,2.0,270,0,0,1,3,0,0,0,2,0,0,1,38,78.8,90.6,82.0,25.2,36,11,13,3,35,2,16,1,1.0,0.0,1.0,0.0,0.0,0.0,8,3,18,1,2.3,1.0,2.3,1.0,17.7,33.4,86.8,144.3,103.0,77.0,10.3,22.5,124.2,45.4,55.3,77.7,17.7,33.4,86.8,144.3,103.0,77.0,10.3,22.5,124.2,45.4,55.3,77.7,1,0,90.0,0.0,0.0,3.0,3.0,1.0,3.0,270.0,90.0,0.0,0.0,3.0,1.0,8.4,12.67,26.27,30.2,27.33,2.67,8.4,12.67,26.27,30.2,27.33
Kilman,4.19,3.1,3.81,3.49,3.65,3.3,3.3,484,100.0,100.0,214048,0,0,0,0,0,2,3.3,2.8,2,Max,False,0,2022-07-05T15:30:04.265873Z,45,214048.jpg,Kilman,0.8,False,0.0,a,20,39,10,12611,4920,18308,4884,0.7,2.2,270,0,0,1,3,0,0,0,0,0,0,1,63,63.2,2.6,10.0,7.6,62,18,242,81,197,57,164,52,0.0,0.0,0.0,0.0,0.0,0.0,18,3,15,1,1.7,1.0,1.7,1.0,22.3,39.0,115.0,118.6,156.0,93.0,12.3,12.4,81.9,18.3,23.7,75.7,22.3,39.0,115.0,118.6,156.0,93.0,12.3,12.4,81.9,18.3,23.7,75.7,1,0,90.0,0.0,0.0,3.0,3.0,1.0,3.0,270.0,90.0,0.0,0.0,3.0,1.0,2.53,21.0,21.07,0.87,3.33,3.33,2.53,21.0,21.07,0.87,3.33
Richarlison,3.38,4.54,2.66,4.03,3.65,1.0,0.7,454,100.0,100.0,212319,0,0,0,0,0,4,1.7,1.2,1,Richarlison,False,0,2022-07-05T15:30:04.242689Z,85,212319.jpg,de Andrade,0.7,False,0.0,a,18,6,2,40966,7244,32249,15047,0.1,0.2,47,0,0,0,1,0,0,0,0,0,0,0,2,4.8,1.0,6.0,1.2,294,34,281,36,224,40,298,37,0.0,0.0,0.0,0.0,0.0,0.0,20,2,16,0,0.7,1.0,0.7,1.0,18.0,45.4,104.9,149.6,199.3,68.7,23.7,21.8,107.9,75.3,35.0,99.0,18.0,45.4,104.9,149.6,199.3,68.7,23.7,21.8,107.9,75.3,35.0,99.0,0,1,14.0,0.0,3.0,2.0,0.0,0.0,2.0,47.0,24.0,0.0,3.0,0.0,0.0,0.6,1.0,2.4,0.5,3.0,1.0,0.6,1.0,2.4,0.5,3.0
Moutinho,3.68,3.04,3.49,4.39,3.65,1.0,0.3,503,100.0,75.0,19624,0,0,-1,1,0,3,0.3,-0.2,1,João Filipe Iria,False,0,2022-08-07T11:30:07.306530Z,49,19624.jpg,Santos Moutinho,0.7,False,0.0,a,20,39,1,3434,1995,110788,6406,0.1,0.2,57,0,0,0,0,0,0,0,0,0,0,0,13,10.8,51.8,0.0,6.3,255,109,60,44,496,200,194,94,1.0,0.0,2.0,0.0,0.0,0.0,18,3,15,1,1.7,1.0,1.7,1.0,22.3,39.0,115.0,118.6,156.0,93.0,12.3,12.4,81.9,18.3,23.7,75.7,22.3,39.0,115.0,118.6,156.0,93.0,12.3,12.4,81.9,18.3,23.7,75.7,0,1,57.0,2.0,0.0,1.0,1.0,1.0,1.0,57.0,57.0,2.0,0.0,1.0,1.0,6.3,13.0,10.8,51.8,0.0,1.0,6.3,13.0,10.8,51.8,0.0
Keita,3.14,4.22,3.96,3.25,3.64,0.0,0.0,287,75.0,100.0,175592,0,0,-1,1,0,3,1.1,0.5,0,Naby,False,Knock - 75% chance of playing,2022-08-23T08:30:05.948248Z,49,175592.jpg,Keita,0.1,False,0.0,d,12,14,0,7385,882,9140,3233,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,545,230,539,233,520,219,548,232,0.0,0.0,0.0,0.0,0.0,0.0,14,2,3,1,0.7,2.3,0.7,2.3,33.3,46.6,142.5,168.2,154.7,117.7,28.0,14.9,76.9,34.0,38.7,117.0,33.3,46.6,142.5,168.2,154.7,117.7,28.0,14.9,76.9,34.0,38.7,117.0,0,1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis,3.31,2.96,4.15,4.12,3.64,1.0,0.3,573,100.0,0.0,477064,0,0,0,0,0,2,1.3,1.3,0,Rico,False,0,0,40,477064.jpg,Lewis,0.1,False,0.0,a,13,43,1,4561,781,2460,914,0.1,0.2,8,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.8,0.0,0.2,322,119,288,106,323,119,329,119,0.0,0.0,0.0,0.0,0.0,0.0,15,2,7,1,1.3,1.3,1.3,1.3,23.0,37.4,114.6,116.9,145.7,88.7,21.7,23.4,122.6,63.3,48.0,109.3,23.0,37.4,114.6,116.9,145.7,88.7,21.7,23.4,122.6,63.3,48.0,109.3,1,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamptey,4.28,3.19,3.75,3.25,3.62,1.0,0.7,114,100.0,0.0,232792,-1,1,-1,1,0,2,1.2,0.7,0,Tariq,False,0,0,44,232792.jpg,Lamptey,2.1,False,0.0,a,5,36,2,23562,3402,73485,22146,0.2,0.5,30,0,0,0,0,0,0,0,0,0,0,0,5,0.4,1.3,2.0,0.4,331,120,268,93,245,78,316,115,0.0,0.0,0.0,0.0,0.0,0.0,19,2,11,1,2.3,1.0,2.3,1.0,21.7,38.6,119.9,131.3,134.7,90.7,7.0,16.9,101.8,32.8,34.3,64.7,21.7,38.6,119.9,131.3,134.7,90.7,7.0,16.9,101.8,32.8,34.3,64.7,1,0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,30.0,15.0,0.0,3.0,0.0,0.0,0.2,2.5,0.2,0.65,1.0,1.0,0.2,2.5,0.2,0.65,1.0
Mbeumo,3.57,2.91,4.53,3.47,3.62,3.3,3.3,95,100.0,0.0,446008,0,0,0,0,0,4,3.3,3.8,2,Bryan,False,0,0,60,446008.jpg,Mbeumo,3.0,False,0.0,a,4,94,10,145400,29420,106728,36011,0.6,1.7,252,1,0,1,5,0,0,0,0,0,0,0,56,57.4,61.0,90.0,20.9,82,9,45,4,30,10,33,8,2.0,0.0,3.0,0.0,2.0,0.0,9,2,8,1,0.7,1.3,0.7,1.3,27.0,36.8,117.6,100.2,149.7,97.3,21.3,21.1,116.0,59.1,36.0,106.3,27.0,36.8,117.6,100.2,149.7,97.3,21.3,21.1,116.0,59.1,36.0,106.3,0,1,90.0,0.0,0.0,3.0,3.0,1.0,3.0,252.0,84.0,0.0,0.0,3.0,1.0,6.97,18.67,19.13,20.33,30.0,3.33,6.97,18.67,19.13,20.33,30.0
Iwobi,3.38,3.59,3.63,3.83,3.61,1.7,1.7,186,100.0,0.0,153133,0,0,0,0,0,3,1.7,2.2,1,Alex,False,0,0,55,153133.jpg,Iwobi,0.2,False,0.0,a,8,11,5,9437,1001,9444,3636,0.3,0.9,270,0,0,0,4,0,0,0,1,0,0,0,43,48.4,102.1,5.0,15.5,110,46,10,8,228,121,59,41,0.0,0.0,0.0,0.0,0.0,0.0,16,2,4,0,2.7,1.7,2.7,1.7,23.7,40.6,121.4,121.3,163.3,91.3,7.3,18.7,102.1,59.4,25.7,75.7,23.7,40.6,121.4,121.3,163.3,91.3,7.3,18.7,102.1,59.4,25.7,75.7,0,1,90.0,0.0,0.0,3.0,3.0,1.0,3.0,270.0,90.0,0.0,0.0,3.0,1.0,5.17,14.33,16.13,34.03,1.67,1.67,5.17,14.33,16.13,34.03,1.67
Douglas Luiz,4.08,3.63,3.6,3.11,3.6,0.5,0.3,46,100.0,0.0,230046,0,0,-1,1,0,3,0.3,0.3,1,Douglas Luiz,False,0,0,49,230046.jpg,Soares de Paulo,0.4,False,0.0,a,2,7,1,4574,542,32150,5549,0.1,0.2,25,0,0,0,0,0,0,0,1,0,0,0,5,8.6,28.0,8.0,4.4,264,113,118,75,211,115,243,113,0.0,0.0,2.0,0.0,0.0,0.0,7,3,19,1,0.0,1.7,0.0,1.7,33.0,33.1,112.7,106.1,112.7,117.7,36.0,18.1,109.6,35.8,35.3,126.7,33.0,33.1,112.7,106.1,112.7,117.7,36.0,18.1,109.6,35.8,35.3,126.7,0,1,17.0,0.0,3.0,2.0,0.0,0.0,2.0,25.0,12.0,0.0,3.0,0.0,0.0,2.2,2.5,4.3,14.0,4.0,0.5,2.2,2.5,4.3,14.0,4.0
