web_name,opponent_25,predicted_points_25,opponent_26,predicted_points_26,opponent_27,predicted_points_27,opponent_28,predicted_points_28,opponent_29,predicted_points_29,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,X_points
Robertson,CRY,15.89,MUN,5.72,BOU,7.14,FUL,8.55,MCI,8.99,9.26,3.8,4.7,284,100.0,100.0,122798,0,0,-2,2,1,2,10.4,4.7,8,Andrew,False,0,2022-12-31T08:30:08.059731Z,68,122798.jpg,Robertson,7.9,False,0,a,12,14,75,1350545,217586,1799101,20494,0.7,11.0,1500,0,5,5,20,0,0,0,1,0,0,9,385,341.0,559.9,151.0,105.2,17,0.92,4.05,4.95,23.19,101,32,13,3,167,23,52,4,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.24,0.3,1.39,1.2,44,3,41,18,81,19,46,17,1.02,0.3,15,1,0,90.0,3.0,4.0,20.0,17.0,0.81,5.0,445.0,89.0,0.0,0.0,5.0,1.0,5.26,19.25,17.05,27.99,7.55,4.2,3.9,22.6,13.72,18.94,6.4,2,9,1,1.5,1.2,0.6,0.4,24.7,38.6,118.2,113.2,155.5,91.7,16.4,16.4,93.4,38.8,31.7,87.5,18.4,29.0,78.1,105.2,108.4,64.6,27.0,16.7,86.6,52.1,27.8,114.0,8.55
Firmino,CRY,14.65,MUN,8.44,BOU,7.03,FUL,9.09,MCI,6.94,9.23,4.7,0.7,279,100.0,100.0,92217,0,0,0,0,2,4,2.4,0.7,1,Roberto,False,0,2022-12-23T01:00:07.624026Z,80,92217.jpg,Firmino,3.1,False,0,a,12,14,71,1836383,36364,1785438,8131,0.1,8.9,969,7,3,3,13,0,0,0,0,0,0,9,299,410.2,267.5,642.0,132.2,11,4.19,1.79,5.99,15.4,64,6,80,7,18,8,29,8,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.17,0.56,1.43,1.21,16,9,311,44,24,5,103,13,1.02,0.28,15,0,1,31.0,7.0,5.0,15.0,12.0,0.71,2.0,41.0,20.0,3.0,2.0,0.0,0.0,8.81,19.93,27.35,17.83,42.8,1.0,1.8,4.0,5.1,12.8,0.0,2,9,1,1.5,1.2,0.6,0.4,24.7,38.6,118.2,113.2,155.5,91.7,16.4,16.4,93.4,38.8,31.7,87.5,18.4,29.0,78.1,105.2,108.4,64.6,27.0,16.7,86.6,52.1,27.8,114.0,9.09
Alexander-Arnold,WOL,15.6,MUN,5.77,BOU,6.83,FUL,8.24,CHE,9.58,9.2,3.4,6.3,285,100.0,100.0,169187,0,0,-2,2,2,2,13.6,6.3,12,Trent,False,0,2022-12-23T01:00:07.634178Z,73,169187.jpg,Alexander-Arnold,21.9,False,0,a,12,14,75,2217042,421069,5669156,18911,0.9,10.3,1619,1,4,4,25,0,0,0,3,0,0,12,413,393.8,678.1,169.0,124.0,19,1.46,4.57,6.03,26.02,70,19,9,2,148,17,34,2,1.0,0.0,1.0,0.0,0.0,0.0,0.08,0.0,0.25,0.34,1.45,1.39,30,1,16,9,119,30,16,4,1.06,0.22,15,1,0,90.0,1.0,5.0,22.0,18.0,0.78,5.0,378.0,76.0,0.0,1.0,4.0,0.8,5.64,18.77,17.9,30.82,7.68,4.0,4.88,21.0,17.16,27.92,3.8,2,9,1,1.5,1.2,0.6,0.4,24.7,38.6,118.2,113.2,155.5,91.7,16.4,16.4,93.4,38.8,31.7,87.5,18.4,29.0,78.1,105.2,108.4,64.6,27.0,16.7,86.6,52.1,27.8,114.0,8.24
Ødegaard,LEI,13.04,BOU,7.35,FUL,9.56,CRY,5.48,LEE,8.25,8.74,6.0,3.5,7,100.0,100.0,184029,0,0,5,-5,4,3,8.0,4.0,8,Martin,True,0,2022-09-18T20:00:06.315087Z,70,184029.jpg,Ødegaard,38.8,False,0,a,1,3,131,5248487,189640,2703933,56142,0.5,18.7,1868,8,7,8,22,0,0,0,3,0,0,21,499,572.6,744.3,600.0,191.9,22,6.02,5.37,11.43,21.91,15,5,6,5,21,12,8,6,3.0,0.0,1.0,0.0,0.0,0.0,0.29,0.0,0.26,0.55,1.06,1.06,41,20,79,36,8,3,4,2,1.06,0.39,2,0,1,90.0,0.0,3.0,22.0,21.0,0.88,6.0,526.0,88.0,0.0,0.0,5.0,1.0,8.72,22.68,26.03,33.83,27.27,4.67,7.23,19.33,19.33,36.78,16.17,2,7,1,0.9,1.4,1.0,1.5,28.3,41.0,126.7,128.5,155.4,99.6,21.8,19.5,112.0,47.9,34.8,104.6,50.2,76.6,247.0,256.8,262.5,175.8,34.8,35.7,203.4,97.0,55.2,175.8,5.48
Tarkowski,ARS,11.32,NFO,8.24,BRE,11.81,CHE,4.48,TOT,7.66,8.7,3.0,8.0,199,100.0,0.0,17761,1,-1,-1,1,1,2,15.5,8.0,8,James,False,0,0,44,17761.jpg,Tarkowski,9.6,False,0,a,8,11,70,992568,508391,249905,9751,1.8,15.9,2070,1,0,6,30,0,0,0,4,0,0,9,405,667.0,121.4,298.0,108.7,23,1.69,1.3,2.96,38.12,5,1,185,44,71,2,50,3,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.06,0.13,1.66,1.3,463,93,4,1,154,44,40,15,1.0,0.26,11,1,0,90.0,0.0,1.0,23.0,23.0,0.96,5.0,450.0,90.0,0.0,0.0,5.0,1.0,4.73,17.61,29.0,5.28,12.96,5.0,5.8,21.0,30.4,6.94,20.6,4,6,0,1.0,1.0,0.5,0.5,23.4,32.9,109.2,99.8,120.9,78.4,21.0,16.6,107.6,31.6,26.4,95.8,29.5,40.7,138.6,128.6,141.0,84.2,33.0,19.6,144.0,20.1,31.8,138.2,4.48
Gabriel,EVE,12.12,BOU,6.94,FUL,7.41,CRY,7.44,LEE,9.03,8.59,4.0,1.5,16,100.0,0.0,226597,0,0,2,-2,1,2,4.0,2.0,1,Gabriel,False,0,0,52,226597.jpg,dos Santos Magalhães,13.4,False,0,a,1,3,92,2068306,36182,1602763,56891,0.3,17.7,2070,2,0,9,23,0,0,0,4,0,0,9,449,475.6,62.0,264.0,80.2,23,3.25,0.38,3.59,23.36,38,8,265,78,85,5,96,13,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.02,0.16,1.02,1.0,172,19,199,70,60,13,27,9,1.0,0.39,2,1,0,90.0,0.0,2.0,23.0,22.0,0.92,6.0,540.0,90.0,0.0,0.0,5.0,1.0,3.49,19.52,20.68,2.7,11.48,2.0,2.75,14.83,17.23,3.77,6.5,2,7,1,0.9,1.4,1.0,1.5,28.3,41.0,126.7,128.5,155.4,99.6,21.8,19.5,112.0,47.9,34.8,104.6,50.2,76.6,247.0,256.8,262.5,175.8,34.8,35.7,203.4,97.0,55.2,175.8,7.44
Ramsdale,EVE,11.14,BOU,7.44,FUL,7.44,CRY,8.2,LEE,8.49,8.54,3.9,2.0,15,100.0,100.0,225321,0,0,-1,1,1,1,5.0,2.5,2,Aaron,False,0,2022-08-31T22:30:06.428076Z,49,225321.jpg,Ramsdale,12.2,False,0,a,1,3,89,1410113,60341,1712329,42577,0.4,18.2,2070,0,0,9,23,0,0,0,0,0,53,6,406,418.4,0.0,0.0,42.0,23,0.0,0.02,0.02,23.36,60,16,720,73,712,70,226,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,1.02,1.0,255,10,163,19,67,12,32,5,1.0,0.39,2,1,0,90.0,0.0,2.0,23.0,22.0,0.92,6.0,540.0,90.0,0.0,0.0,5.0,1.0,1.83,17.65,18.19,0.0,0.0,3.33,2.18,16.17,21.7,0.0,0.0,2,7,1,0.9,1.4,1.0,1.5,28.3,41.0,126.7,128.5,155.4,99.6,21.8,19.5,112.0,47.9,34.8,104.6,50.2,76.6,247.0,256.8,262.5,175.8,34.8,35.7,203.4,97.0,55.2,175.8,8.2
Rodrigo,SOU,7.89,CHE,3.64,BHA,8.62,WOL,8.81,NFO,13.07,8.41,5.1,0.0,225,0.0,0.0,80954,0,0,3,-3,3,3,0.0,0.0,0,Rodrigo,False,Ankle injury - Expected back 01 Apr,2023-02-02T15:30:08.709753Z,63,80954.jpg,Moreno,4.0,False,0,i,11,2,92,4490229,224,4575468,32296,0.0,14.6,1296,10,1,4,24,0,0,0,3,0,0,6,265,426.0,204.6,706.0,133.1,17,6.47,0.69,7.17,22.05,54,21,112,77,14,7,28,20,0.0,0.0,2.0,0.0,4.0,0.0,0.45,0.0,0.05,0.5,1.53,1.67,63,32,733,318,16,9,85,27,1.18,0.28,8,0,1,0.0,7.0,2.0,18.0,15.0,0.88,2.0,168.0,84.0,3.0,0.0,2.0,1.0,7.39,14.72,23.67,11.37,39.22,2.0,5.5,5.0,6.6,21.2,27.5,2,20,0,0.7,1.4,1.5,1.2,26.4,37.0,121.0,110.9,138.2,93.4,22.6,15.6,92.3,37.4,26.3,98.6,29.2,41.2,132.0,143.2,137.2,113.2,21.2,19.2,105.6,58.6,27.2,107.2,8.81
Begović,AVL,11.12,NFO,6.96,BRE,8.44,CHE,6.53,TOT,8.85,8.38,9.0,0.0,176,100.0,100.0,40349,-1,1,-1,1,1,1,-0.5,0.0,0,Asmir,False,0,2022-07-30T13:30:04.308081Z,39,40349.jpg,Begović,0.9,False,0,a,8,11,9,144304,1167,119797,3253,0.0,2.3,90,0,0,1,0,0,0,0,0,0,4,2,30,36.0,0.0,0.0,3.6,1,0.0,0.0,0.0,1.04,398,27,507,18,457,8,449,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.04,0.0,704,60,381,29,2,1,193,29,1.0,1.0,11,1,0,0.0,0.0,23.0,1.0,1.0,0.04,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.6,30.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,0,1.0,1.0,0.5,0.5,23.4,32.9,109.2,99.8,120.9,78.4,21.0,16.6,107.6,31.6,26.4,95.8,29.5,40.7,138.6,128.6,141.0,84.2,33.0,19.6,144.0,20.1,31.8,138.2,6.53
Martinelli,EVE,13.43,BOU,6.11,FUL,8.8,CRY,5.12,LEE,8.37,8.37,5.0,3.0,19,100.0,0.0,444145,0,0,5,-5,2,3,7.0,3.5,6,Gabriel,False,0,0,65,444145.jpg,Martinelli Silva,33.4,False,0,a,1,3,114,5764869,65634,4674771,139948,0.5,17.5,1825,8,5,10,18,0,0,0,2,0,0,7,365,470.0,539.2,858.0,186.6,22,5.51,4.31,9.76,20.78,41,16,15,12,9,3,9,7,1.0,0.0,2.0,0.0,2.0,0.0,0.27,0.0,0.21,0.48,1.02,0.89,58,29,105,48,17,10,8,4,1.08,0.49,2,0,1,22.0,0.0,3.0,23.0,21.0,0.88,6.0,375.0,62.0,0.0,1.0,4.0,0.8,8.11,15.87,20.43,23.44,37.3,2.67,5.78,9.83,10.07,26.5,21.5,2,7,1,0.9,1.4,1.0,1.5,28.3,41.0,126.7,128.5,155.4,99.6,21.8,19.5,112.0,47.9,34.8,104.6,50.2,76.6,247.0,256.8,262.5,175.8,34.8,35.7,203.4,97.0,55.2,175.8,5.12
