web_name,opponent_9,predicted_points_9,opponent_10,predicted_points_10,opponent_11,predicted_points_11,opponent_12,predicted_points_12,opponent_13,predicted_points_13,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Scamacca,WOL,3.33,FUL,2.58,SOU,2.76,LIV,2.12,BOU,2.25,2.61,1.0,0.0,529,100.0,100.0,195899,0,0,-3,3,0,4,0.0,0.0,0,Gianluca,False,,2022-08-31T23:00:07.020885Z,67,195899.jpg,Scamacca,0.4,False,0,a,19,21,5,33265,1604,112081,2212,0.0,0.7,166,0,0,1,2,0,0,0,1,0,0,0,13,11.8,24.9,29.0,6.3,329,37,217,33,212,42,296,39,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2,20,1,0.4,0.9,0.4,0.8,20.1,30.9,90.7,95.2,124.1,68.5,22.0,12.8,82.0,28.2,17.4,94.9,20.0,31.2,94.4,97.2,121.4,69.0,17.6,11.1,67.4,26.7,16.6,79.6,0,1,20.0,1.0,5.0,4.0,1.0,0.17,2.0,84.0,42.0,1.0,3.0,1.0,0.25,1.58,3.25,2.95,6.22,7.25,1.0,1.55,3.0,4.7,6.3,5.5
Lanzini,WOL,3.05,FUL,2.91,SOU,2.2,LIV,2.43,BOU,2.36,2.59,1.0,0.0,460,100.0,0.0,86934,0,0,-2,2,0,3,0.0,0.0,0,Manuel,False,,0,53,86934.jpg,Lanzini,0.2,False,0,a,19,21,3,10943,385,26836,893,0.0,0.6,92,0,0,0,1,0,0,0,0,0,0,0,7,2.6,3.7,16.0,2.1,376,168,308,156,246,133,343,157,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2,20,1,0.4,0.9,0.4,0.8,20.1,30.9,90.7,95.2,124.1,68.5,22.0,12.8,82.0,28.2,17.4,94.9,20.0,31.2,94.4,97.2,121.4,69.0,17.6,11.1,67.4,26.7,16.6,79.6,0,1,0.0,0.0,7.0,3.0,1.0,0.12,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.7,2.33,0.87,1.23,5.33,0.0,0.0,0.0,0.0,0.0,0.0
Bednarek,LEE,3.17,NFO,2.12,CHE,2.96,FUL,2.24,BRE,2.4,2.58,0.5,0.0,410,100.0,0.0,171771,0,0,-2,2,0,2,0.0,0.0,0,Jan,False,,2022-09-15T13:30:06.437687Z,43,171771.jpg,Bednarek,0.3,False,0,a,2,7,1,3909,144,26116,1018,0.0,0.2,159,0,0,0,6,0,0,0,0,0,0,0,29,38.4,21.1,8.0,6.8,254,98,226,66,272,86,285,99,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2,11,0,1.2,1.2,0.6,1.4,19.5,27.3,101.3,77.0,94.5,76.1,9.0,11.6,73.7,22.7,20.0,52.9,18.2,20.5,90.2,44.4,70.4,67.4,10.2,8.5,56.8,16.7,11.4,45.8,1,0,0.0,1.0,5.0,2.0,2.0,0.29,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.4,14.5,19.2,10.55,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook,LEI,2.84,AVL,2.52,WOL,2.62,BHA,3.27,LIV,1.57,2.56,1.0,0.3,379,100.0,100.0,56917,-1,1,-1,1,0,2,-0.2,-0.2,0,Steve,False,,2022-08-12T15:30:05.680688Z,44,56917.jpg,Cook,0.1,False,0,a,16,17,5,3961,190,11599,729,0.1,1.1,327,0,0,0,8,0,0,0,2,0,0,0,52,78.2,12.1,4.0,9.3,170,64,275,90,296,100,264,91,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,10,0,1.2,2.8,1.0,2.8,32.2,38.5,162.0,97.3,125.4,122.2,12.2,12.8,74.6,28.4,25.0,69.2,31.6,36.7,157.3,84.3,124.8,110.8,14.6,14.7,83.8,30.1,32.2,76.0,1,0,62.0,0.0,4.0,5.0,4.0,0.5,3.0,226.0,75.0,0.0,2.0,3.0,0.6,1.86,10.4,15.64,2.42,0.8,0.67,1.97,9.0,14.87,3.87,1.33
Bidstrup,BOU,2.11,NEW,3.3,BHA,2.8,CHE,2.41,AVL,2.2,2.56,0.0,0.0,99,0.0,0.0,481405,0,0,0,0,0,3,0.0,0.0,0,Mads,False,Season-long loan to FC Nordsjælland,2022-07-15T15:58:39.010980Z,45,481405.jpg,Bidstrup,0.0,False,0,u,4,94,0,0,0,118,6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,558,225,551,228,534,216,562,226,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,0,0.8,2.4,0.8,2.4,28.4,41.6,130.6,130.8,154.5,103.1,23.8,17.0,84.2,50.8,35.8,100.8,25.4,38.6,123.5,108.4,154.4,94.4,21.2,18.3,88.6,60.8,34.0,91.0,0,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cairney,NEW,2.89,WHU,3.26,BOU,1.93,AVL,1.65,LEE,3.05,2.56,1.0,1.0,200,100.0,0.0,76357,0,0,-2,2,0,3,1.0,1.5,1,Tom,False,,0,48,76357.jpg,Cairney,0.1,False,0,a,9,54,7,2116,134,5450,268,0.2,1.5,87,0,0,0,2,0,0,0,0,0,0,0,27,14.0,27.5,22.0,6.4,322,144,206,121,230,121,294,135,4.0,0.0,0.0,0.0,0.0,0.0,16.0,3,15,1,1.0,0.9,0.6,0.8,20.9,34.6,108.5,96.9,139.8,78.9,13.5,14.7,91.6,32.7,22.2,74.6,20.0,32.0,104.6,83.9,130.0,70.4,14.2,16.0,97.5,41.3,21.4,74.0,0,1,7.0,0.0,8.0,7.0,0.0,0.0,4.0,69.0,17.0,0.0,5.0,0.0,0.0,0.91,3.86,2.0,3.93,3.14,1.0,1.1,3.25,1.4,4.1,5.5
Milivojevic,CHE,2.3,LEE,2.06,LEI,2.51,WOL,2.55,EVE,3.36,2.56,1.0,0.0,158,100.0,0.0,66975,0,0,-1,1,0,3,-0.5,0.0,0,Luka,False,,0,44,66975.jpg,Milivojevic,0.5,False,0,a,7,31,4,26445,1056,45549,1978,0.0,0.9,48,0,0,0,2,0,0,0,0,0,0,0,12,5.0,2.9,0.0,0.7,359,160,315,157,432,165,370,166,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3,6,1,1.0,1.1,1.0,0.8,18.9,23.9,94.6,60.1,84.6,67.1,10.4,13.3,78.2,26.4,27.9,57.5,13.2,19.6,73.7,54.6,68.2,53.2,5.2,9.0,50.4,22.2,17.6,38.8,0,1,0.0,0.0,8.0,4.0,0.0,0.0,1.0,14.0,14.0,0.0,5.0,0.0,0.0,0.18,3.0,1.25,0.72,0.0,1.0,0.5,6.0,4.0,1.4,0.0
Redmond,EVE,3.32,MCI,2.1,WHU,2.78,BOU,2.45,ARS,2.11,2.55,1.0,0.0,403,0.0,0.0,83283,0,0,-2,2,0,3,0.0,0.0,0,Nathan,False,Transferred to Besiktas,2022-09-09T08:38:44.910361Z,53,83283.jpg,Redmond,0.0,False,0,u,17,20,1,1007,0,5384,418,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,611,264,610,264,608,263,614,264,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2,8,1,0.6,0.8,0.6,0.4,19.9,34.4,91.1,106.8,147.1,67.2,15.4,17.8,90.5,52.3,34.6,78.5,15.6,33.0,75.2,110.7,145.6,49.2,11.8,15.8,75.2,48.3,33.8,61.8,0,1,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pearson,BRE,2.43,LEI,2.65,FUL,2.67,SOU,2.0,WHU,3.0,2.55,1.5,0.0,68,25.0,0.0,156687,0,0,0,0,0,3,-0.1,0.0,0,Ben,False,Knee injury - 25% chance of playing,2022-08-27T20:00:06.364295Z,45,156687.jpg,Pearson,0.3,False,0,d,3,91,6,50426,107,56425,1966,0.0,1.3,210,0,0,1,7,0,0,0,1,0,0,0,18,13.8,2.5,7.0,2.4,323,145,320,158,279,144,334,154,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2,4,1,1.9,1.5,1.4,1.4,21.9,34.8,112.8,104.0,131.9,84.4,13.0,16.7,96.5,45.4,24.5,80.6,20.8,31.3,107.6,93.6,113.0,80.2,16.4,15.4,93.2,36.9,23.8,83.6,0,1,0.0,5.0,1.0,4.0,2.0,0.67,1.0,4.0,4.0,5.0,0.0,0.0,0.0,0.6,4.5,3.45,0.62,1.75,1.0,0.0,3.0,0.0,0.0,0.0
Bajcetic,BHA,2.68,ARS,3.07,MCI,1.74,WHU,3.06,NFO,2.19,2.55,1.0,0.0,564,100.0,0.0,535928,0,0,0,0,0,3,1.0,0.0,0,Stefan,False,,0,45,535928.jpg,Bajcetic,0.0,False,0,a,12,14,1,795,73,746,62,0.0,0.2,20,0,0,0,0,0,0,0,0,0,0,0,6,3.8,1.6,0.0,0.5,370,166,332,164,546,225,376,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,1.4,0.6,1.4,0.8,14.6,20.2,65.9,60.2,76.0,54.6,7.8,11.3,63.0,27.2,22.6,51.5,14.2,17.0,69.3,43.1,57.8,53.6,3.8,7.2,52.4,14.1,5.2,36.2,0,1,0.0,0.0,7.0,1.0,0.0,0.0,1.0,20.0,20.0,0.0,5.0,0.0,0.0,0.5,6.0,3.8,1.6,0.0,1.0,0.5,6.0,3.8,1.6,0.0
Lascelles,FUL,2.33,BRE,2.47,MUN,2.03,EVE,3.3,TOT,2.64,2.55,0.0,0.0,360,100.0,100.0,101148,0,0,-2,2,0,2,0.0,0.5,0,Jamaal,False,,2022-08-31T22:30:06.790843Z,43,101148.jpg,Lascelles,0.1,False,0,a,15,4,0,2096,147,9704,343,0.0,0.0,90,0,0,0,2,0,0,0,1,0,0,0,6,19.0,0.0,0.0,1.9,299,113,456,185,408,163,345,119,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,9,0,1.5,1.4,1.4,1.4,22.2,34.8,105.0,96.1,146.9,78.8,13.0,14.3,80.9,27.0,35.4,70.1,20.0,34.9,104.0,97.2,148.2,74.4,10.2,14.7,73.6,30.0,43.6,61.0,1,0,0.0,1.0,6.0,1.0,1.0,0.14,1.0,90.0,90.0,0.0,4.0,1.0,0.2,1.9,6.0,19.0,0.0,0.0,0.0,1.9,6.0,19.0,0.0,0.0
Praet,NFO,2.8,BOU,2.54,CRY,2.07,LEE,2.22,WOL,3.14,2.55,0.5,0.0,549,100.0,75.0,106837,0,0,-1,1,0,3,0.5,-0.4,0,Dennis,False,,2022-09-15T14:00:06.679330Z,49,106837.jpg,Praet,0.0,False,0,a,10,13,1,607,35,1604,75,0.0,0.2,81,0,0,0,2,0,0,0,1,0,0,0,1,7.6,1.6,0.0,0.9,346,154,333,165,576,243,366,163,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2,16,1,0.8,2.1,0.8,2.8,26.0,42.9,137.0,132.2,159.0,103.6,21.5,15.8,91.8,38.4,28.1,92.8,30.8,41.4,156.3,121.8,134.8,124.6,20.2,12.3,82.1,16.2,24.0,89.0,0,1,0.0,1.0,5.0,2.0,1.0,0.17,1.0,54.0,54.0,1.0,3.0,1.0,0.25,0.45,0.5,3.8,0.8,0.0,0.0,0.8,-1.0,7.6,0.4,0.0
Steele,LIV,2.38,TOT,2.2,BRE,2.27,NFO,3.25,MCI,2.62,2.54,0.0,0.0,102,100.0,0.0,49262,0,0,0,0,0,1,-1.0,0.0,0,Jason,False,,0,40,49262.jpg,Steele,0.7,False,0,a,5,36,0,18309,727,32496,2226,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,425,36,403,19,349,14,428,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,0,1.9,0.8,2.2,0.2,17.2,21.1,81.8,56.7,72.9,64.1,6.9,11.7,94.9,14.8,7.0,56.0,11.4,13.8,48.5,44.2,45.8,41.8,5.2,8.9,74.0,8.7,5.8,46.8,1,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Van de Beek,MCI,1.89,EVE,3.4,NEW,2.78,TOT,1.8,CHE,2.84,2.54,1.0,0.0,336,75.0,75.0,180184,0,0,-3,3,0,3,-0.8,0.0,0,Donny,False,Knock - 75% chance of playing,2022-09-04T21:30:06.826915Z,52,180184.jpg,van de Beek,0.2,False,0,d,14,1,3,6897,25,47437,1139,0.0,0.6,19,0,0,0,0,0,0,0,0,0,0,0,8,0.6,2.2,0.0,0.2,389,178,323,160,606,262,392,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,0,2.9,0.8,2.8,0.6,15.0,15.4,60.3,40.4,53.9,54.4,4.5,10.4,76.4,17.4,9.9,53.1,12.4,11.0,46.8,30.6,32.8,43.2,3.8,8.6,64.9,12.2,8.4,48.4,0,1,0.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.07,2.67,0.2,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Archer,LEE,2.69,NFO,2.07,CHE,3.12,FUL,2.53,BRE,2.26,2.53,1.0,0.0,54,100.0,100.0,433979,0,0,-2,2,0,4,0.0,0.0,0,Cameron,False,,2022-08-30T12:30:06.507496Z,43,433979.jpg,Archer,3.2,False,0,a,2,7,2,168565,13202,557996,25397,0.0,0.5,9,0,0,0,0,0,0,0,0,0,0,0,6,0.2,1.5,2.0,0.3,393,46,335,46,304,49,383,49,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2,11,0,1.2,1.2,0.6,1.4,19.5,27.3,101.3,77.0,94.5,76.1,9.0,11.6,73.7,22.7,20.0,52.9,18.2,20.5,90.2,44.4,70.4,67.4,10.2,8.5,56.8,16.7,11.4,45.8,0,1,0.0,1.0,7.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.15,3.0,0.1,0.75,1.0,1.0,0.0,3.0,0.2,0.2,0.0
Klich,AVL,2.05,CRY,2.27,ARS,2.17,LEI,3.37,FUL,2.79,2.53,0.8,0.0,223,100.0,0.0,72222,0,0,-2,2,0,3,0.0,0.0,0,Mateusz,False,,0,48,72222.jpg,Klich,0.1,False,0,a,11,2,5,3487,153,9111,320,0.0,1.0,126,0,0,0,3,0,0,0,1,0,0,0,24,29.2,62.9,18.0,10.9,275,118,113,76,240,127,247,116,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2,2,1,0.8,1.2,0.6,0.8,21.0,29.4,92.9,78.2,122.2,73.2,16.8,14.9,86.7,30.5,32.0,82.6,19.0,28.0,83.0,84.3,113.0,67.8,15.0,12.1,70.8,19.5,30.4,73.2,0,1,0.0,0.0,8.0,6.0,0.0,0.0,3.0,88.0,29.0,0.0,5.0,0.0,0.0,1.82,4.0,4.87,10.48,3.0,0.67,2.37,4.67,7.2,12.1,4.67
Soumaré,NFO,2.53,BOU,2.29,CRY,2.5,LEE,2.26,WOL,3.07,2.53,1.5,1.7,269,100.0,0.0,225902,0,0,-1,1,0,3,2.2,1.2,1,Boubakary,False,,0,44,225902.jpg,Soumaré,0.6,False,0,a,10,13,6,57260,2812,47733,3640,0.4,1.4,220,0,0,0,7,0,0,0,0,0,0,0,37,31.4,7.3,0.0,3.9,268,116,288,147,457,176,316,145,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2,16,1,0.8,2.1,0.8,2.8,26.0,42.9,137.0,132.2,159.0,103.6,21.5,15.8,91.8,38.4,28.1,92.8,30.8,41.4,156.3,121.8,134.8,124.6,20.2,12.3,82.1,16.2,24.0,89.0,0,1,5.0,0.0,5.0,4.0,3.0,0.38,4.0,220.0,55.0,0.0,2.0,3.0,0.6,0.98,9.25,7.85,1.82,0.0,1.5,0.98,9.25,7.85,1.82,0.0
Rodney,CHE,2.33,LEE,2.06,LEI,2.36,WOL,2.7,EVE,3.22,2.53,0.0,0.0,601,100.0,0.0,530318,0,0,0,0,0,3,-0.5,0.0,0,Kaden,False,,0,45,530318.jpg,Rodney,0.0,False,0,a,7,31,0,1105,186,547,84,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,569,233,561,235,544,223,572,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,1,1.0,1.1,1.0,0.8,18.9,23.9,94.6,60.1,84.6,67.1,10.4,13.3,78.2,26.4,27.9,57.5,13.2,19.6,73.7,54.6,68.2,53.2,5.2,9.0,50.4,22.2,17.6,38.8,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riedewald,CHE,2.33,LEE,2.06,LEI,2.36,WOL,2.7,EVE,3.22,2.53,0.0,0.0,164,100.0,0.0,173954,0,0,-1,1,0,3,-0.5,0.0,0,Jairo,False,,0,44,173954.jpg,Riedewald,0.1,False,0,a,7,31,0,3108,180,4782,229,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,495,187,483,189,447,170,500,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,1,1.0,1.1,1.0,0.8,18.9,23.9,94.6,60.1,84.6,67.1,10.4,13.3,78.2,26.4,27.9,57.5,13.2,19.6,73.7,54.6,68.2,53.2,5.2,9.0,50.4,22.2,17.6,38.8,0,1,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dunk,LIV,1.85,TOT,1.91,BRE,2.71,NFO,3.11,MCI,3.09,2.53,3.7,1.0,106,100.0,0.0,83299,0,0,1,-1,0,2,0.0,0.0,0,Lewis,False,,0,46,83299.jpg,Dunk,4.6,False,0,a,5,36,22,533673,6116,300048,29237,0.2,4.8,540,0,0,3,5,1,0,0,0,0,0,2,104,82.8,13.0,32.0,12.7,159,59,264,83,204,56,224,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,0,1.9,0.8,2.2,0.2,17.2,21.1,81.8,56.7,72.9,64.1,6.9,11.7,94.9,14.8,7.0,56.0,11.4,13.8,48.5,44.2,45.8,41.8,5.2,8.9,74.0,8.7,5.8,46.8,1,0,0.0,0.0,2.0,6.0,6.0,0.75,3.0,270.0,90.0,0.0,2.0,3.0,0.6,2.12,17.33,13.8,2.17,5.33,2.33,2.37,13.67,10.53,4.13,9.33
Biancone,LEI,2.89,AVL,2.17,WOL,2.68,BHA,2.97,LIV,1.93,2.53,1.0,0.3,399,100.0,0.0,437753,0,0,-2,2,0,2,-0.2,-0.2,0,Giulian,False,,0,43,437753.jpg,Biancone,0.1,False,0,a,16,17,1,1008,31,4699,187,0.1,0.2,11,0,0,0,1,0,0,0,0,0,0,0,6,3.8,0.0,0.0,0.4,369,138,464,193,425,178,379,140,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,10,0,1.2,2.8,1.0,2.8,32.2,38.5,162.0,97.3,125.4,122.2,12.2,12.8,74.6,28.4,25.0,69.2,31.6,36.7,157.3,84.3,124.8,110.8,14.6,14.7,83.8,30.1,32.2,76.0,1,0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,11.0,11.0,0.0,5.0,0.0,0.0,0.4,6.0,3.8,0.0,0.0,1.0,0.4,6.0,3.8,0.0,0.0
Keita,BHA,2.8,ARS,3.37,MCI,1.73,WHU,2.74,NFO,2.02,2.53,0.0,0.0,287,0.0,0.0,175592,0,0,-2,2,0,3,0.0,0.0,0,Naby,False,Muscle injury - Unknown return date,2022-08-23T08:30:05.948248Z,48,175592.jpg,Keita,0.0,False,0,i,12,14,0,7564,23,15514,262,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,581,244,575,245,563,236,584,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,1.4,0.6,1.4,0.8,14.6,20.2,65.9,60.2,76.0,54.6,7.8,11.3,63.0,27.2,22.6,51.5,14.2,17.0,69.3,43.1,57.8,53.6,3.8,7.2,52.4,14.1,5.2,36.2,0,1,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phillips,CHE,2.33,LEE,2.06,LEI,2.36,WOL,2.7,EVE,3.22,2.53,0.0,0.0,604,100.0,0.0,532135,0,0,0,0,0,3,-0.5,0.0,0,Killian,False,,0,45,532135.jpg,Phillips,0.0,False,0,a,7,31,0,2169,412,889,175,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,570,234,562,236,545,224,573,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,1,1.0,1.1,1.0,0.8,18.9,23.9,94.6,60.1,84.6,67.1,10.4,13.3,78.2,26.4,27.9,57.5,13.2,19.6,73.7,54.6,68.2,53.2,5.2,9.0,50.4,22.2,17.6,38.8,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chamberlain,BHA,2.8,ARS,3.37,MCI,1.73,WHU,2.74,NFO,2.02,2.53,0.0,0.0,278,0.0,0.0,81880,0,0,-1,1,0,3,0.0,0.0,0,Alex,False,Hamstring injury - Unknown return date,2022-07-29T22:30:04.881961Z,49,81880.jpg,Oxlade-Chamberlain,0.0,False,0,i,12,14,0,179,14,846,31,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,589,249,583,250,572,241,592,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,1.4,0.6,1.4,0.8,14.6,20.2,65.9,60.2,76.0,54.6,7.8,11.3,63.0,27.2,22.6,51.5,14.2,17.0,69.3,43.1,57.8,53.6,3.8,7.2,52.4,14.1,5.2,36.2,0,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mbete,MUN,4.39,SOU,2.49,LIV,2.39,0,0.0,BHA,3.34,2.52,0.0,0.0,320,0.0,0.0,439510,0,0,-1,1,0,2,0.0,0.0,0,Luke,False,Season-long loan to Huddersfield Town,2022-08-25T14:30:06.307078Z,39,439510.jpg,Mbete-Tabu,0.2,False,0,u,13,43,0,47144,0,44767,1701,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,411,158,388,149,334,122,414,156,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3,14,1,1.0,1.0,1.0,0.2,18.8,32.2,88.0,106.8,126.9,75.6,10.9,10.2,63.7,16.5,22.1,56.1,10.0,23.2,53.5,92.9,86.6,49.8,5.0,6.3,41.4,8.9,12.6,33.4,1,0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fredericks,BRE,2.36,LEI,3.04,FUL,2.32,SOU,2.42,WHU,2.43,2.51,1.0,0.7,59,25.0,100.0,81012,0,0,-1,1,0,2,0.0,0.2,0,Ryan,False,Knock - 25% chance of playing,2022-09-18T23:30:06.376349Z,44,81012.jpg,Fredericks,0.0,False,0,d,3,91,2,560,46,2800,163,0.2,0.5,66,0,0,0,0,0,0,0,0,0,0,0,6,9.0,1.5,0.0,1.1,338,126,336,119,433,182,357,128,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2,4,1,1.9,1.5,1.4,1.4,21.9,34.8,112.8,104.0,131.9,84.4,13.0,16.7,96.5,45.4,24.5,80.6,20.8,31.3,107.6,93.6,113.0,80.2,16.4,15.4,93.2,36.9,23.8,83.6,1,0,0.0,5.0,3.0,2.0,0.0,0.0,2.0,66.0,33.0,2.0,3.0,0.0,0.0,0.55,3.0,4.5,0.75,0.0,1.0,0.55,3.0,4.5,0.75,0.0
Hill,BRE,2.34,LEI,3.31,FUL,2.15,SOU,2.2,WHU,2.53,2.51,0.0,0.0,539,100.0,0.0,463981,0,0,-1,1,0,2,-0.5,-0.5,0,James,False,,0,44,463981.jpg,Hill,0.0,False,0,a,3,91,0,885,65,2496,116,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,514,205,504,204,476,194,519,205,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2,4,1,1.9,1.5,1.4,1.4,21.9,34.8,112.8,104.0,131.9,84.4,13.0,16.7,96.5,45.4,24.5,80.6,20.8,31.3,107.6,93.6,113.0,80.2,16.4,15.4,93.2,36.9,23.8,83.6,1,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
